Id	Source	Sink
9318	127950	4396067
9319	127950	4140057
9320	127950	4652251
9321	127950	1138157
9322	127950	2487128
9323	127950	3912299
9324	127950	4042298
9325	127950	2748892
9326	127950	2456546
9327	127950	1146139
9328	127950	3361013
9329	127950	2625703
9330	127950	887694
9331	127950	3674812
9332	127950	3985149
9333	127950	38554
9334	127950	4125302
9335	127950	2752678
9336	127950	221593
9337	3533123	3708221
9338	3533123	721143
9339	3533123	3704982
9340	3533123	2446678
9341	3533123	232561
9342	3533123	1392992
9343	3533123	3832466
9344	3533123	2555958
9345	3533123	2560402
9346	4180241	1054633
9347	2848868	1840412
9348	1034420	4289815
9349	3589315	2203730
9350	3139086	3424275
9351	3139086	4093401
9352	3139086	3739777
9353	3139086	4177077
9354	3139086	2919237
9355	3139086	4121885
9356	3139086	1357718
9357	3139086	3196508
9358	3139086	3162836
9359	3139086	2040449
9360	3139086	4807475
9361	3139086	3103856
9362	3139086	237210
9363	3139086	1309822
9364	3139086	4298637
9365	3139086	2778028
9366	3139086	3125574
9367	3139086	3342745
9368	3139086	1215412
9369	3763328	4753165
9370	3763328	2372046
9371	3763328	1065715
9372	3763328	3693950
9373	3763328	2945582
9374	3763328	3473336
9375	3763328	756662
9376	3763328	906849
9377	3763328	2805781
9378	3763328	3598674
9379	3763328	169803
9380	3763328	155465
9381	3763328	268753
9382	3763328	3582754
9383	3763328	3516692
9384	3763328	3997211
9385	3763328	2639006
9386	3763328	2583489
9387	3763328	1577264
9388	3763328	242541
9389	3763328	3132289
9390	3763328	1274535
9391	3763328	3857039
9392	3763328	3774494
9393	3763328	3872401
9394	3763328	2677255
9395	3763328	2257468
9396	3763328	3568500
9397	3763328	2551006
9398	3763328	730749
9399	3763328	2987565
9400	3763328	3044091
9401	3763328	4458047
9402	3763328	4578211
9403	3194471	833087
9404	3194471	3377440
9405	3194471	2535495
9406	717384	2829675
9407	3610552	3432344
9408	3610552	414675
9409	3610552	3976722
9410	3610552	1513308
9411	3610552	3196224
9412	3610552	702335
9413	3610552	3071227
9414	3610552	1120731
9415	3610552	140627
9416	3610552	2374669
9417	3610552	2573473
9418	3610552	3781763
9419	3610552	1501412
9420	3610552	228734
9421	3610552	1052255
9422	3610552	2393898
9423	3610552	963599
9424	3610552	2177982
9425	3610552	763168
9426	3610552	275129
9427	3610552	1222812
9428	3610552	723773
9429	3610552	4084293
9430	3610552	3748180
9431	3610552	1888430
9432	3610552	4705345
9433	3610552	2515100
9434	3610552	3925410
9435	3610552	1720988
9436	3610552	516365
9437	3610552	795185
9438	3610552	3587618
9439	3610552	877442
9440	3610552	3218965
9441	3610552	3181353
9442	3610552	2256769
9443	3610552	2816717
9444	3610552	3388086
9445	3610552	1597608
9446	3610552	371062
9447	3610552	4595137
9448	3610552	343476
9449	3610552	1994456
9450	3610552	4390038
9451	3610552	1151012
9452	2606468	2684925
9453	2606468	4615306
9454	2606468	1507341
9455	1658534	4219994
9456	2405212	3897232
9457	2405212	4210845
9458	2405212	230811
9459	2405212	4388210
9460	2405212	3024417
9461	2405212	488104
9462	2405212	1730830
9463	2405212	4091143
9464	2405212	3790044
9465	2405212	2185647
9466	2405212	2605409
9467	2405212	3429130
9468	2405212	3241018
9469	2405212	2786474
9470	2405212	456368
9471	2405212	410840
9472	2405212	4237199
9473	2405212	3575865
9474	2405212	1217024
9475	2405212	2003226
9476	2405212	920188
9477	2405212	1104861
9478	2405212	169129
9479	2405212	2941272
9480	2405212	4749428
9481	2405212	3010052
9482	2405212	3825522
9483	2405212	1894157
9484	2405212	4207950
9485	2405212	420708
9486	2405212	4013656
9487	2405212	1414220
9488	2405212	2809624
9489	2405212	3879034
9490	2405212	4244424
9491	2405212	3653502
9492	2405212	820900
9493	2405212	1732529
9494	2405212	1066515
9495	2405212	1689308
9496	2405212	2274392
9497	2405212	507721
9498	2405212	2873769
9499	2405212	3651161
9500	2405212	2753730
9501	2405212	4051343
9502	2405212	3215286
9503	2405212	4186175
9504	2405212	3316766
9505	2405212	3965056
9506	2405212	2876810
9507	2405212	1112825
9508	2405212	3431646
9509	2405212	504848
9510	2405212	3459992
9511	2405212	3409552
9512	2405212	2679272
9513	2405212	257104
9514	2405212	433301
9515	2405212	1033665
9516	2405212	3890831
9517	2405212	1150529
9518	2405212	4786113
9519	2405212	2421392
9520	2405212	1544857
9521	2405212	1578677
9522	2405212	3828172
9523	2405212	406228
9524	2405212	2711589
9525	2405212	3230902
9526	2405212	664566
9527	2405212	1772881
9528	2405212	2684882
9529	2405212	4656540
9530	2405212	2184080
9531	332418	149736
9532	332418	1196225
9533	332418	1729215
9534	4177865	3666958
9535	4474328	2685283
9536	3973361	2739191
9537	2695091	3171265
9538	2272389	495684
9539	300200	2502590
9540	2302041	212805
9541	2167167	540251
9542	2167167	2929112
9543	2167167	2859279
9544	2167167	2687920
9545	2167167	3633079
9546	2167167	1798007
9547	2167167	497574
9548	2167167	4623554
9549	2167167	1969814
9550	2167167	1997606
9551	2167167	3410969
9552	2167167	2261864
9553	2167167	95413
9554	2167167	988348
9555	2167167	3411568
9556	2167167	1767981
9557	2167167	4175744
9558	2167167	3299762
9559	2167167	3230902
9560	2167167	1057373
9561	3896432	1073493
9562	1639225	378745
9563	2467285	4751012
9564	863783	4864728
9565	2614719	2574560
9566	1401962	4321162
9567	3926754	3989690
9568	4258085	1186643
9569	1431157	1413512
9570	3117644	4558379
9571	901923	1736248
9572	907342	1424079
9573	1638122	3139086
9574	1638122	1283657
9575	1638122	4086406
9576	1638122	2691310
9577	1638122	2199228
9578	3019604	1741324
9579	3019604	2107896
9580	3019604	660286
9581	3019604	3511189
9582	3019604	1828022
9583	3019604	4532882
9584	3019604	1174455
9585	3019604	832840
9586	3019604	2954327
9587	3019604	1477159
9588	3019604	1267130
9589	3019604	1791448
9590	3019604	1496110
9591	3019604	1658932
9592	3019604	3758235
9593	3019604	2783901
9594	3019604	3014771
9595	3019604	3318505
9596	3019604	1674036
9597	3019604	1374290
9598	3019604	1965433
9599	3019604	1854110
9600	3019604	829097
9601	3019604	3098050
9602	3019604	702643
9603	3019604	2095080
9604	3019604	2437822
9605	3019604	3089391
9606	3019604	1546304
9607	3019604	1665460
9608	3019604	4355018
9609	3019604	2135843
9610	3019604	2228267
9611	3019604	938988
9612	3019604	3336239
9613	3019604	866608
9614	3019604	3451033
9615	3019604	3736608
9616	3019604	4270264
9617	1869214	4254453
9618	132853	1759271
9619	132853	2908265
9620	132853	3802890
9621	132853	195414
9622	132853	3931545
9623	132853	1997465
9624	132853	718162
9625	132853	3109825
9626	132853	595768
9627	132853	291319
9628	132853	4052990
9629	132853	195746
9630	132853	2049040
9631	4272458	2192136
9632	4272458	1960082
9633	4272458	2832907
9634	3377440	1144894
9635	3377440	4186103
9636	3377440	35656
9637	3377440	4179199
9638	3377440	2424371
9639	3377440	1764552
9640	3377440	4691868
9641	3377440	3133826
9642	3377440	4816068
9643	3377440	1560780
9644	3377440	2991222
9645	3377440	1920082
9646	1246697	4761195
9647	3749953	3756910
9648	1774334	1028146
9649	1774334	4223382
9650	1774334	4196341
9651	1774334	11528
9652	652757	2796817
9653	62861	504848
9654	4414421	383188
9655	3848381	3076046
9656	520324	1094770
9657	520324	4329584
9658	520324	1153656
9659	520324	3685469
9660	520324	3742845
9661	520324	7326
9662	520324	2452371
9663	520324	3985906
9664	3038932	3657540
9665	3038932	262528
9666	3185337	1539635
9667	3185337	784165
9668	3468542	2472584
9669	4003133	471006
9670	4003133	2872959
9671	4003133	355935
9672	4003133	1692271
9673	4315651	271515
9674	986629	1511168
9675	986629	2726612
9676	986629	1273440
9677	4575620	1677837
9678	4575620	2258576
9679	4575620	2791656
9680	4575620	4204052
9681	2460721	1957800
9682	63419	1802489
9683	2685283	986666
9684	2685283	2504814
9685	2685283	2852214
9686	2685283	493922
9687	2685283	1662481
9688	2685283	4829561
9689	2685283	2834554
9690	2685283	151423
9691	2685283	1891885
9692	2685283	1090842
9693	2685283	1968835
9694	2685283	4586037
9695	2685283	4329791
9696	2685283	2986981
9697	2685283	3511401
9698	2685283	2935547
9699	2685283	4491435
9700	2685283	2289606
9701	2685283	4050760
9702	2685283	1623595
9703	2685283	840492
9704	2685283	2256071
9705	2685283	3251445
9706	2685283	2237222
9707	2685283	1294974
9708	2685283	1498781
9709	2685283	4855880
9710	2685283	2916456
9711	2685283	3815682
9712	3503374	3433219
9713	3503374	2902003
9714	2329336	4289016
9715	487572	4272458
9716	2256071	4294640
9717	317075	3836704
9718	4774646	2753336
9719	3051327	2700406
9720	3051327	4121399
9721	3051327	2923354
9722	3051327	4545324
9723	3051327	2341589
9724	3051327	3812477
9725	3051327	3783532
9726	3051327	75281
9727	3051327	1923137
9728	3051327	3793200
9729	3051327	2516050
9730	3051327	401079
9731	3051327	1144943
9732	3051327	3227081
9733	3051327	647061
9734	3051327	3650531
9735	3051327	4789481
9736	3051327	3810622
9737	3051327	1697362
9738	3051327	2608633
9739	3051327	3961659
9740	3051327	1924191
9741	3051327	3543329
9742	3051327	592424
9743	3051327	367551
9744	3051327	3606923
9745	3051327	663039
9746	3051327	3779966
9747	2070084	709848
9748	4266066	1943690
9749	1152111	3763328
9750	254680	4121411
9751	4669839	4066452
9752	170119	3764731
9753	2314931	152296
9754	2314931	3273502
9755	2314931	503049
9756	2314931	2362031
9757	2314931	3820859
9758	2314931	3433091
9759	2314931	3921680
9760	2314931	4484286
9761	2314931	1272662
9762	2314931	104986
9763	2314931	84887
9764	2314931	4358876
9765	2314931	1014255
9766	2314931	4341885
9767	2314931	1878855
9768	2314931	204170
9769	2314931	2888709
9770	2314931	4107633
9771	2314931	1721028
9772	2314931	2927543
9773	2314931	3205817
9774	2314931	721986
9775	2314931	4353560
9776	2314931	1350668
9777	2314931	2725950
9778	2314931	3650758
9779	2314931	4224735
9780	2314931	746986
9781	2314931	2544302
9782	2314931	1311579
9783	2314931	1583457
9784	2314931	668694
9785	2314931	2787927
9786	2314931	173324
9787	2314931	4245422
9788	2314931	186335
9789	2314931	4228370
9790	2314931	2851376
9791	2314931	4542853
9792	2314931	1624254
9793	2314931	3354630
9794	2314931	3139623
9795	2314931	3075133
9796	2314931	3620463
9797	2314931	1246253
9798	2314931	3129135
9799	2314931	3144138
9800	2314931	2176855
9801	2314931	498770
9802	2314931	1388512
9803	2314931	941251
9804	2314931	589495
9805	2314931	3467811
9806	2314931	1490277
9807	2314931	1645666
9808	2314931	4132610
9809	2314931	4831120
9810	2314931	4711320
9811	2314931	2591571
9812	2314931	1510319
9813	2314931	279178
9814	2314931	321231
9815	2314931	1255788
9816	2314931	925388
9817	615210	1663756
9818	4597942	2634789
9819	4266324	1801676
9820	4329357	1310018
9821	4722544	1403971
9822	1632644	4454737
9823	1632644	1773895
9824	795918	3599484
9825	795918	2910983
9826	795918	2912221
9827	795918	3298785
9828	795918	1531058
9829	795918	2810556
9830	3316766	3017206
9831	3567284	2117145
9832	3994516	962151
9833	4479676	4503855
9834	2746983	3482871
9835	2746983	1103581
9836	1288240	979255
9837	2683493	2326042
9838	4732190	1908676
9839	4732190	4621071
9840	3248527	2362435
9841	3248527	1443414
9842	3248527	1042487
9843	3248527	663267
9844	3248527	3232424
9845	3248527	212805
9846	3248527	1230642
9847	3248527	4081608
9848	3248527	420272
9849	3248527	2510883
9850	3248527	4139279
9851	4390465	2785207
9852	4390465	3477517
9853	3808713	1166818
9854	3808713	77641
9855	4775200	1689039
9856	4775200	3019604
9857	3204586	2401643
9858	1451983	848620
9859	3839393	3610552
9860	3839393	4058550
9861	765302	4268586
9862	765302	2141289
9863	765302	4047911
9864	765302	2842685
9865	2345177	3209795
9866	1223354	2757550
9867	1223354	3846020
9868	1223354	2552302
9869	1223354	3755418
9870	1223354	3921308
9871	1223354	697762
9872	1223354	3745182
9873	1223354	2843732
9874	1223354	4601325
9875	1223354	3012231
9876	1223354	1244293
9877	1223354	3497211
9878	1223354	610235
9879	1223354	2483087
9880	1223354	4317947
9881	1223354	784255
9882	1223354	5691
9883	1943690	3472843
9884	1943690	3480352
9885	3019976	2690596
9886	4091993	2795881
9887	1334810	3001970
9888	1403971	4764472
9889	864301	3291892
9890	1832518	1925917
9891	4550525	163021
9892	3853574	1534558
9893	3853574	2088146
9894	4736417	3930883
9895	3939368	3763328
9896	4583761	3691952
9897	4081554	625451
9898	892193	1699954
9899	892193	915933
9900	892193	3902567
9901	892193	1974994
9902	2544194	3291892
9903	24523	835390
9904	24523	4583015
9905	24523	4133703
9906	24523	3873811
9907	24523	488187
9908	24523	4783683
9909	24523	4782790
9910	24523	2485401
9911	24523	239027
9912	24523	4742900
9913	24523	875104
9914	24523	3322385
9915	24523	4185146
9916	24523	1202742
9917	24523	2192001
9918	24523	1630605
9919	24523	273404
9920	24523	3943696
9921	24523	1529813
9922	24523	4753725
9923	24523	376965
9924	24523	4306796
9925	24523	3084225
9926	24523	1926744
9927	24523	2909486
9928	24523	4703446
9929	24523	4776408
9930	24523	327196
9931	24523	571768
9932	24523	859212
9933	24523	439341
9934	24523	3763482
9935	24523	4612802
9936	24523	4561579
9937	24523	135982
9938	24523	3662829
9939	24523	1559812
9940	24523	4388922
9941	24523	3301675
9942	24523	2909553
9943	24523	2442901
9944	24523	3414789
9945	24523	133923
9946	24523	931263
9947	24523	2705892
9948	24523	2000480
9949	24523	2758207
9950	24523	4778027
9951	24523	4662264
9952	24523	2084939
9953	24523	2854609
9954	24523	2444490
9955	24523	2643634
9956	24523	1255759
9957	24523	2252618
9958	3206394	3161655
9959	3206394	3492319
9960	3206394	559980
9961	3206394	1208420
9962	3206394	4292767
9963	3206394	1974828
9964	3738701	910755
9965	3738701	3136539
9966	7648	2672933
9967	7648	4093156
9968	7648	3187390
9969	7648	1053394
9970	4117461	4400515
9971	3772572	163021
9972	3926802	388044
9973	3926802	1335807
9974	3926802	1156712
9975	3926802	2654260
9976	3926802	4785260
9977	3926802	1418418
9978	3926802	10786
9979	3926802	1098334
9980	3926802	3677773
9981	3926802	4013886
9982	3926802	1377254
9983	3926802	3801524
9984	3926802	1199767
9985	3926802	2188985
9986	3926802	3572487
9987	3926802	4329
9988	3926802	1740520
9989	3926802	3732271
9990	3926802	3557854
9991	3926802	1334550
9992	3926802	3311447
9993	3926802	4504512
9994	3926802	782920
9995	3926802	534261
9996	3926802	4848336
9997	3926802	3216097
9998	3926802	3428925
9999	3926802	3482720
10000	3926802	1356224
10001	3926802	1767878
10002	3926802	4133981
10003	3926802	3943989
10004	3926802	1018625
10005	3926802	1111763
10006	3926802	453036
10007	3926802	3619071
10008	3926802	984016
10009	3926802	144749
10010	3926802	2616450
10011	3926802	4719255
10012	3926802	1231865
10013	3926802	3431500
10014	3926802	1017372
10015	3926802	3555640
10016	3926802	552444
10017	3926802	3115273
10018	3926802	3729483
10019	3926802	23923
10020	3926802	3907267
10021	3926802	3070409
10022	3926802	2260118
10023	3926802	3498526
10024	3926802	903802
10025	3926802	634731
10026	3926802	1929981
10027	3926802	2637216
10028	3926802	1982667
10029	3926802	1496782
10030	3926802	3191182
10031	3926802	308608
10032	3926802	1662426
10033	3926802	2844547
10034	3926802	3266356
10035	3926802	1254540
10036	3926802	3192412
10037	3926802	23115
10038	3926802	1229462
10039	3926802	1355464
10040	3926802	1875552
10041	3926802	2342133
10042	3926802	1893655
10043	3926802	3173413
10044	3926802	603315
10045	3926802	3522435
10046	3926802	159453
10047	3926802	974457
10048	3926802	3727839
10049	3926802	423980
10050	3926802	3687434
10051	3926802	4771319
10052	3926802	4025380
10053	3926802	2353020
10054	3926802	1978265
10055	3926802	2882767
10056	3926802	3096694
10057	3926802	1411406
10058	3926802	4059245
10059	3926802	4053474
10060	3926802	27560
10061	3926802	1952727
10062	3926802	278752
10063	3926802	643651
10064	3926802	1343855
10065	3926802	2586445
10066	3926802	4508709
10067	3926802	4768114
10068	3926802	2658664
10069	3926802	1038636
10070	3926802	4027200
10071	3926802	3206169
10072	3926802	3877129
10073	3926802	3187443
10074	3926802	1774215
10075	3926802	1297740
10076	3926802	2227018
10077	3926802	95499
10078	3926802	3389143
10079	3926802	901437
10080	3926802	2038663
10081	3926802	1832366
10082	3926802	3737827
10083	3926802	6623
10084	3926802	3826951
10085	3926802	3581002
10086	3926802	604700
10087	3926802	3519162
10088	3926802	1822012
10089	3926802	4802432
10090	3926802	1302332
10091	3926802	3670030
10092	3926802	4248166
10093	3926802	707102
10094	3926802	1791328
10095	3926802	2580270
10096	3926802	1174712
10097	3926802	4094445
10098	3926802	3356015
10099	3926802	3282327
10100	3926802	2020976
10101	3926802	331703
10102	3926802	2816156
10103	3926802	3978843
10104	3926802	3774193
10105	3926802	4695529
10106	3926802	1271211
10107	3926802	1965448
10108	3926802	4315076
10109	3926802	1707274
10110	3926802	1399304
10111	3926802	3980357
10112	3926802	2727636
10113	3926802	641815
10114	3926802	2352289
10115	3926802	3914317
10116	3926802	1929541
10117	3926802	1820490
10118	3926802	2297913
10119	3926802	783143
10120	3926802	2235889
10121	3926802	1761799
10122	3926802	1046544
10123	3926802	181719
10124	3926802	809365
10125	3926802	1815951
10126	3926802	1068552
10127	3926802	3934459
10128	3926802	342182
10129	3926802	4462453
10130	3926802	3942483
10131	3926802	4330256
10132	3926802	697180
10133	3926802	3630525
10134	3926802	987067
10135	3926802	4657069
10136	3926802	230700
10137	3926802	680224
10138	3926802	3846266
10139	3926802	93664
10140	3926802	2201456
10141	3926802	4700496
10142	3926802	4190958
10143	3926802	1266522
10144	3926802	4588954
10145	3926802	1813592
10146	3926802	3091602
10147	3926802	2880670
10148	3926802	1905718
10149	3926802	2570399
10150	3926802	3921183
10151	3926802	3616978
10152	3926802	1671933
10153	3926802	1770908
10154	3926802	1101404
10155	3926802	628843
10156	3926802	1490188
10157	3926802	1328163
10158	3926802	3123517
10159	3926802	313749
10160	3926802	1025394
10161	3926802	4148240
10162	3926802	1694612
10163	3926802	4284615
10164	3926802	4504485
10165	3926802	2131029
10166	3926802	4611244
10167	3926802	1099337
10168	3926802	4701672
10169	3926802	3380363
10170	3926802	3445892
10171	3926802	1612890
10172	3926802	3061980
10173	3926802	4435107
10174	3926802	3648493
10175	3926802	210124
10176	3926802	4404668
10177	3926802	2012996
10178	3926802	4155043
10179	3926802	929014
10180	3926802	4592643
10181	3926802	2452157
10182	3926802	1450738
10183	3926802	765531
10184	3926802	1565518
10185	3926802	1609894
10186	3926802	4348035
10187	3926802	800875
10188	3926802	3528181
10189	3926802	1810852
10190	3926802	1836189
10191	3926802	1008138
10192	3926802	673662
10193	3926802	4195773
10194	3926802	3625201
10195	3926802	3185759
10196	3926802	4327602
10197	3926802	182477
10198	3926802	3696731
10199	3926802	735215
10200	3926802	769568
10201	3926802	2579863
10202	3926802	1655244
10203	3926802	3957971
10204	3926802	646068
10205	3926802	1086299
10206	3926802	99550
10207	3926802	4229389
10208	3926802	3382386
10209	3926802	4230756
10210	3926802	1560121
10211	3926802	1661778
10212	3926802	883686
10213	3926802	3467301
10214	3926802	4076133
10215	3926802	760863
10216	3926802	2379458
10217	3926802	3673132
10218	3926802	4202306
10219	3926802	4434332
10220	3926802	2479773
10221	3926802	697762
10222	3926802	1917325
10223	3926802	1280040
10224	3926802	1825492
10225	3926802	1599312
10226	3926802	2665321
10227	3926802	371042
10228	3926802	4288172
10229	3926802	446374
10230	3926802	1365147
10231	3926802	4656033
10232	3926802	3309666
10233	3926802	2924940
10234	3926802	1107024
10235	3926802	128923
10236	3926802	875319
10237	3926802	2464874
10238	3926802	158672
10239	3926802	2402103
10240	3926802	2361880
10241	3926802	493670
10242	3926802	278738
10243	3926802	1304507
10244	3926802	2811532
10245	3926802	3669077
10246	3926802	2287197
10247	3926802	2865607
10248	3926802	2098297
10249	3926802	2476440
10250	3926802	1385435
10251	3926802	4488127
10252	3926802	1407914
10253	3926802	3932383
10254	3926802	2553637
10255	3926802	910372
10256	3926802	2213075
10257	3926802	4864806
10258	3926802	2993679
10259	3926802	4255557
10260	3926802	2130281
10261	3926802	4087250
10262	3926802	1373944
10263	3926802	1115676
10264	3926802	3234831
10265	3926802	3696648
10266	3926802	792564
10267	3926802	4704993
10268	3926802	3868453
10269	3926802	2875372
10270	3926802	2322077
10271	3926802	2813616
10272	3926802	4739060
10273	3926802	469198
10274	3926802	1796369
10275	3926802	3687621
10276	3926802	1503048
10277	3926802	988721
10278	3926802	4645462
10279	3926802	494094
10280	3926802	1914093
10281	3926802	2081926
10282	3926802	395539
10283	3926802	1254090
10284	3926802	3274452
10285	3926802	3933045
10286	3926802	1313660
10287	3926802	1651021
10288	3926802	4683267
10289	3926802	279861
10290	3926802	176841
10291	3926802	2462489
10292	3926802	3534474
10293	3926802	4630648
10294	3926802	3448296
10295	3926802	2958774
10296	3926802	2193502
10297	3926802	3302193
10298	3926802	3061584
10299	3926802	3369185
10300	3926802	797353
10301	3926802	3609472
10302	3926802	3106481
10303	3926802	2678361
10304	3926802	1576166
10305	3926802	3650008
10306	3926802	4376445
10307	3926802	1882199
10308	3926802	3920857
10309	3926802	486148
10310	3926802	2863116
10311	3926802	1380554
10312	3926802	3799475
10313	3926802	3119523
10314	3926802	1470567
10315	3926802	2898058
10316	3926802	866023
10317	3926802	1379440
10318	3926802	3174948
10319	3926802	223302
10320	3926802	2132563
10321	3926802	1594728
10322	3926802	4082219
10323	3926802	3942750
10324	3926802	1629341
10325	3926802	3777082
10326	3926802	3626145
10327	3926802	100956
10328	3926802	855141
10329	3926802	91283
10330	3926802	3216438
10331	3926802	3990847
10332	3926802	4102384
10333	3926802	2794092
10334	3926802	1736015
10335	3926802	4357688
10336	3926802	3289481
10337	3926802	3806140
10338	3926802	3992479
10339	3926802	2832807
10340	3926802	1757493
10341	3926802	2706412
10342	3926802	3670043
10343	3926802	2562808
10344	3926802	109110
10345	3926802	1430447
10346	3926802	2301971
10347	3926802	1102267
10348	3926802	4683850
10349	3926802	2699045
10350	3926802	318840
10351	3926802	969595
10352	3926802	336163
10353	3926802	1382833
10354	3926802	545717
10355	3926802	4581965
10356	3926802	1016066
10357	3926802	1200716
10358	3926802	4442483
10359	3926802	1577068
10360	3926802	4666
10361	3926802	3813685
10362	3926802	2576225
10363	3926802	3890319
10364	3926802	569165
10365	3926802	991619
10366	3926802	1366698
10367	3926802	1791959
10368	3926802	2427506
10369	3926802	4141973
10370	3926802	401273
10371	3926802	3694044
10372	3926802	720105
10373	3926802	1468960
10374	3926802	4658775
10375	3926802	3407662
10376	3926802	1690912
10377	3926802	3220439
10378	3926802	3839728
10379	3926802	39270
10380	3926802	1039577
10381	3926802	46164
10382	3926802	1662475
10383	3926802	3854438
10384	3926802	1129909
10385	3926802	796506
10386	3926802	3749621
10387	3926802	2769855
10388	3926802	1632097
10389	3926802	3455774
10390	3926802	985730
10391	3926802	3927127
10392	3926802	3498110
10393	3926802	2503569
10394	3926802	3183276
10395	3926802	3736932
10396	3926802	3360494
10397	3926802	3335978
10398	3926802	1678581
10399	3926802	2959277
10400	3926802	410049
10401	3926802	3205213
10402	3926802	2201129
10403	3926802	1679979
10404	3926802	1882781
10405	3926802	819210
10406	3926802	2449399
10407	3926802	1724274
10408	3926802	4648672
10409	3926802	1442725
10410	3926802	202331
10411	3926802	4427915
10412	3926802	1515409
10413	3926802	129484
10414	3926802	2239673
10415	3926802	3014653
10416	3926802	3561051
10417	3926802	1846713
10418	3926802	1260507
10419	3926802	2546785
10420	2983326	3657540
10421	1502315	2300708
10422	2958869	3655158
10423	625451	1243198
10424	625451	115143
10425	625451	4188201
10426	625451	4118722
10427	625451	2123517
10428	625451	2431249
10429	625451	3205031
10430	625451	4683383
10431	625451	3610605
10432	625451	166928
10433	625451	2247148
10434	625451	3783260
10435	625451	2216318
10436	625451	3267497
10437	625451	4510860
10438	625451	2110557
10439	625451	4668574
10440	625451	4758439
10441	625451	741976
10442	625451	1071672
10443	625451	3655311
10444	625451	3936355
10445	625451	3897615
10446	625451	1981229
10447	625451	580983
10448	3279714	2403010
10449	3279714	4121411
10450	560693	4751012
10451	560693	2739191
10452	3157046	3596185
10453	2501960	3610552
10454	2501960	1173823
10455	2501960	3936100
10456	2501960	3178302
10457	2501960	4358411
10458	2501960	4082752
10459	2501960	3419812
10460	2501960	3314595
10461	2501960	1410452
10462	2501960	4064358
10463	2501960	1195495
10464	2501960	4433952
10465	2501960	2947523
10466	2501960	15610
10467	2501960	1981925
10468	2501960	397678
10469	2501960	1000
10470	2501960	850349
10471	2501960	910755
10472	2452221	492035
10473	2239499	63419
10474	3105241	933347
10475	1574437	386454
10476	1574437	1305647
10477	2299912	3281780
10478	2299912	483404
10479	2299912	709224
10480	2299912	767287
10481	2299912	393778
10482	2299912	2572872
10483	2299912	4699717
10484	2299912	2956604
10485	566284	3418202
10486	588337	3949987
10487	588337	4507125
10488	588337	1681234
10489	588337	24210
10490	588337	2494363
10491	588337	4268950
10492	588337	1494331
10493	588337	3530637
10494	588337	3827715
10495	588337	533439
10496	588337	4186943
10497	588337	4045828
10498	588337	761828
10499	588337	3940025
10500	2651013	4505079
10501	2651013	875346
10502	2651013	3157787
10503	2651013	1984984
10504	2651013	4063356
10505	2651013	149617
10506	2651013	1326963
10507	2651013	942640
10508	2651013	431990
10509	2651013	3633642
10510	2651013	4183891
10511	2651013	2684278
10512	2651013	3239086
10513	2651013	769182
10514	2651013	1386478
10515	2651013	1548334
10516	2651013	2833063
10517	2651013	327662
10518	2651013	352062
10519	2651013	2418579
10520	2651013	1529317
10521	2651013	681690
10522	2651013	3620225
10523	2651013	764197
10524	2651013	4599047
10525	2651013	514827
10526	2651013	2718500
10527	2651013	2670267
10528	2651013	3286911
10529	2651013	1977796
10530	2651013	2765633
10531	2651013	917293
10532	2651013	3447289
10533	2651013	627352
10534	2651013	841982
10535	2651013	3952693
10536	2651013	2542308
10537	2651013	2033
10538	2651013	1562358
10539	2651013	2942073
10540	2651013	453105
10541	2651013	2494669
10542	2651013	1120437
10543	2651013	2063757
10544	2651013	4721432
10545	2651013	1325197
10546	2651013	2294463
10547	2651013	1141233
10548	2651013	283849
10549	2651013	3741313
10550	2651013	3221319
10551	2651013	455482
10552	2651013	2382187
10553	2651013	4228914
10554	2651013	3454104
10555	2651013	587179
10556	2651013	4636811
10557	2651013	1130196
10558	2651013	3438788
10559	2651013	2319364
10560	2651013	2075725
10561	2651013	1535041
10562	2651013	440775
10563	2651013	3480059
10564	2651013	1490410
10565	2651013	1693013
10566	2651013	2740115
10567	2651013	2659935
10568	2651013	2310926
10569	2651013	2538011
10570	2651013	2035292
10571	2651013	733916
10572	2651013	298424
10573	2651013	2756783
10574	2651013	481777
10575	2651013	1345407
10576	2651013	577735
10577	2651013	3976256
10578	2651013	2621821
10579	2651013	3811975
10580	2651013	2411268
10581	2651013	4580363
10582	2651013	1804124
10583	2651013	944481
10584	2651013	3925923
10585	2651013	4437179
10586	2651013	3687713
10587	2651013	1087665
10588	2651013	4154758
10589	2651013	4530721
10590	2651013	2417010
10591	2651013	425460
10592	2651013	2982326
10593	2651013	1935763
10594	2651013	2010316
10595	2651013	4008096
10596	2651013	1461335
10597	2651013	419364
10598	2651013	966049
10599	2651013	525022
10600	2651013	1341999
10601	2651013	123770
10602	2651013	3161022
10603	2651013	4859373
10604	2651013	1701199
10605	2651013	2332955
10606	2651013	3128222
10607	2651013	2871679
10608	2651013	1300637
10609	2651013	1698971
10610	2651013	1543085
10611	2651013	1757723
10612	2651013	412502
10613	2651013	3177330
10614	2651013	4775721
10615	2651013	3203734
10616	2651013	2783007
10617	2651013	4170978
10618	2651013	1535011
10619	2651013	3583392
10620	2651013	374109
10621	2651013	725707
10622	2651013	563480
10623	2651013	295415
10624	2651013	707150
10625	2651013	3842754
10626	2651013	1403414
10627	2651013	1277455
10628	2651013	3181811
10629	2651013	2356346
