0,_sink,_source,adamic_adar_index,common_neighbour,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,jaccard_coefficient,local_path,out_degree_a,out_degree_b,preferential_attachment,resource_allocation,summation_neighbours,z0_shortest_path,z1_b_to_a,z2_middle
10336,4007759,1824811,0.0,0,7,1,7000000.0,1000000.0,0.0,0.0,0,0,7,0.0,8,5,0,0
10337,2248089,2059067,0.0,0,1,148,1000000.0,148000000.0,0.0,0.0,0,0,148,0.0,149,4,0,0
10338,1071664,4639604,0.0,0,1,106,1000000.0,106000000.0,0.0,0.0,0,0,106,0.0,107,4,0,0
10339,3679226,1277223,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10340,8645,2339600,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10341,948553,4266108,0.07991783670433865,1,1,2,1000000.0,2000000.0,0.5,1.0,0,0,2,3.679067577113256e-06,3,3,0,0
10342,58674,915015,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10343,631715,2665316,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10344,2749828,4611964,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10345,4425975,2881237,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10346,1563557,2179044,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10347,4865968,3948607,0.15361129482611352,2,2,3,2000000.0,3000000.0,0.6666666666666666,2.0,0,0,6,4.458961778656686e-06,5,3,0,0
10348,3583891,4715720,0.0,0,1,8,1000000.0,8000000.0,0.0,0.0,0,0,8,0.0,9,4,0,0
10349,2664219,3851897,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10350,1307610,3453814,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10351,289087,1777866,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10352,4192218,1061986,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10353,3960667,3277916,0.0,0,1,6,1000000.0,6000000.0,0.0,0.0,0,0,6,0.0,7,4,0,0
10354,3649758,162912,0.0,0,1,9,1000000.0,9000000.0,0.0,0.0,0,0,9,0.0,10,4,0,0
10355,2434555,3584291,0.0,0,11,8,11000000.0,8000000.0,0.0,0.0,0,0,88,0.0,19,4,0,0
10356,1913355,3822198,0.0,0,2,4,2000000.0,4000000.0,0.0,0.0,0,0,8,0.0,6,4,0,0
10357,92679,2204108,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10358,3546748,322794,0.0,0,20,2,20000000.0,2000000.0,0.0,0.0,0,0,40,0.0,22,4,0,0
10359,2601752,171586,0.0,0,1,40,1000000.0,40000000.0,0.0,0.0,0,0,40,0.0,41,5,0,0
10360,4850760,3962324,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10361,1030634,2417612,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10362,3505444,1070052,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10363,3331855,1465211,0.07734508450738445,1,1,6,1000000.0,6000000.0,0.16666666666666666,1.0,0,0,6,2.426477724934485e-06,7,3,0,0
10364,268687,3577601,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10365,2505172,3862441,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10366,2109664,1835575,0.0,0,33,1,33000000.0,1000000.0,0.0,0.0,0,0,33,0.0,34,4,0,0
10367,632680,2847469,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10368,2441597,3994208,0.07751681639600151,1,1,2,1000000.0,2000000.0,0.5,1.0,0,0,2,2.496984890744426e-06,3,3,0,0
10369,1344434,1301486,0.0,0,22,9,22000000.0,9000000.0,0.0,0.0,0,0,198,0.0,31,4,0,0
10370,1715255,2296203,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10371,2678541,2515573,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10372,3069903,84237,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10373,2793197,986275,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10374,3361335,2115810,0.0,0,1,15,1000000.0,15000000.0,0.0,0.0,0,0,15,0.0,16,4,0,0
10375,321858,841298,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10376,365279,4309848,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10377,648882,2064207,0.0,0,1,34,1000000.0,34000000.0,0.0,0.0,0,0,34,0.0,35,4,0,0
10378,4117999,769854,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10379,3370851,3209104,0.0,0,5,1,5000000.0,1000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
10380,4542679,3819926,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10381,79776,772328,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10382,3423308,4309468,0.0,0,1,6,1000000.0,6000000.0,0.0,0.0,0,0,6,0.0,7,5,0,0
10383,3820347,27721,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10384,3526534,4423371,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10385,2488805,3969295,0.0,0,32,2,32000000.0,2000000.0,0.0,0.0,0,0,64,0.0,34,4,0,0
10386,4537903,3853613,0.0,0,1,238,1000000.0,0.13654618466061608,0.0,0.0,0,1743,1769,0.0,1770,4,0,0
10387,1853661,1510322,0.0,0,1,33,1000000.0,33000000.0,0.0,0.0,0,0,33,0.0,34,4,0,0
10388,2767857,4568404,0.0,0,7,1,7000000.0,1000000.0,0.0,0.0,0,0,7,0.0,8,4,0,0
10389,1344842,2279677,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10390,2346199,1479359,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10391,1916682,1384980,0.0,0,1,6,1000000.0,6000000.0,0.0,0.0,0,0,6,0.0,7,4,0,0
10392,2078749,1092209,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10393,3318297,4429877,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10394,4660395,1447266,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10395,1775107,2702997,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10396,4044947,4155573,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10397,4455450,3659558,0.07751681639600151,1,2,1,2000000.0,1000000.0,0.5,1.0,0,0,2,2.496984890744426e-06,3,3,0,0
10398,1060401,2516877,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10399,2135342,2662539,0.0,0,14,4,14000000.0,4000000.0,0.0,0.0,0,0,56,0.0,18,4,0,0
10400,2810453,51608,0.0,0,5,1,5000000.0,1000000.0,0.0,0.0,0,0,5,0.0,6,5,0,0
10401,3095712,1961866,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,4,0,0
10402,87119,4441527,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10403,3232013,3702211,0.0,0,17,1,17000000.0,1000000.0,0.0,0.0,0,0,17,0.0,18,4,0,0
10404,3174357,3486103,0.0,0,45,2,45000000.0,2000000.0,0.0,0.0,0,0,90,0.0,47,4,0,0
10405,165078,2686969,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
10406,3245623,2107096,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10407,4567298,4206521,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10408,110928,523606,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10409,767241,1362518,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10410,1703964,1983501,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10411,4678308,4334217,0.0,0,71,10,71000000.0,10000000.0,0.0,0.0,0,0,710,0.0,81,4,0,0
10412,144773,4410340,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10413,3539621,4278421,0.0,0,2,3,2000000.0,3000000.0,0.0,0.0,0,0,6,0.0,5,5,0,0
10414,3874379,2569076,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10415,520110,1016434,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
10416,4359911,1195788,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10417,867699,451769,0.07383035914027619,1,40,2,40000000.0,2000000.0,0.024390243902439025,1.0,0,0,80,1.3112054304884107e-06,42,3,0,0
10418,4152112,4228860,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10419,1760072,3681358,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,5,0,0
10420,34574,4838081,0.0,0,2,29,2000000.0,29000000.0,0.0,0.0,0,0,58,0.0,31,4,0,0
10421,2375817,1477812,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10422,415308,2830744,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10423,1073417,155798,0.0,0,1,10,1000000.0,10000000.0,0.0,0.0,0,0,10,0.0,11,4,0,0
10424,2782470,1481483,0.0,0,15,1,15000000.0,1000000.0,0.0,0.0,0,0,15,0.0,16,5,0,0
10425,426476,3333612,0.0,0,1,9,1000000.0,9000000.0,0.0,0.0,0,0,9,0.0,10,4,0,0
10426,2602964,2854197,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10427,4798903,187559,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10428,706802,3040564,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10429,849509,1382148,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10430,3868855,4377225,0.0,0,2,13,2000000.0,13000000.0,0.0,0.0,0,0,26,0.0,15,4,0,0
10431,1970622,3479763,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10432,3826277,2081396,0.0,0,3,2,3000000.0,2000000.0,0.0,0.0,0,0,6,0.0,5,4,0,0
10433,3922957,2164347,0.07383035914027619,1,3,2,3000000.0,2000000.0,0.25,1.0,0,0,6,1.3112054304884107e-06,5,3,0,0
10434,2783117,4089594,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10435,2180076,1264058,0.0,0,7,3,7000000.0,3000000.0,0.0,0.0,0,0,21,0.0,10,4,0,0
10436,2035329,1232223,0.0,0,1,10,1000000.0,10000000.0,0.0,0.0,0,0,10,0.0,11,5,0,0
10437,2549527,252089,0.0,0,1,35,1000000.0,35000000.0,0.0,0.0,0,0,35,0.0,36,4,0,0
10438,2765108,3788880,0.0,0,5,3,5000000.0,3000000.0,0.0,0.0,0,0,15,0.0,8,5,0,0
10439,2677416,3740999,0.0,0,15,1,15000000.0,1000000.0,0.0,0.0,0,0,15,0.0,16,4,0,0
10440,3697774,1419686,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10441,2254128,1729801,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10442,3937620,610856,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10443,2156354,858704,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10444,2413687,835855,0.07383035914027619,1,3,6,3000000.0,6000000.0,0.125,1.0,0,0,18,1.3112054304884107e-06,9,3,0,0
10445,2601930,1440872,0.08789537416079142,1,3,2,3000000.0,2000000.0,0.25,1.0,0,0,6,1.145409770345341e-05,5,3,0,0
10446,1345745,3184538,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10447,4840148,447740,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10448,991092,704338,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10449,3132198,3040461,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10450,2151309,2547304,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
10451,2044666,2674804,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10452,2590995,636441,0.0,0,2,3,2000000.0,3000000.0,0.0,0.0,0,0,6,0.0,5,5,0,0
10453,4458426,4193438,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,4,0,0
10454,1507479,709193,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
10455,784795,128716,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
10456,96708,4246754,0.07383035914027619,1,2,1,2000000.0,1000000.0,0.5,1.0,0,0,2,1.3112054304884107e-06,3,3,0,0
10457,829778,4602654,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10458,2493843,642365,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10459,3049846,2380486,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,5,0,0
10460,864401,288661,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,4,0,0
10461,194509,1947065,0.0,0,18,1,18000000.0,1000000.0,0.0,0.0,0,0,18,0.0,19,4,0,0
10462,4850572,125436,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
10463,398577,4575311,0.0,0,5,1,5000000.0,1000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
10464,4786570,4660752,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10465,2451031,96062,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10466,2572729,3001173,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
10467,2992989,3700744,0.0,0,5,3,5000000.0,3000000.0,0.0,0.0,0,0,15,0.0,8,4,0,0
10468,4181496,1502061,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,5,0,0
10469,1869158,4447312,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10470,116575,1222424,0.0,0,9,3,9000000.0,3000000.0,0.0,0.0,0,0,27,0.0,12,4,0,0
10471,40327,2669500,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10472,4814712,1747215,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10473,1366531,3275769,0.0,0,8,1,8000000.0,1000000.0,0.0,0.0,0,0,8,0.0,9,4,0,0
10474,4633480,981256,0.0,0,1,49,1000000.0,49000000.0,0.0,0.0,0,0,49,0.0,50,4,0,0
10475,2529108,1045097,0.0,0,3,15,3000000.0,15000000.0,0.0,0.0,0,0,45,0.0,18,4,0,0
10476,836562,2826849,0.07609447843011201,1,42,2,42000000.0,2000000.0,0.02325581395348837,1.0,0,0,84,1.961976887912261e-06,44,3,0,0
10477,4392378,2638608,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10478,1331108,4214082,0.0,0,3,38,3000000.0,38000000.0,0.0,0.0,0,0,114,0.0,41,4,0,0
10479,4540690,1682463,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10480,450117,78341,0.07383035914027619,1,1,4,1000000.0,4000000.0,0.25,1.0,0,0,4,1.3112054304884107e-06,5,3,0,0
10481,3869595,3535554,0.0,0,1,39,1000000.0,39000000.0,0.0,0.0,0,0,39,0.0,40,5,0,0
10482,2730498,1693837,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10483,4056419,2404072,0.0,0,33,4,33000000.0,4000000.0,0.0,0.0,0,0,132,0.0,37,4,0,0
10484,3868241,3676869,0.0,0,1,6,1000000.0,6000000.0,0.0,0.0,0,0,6,0.0,7,4,0,0
10485,723379,435742,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10486,1091516,2827581,0.07383035914027619,1,1,1,1000000.0,1000000.0,1.0,1.0,0,0,1,1.3112054304884107e-06,2,3,0,0
10487,2406397,2007283,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10488,2775096,1219175,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10489,1253885,1471565,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10490,839738,216298,0.0,0,16,1,16000000.0,1000000.0,0.0,0.0,0,0,16,0.0,17,4,0,0
10491,2762359,2969821,0.0,0,5,1,5000000.0,1000000.0,0.0,0.0,0,0,5,0.0,6,5,0,0
10492,2011681,427203,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10493,2359013,2289765,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10494,2094674,824844,0.0,0,10,1,10000000.0,1000000.0,0.0,0.0,0,0,10,0.0,11,5,0,0
10495,1046742,2106352,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10496,2321416,1004574,0.0,0,2,10,2000000.0,10000000.0,0.0,0.0,0,0,20,0.0,12,4,0,0
10497,1258640,1291278,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10498,2719866,3666337,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10499,2756370,1631690,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,5,0,0
10500,4645974,3618162,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10501,4128785,2754145,0.0,0,1,6,1000000.0,6000000.0,0.0,0.0,0,0,6,0.0,7,4,0,0
10502,2981582,3767442,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,5,0,0
10503,2302230,314683,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,6,0,0
10504,2284674,3354862,0.0,0,11,1,11000000.0,1000000.0,0.0,0.0,0,0,11,0.0,12,4,0,0
10505,905112,2229088,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
10506,1003391,323928,0.0,0,4,2,4000000.0,2000000.0,0.0,0.0,0,0,8,0.0,6,4,0,0
10507,1570218,2630692,0.0,0,10,1,10000000.0,1000000.0,0.0,0.0,0,0,10,0.0,11,4,0,0
10508,425276,2211407,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10509,91770,1385504,0.0,0,5,1,5000000.0,1000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
10510,3753826,2756041,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10511,3408063,1092115,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10512,2224251,4563842,0.0,0,9,8,9000000.0,8000000.0,0.0,0.0,0,0,72,0.0,17,4,0,0
10513,2886819,3701145,0.07796806287802142,1,2,4,2000000.0,4000000.0,0.2,1.0,0,0,8,2.690551589981462e-06,6,3,0,0
10514,954625,2838675,0.0,0,7,14,7000000.0,14000000.0,0.0,0.0,0,0,98,0.0,21,4,0,0
10515,324012,4331763,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10516,3387933,3945316,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10517,4683887,2318273,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10518,488088,3956565,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10519,3576757,789855,0.0,0,24,1,24000000.0,1000000.0,0.0,0.0,0,0,24,0.0,25,4,0,0
10520,857079,114566,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10521,2805201,1351306,0.0,0,16,1,16000000.0,1000000.0,0.0,0.0,0,0,16,0.0,17,4,0,0
10522,2977485,3568842,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10523,2993903,4798115,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10524,1564074,320383,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,5,0,0
10525,1554143,2636180,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10526,1517884,1808683,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10527,3760471,1557070,0.0,0,1,7,1000000.0,7000000.0,0.0,0.0,0,0,7,0.0,8,4,0,0
10528,959215,4019839,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10529,1162353,1418840,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,6,0,0
10530,1048210,3488210,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10531,935282,1066349,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10532,154669,2742723,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10533,2058220,962887,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10534,1576599,1628057,0.0,0,1,7,1000000.0,7000000.0,0.0,0.0,0,0,7,0.0,8,5,0,0
10535,4284140,4575972,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10536,2028037,2294522,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10537,270024,368827,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10538,80407,182005,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
10539,154280,4297424,0.0,0,2,382,2000000.0,0.25065616781453004,0.0,0.0,0,1524,3150,0.0,1577,4,0,0
10540,4288634,59549,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10541,994940,2837060,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10542,3759964,785853,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10543,2899013,4662107,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10544,4646938,1420451,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10545,1026976,4055020,0.0,0,29,1,29000000.0,1000000.0,0.0,0.0,0,0,29,0.0,30,4,0,0
10546,4640970,1581185,0.0,0,1,9,1000000.0,9000000.0,0.0,0.0,0,0,9,0.0,10,4,0,0
10547,2559107,3041514,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10548,2446777,4698922,0.0,0,1,6,1000000.0,6000000.0,0.0,0.0,0,0,6,0.0,7,4,0,0
10549,481098,2491973,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10550,2298876,3274925,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,4,0,0
10551,301821,1917432,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10552,4665279,4459706,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
10553,3988060,4664945,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10554,3865010,4244713,0.07383035914027619,1,1,8,1000000.0,8000000.0,0.125,1.0,0,0,8,1.3112054304884107e-06,9,3,0,0
10555,3743259,1622060,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10556,249625,286404,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
10557,2166005,3797979,0.0,0,2,6,2000000.0,0.007083825257280019,0.0,0.0,0,847,1698,0.0,851,4,0,0
10558,1200766,439520,0.07383035914027619,1,1,13,1000000.0,13000000.0,0.07692307692307693,1.0,0,0,13,1.3112054304884107e-06,14,3,0,0
10559,3160327,2268677,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10560,1115591,4131888,0.07796806287802142,1,35,1,35000000.0,1000000.0,0.028571428571428567,1.0,0,0,35,2.690551589981462e-06,36,3,0,0
10561,4822667,1040314,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
10562,2328491,1040660,0.0,0,3,3,3000000.0,3000000.0,0.0,0.0,0,0,9,0.0,6,4,0,0
10563,100223,2963662,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,4,0,0
10564,2903329,3711936,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
10565,1638823,2973116,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
10566,1906798,4849194,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
10567,789860,692624,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
