0,_sink,_source,adamic_adar_index,common_neighbour,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,jaccard_coefficient,local_path,out_degree_a,out_degree_b,preferential_attachment,resource_allocation,summation_neighbours,z0_shortest_path,z1_b_to_a,z2_middle
955,1613382,1618544,0.0,0,4,16,0.2222222098765439,16000000.0,0.0,0.0,18,0,320,0.0,36,4,0,0
956,816913,2324352,9.855688642185026,88,1418,321,1.1417069233963708,321000000.0,0.033409263477600606,88.0,1242,0,770721,0.02767699679879926,2722,3,0,0
957,3804486,4499487,0.0,0,5,25,0.19999999200000032,25000000.0,0.0,0.0,25,0,650,0.0,51,4,0,0
958,2833178,861461,0.07383035914027619,1,92,52,0.427906974753921,52000000.0,0.00308641975308642,1.0,215,0,14196,1.3112054304884107e-06,325,3,0,0
959,2885043,2713798,0.08695382383195438,1,54,69,0.12676056308272168,69000000.0,0.0019569471624266144,1.0,426,0,30567,1.0126479731850816e-05,512,3,0,0
960,343584,2475214,0.1348914676310476,1,8,6,0.4444444197530878,6000000.0,0.03448275862068965,1.0,18,0,144,0.0006031363088057902,30,3,0,0
961,716282,2815706,2.772953028105664,22,74,675,0.11161387615141197,675000000.0,0.01655379984951091,22.0,663,0,456300,0.015354989066361248,1351,3,0,0
962,785119,810494,0.0,0,79,55,0.2752613230827132,55000000.0,0.0,0.0,287,0,17545,0.0,374,4,0,0
963,29959,3743292,1.7339455125517094,9,3,46,0.2307692130177529,0.7796610037345593,0.13043478260869565,9.0,13,59,896,0.05875250490103957,78,2,1,9
964,2309371,4022436,0.17083311000617862,2,51,10,0.10944205985098272,10000000.0,0.004132231404958678,2.0,466,0,4760,3.464342768974644e-05,486,3,0,0
965,3241571,1576600,2.5345810199792287,13,15,213,0.25423728382648675,2.3932584000757484,0.047619047619047616,13.0,59,89,13725,0.0950670107953703,286,3,0,8
966,727760,3164595,0.0,0,47,282,2.1363635392562026,282000000.0,0.0,0.0,22,0,17766,0.0,345,4,0,0
967,2371785,2342340,0.0,0,1,25,0.03333333222222225,25000000.0,0.0,0.0,30,0,775,0.0,56,4,0,0
968,3258850,3318025,0.4371904302390336,3,8,7,0.333333319444445,7000000.0,0.1,3.0,24,0,182,0.009810919621737704,33,3,0,0
969,2258576,854025,0.0,0,85,26,0.7327586143727706,26000000.0,0.0,0.0,116,0,4186,0.0,187,4,0,0
970,621120,3446567,8.612079051486022,22,29,463,0.097643097314333,0.6900149021013191,0.016616314199395767,22.0,297,671,326193,2.2000825345803112,1346,3,0,20
971,2330265,3067879,0.8405990205750731,5,15,452,0.09933774768650498,0.09582361668521863,0.0010187449062754683,5.0,151,4717,728280,0.03555129375011959,4913,3,0,4
972,1268920,989455,0.0,0,83,3,0.07566089327651697,3000000.0,0.0,0.0,1097,0,3312,0.0,1107,4,0,0
973,843636,3517389,1.398883867029825,12,176,265,0.109862671591846,265000000.0,0.006335797254487857,12.0,1602,0,434865,0.004122505522276499,1906,3,0,0
974,1857594,2506342,0.07383035914027619,1,138,2,0.01219404435696792,2000000.0,8.823010411152287e-05,1.0,11317,0,22666,1.3112054304884107e-06,11335,3,0,0
975,4395944,863783,1.333951365613833,9,46,21,0.3538461511242604,21000000.0,0.05521472392638037,9.0,130,0,3171,0.014934609435636875,172,3,0,0
976,1528823,1632116,0.0,0,5,1,0.04201680636960667,1000000.0,0.0,0.0,119,0,119,0.0,120,4,0,0
977,4515216,2359631,3.96378559488271,23,749,136,0.39235201655717533,0.08168168163262361,0.005631733594515181,23.0,1909,1665,4075862,0.20911379552483333,4107,2,1,17
978,3629131,3317934,5.627413942271079,26,620,18,3.4636871314877813,0.6666666419753096,0.03586206896551724,26.0,179,27,20244,0.6042293269399708,751,2,1,24
979,2350634,2932339,0.0,0,15,61,0.060240963613490114,61000000.0,0.0,0.0,249,0,15250,0.0,311,4,0,0
980,1514817,927463,0.0,0,7,16,0.05833333284722224,16000000.0,0.0,0.0,120,0,1984,0.0,140,4,0,0
981,1721413,3598083,1.3644755359837784,11,57,1278,0.04215976328242621,1278000000.0,0.0041984732824427475,11.0,1352,0,1729134,0.006154172728290717,2631,3,0,0
982,9946,2429371,0.0,0,5,159,0.49999995000000497,159000000.0,0.0,0.0,10,0,1749,0.0,170,4,0,0
983,3411931,1039279,0.0,0,64,160,0.11873840423239627,160000000.0,0.0,0.0,539,0,90240,0.0,724,4,0,0
984,3918393,2895068,0.0,0,66,1,1.8857142318367364,1000000.0,0.0,0.0,35,0,90,0.0,91,4,0,0
985,1483116,1854023,0.19679598948883448,1,36,5,0.2236024830832144,5000000.0,0.005291005291005291,1.0,161,0,925,0.006211180124223602,190,3,0,0
986,2082827,725415,0.19319379300543385,1,20,2,0.22222221975308645,2000000.0,0.01098901098901099,1.0,90,0,180,0.005649717514124294,92,3,0,0
987,1678405,1202857,0.07796806287802142,1,36,120,0.2022471898750158,0.3389830498898784,0.001736111111111111,1.0,178,354,71890,2.690551589981462e-06,577,3,0,1
988,1218296,3689215,0.25305050620595404,2,31,2,0.10402684528850052,2000000.0,0.0065146579804560255,2.0,298,0,614,0.0037748961110908655,309,3,0,0
989,1142702,4528705,1.3941316608415757,12,81,57,0.11911764688365052,57000000.0,0.016150740242261104,12.0,680,0,39786,0.0056939570177596864,755,3,0,0
990,711824,4034438,0.0,0,5,46,0.06849314974666919,46000000.0,0.0,0.0,73,0,3404,0.0,120,4,0,0
991,3556169,3782034,0.07383035914027619,1,50,25,0.21645021551320254,25000000.0,0.00390625,1.0,231,0,5800,1.3112054304884107e-06,257,3,0,0
992,1666556,1014721,0.0,0,4,156,0.07692307544378701,0.7393364893870309,0.0,0.0,52,211,18656,0.0,405,4,0,0
993,3395510,3270580,0.0,0,15,22,0.7142856802721105,22000000.0,0.0,0.0,21,0,572,0.0,48,4,0,0
994,4426524,2324422,0.09014800063734273,1,204,87,0.22998872578355276,87000000.0,0.0009267840593141797,1.0,887,0,86391,1.522046848602e-05,1080,3,0,0
995,345813,1194190,0.08449373257091766,1,251,45,0.9028776945939652,45000000.0,0.0018939393939393942,1.0,278,0,21780,7.2450118093692505e-06,529,3,0,0
996,1996375,2625217,0.0,0,91,3,0.6842105211713495,3000000.0,0.0,0.0,133,0,630,0.0,213,4,0,0
997,2211339,2824005,0.0,0,16,2,0.1300812997554366,2000000.0,0.0,0.0,123,0,272,0.0,138,4,0,0
998,4166917,1576591,0.17182456620373346,2,562,3,0.033965913209599546,3000000.0,0.00012046015780280672,2.0,16546,0,49806,1.7635221929493605e-05,16605,3,0,0
999,4664852,380525,0.0,0,6,1,0.06896551644867223,1000000.0,0.0,0.0,87,0,89,0.0,90,5,0,0
1000,2416078,3993072,0.5721362241120405,4,16,18,0.2539682499370119,18000000.0,0.047058823529411764,4.0,63,0,1278,0.004753647817010107,89,3,0,0
1001,594102,1094048,0.7282078672350011,7,75,29,0.0730282375140913,29000000.0,0.0065543071161048684,7.0,1027,0,30334,0.0010716858334947725,1075,3,0,0
1002,624993,4600134,0.0,0,102,34,0.4573991010878964,34000000.0,0.0,0.0,223,0,10064,0.0,330,4,0,0
1003,2893207,2764263,0.0,0,6,61,0.29999998500000075,61000000.0,0.0,0.0,20,0,1220,0.0,81,4,0,0
1004,2882100,4177865,0.3086147226207659,3,47,33,0.13314447554350006,33000000.0,0.007537688442211055,3.0,353,0,12144,0.0005078095174150713,401,3,0,0
1005,4808386,4623321,6.952751276150474,67,85,526,0.09071504792879932,526000000.0,0.04789135096497498,67.0,937,0,494440,0.0109224604868209,1466,3,0,0
1006,4679904,3718908,14.007843050586724,77,111,96,0.09973045813141916,0.07881773392543699,0.03383128295254833,77.0,1113,1218,1381702,0.6572004987928919,2353,2,1,75
1007,3910839,2745387,0.0,0,49,1,1.1395348572201196,1000000.0,0.0,0.0,43,0,58,0.0,59,5,0,0
1008,112647,3195688,0.35692497618019603,2,3,47,0.036585365407495546,47000000.0,0.015748031496062992,2.0,82,0,3854,0.007782200449071239,129,3,0,0
1009,1770441,1813368,32.84710891372797,154,82,173,0.38679245100569604,0.27460317416729657,0.2053333333333333,154.0,212,630,156780,2.122322816769095,904,2,1,139
1010,4758377,2009930,0.9748118067872276,11,463,24,0.04347417839967378,24000000.0,0.0010286141761735553,11.0,10650,0,256344,0.00014250421490349404,10705,3,0,0
1011,2443214,1787403,0.0,0,146,1,0.5104895087045821,1000000.0,0.0,0.0,286,0,370,0.0,371,4,0,0
1012,1894531,4726874,0.0,0,20,3,0.6451612695109268,3000000.0,0.0,0.0,31,0,108,0.0,39,5,0,0
1013,3728341,127950,0.8444284728543794,7,593,50,0.08460550719295112,50000000.0,0.000950957750305665,7.0,7009,0,365900,0.005679519977536884,7368,3,0,0
1014,3706176,3794842,4.050242803789852,19,26,24,0.4999999903846156,0.22429906332430785,0.12837837837837834,19.0,52,107,6216,0.22342018799922764,167,2,1,16
1015,3535207,3296250,21.41522994871641,134,150,299,1.2396694112424016,2.3178294393966707,0.2832980972515856,134.0,121,129,88330,0.3575669100039308,607,2,1,29
1016,757734,4811622,2.7592713150844825,26,302,89,0.03237217279104168,89000000.0,0.0027615507169410514,26.0,9329,0,832328,0.003956383965605354,9441,3,0,0
1017,2701054,3683564,0.5662159949803272,4,69,6,0.3854748581817047,6000000.0,0.017167381974248927,4.0,179,0,1386,0.007051057013763341,237,3,0,0
1018,689821,1283657,2.001146137644402,17,161,352,0.12280701745018535,352000000.0,0.010011778563015312,17.0,1311,0,479776,0.008158303439079783,1715,3,0,0
1019,4321162,3836659,4.630970714765599,31,43,600,1.1315789175900286,0.0560904926562503,0.002873030583873957,31.0,38,10697,784604,0.07731042426265924,10821,2,1,6
1020,3872415,1488401,8.52268309478236,85,711,120,0.020471624772667885,120000000.0,0.002444636180615473,85.0,34731,0,4168200,0.007293538413594,34855,3,0,0
1021,1030864,31098,0.6677552219715035,5,13,43,0.09848484773875116,43000000.0,0.029239766081871343,5.0,132,0,5719,0.0030129324980421412,176,3,0,0
1022,1970291,2451660,0.35045041170481644,3,14,42,0.9999999285714336,0.4285714241982508,0.024590163934426233,3.0,14,98,2574,0.0007478709415837054,125,2,1,0
1023,3720766,718458,0.0,0,12,117,0.07947019814920399,117000000.0,0.0,0.0,151,0,18369,0.0,274,4,0,0
1024,4114575,2002799,2.1976433167679,14,561,16,13.357142539115655,16000000.0,0.023890784982935155,14.0,42,0,9344,0.04910830279013199,600,3,0,0
1025,2338090,2005497,0.0,0,2,6,0.008130081267763897,6000000.0,0.0,0.0,246,0,1482,0.0,253,4,0,0
1026,3452067,2118551,0.0,0,7,23,0.06730769166050296,23000000.0,0.0,0.0,104,0,2415,0.0,128,4,0,0
1027,254059,3778796,0.4775673380860667,5,257,48,0.038827617459007764,48000000.0,0.0007480550568521843,5.0,6619,0,318768,0.00019115621235833263,6689,3,0,0
1028,3973930,4348766,0.0,0,23,23,0.08070175410280088,23000000.0,0.0,0.0,285,0,6624,0.0,311,4,0,0
1029,1973662,3475909,0.0,0,36,1,0.7659574305115441,1000000.0,0.0,0.0,47,0,48,0.0,49,4,0,0
1030,3855745,240027,5.734756991020005,52,386,139,0.08191850592488996,139000000.0,0.010786143953536609,52.0,4712,0,658026,0.011271834954718438,4873,3,0,0
1031,2518627,4263251,0.07383035914027619,1,1,11,0.010526315678670359,11000000.0,0.009523809523809523,1.0,95,0,1045,1.3112054304884107e-06,106,3,0,0
1032,2191992,942440,0.07383035914027619,1,30,2,0.08875739618710829,2000000.0,0.002824858757062147,1.0,338,0,706,1.3112054304884107e-06,355,3,0,0
1033,456126,850459,0.0864303862565374,1,904,13,0.23739495792085216,0.17808218934133987,0.00024746349913387774,1.0,3808,73,324720,9.44518956495457e-06,4042,3,0,1
1034,3025121,3716119,0.6274549439263146,4,11,189,0.14285714100185531,0.4960629908239816,0.006802721088435374,4.0,77,381,41391,0.01126270156552528,592,3,0,3
1035,1104604,988417,0.07383035914027619,1,16,2,0.05633802797064075,2000000.0,0.003401360544217687,1.0,284,0,586,1.3112054304884107e-06,295,3,0,0
1036,2981668,5221,0.2867367449719116,3,1,72,0.0023148148094564477,72000000.0,0.00598802395209581,3.0,432,0,31104,0.00021884520779502772,504,3,0,0
1037,243830,2021460,0.0,0,12,144,0.02218114598487773,144000000.0,0.0,0.0,541,0,78480,0.0,689,4,0,0
1038,1196225,4774646,0.4057398263781178,3,13,912,0.16666666452991455,6.857142805585393,0.0026833631484794273,3.0,78,133,85198,0.0018562130495928407,1121,3,0,1
1039,143446,2435515,1.6497571881506286,13,321,42,0.13630573242619715,42000000.0,0.005206247496996396,13.0,2355,0,103656,0.007922018908748663,2510,3,0,0
1040,211323,3941703,0.15604205467487234,1,20,9,0.37037036351166,9000000.0,0.015384615384615384,1.0,54,0,513,0.0016474464579901151,66,3,0,0
1041,2540894,651778,0.8223369437179542,7,55,65,0.20992366332090204,65000000.0,0.02147239263803681,7.0,262,0,17420,0.002408036115512709,333,3,0,0
1042,3487516,477326,0.0,0,20,1,0.2127659551833409,1000000.0,0.0,0.0,94,0,108,0.0,109,4,0,0
1043,3647364,3861672,0.0,0,18,3,0.4186046414277991,3000000.0,0.0,0.0,43,0,129,0.0,46,4,0,0
1044,2707342,4749201,0.2922725242478131,2,123,4,0.17178770925727976,4000000.0,0.002621231979030144,2.0,716,0,3044,0.003806080593442533,765,3,0,0
1045,3818809,1255094,0.44097424144684017,4,192,33,0.21476510043091152,33000000.0,0.004081632653061225,4.0,894,0,31383,0.0007764951290577727,984,3,0,0
1046,1021368,437391,0.0,0,231,2,2.8874999639062504,2000000.0,0.0,0.0,80,0,578,0.0,291,4,0,0
1047,4563454,4817391,0.0,0,19,1,0.2345678983386679,1000000.0,0.0,0.0,81,0,89,0.0,90,4,0,0
1048,3985168,3910665,0.08449373257091766,1,4,294,0.3636363305785154,294000000.0,0.0032679738562091504,1.0,11,0,3822,7.2450118093692505e-06,307,3,0,0
1049,4486106,1150281,0.0,0,106,1,0.14520547925314314,1000000.0,0.0,0.0,730,0,785,0.0,786,4,0,0
1050,1582222,4858996,0.11178037279870122,1,38,19,0.07770961129302738,19000000.0,0.0018939393939393942,1.0,489,0,9709,0.0001302422505860901,530,3,0,0
1051,2133364,4204662,0.0,0,11,11,1.8333330277778288,11000000.0,0.0,0.0,6,0,143,0.0,24,5,0,0
1052,1380448,3656099,0.0,0,21,103,0.1088082895916669,103000000.0,0.0,0.0,193,0,19879,0.0,296,4,0,0
1053,2048276,4788248,0.0,0,14,10,0.15730336901906328,10000000.0,0.0,0.0,89,0,980,0.0,108,4,0,0
1054,448823,4716646,5.781871127588541,34,24,2090,0.15686274407279252,0.033849442860296564,0.0005485817548162251,34.0,153,61744,10389792,0.2423578748655712,62012,2,1,24
1055,2757201,2844962,0.8832168480105841,7,102,526,1.5454545220385678,526000000.0,0.010447761194029851,7.0,66,0,79426,0.0058239150956357465,677,3,0,0
1056,2087517,2161230,0.08449373257091766,1,21,151,0.32812499487304697,151000000.0,0.004366812227074236,1.0,64,0,11929,7.2450118093692505e-06,230,3,0,0
1057,3103806,3808182,0.0,0,158,1,0.3073929955109086,1000000.0,0.0,0.0,514,0,524,0.0,525,4,0,0
1058,4406065,419149,0.0,0,4,7,0.11111110802469146,7000000.0,0.0,0.0,36,0,266,0.0,45,4,0,0
1059,357466,3847967,0.09863526251714727,1,126,37,0.19999999968253968,37000000.0,0.0014771048744460858,1.0,630,0,23717,3.953350464518679e-05,678,3,0,0
1060,824382,987441,0.4458008498504139,4,35,32,0.07829977611118619,32000000.0,0.008403361344537815,4.0,447,0,14336,0.0012350713688522364,480,3,0,0
1061,2767142,4762542,1.6449376425777948,12,30,106,0.4838709599375652,106000000.0,0.06486486486486487,12.0,62,0,9646,0.013678934158628723,197,3,0,0
1062,4841268,2914647,0.0,0,13,1,0.05726872221467522,1000000.0,0.0,0.0,227,0,229,0.0,230,4,0,0
1063,1593758,1275299,2.7008730794004068,16,77,31,0.16739130398393195,31000000.0,0.031620553359683785,16.0,460,0,15221,0.05433287551022534,522,3,0,0
1064,3248594,3757241,12.809798619147518,93,275,362,0.20754716965468134,0.20544835402641973,0.02841429880843263,93.0,1325,1762,2790053,0.15052045610897108,3366,3,0,46
1065,2015738,219686,0.4249763579749229,4,58,151,0.10526315770369662,151000000.0,0.0055248618784530384,4.0,551,0,87127,0.0016424648176553648,728,3,0,0
1066,1068993,3249932,0.0,0,60,1,0.4054054026661797,1000000.0,0.0,0.0,148,0,178,0.0,179,4,0,0
1067,3435043,2704231,0.0,0,100,11,0.3278688513840365,11000000.0,0.0,0.0,305,0,3949,0.0,370,4,0,0
1068,3640458,2691310,0.34145997936338385,3,118,6,0.04727564100670047,6000000.0,0.0011867088607594935,3.0,2496,0,15150,0.001007807031315748,2531,3,0,0
1069,3759750,2581947,0.0,0,19,18,0.1194968545943594,18000000.0,0.0,0.0,159,0,2898,0.0,179,4,0,0
1070,3927655,1689039,0.0,0,573,2,44.0769196863908,2000000.0,0.0,0.0,13,0,1152,0.0,578,4,0,0
1071,2207956,2694816,0.7452837625167092,5,29,10,0.13942307625277367,10000000.0,0.0228310502283105,5.0,208,0,2140,0.006614684864863283,224,3,0,0
1072,2051732,4405100,2.4148404985603835,23,378,50,0.14455066916078368,50000000.0,0.008630393996247656,23.0,2615,0,131900,0.0042983258889768535,2688,3,0,0
1073,3510148,3352123,0.0,0,591,3,0.07656432179342346,3000000.0,0.0,0.0,7719,0,23220,0.0,7743,4,0,0
1074,3162385,2584682,0.0,0,21,104,0.16279069641247526,104000000.0,0.0,0.0,129,0,14040,0.0,239,4,0,0
1075,4254453,2680834,0.3649364411886157,2,4,768,0.12903225390218534,127.99997866667023,0.0025031289111389237,2.0,31,6,23870,0.013440860215053764,801,3,0,0
1076,2092295,3202510,0.0,0,6,3,0.07594936612722322,3000000.0,0.0,0.0,79,0,243,0.0,84,4,0,0
1077,532755,4468086,0.0864303862565374,1,7,43,0.057851239191312076,43000000.0,0.00598802395209581,1.0,121,0,5375,9.44518956495457e-06,168,3,0,0
1078,4258315,575651,0.0,0,65,4,1.2999999740000006,4000000.0,0.0,0.0,50,0,380,0.0,99,4,0,0
1079,824046,2883988,9.781646198798464,89,189,1376,0.28124999958147323,1376000000.0,0.045246568378240974,89.0,672,0,935680,0.02021160713950013,2056,3,0,0
1080,4483821,4008358,0.0,0,33,3,0.2462686548785921,3000000.0,0.0,0.0,134,0,414,0.0,141,4,0,0
1081,3155408,2939315,0.3600636251913784,4,991,4,0.014385669492300756,4000000.0,5.805936570142971e-05,4.0,68888,0,275580,6.812325165832986e-05,68899,3,0,0
1082,3833152,4839526,0.0,0,3,49,0.023076922899408287,49000000.0,0.0,0.0,130,0,6370,0.0,179,4,0,0
1083,177506,3507863,0.2936643445622383,3,47,12,0.035850495777383286,12000000.0,0.0022658610271903325,3.0,1311,0,15780,0.0003062095991739764,1327,3,0,0
1084,4289016,4619061,0.07383035914027619,1,5,3,0.025773195743437137,3000000.0,0.005025125628140704,1.0,194,0,591,1.3112054304884107e-06,200,3,0,0
1085,3731768,4380434,0.0,0,7,62,0.2333333255555558,62000000.0,0.0,0.0,30,0,2108,0.0,96,4,0,0
1086,2706025,3213547,0.0,0,14,407,0.09589041030212048,407000000.0,0.0,0.0,146,0,60236,0.0,555,4,0,0
1087,212805,4094697,11.206011323326726,81,234,894,0.1719324025187859,3.01010099996599,0.03492884864165589,81.0,1361,297,1413431,0.09883130672270736,2400,3,0,18
1088,1579810,1927960,1.3336874622678931,14,79,266,0.0539249146389591,266000000.0,0.008111239860950173,14.0,1465,0,392084,0.0006793446415037536,1740,3,0,0
1089,100754,2640387,0.1760585392954821,2,57,115,0.21673003719874512,115000000.0,0.0049627791563275426,2.0,263,0,33350,2.4296296746037525e-05,405,3,0,0
1090,3785477,3852854,0.0864303862565374,1,95,12,0.3015873006298816,12000000.0,0.0026809651474530827,1.0,315,0,4344,9.44518956495457e-06,374,3,0,0
1091,350886,1700836,0.0,0,98,6,0.07550077035785764,6000000.0,0.0,0.0,1298,0,7908,0.0,1324,4,0,0
1092,3340066,871160,0.0,0,108,3,0.5966850795763255,3000000.0,0.0,0.0,181,0,759,0.0,256,4,0,0
1093,2456239,2772925,0.0,0,7,2,0.4666666355555577,2000000.0,0.0,0.0,15,0,30,0.0,17,5,0,0
1094,1078672,1548013,0.8265752084579898,5,96,148,0.7933884231951371,148000000.0,0.015384615384615384,5.0,121,0,26936,0.014113899457828219,330,3,0,0
1095,3882590,2242956,3.4218281375324584,37,102,132,0.012262563114659465,132000000.0,0.004390649104070251,37.0,8318,0,1099824,0.0008882617771066193,8464,3,0,0
1096,3489034,3603630,0.0,0,9,76,0.35999998560000057,76000000.0,0.0,0.0,25,0,2204,0.0,105,4,0,0
1097,3912526,1064556,0.0,0,2,2,0.09523809070294806,2000000.0,0.0,0.0,21,0,46,0.0,25,4,0,0
1098,5113,19760,0.0,0,46,50,0.5348837147106545,50000000.0,0.0,0.0,86,0,5750,0.0,165,4,0,0
1099,4510860,740005,2.5560981805379432,23,212,375,0.15099715088960314,375000000.0,0.013083048919226393,23.0,1404,0,527250,0.007642046564314755,1781,3,0,0
1100,605639,4765846,0.9296600275981984,6,9,78,0.1578947340720222,78000000.0,0.04615384615384616,6.0,57,0,4524,0.010632763995715071,136,3,0,0
1101,653633,2609436,2.1356329933111957,12,26,319,0.5306122340691382,12.75999948960002,0.03116883116883117,12.0,49,25,19380,0.0661453272703436,397,3,0,1
1102,321857,2766747,0.0,0,16,1,0.0038360105481093244,1000000.0,0.0,0.0,4171,0,4180,0.0,4181,4,0,0
1103,1628264,4094066,0.0,0,23,8,0.11734693817680135,8000000.0,0.0,0.0,196,0,1640,0.0,213,4,0,0
1104,1897862,1246601,0.0,0,17,8,0.8499999575000021,8000000.0,0.0,0.0,20,0,264,0.0,41,4,0,0
1105,2779791,4232521,0.6438372205754557,4,14,75,0.14583333181423613,75000000.0,0.023121387283236997,4.0,96,0,7650,0.008923999616366592,177,3,0,0
1106,3240496,2554658,0.8382834888797659,7,110,139,1.1956521609168245,0.04527687294942122,0.002160493827160493,7.0,92,3070,520182,0.002769571942030731,3247,3,0,3
1107,3129186,415254,0.6340360707151018,3,4,120,0.399999960000004,0.3157894728531856,0.006607929515418502,3.0,10,380,5340,0.06197989417142093,457,3,0,3
1108,1187964,4400995,2.384003740402648,18,153,110,0.283333332808642,110000000.0,0.02564102564102564,18.0,540,0,67100,0.017133000823561513,720,3,0,0
1109,1118530,2850445,0.0,0,84,1,0.4374999977213542,1000000.0,0.0,0.0,192,0,209,0.0,210,4,0,0
1110,2294440,3729828,0.7140941221387436,6,45,557,0.11194029822900424,557000000.0,0.006282722513089005,6.0,402,0,225028,0.0019945490389729078,961,3,0,0
1111,4790649,3370783,6.499005973598457,44,29,985,0.08192090372338727,0.023638676233563596,0.0010443616339512473,44.0,354,41669,15094854,0.14307454404006864,42175,2,1,42
1112,74323,3001815,0.0,0,28,3,0.04802744417147952,3000000.0,0.0,0.0,583,0,1797,0.0,602,4,0,0
1113,2633571,3394828,11.352288046919432,83,224,649,0.8358208924036534,1.2222222199204855,0.05796089385474861,83.0,268,531,496244,0.1919811958119071,1515,3,0,24
1114,1995601,117653,0.0,0,59,6,0.7468354335843617,6000000.0,0.0,0.0,79,0,702,0.0,123,4,0,0
1115,4723059,1675257,0.0,0,2,30,0.09090908677685967,30000000.0,0.0,0.0,22,0,720,0.0,54,4,0,0
1116,733605,3897513,0.0,0,30,1,0.19230769107495072,1000000.0,0.0,0.0,156,0,161,0.0,162,4,0,0
1117,749672,19484,2.7504326433128883,29,91,255,0.02870662459662252,255000000.0,0.008531921153280376,29.0,3170,0,809115,0.0013340576172329905,3428,3,0,0
1118,4516132,4284282,1.8416393478947688,17,368,58,0.23574631631278264,58000000.0,0.009786989061600459,17.0,1561,0,98368,0.00294192574409808,1754,3,0,0
1119,3841591,833524,0.0,0,3,28,0.0491803270626176,28000000.0,0.0,0.0,61,0,1764,0.0,91,4,0,0
1120,4329629,3879365,0.4910568663541156,3,59,5,0.1771771766451136,5000000.0,0.008021390374331552,3.0,333,0,1860,0.008176302240674012,377,3,0,0
1121,57883,4251792,0.9137466305389652,9,469,85,0.5637019223993968,85000000.0,0.007556675062972292,9.0,832,0,94775,0.0006519730334557303,1200,3,0,0
1122,2379122,2835662,0.0,0,54,45,0.3050847440390693,45000000.0,0.0,0.0,177,0,8550,0.0,235,4,0,0
1123,3448488,2313654,0.5172961569809289,5,44,15,0.042226487483467856,15000000.0,0.004721435316336166,5.0,1042,0,15735,0.003055531116225356,1064,3,0,0
1124,4420839,3800305,0.216079684351263,2,3,81,0.06818181663223144,81000000.0,0.016,2.0,44,0,3726,0.00022970701909382632,127,3,0,0
1125,2956791,399565,0.24198952772225565,3,215,81,0.9033613407421792,81000000.0,0.006369426751592357,3.0,238,0,31833,1.99779076745735e-05,474,3,0,0
1126,3165162,579536,0.0,0,73,1,0.14570858254349586,1000000.0,0.0,0.0,501,0,556,0.0,557,4,0,0
1127,982493,225697,0.6395727683988427,6,8,496,0.062499999511718765,3.815384586035503,0.008310249307479225,6.0,128,130,76800,0.002086592539370674,728,3,0,1
1128,1106852,457555,0.0,0,1211,15,0.023675927192639626,15000000.0,0.0,0.0,51149,0,767775,0.0,51200,4,0,0
1129,321177,4857001,0.1603709151119747,2,32,58,0.09169054414988384,58000000.0,0.004784688995215311,2.0,349,0,20996,1.0896543697075841e-05,420,3,0,0
1130,1987945,4655006,0.20576925955053368,1,1,9,0.05263157617728546,9000000.0,0.037037037037037035,1.0,19,0,171,0.007751937984496123,28,3,0,0
1131,3004014,3163774,0.0,0,11,1,0.017713365510928558,1000000.0,0.0,0.0,621,0,625,0.0,626,4,0,0
1132,2926541,4498101,1.6858009560495557,13,14,1345,0.17499999781250006,0.25560623332276583,0.002123489055864097,13.0,80,5262,514250,0.02358144671093732,6135,2,1,10
1133,3247071,2807375,0.3889794167997141,4,78,172,0.3577981634963387,172000000.0,0.00975609756097561,4.0,218,0,41624,0.00017864720813268146,414,3,0,0
1134,1081619,3222303,0.4552541032360317,4,51,12,0.12718204457061835,12000000.0,0.009685230024213077,4.0,401,0,4860,0.0022316300393991732,417,3,0,0
1135,1835245,4736009,0.0,0,2,52,0.057142855510204135,52000000.0,0.0,0.0,35,0,1820,0.0,87,4,0,0
1136,2653845,401959,0.0,0,2,33,0.06451612695109267,33000000.0,0.0,0.0,31,0,1023,0.0,64,4,0,0
1137,3009562,813047,0.17393140501110246,1,6,16,0.008982035914697551,16000000.0,0.0014641288433382136,1.0,668,0,10688,0.0031847133757961785,684,3,0,0
1138,536723,2899933,0.0,0,3,16,0.15789472853185638,16000000.0,0.0,0.0,19,0,336,0.0,37,4,0,0
1139,2424452,4154717,15.213859571848776,75,24,464,0.06779660997797568,0.12785891426622792,0.018863179074446682,75.0,354,3629,1315420,1.1258562145343125,4051,2,1,73
1140,3299579,1413512,0.0,0,32,3,0.3999999950000001,3000000.0,0.0,0.0,80,0,294,0.0,101,4,0,0
1141,1904054,2940424,0.8553482402311491,7,119,260,0.09210526308660584,0.03357871625551095,0.0007729681978798586,7.0,1292,7743,10143540,0.00396399243745836,9063,3,0,7
1142,107996,602340,0.07383035914027619,1,41,34,0.14487632457640875,34000000.0,0.003134796238244514,1.0,283,0,9724,1.3112054304884107e-06,320,3,0,0
1143,3739100,1011757,1.6702401352829224,7,8,8,1.599999680000064,1.999999500000125,0.5833333333333334,7.0,5,4,90,0.1268018124561099,19,2,1,3
1144,4253433,940042,0.0,0,1,38,0.199999960000008,38000000.0,0.0,0.0,5,0,190,0.0,43,4,0,0
1145,452890,3905250,0.0,0,136,2,0.5055762062989733,2000000.0,0.0,0.0,269,0,612,0.0,308,4,0,0
