0,source,sink,in_degree_a
11036,2721128,3845542,2
11037,2683630,2690178,1
11038,695543,4445317,2
11039,2771561,2252030,2
11040,3772865,556360,8
11041,626879,1763037,5
11042,4563739,3011338,1
11043,1289912,2569446,1
11044,240334,2325367,2
11045,2791565,2294778,1
11046,589169,16954,1
11047,3632682,2261107,6
11048,2580210,4235323,2
11049,2609642,3171413,1
11050,1439730,1377883,1
11051,3260749,1114880,1
11052,1878495,1439954,1
11053,1952597,3989063,1
11054,725842,3506891,1
11055,4277616,3888023,1
11056,458694,1644221,1
11057,1296923,1978094,1
11058,2014423,4638942,1
11059,1278099,2138219,1
11060,4482764,1665332,2
11061,602008,4033530,20
11062,1672079,1582953,1
11063,4819090,521725,1
11064,4461586,325648,1
11065,3748109,16321,1
11066,4086704,3258604,69
11067,395139,261136,1
11068,312383,855914,1
11069,3703140,2856462,1
11070,3356305,781298,2
11071,4144785,1661772,52
11072,4811012,3004934,1
11073,3694128,531214,1
11074,1538483,3124410,1
11075,2937358,772146,1
11076,1956852,364123,1
11077,804872,1175729,1
11078,1862455,3863035,1
11079,1151056,4402448,1
11080,1051619,4794246,6
11081,4707335,3550461,8
11082,325949,2407333,4
11083,2896218,1352162,1
11084,1966981,4486344,3
11085,957738,1368011,1
11086,3681396,2522717,1
11087,801371,2189035,2
11088,3055132,4706860,1
11089,3491940,3624892,6
11090,921555,3066921,17
11091,1112789,83787,1
11092,1478236,4499713,4
11093,2482702,2070984,1
11094,4160651,1450284,23
11095,889232,1999219,4
11096,113688,4022145,1
11097,4085386,950688,18
11098,2262040,1302532,2
11099,3839235,1220229,1
11100,4098471,1559437,1
11101,2719069,405168,1
11102,2387402,4103744,1
11103,1998112,1598056,2
11104,1400154,4516081,2
11105,3868986,2467953,1
11106,706638,1677218,1
11107,1873125,1784726,6
11108,2820547,410207,1
11109,3396744,722277,2
11110,2962538,2408697,1
11111,1875726,2925002,5
11112,2624534,392834,5
11113,1743991,1128771,31
11114,3740437,398352,1
11115,2030389,639174,3
11116,1922744,3726581,21
11117,3619202,189596,2
11118,4091976,4446129,2
11119,3118,1690127,1
11120,425931,1945167,1
11121,239150,955460,2
11122,959376,2221636,1
11123,446457,4728425,1
11124,4702816,3872545,1
11125,1848986,1798656,1
11126,3810401,3081008,1
11127,47771,1587658,1
11128,2090734,3984636,5
11129,1170786,2481685,1
11130,4096709,4747365,1
11131,398872,2382513,6
11132,4049049,4548514,1
11133,3774976,1353722,5
11134,4216698,2599350,1
11135,1246063,800452,2
11136,4636468,3842448,423
11137,3470912,2764280,1
11138,2208137,3684793,11
11139,1103422,416236,2
11140,3506302,1802805,1
11141,700212,3623544,4
11142,1598778,3943083,1
11143,3709771,486944,1
11144,2201181,660606,13
11145,3451751,3276598,2
11146,998398,58521,1
11147,3653050,4818407,1
11148,326584,878650,12
11149,334683,793814,1
11150,1999878,4551326,1
11151,600657,1296055,1
11152,2606617,2799578,1
11153,2950235,1996221,1
11154,3518109,1587799,1
11155,3344284,3616420,1
11156,3303783,2877585,1
11157,2462695,2364356,1
11158,94563,4234310,1
11159,732758,3960747,13
11160,1826100,1843544,4
11161,3116525,604550,1
11162,4388650,1430540,1
11163,3557152,1413003,1
11164,4192571,4500866,2
11165,2461707,2880265,1
11166,2502683,290381,1
11167,968310,4794848,1
11168,885707,3535083,4
11169,2749667,3255146,2
11170,1879962,836739,4
11171,3178529,289454,1
11172,407308,1365964,3
11173,3082426,1958404,1
11174,4527755,3424423,1
11175,1407531,2784612,8
11176,4042579,755188,1
11177,187578,4527398,2
11178,1808235,1157822,1
11179,1753125,3096684,1
11180,139132,1691285,1
11181,4531400,89401,6
11182,1110601,2257184,2
11183,1449147,3545248,1
11184,3622856,395111,1
11185,147911,134814,1
11186,1417871,2101078,1
11187,2985933,4292359,7
11188,669559,2380194,1
11189,2539679,2839352,2
11190,1707094,2829414,1
11191,524715,2509708,1
11192,2432927,3665815,1
11193,3031500,802692,1
11194,4493113,3876960,1
11195,2973938,4625748,1
11196,1538039,316636,7
11197,4519460,3793371,80
11198,1785547,4732926,1
11199,1268934,1330276,2
11200,430234,2672847,1
11201,2505966,105399,1
11202,3704203,1557980,1
11203,3029912,3909184,2
11204,3423447,4571401,46
11205,3402902,4456416,3
11206,3867383,3331210,26
11207,581678,3399460,1
11208,2583538,4361708,1
11209,3380818,2875766,2
11210,77201,3624894,1
11211,3093724,2902111,1
11212,2101428,3828848,1
11213,588044,92552,1
11214,1884942,2027191,1
11215,4464763,4802394,2
11216,3473473,55924,1
11217,2531182,4103205,2
11218,1598283,2544378,1
11219,1719371,2021388,3
11220,667716,1348800,1
11221,4116534,2008394,1
11222,4432128,2536076,2
11223,4059514,3646221,3
11224,3025936,4305008,1
11225,2194968,3017303,2
11226,4740826,4660728,1
11227,2151292,4464973,1
11228,544250,4374749,1
11229,4126219,3811408,1
11230,383482,4862311,1
11231,44693,1097006,1
11232,998424,2418526,6
11233,1254630,3196548,1
11234,1104234,3162558,1
11235,4366266,1684088,1
11236,4814839,1832793,1
11237,3391687,640988,4
11238,2674009,1456722,1
11239,3926149,3760498,2
11240,2893034,2897083,1
11241,1339189,3252551,1
11242,384509,536699,6
11243,3210212,4581386,1
11244,277105,1000382,12
11245,4296988,4192941,1
11246,342316,1487450,1
11247,3608829,2042855,1
11248,4271661,616630,1
11249,4717389,21064,1
11250,2459330,362415,1
11251,3014996,513974,2
11252,876135,735800,3
11253,1784605,2123680,1
11254,1394220,1203486,1
11255,3751621,4206248,2
11256,1705138,1383944,1
11257,1956080,2196642,3
11258,3381730,3805519,39
11259,4223362,2369385,1
11260,4275200,2063541,1
11261,1111087,1102249,1
11262,1768209,2259354,1
11263,4765100,1576892,2
11264,1715671,1764136,1
11265,3842375,2292097,1
11266,1558347,4419214,1
11267,1648812,1941941,1
11268,4773327,477241,1
11269,4595808,1061244,1
11270,4171431,2841079,1
11271,40803,2933188,3
11272,89923,1895663,11
11273,4193407,3382146,1
11274,2582986,4437212,1
11275,3623896,1590623,11
11276,3329504,4392342,1
11277,2436118,2274959,2
11278,1011799,689405,1
11279,3556599,1754828,1
11280,4478342,738202,1
11281,861742,658978,6
11282,336632,1697770,38
11283,3315386,2451572,3
11284,4543545,1543755,1
11285,1675579,1898941,1
11286,2962212,2228071,2
11287,3955628,1041481,1
11288,4211654,4803056,1
11289,226024,1134240,1
11290,1296484,3940968,2
11291,2814363,4082170,1
11292,1135631,3756717,2
11293,3070397,4608108,2
11294,2122146,4218610,1
11295,2222053,4294135,1
11296,352414,3622685,1
11297,3427118,3982086,2
11298,908174,1169967,1
11299,2276101,1271649,1
11300,3938172,4694878,5
11301,3724961,4343221,7
11302,2932848,59706,1
11303,4212741,2107118,7
11304,1420332,1190868,1
11305,60944,1755520,1
11306,4532726,966101,2
11307,1388328,2572099,1
11308,3890445,2908067,1
11309,1633353,96772,1
11310,1484856,2242428,1
11311,3809807,622266,1
11312,1992442,2207148,1
11313,4359205,2927212,11
11314,4483944,2095721,1
11315,3066762,2961106,1
11316,2417589,2846373,2
11317,547311,1055100,8
11318,2657221,3710208,2
11319,4262222,1156312,1
11320,2290824,3519692,5
11321,4407994,590454,1
11322,115313,4097825,2
11323,942425,2554633,1
11324,1968480,3451542,3
11325,3614841,726986,1
11326,1419256,752180,1
11327,566546,2290169,1
11328,3495227,2508717,2
11329,1785534,3107117,1
11330,2190951,108280,1
11331,3110293,875298,1
11332,9962,1539363,6
11333,2679376,3973216,1
11334,1373694,2501184,2
11335,1857246,1006468,2
11336,2873941,3281384,1
11337,1774963,2069151,97
11338,450909,730966,5
11339,2801177,883904,2
11340,1810919,163270,1
11341,2394443,3021774,1
11342,2957925,1771809,5
11343,4506569,3277871,34
11344,2879149,2133745,1
11345,1257609,3077421,1
11346,4810432,1367113,11
11347,250533,2257386,3
11348,4150806,25858,1
11349,179819,100541,1
11350,3899971,4440953,11
11351,3211626,1101166,1
11352,4170582,1215979,1
11353,3227338,3970912,2
11354,613953,3782360,1
11355,2582587,3597867,1
11356,2384670,2620314,1
11357,470727,4842376,1
11358,648150,2765937,2
11359,1556963,3441536,1
11360,4213771,3246188,1
11361,1415966,4209391,1
11362,1712437,75117,2
11363,855139,690248,1
11364,1263169,1146258,2
11365,3541143,931162,2
11366,4317690,335436,1
11367,516900,3429607,1
11368,345983,4746533,1
11369,1358176,474199,1
11370,1588017,1499374,1
11371,3423694,4678649,1
11372,1463330,3650843,1
11373,4689255,1880857,1
11374,1422287,874987,3
11375,2041822,3870025,1
11376,821625,643355,1
11377,3428298,2877673,8
11378,1509826,3321867,3
11379,232174,299928,1
11380,3868838,5305,1
11381,1099439,215636,1
11382,2112169,416701,1
11383,1022762,3583777,1
11384,893294,4111861,29
11385,3090420,3966666,1
11386,1351726,4278877,28
11387,1714578,3905305,1
11388,3923646,757202,1
11389,1027139,4389330,1
11390,3569726,1118920,17
11391,2315850,862945,1
11392,4045973,4120407,39
11393,3932165,2877635,6
11394,396428,4494520,1
11395,2812635,834463,1
11396,2001963,814095,2
11397,4134526,404603,2
11398,2552534,1580770,6
11399,4258573,3802117,3
11400,4522366,933922,1
11401,1638153,1237279,2
11402,2517957,4320910,2
11403,4562771,880147,2
11404,2424707,1548589,1
11405,4672873,2116075,3
11406,4088317,225735,1
11407,4439135,1440957,1
11408,1505462,2882238,1
11409,3286945,32909,1
11410,192228,4456111,18
11411,278130,1577307,1
11412,924159,782441,3
11413,247484,4321984,1
11414,3606984,2887526,2
11415,2537736,1313998,2
11416,2147662,278526,1
11417,790301,3525507,1
11418,4847794,1290349,1
11419,1260272,370994,1
11420,234345,3295611,2
11421,1733352,4690883,4
11422,1477935,2965331,3
11423,2841527,3304888,2
11424,1909977,3374132,1
11425,4681844,1185400,1
11426,3355876,1742942,4
11427,3802257,2650044,1
11428,2010907,1907946,22
11429,4478701,2013663,1
11430,1745308,2169917,1
11431,4729597,4312787,1
11432,3411635,446529,1
11433,1237234,1580019,1
11434,3862315,230375,1
11435,3552480,1458015,1
11436,4743491,2846012,1
11437,104792,1997852,4
11438,2075436,3102240,1
11439,4650622,3982074,1
11440,5759,3814573,1
11441,3955149,1192409,1
11442,573177,769013,1
11443,305665,3817958,1
11444,4374904,3513986,1
11445,1664475,3232132,1
11446,2963184,4117955,2
11447,2729373,1143853,1
11448,1282872,577057,1
11449,4407075,4280931,1
11450,2985733,2193187,1
11451,970320,2316674,1
11452,2763085,2752273,1
11453,3640187,1470518,1
11454,4529755,2181207,1
11455,139128,2001703,4
11456,2879218,373923,1
11457,4439241,3058968,1
11458,1101582,2382926,11
11459,1770437,3169537,32
11460,4355547,4431176,1
11461,948763,2632732,1
11462,94161,2152014,53
11463,4712927,1315975,1
11464,3057041,667944,4
11465,2036595,1307048,1
11466,3460985,880968,1
11467,1521284,2435729,2
11468,509029,1394998,2
11469,4419628,314924,1
11470,4263597,2342005,1
11471,2428897,2742954,1
11472,3464880,756472,1
11473,592722,3654926,3
11474,1829218,3629438,1
11475,1020421,3208485,9
11476,2249869,26210,2
11477,2121675,978390,1
11478,1579061,4365457,1
11479,3479749,2605340,38
11480,2956388,3066727,1
11481,1794007,1989172,1
11482,4235244,619750,1
11483,4463797,389666,1
11484,3948672,2738398,1
11485,115259,213749,3
11486,1281053,481982,2
11487,3119065,1967346,1
11488,1496277,3241821,1
11489,274122,3568537,1
11490,1204855,3599886,1
11491,3207583,2175474,1
11492,34253,57214,1
11493,592531,1101149,36
11494,1727983,1172866,1
11495,4198973,2913219,1
11496,2240216,2378135,2
11497,4048881,1041944,1
11498,2142544,4686376,1
11499,4700866,1316506,1
11500,1006885,4705958,2
11501,72493,459555,2
11502,4587417,719488,1
11503,589041,4737598,5
11504,1235318,2851949,3
11505,3775261,195243,1
11506,955507,3541257,2
11507,541423,903334,2
11508,4382915,3789561,1
11509,3240124,2612831,1
11510,4135395,927293,1
11511,4274447,4625361,1
11512,3364598,3125771,1
11513,2442449,3505499,5
11514,558760,3526878,3
11515,280170,2333602,1
11516,3052105,3380210,1
11517,97858,2984381,1
11518,1166156,1709797,1
11519,4142424,3419564,22
11520,2563029,3424476,3
11521,2271259,4688703,2
11522,567237,3071097,1
11523,356457,2382294,1
11524,386969,3173045,2
11525,2765597,4382596,1
11526,2058271,2762104,6
11527,4765141,474651,1
11528,4091282,1373805,3
11529,1193902,3805855,4
11530,1594555,1471048,1
11531,3015686,3356885,1
11532,4132540,1261046,2
11533,4625504,3441336,1
11534,399778,1520555,1
11535,1601105,4180326,2
11536,1353508,4700324,1
11537,4130471,2742388,1
11538,4399838,2017088,2
11539,1137862,4510475,1
11540,1636268,949258,8
11541,2189577,1403075,46
11542,2496125,3147330,1
11543,2909562,1388362,2
11544,3261369,2844652,1
11545,190981,3671454,4
11546,569609,3402441,3
11547,3093690,555236,4
11548,1501017,4144476,1
11549,3898711,4380264,1
11550,942299,2348678,1
11551,3853709,865590,1
11552,1930628,921244,1
11553,299591,2172960,15
11554,3887923,1918983,2
11555,1804324,1059736,5
11556,30123,2018951,1
11557,552155,2050900,1
11558,1027234,4152884,2
11559,2304443,4546666,1
11560,4688832,3866057,1
11561,703639,2119767,3
11562,3914248,1635431,1
11563,3035656,2133650,2
11564,3636914,3121995,2
11565,3010196,303103,1
11566,3196345,566601,1
11567,2670138,1578133,1
11568,133116,2386874,1
11569,1661954,1718909,5
11570,1132098,1095644,1
11571,2382000,858585,1
11572,3395492,2830585,1
11573,3199552,3762259,1
11574,1039567,1168293,1
11575,3663873,4801065,4
11576,4199167,2329584,1
11577,594327,762485,25
11578,3120401,1282965,2
11579,2558498,3343165,1
11580,867215,921810,1
11581,2676275,2844865,1
11582,1652648,1005648,114
11583,1263907,805383,1
11584,1067943,159364,1
11585,4743707,34894,1
11586,1433984,4644759,1
11587,646730,3860429,3
11588,3361992,4651215,1
11589,1735264,3698589,2
11590,2541575,3222689,1
11591,4350782,860952,2
11592,3105242,431491,1
11593,868590,2132801,1
11594,3915946,521288,1
11595,1829397,2059119,2
11596,2558808,3095476,1
11597,3070910,907535,1
11598,1239542,1579013,4
11599,3988670,71524,1
11600,540352,4650031,1
11601,2944770,1400343,4
11602,869951,1075945,1
11603,4382784,1186799,1
11604,3157319,871084,2
11605,1408668,4165094,2
11606,3609202,3372452,1
11607,2772557,3933823,1
11608,3525825,1435320,1
11609,4048777,4621028,2
11610,2140874,1334402,1
11611,3834195,172745,5
11612,2806551,122983,3
11613,2529859,3220819,1
11614,4312197,120587,1
11615,4395520,4812489,1
11616,1371785,50132,2
11617,334144,3008221,5
11618,1358199,3580857,1
11619,937579,3236039,3
11620,3419311,3793499,1
11621,2772481,3923957,1
11622,676139,561622,1
11623,4333218,4410366,3
11624,1037136,2755604,13
11625,389435,1722554,1
11626,1070609,210712,1
11627,308928,759881,1
11628,2572422,784200,1
11629,2011787,1853330,115
11630,2294529,3463035,1
11631,1750392,4345264,1
11632,2949078,4408581,1
11633,1372696,73552,1
11634,385701,4485003,1
11635,3634157,2855869,1
11636,3686261,3812038,1
11637,369516,1884067,1
11638,500856,649285,2
11639,3462982,2075175,1
11640,3010282,3844428,1
11641,4226171,4716674,1
11642,3756685,4425162,1
11643,1275670,1066605,82
11644,833550,1944200,2
11645,254241,4384640,1
11646,2698156,4205165,2
11647,2286460,815298,1
11648,3545536,1336056,2
11649,2385746,3795941,62
11650,809293,917128,1
11651,3354304,2359460,2
11652,2155252,3480751,1
11653,3997830,1481527,1
11654,4377782,2810963,1
11655,2369198,3558871,3
11656,4713695,2528253,1
11657,2885212,3603928,1
11658,3149824,725157,2
11659,2741128,135472,1
11660,4648161,2071613,1
11661,3413747,2281397,10
11662,3615234,1336505,1
11663,4111776,2644167,1
11664,640112,4506525,1
11665,2906340,3880973,1
11666,1373022,2161296,1
11667,4278856,3426472,2
11668,1729875,1115537,2
11669,2999386,2700101,2
11670,4707142,83027,1
11671,1947088,2983051,4
11672,2711684,4097852,1
11673,4641816,3165090,2
11674,1879725,751930,1
11675,1524521,2217511,2
11676,1458388,1753443,1
11677,3611865,2278063,2
11678,4537948,2150220,1
11679,3731187,955046,3
11680,1822531,4645654,1
11681,1700807,2126186,1
11682,4592247,2625697,1
11683,2095392,4351006,1
11684,2600457,4360112,1
11685,1143745,4796965,1
11686,888390,4855783,2
11687,4747003,110315,1
11688,153912,20774,1
11689,574645,1584702,1
11690,735366,957153,1
11691,860835,740266,3
11692,4847727,464474,1
11693,3045209,3169821,7
11694,3343085,148694,3
11695,1483281,3799937,1
11696,3753861,799885,1
11697,23395,1747152,1
11698,1859748,1393222,14
11699,170483,2947746,1
11700,1827632,3526598,1
11701,4486058,807201,1
11702,2587783,4368719,1
11703,2325368,2512055,1
11704,1771270,2547482,1
11705,3103240,1172684,1
11706,827733,447467,1
11707,3520351,3930589,1
11708,664323,4434895,5
11709,2051766,3425288,1
11710,3334259,1403853,3
11711,1597083,1678976,1
11712,3220874,3155405,1
11713,1445141,3973767,1
11714,4831080,3621036,1
11715,1130452,3340939,1
11716,3590649,322063,1
11717,3452123,696665,1
11718,515466,2966646,3
11719,2076639,465762,2
11720,1595685,4593451,2
11721,3930487,1166921,3
11722,218494,728307,1
11723,3802432,2865669,2
11724,4517109,3185740,1
11725,185342,3623923,2
11726,1672981,979327,1
11727,4055994,1781107,1
11728,4466124,4290643,1
11729,2710696,1534860,2
11730,4858387,622183,4
11731,2532196,3737343,3
11732,594012,3495800,1
11733,3764113,4164155,1
11734,769996,685194,1
11735,3913976,3358527,1
11736,232086,2120371,2
11737,2568538,3175145,2
11738,3876152,2327967,1
11739,4742765,2361661,3
11740,1291592,4078499,6
11741,1869848,4510908,1
11742,2871909,1647468,1
11743,2301540,1719995,1
11744,1945164,4718235,2
11745,931826,3741118,4
11746,59558,1091697,1
11747,4632634,2481045,4
11748,1837221,1171547,1
11749,2009495,1780679,1
11750,6384,4379378,2
11751,326788,3895906,4
11752,4352428,785581,2
11753,3035866,2527331,1
11754,3978542,3674873,3
11755,400134,3689852,44
11756,932419,3813157,1
11757,2379446,86552,2
11758,4063086,1601171,1
11759,3440841,3630469,1
11760,3982472,4096104,9
11761,3857187,2772361,1
11762,3492992,4240146,1
11763,4566260,4740105,1
11764,631973,338019,4
11765,4668825,3087129,13
11766,622449,3610504,1
11767,576269,2418337,129
11768,1514724,3179455,1
11769,1925759,1176993,1
11770,518165,2821430,3
11771,3917360,162019,1
11772,1331690,2924513,4
11773,2131828,1634850,3
11774,4312964,3243810,1
11775,4114165,3142783,1
11776,1591226,721401,1
11777,806511,1911802,3
11778,869959,1021362,1
11779,731224,1301881,1
11780,2111608,1811941,23
11781,2446590,4619699,1
11782,1920582,436360,1
11783,2294418,4276516,1
11784,2609306,4458036,1
11785,4494629,1928824,1
11786,2315931,1198960,1
11787,3789128,1225567,3
11788,1398048,2369001,1
11789,4761805,4479812,4
11790,3523921,401321,1
11791,4307240,743883,1
11792,3832993,3415097,1
11793,2656436,541291,1
11794,1944375,458163,1
11795,759410,1721670,1
11796,728003,882175,2
11797,3799596,3509941,1
11798,536563,1661317,5
11799,2500049,546104,1
11800,749240,605385,3
11801,1781933,1648909,1
11802,2638031,2689529,1
11803,3168182,3041006,1
11804,2422294,1112758,2
11805,835818,3718874,1
11806,3289143,4577605,1
11807,241673,4799038,5
11808,1891177,1830255,1
11809,186223,3315938,3
11810,3706513,1706388,1
11811,267709,446946,3
11812,590499,4071219,9
11813,4812167,3462486,12
11814,608702,3219501,166
11815,4438146,1989822,2
11816,3397496,4251359,2
11817,4127742,4151013,1
11818,1329684,2058714,1
11819,4601130,608467,1
11820,4448864,4508166,48
11821,2853542,2995581,1
11822,4307954,2551677,1
11823,2227672,2381574,1
11824,3765943,4378476,1
11825,3645743,864488,1
11826,2040988,267451,1
11827,2957208,2429191,2
11828,4363187,2522745,3
11829,940178,1991155,1
11830,2741064,4239976,4
11831,1780414,3917168,46
11832,1615908,1317768,1
11833,1494443,4762838,1
11834,4139961,658626,3
11835,1431530,1629442,3
11836,4192297,2849704,2
11837,1139477,2408306,1
11838,1900973,4645555,1
11839,1081885,698719,1
11840,3436986,1003513,2
11841,253192,1233875,1
11842,4261537,2083736,1
11843,4469610,1253031,40
11844,990726,2063885,1
11845,331961,1467714,1
11846,3645950,4665222,1
11847,3365064,1869957,2
11848,2025193,2648342,1
11849,3770910,2200321,1
11850,4309645,254918,7
11851,407792,2372515,1
11852,2027105,1264363,1
11853,4724129,3473702,1
11854,1381056,3820602,1
11855,2997883,4555817,4
11856,3768646,3614239,1
11857,982335,2971246,4
11858,201559,4548894,1
11859,4744712,2341153,1
11860,1700874,4212974,1
11861,4338226,1061231,1
11862,275839,801023,1
11863,3054916,2484746,2
11864,1718756,3337756,1
11865,4346127,4570517,1
11866,1048230,3182425,1
11867,787055,803731,2
11868,4687580,1825009,1
11869,4330714,890486,3
11870,1271457,818311,5
11871,357043,153346,3
11872,1950996,3252470,2
11873,2135858,3194118,1
11874,1391016,3186552,1
11875,3271121,4115575,1
11876,3414472,2973623,1
11877,2909416,4602529,2
11878,1668646,1581398,1
11879,1633571,2972907,1
11880,1462820,613585,1
11881,4052227,156947,1
11882,2618056,4434862,1
11883,632713,2326183,26
11884,3436824,2939741,1
11885,3662144,1709655,1
11886,193620,317626,1
11887,1394732,4055271,1
11888,3152328,4610939,10
11889,3393178,1228282,1
11890,3548601,1591495,1
11891,3762126,2397259,1
11892,1591011,1567939,4
11893,53885,2232569,1
11894,2470060,1385451,4
11895,1678948,4061961,2
11896,4851062,285097,1
11897,2905997,3293650,3
11898,4245717,355457,1
11899,1181261,1891773,1
11900,2626211,168882,1
11901,1041232,4666143,1
11902,4611119,2605357,1
11903,1116622,2201232,193
11904,4459494,4579798,2
11905,2795710,1176266,1
11906,33814,2931558,2
11907,2207543,4823567,3
11908,1663687,2222472,1
11909,873895,140166,7
11910,1141714,1233825,1
11911,2772855,4578104,2
11912,772867,475294,4
11913,1870714,3246204,9
11914,4704154,1194108,1
11915,3537775,348192,1
11916,4641468,3956089,1
11917,1891651,4740287,1
11918,1448967,4172177,6
11919,3666203,4326648,1
11920,2943450,2599122,7
11921,4776156,4433009,4
11922,3253510,3358327,25
11923,1264632,3942394,4
11924,3093857,349151,4
11925,4361273,174299,1
11926,2990003,4811688,1
11927,4267704,3499487,1
11928,3145756,270516,3
11929,3727046,4542468,3
11930,1176632,141373,1
11931,3331833,1429199,2
11932,1663119,2735505,1
11933,150318,1029169,1
11934,2286956,62774,1
11935,581991,3878014,1
11936,1045265,678937,2
11937,1090963,1266776,1
11938,1405053,4468727,1
11939,910635,909237,2
11940,2791810,2996826,1
11941,260002,3291487,6
11942,1884989,1785645,1
11943,3251956,2699658,2
11944,173540,1679793,1
11945,2866237,1797292,1
11946,115048,1696321,1
11947,1101259,1314474,2
11948,844741,2512052,1
11949,1566516,2800516,1
11950,2895163,4034799,1
11951,3116546,2249207,9
11952,916106,3180165,2
11953,69900,3991470,3
11954,4683989,3341503,1
11955,812575,3012547,1
11956,2502887,1122558,3
11957,3960243,4587834,2
11958,497644,1923018,1
11959,2398237,3679253,4
11960,4190115,2502736,1
11961,2661165,4370900,1
11962,2528944,2176461,2
11963,48477,3952149,16
11964,4766267,700777,3
11965,194171,1200011,1
11966,159124,4308560,1
11967,3803417,343132,1
11968,1956373,629745,1
11969,2690791,3655740,8
11970,3097886,1622626,2
11971,2388501,1470395,1
11972,3552157,2025263,1
11973,2689711,1222504,1
11974,4355395,16889,1
11975,1413431,312602,1
11976,4263863,1734941,1
11977,1806566,1005122,1
11978,2758396,1611912,2
11979,2465452,279246,1
11980,3788224,3268789,2
11981,1734697,1405509,19
11982,4122229,4600997,14
11983,1620618,2066910,48
11984,2494093,3074707,1
11985,2373454,452800,1
11986,3219042,3793515,13
11987,1778703,3691233,4
11988,3516260,1956935,2
11989,1076081,4712777,2
11990,3353570,414700,1
11991,2897842,1941986,47
11992,263327,4276676,1
11993,3272933,862817,1
11994,2755409,4732289,1
11995,4529485,342050,5
11996,519226,3560,2
11997,1612252,3410249,1
11998,1467840,2999105,3
11999,3478213,2778129,1
12000,2508141,2389236,2
12001,4120832,872213,1
12002,4741000,3995976,2
12003,142922,3236981,2
12004,422653,627645,1
12005,3336121,2755626,2
12006,3215855,2706841,1
12007,1512909,2904525,2
12008,3256586,2047008,1
12009,3003531,2583326,2
12010,1847334,4244934,1
12011,2774203,2838881,3
12012,1300206,895952,1
12013,364075,3236597,1
12014,1332477,2270951,55
12015,4802273,3712304,1
12016,4418048,569451,29
12017,577529,2806128,1
12018,210728,1091860,2
12019,2081704,4745241,18
12020,911170,3056818,1
12021,3455207,1761654,1
12022,3786294,659383,4
12023,836640,44376,6
12024,2041950,4319250,1
12025,3752761,3044813,1
12026,163579,1547134,12
12027,1241468,2080730,1
12028,2582601,347799,1
12029,2164248,1033213,2
12030,1421428,3174495,1
12031,984439,25783,16
12032,1905521,442115,1
12033,4066812,3528181,1
12034,4749174,2039252,3
12035,949470,3600389,1
12036,788751,846559,1
12037,938879,649755,1
12038,2636312,3102511,1
12039,2837443,3236994,1
12040,3693099,1690831,1
12041,2512143,4047006,1
12042,1051896,1318803,1
12043,3146478,342234,2
12044,1826280,230788,2
12045,227245,2521364,1
12046,1365034,2861710,2
12047,2102318,1547282,1
12048,642794,4513986,1
12049,4325316,2962412,13
12050,1935030,2318063,1
12051,3031329,3632651,1
12052,2357688,478340,8
12053,3962473,1403894,1
12054,199940,477737,2
12055,2580798,3375112,1
12056,1418706,4394109,35
12057,1710529,2507222,6
12058,4833143,2076227,3
12059,4290746,210653,3
12060,1454704,2103737,3
12061,4412237,1095308,18
12062,2538468,676664,1
12063,2850353,2420001,1
12064,2489539,1050982,5
12065,2686836,3100056,4
12066,4241592,4840065,1
12067,4563811,2593181,6
12068,154217,4750248,2
12069,2281283,2684151,5
12070,1605439,4705293,1
12071,1577498,2684774,1
12072,936637,2222258,1
12073,1197103,2835722,2
12074,317000,490401,1
12075,4723745,2758477,1
12076,3041066,4426660,19
12077,2442655,2427141,6
12078,2538517,3951101,4
12079,3376871,3973358,38
12080,2429498,2085342,1
12081,1473080,2810927,1
12082,2528517,340257,5
12083,3807930,1836529,8
12084,3761064,4387768,4
12085,4432634,926205,20
12086,4018262,1227872,1
12087,1776969,2707447,1
12088,800028,2844930,1
12089,628960,192188,2
12090,2913463,4832885,1
12091,3662879,2104904,2
12092,1830544,2115563,2
12093,4646479,3284893,1
12094,2951267,1241527,3
12095,888875,4736662,5
12096,1468554,4731406,1
12097,3370440,2042656,1
12098,4053639,4250615,1
12099,1827793,930652,5
12100,2884610,3409073,1
12101,1237340,778817,1
12102,3700060,705229,3
12103,190664,4408802,5
12104,2125066,2528610,1
12105,3267777,513184,1
12106,880114,195085,1
12107,4044920,3501260,2
12108,1229541,1327223,2
12109,4237734,2400181,1
12110,1464178,3210625,1
12111,831394,3243687,1
12112,4289290,1635993,2
12113,4364782,3512955,1
12114,196160,2128670,1
12115,1125739,592863,63
12116,224278,2383575,2
12117,3877492,87063,1
12118,976520,1244916,1
12119,3131357,1004842,1
12120,1327517,701299,3
12121,4404392,4432168,1
12122,3977259,2750837,3
12123,3375244,343062,1
12124,3273694,425994,41
12125,3875845,516900,1
12126,1320646,714106,1
12127,1719603,1796650,1
12128,1453326,2832398,2
12129,274028,446786,1
12130,1130268,845481,5
12131,2294345,2948864,2
12132,1788123,382732,1
12133,1994715,3276645,1
12134,2783089,2171583,10
12135,2049137,226985,1
12136,3019226,2925913,58
12137,2284939,2316986,1
12138,1530840,228722,1
12139,4548747,3258547,1
12140,142878,1562131,1
12141,3035952,4160422,1
12142,1457373,3221069,6
12143,3405560,82759,1
12144,2831366,2433107,1
12145,3280883,2397933,2
12146,3590390,1449809,1
12147,630829,3764930,1
12148,3826095,555495,4
