0,source,sink,in_degree_a
8144,1237661,1673314,3
8145,1008703,2929343,21
8146,1741972,4720208,24
8147,4309907,268210,131
8148,3526944,191495,36
8149,4316187,4006090,5
8150,2719963,2926541,54
8151,3266275,2991213,21
8152,3308118,497454,42
8153,4491735,4655510,12
8154,4254896,62972,369
8155,1541421,1645666,260
8156,835509,2809458,14
8157,3987814,2275931,61
8158,4448557,2141646,1
8159,4711985,2204321,1
8160,682546,4444163,116
8161,774534,3608894,26
8162,4755721,240521,278
8163,3987814,608941,61
8164,4564254,4756021,33
8165,2179091,1735402,280
8166,3539857,3193737,6
8167,1442258,2418593,16
8168,2690109,2963909,17
8169,341973,335936,32
8170,3468189,4168071,7
8171,3562158,3434251,127
8172,1112096,3273144,23
8173,2551449,4275718,305
8174,3016330,2649927,298
8175,1709398,3500407,22
8176,1714939,2069111,13
8177,5054,1084494,8
8178,2098153,2454246,61
8179,3785405,2978632,523
8180,4840426,2600962,88
8181,3883112,4195849,130
8182,1726446,3479179,153
8183,654819,15152,492
8184,3491685,483685,4
8185,2499291,1915440,17
8186,4594627,1811589,2
8187,2541572,3152755,109
8188,46893,3197786,63
8189,3283631,2324593,111
8190,2129470,438215,17
8191,1348793,3325449,77
8192,3985078,3924391,25
8193,953777,808306,49
8194,94838,3379809,6
8195,3939863,1781952,7
8196,2889845,922845,3
8197,4367700,2754770,24
8198,2935547,1867142,96
8199,3938972,3811188,14
8200,2640972,1341930,9
8201,606362,4557603,32
8202,978324,2449540,37
8203,2588208,1371847,4
8204,4600732,1472708,18
8205,230330,3572512,143
8206,3722661,425972,468
8207,3286290,572518,17
8208,2581909,3504137,378
8209,3759958,4280238,13
8210,371188,1403971,222
8211,2648701,3926446,174
8212,184672,2503307,9
8213,1530855,1940349,41
8214,851600,2361276,5
8215,841362,3983977,62
8216,362621,4632668,110
8217,2923233,1054633,12
8218,1567807,1543066,8
8219,3293699,2953525,47
8220,4268633,3362958,35
8221,2200489,4840465,138
8222,1092928,1599303,122
8223,4021412,696805,159
8224,3674074,2304782,3
8225,2626933,2019650,10
8226,3170132,2860635,14
8227,2221465,64409,301
8228,869592,1677653,164
8229,465900,3485868,207
8230,749437,4825062,8
8231,499286,792949,8
8232,3877890,1023499,52
8233,4533519,4781625,42
8234,820626,53634,25
8235,3988071,2749476,83
8236,479306,1896939,23
8237,1253434,4816244,9
8238,1467478,1768095,117
8239,3149706,2449011,3
8240,243018,2451024,3
8241,4263251,1494095,1
8242,212805,3381175,894
8243,1972360,1324994,213
8244,2891508,3466634,57
8245,4708027,1999243,12
8246,2314931,667549,587
8247,638553,1455992,4
8248,4315638,751150,43
8249,4721299,3746790,35
8250,830202,1228736,5
8251,1502596,3939647,7
8252,2503872,4687539,146
8253,4519802,932921,25
8254,579536,4783168,73
8255,3183572,3442104,6
8256,2607492,2300708,8
8257,3289630,2002620,81
8258,4037837,1883297,14
8259,1962278,328267,424
8260,3156984,2842115,549
8261,4818318,3765959,1
8262,1989327,2870290,8
8263,1901839,3127945,39
8264,1469634,1546295,6
8265,3223920,4463951,10
8266,2462609,20388,5
8267,4354993,201462,58
8268,2916253,2963929,34
8269,209806,3101725,15
8270,1006140,4400515,15
8271,2397416,163021,62
8272,4788631,4781629,56
8273,2634219,872306,16
8274,764964,2183,32
8275,3243690,2957222,47
8276,4053306,2078858,3
8277,432620,2757201,37
8278,4450778,4287207,55
8279,573693,2630830,10
8280,800156,2684366,10
8281,1451581,1921140,285
8282,3733482,1607510,33
8283,3065296,4721260,15
8284,1941703,3248490,207
8285,4564548,3445856,5
8286,289450,4583463,21
8287,1728268,3266785,13
8288,1197967,475611,142
8289,1469634,4150575,6
8290,1852241,3091764,34
8291,3028026,1124206,38
8292,4839668,3909397,45
8293,3066444,4405100,103
8294,2197671,2290371,51
8295,3083369,1068316,3
8296,577496,3265171,119
8297,1553616,1500229,14
8298,3945270,1448228,44
8299,4784179,530736,60
8300,2506342,95757,138
8301,3877890,173296,52
8302,1789086,2036779,4
8303,2938171,3643260,14
8304,868308,3869316,589
8305,3833481,4330304,26
8306,1570585,1255094,99
8307,3216506,3676728,224
8308,4822837,4077974,58
8309,1320102,793048,282
8310,1860472,828302,250
8311,4701952,123380,257
8312,4714174,802561,14
8313,3004450,4659292,58
8314,3536188,4109816,41
8315,990847,710073,14
8316,4440829,3122089,32
8317,3648683,953292,2
8318,625025,700569,2
8319,2195677,3661598,181
8320,4254071,3649600,123
8321,1893503,3135593,3
8322,2417167,3825925,126
8323,4712394,3108310,29
8324,2538325,1031956,41
8325,3424702,3484953,83
8326,3765488,4014047,113
8327,4114236,1853161,12
8328,2413856,447086,26
8329,1047601,1406249,114
8330,1726967,4515197,13
8331,4628181,3944297,71
8332,4003964,3141336,30
8333,1821055,1676799,56
8334,2691661,2102207,74
8335,1844032,2080086,114
8336,2048,2220186,5
8337,3317847,295637,175
8338,4057629,2361290,36
8339,4712025,2582486,247
8340,4830164,3264035,43
8341,4279346,2050503,174
8342,2269043,3692256,135
8343,3540320,4144413,14
8344,117178,2910207,59
8345,63604,4124902,29
8346,3910111,853905,29
8347,2694897,2584690,35
8348,348855,1727811,84
8349,4553937,3494411,15
8350,1576537,2977223,23
8351,4366207,1726133,14
8352,3092826,1606800,186
8353,3326624,1178419,26
8354,90080,1087038,34
8355,1770441,1886359,173
8356,4294076,2988175,11
8357,4548696,4265509,79
8358,4355658,764739,9
8359,1666031,3213828,31
8360,3481742,3354830,77
8361,1151803,4204052,132
8362,3125956,1063689,66
8363,3958825,3226472,277
8364,2437491,4773200,21
8365,4195856,1525006,16
8366,2774818,1326251,6
8367,229035,572,30
8368,1822521,2132178,20
8369,1989639,3999116,36
8370,3941574,4600703,23
8371,2750508,4364788,72
8372,3307617,4583139,154
8373,1904595,3412207,1
8374,1111253,3856703,20
8375,1131556,2348669,36
8376,1185995,4343767,7
8377,4268433,3711578,54
8378,3478932,2001794,219
8379,1155904,4303960,41
8380,655405,2081947,185
8381,1148162,588337,12
8382,4853599,2352179,3
8383,2950409,354720,1
8384,1242784,1696496,13
8385,993538,1408648,13
8386,2589986,1510460,1
8387,4076434,2126615,16
8388,2169336,65638,16
8389,378193,4334594,18
8390,3675664,3456411,8
8391,104145,4613970,244
8392,1483950,3290498,422
8393,5054,2782972,8
8394,3035197,534249,7
8395,2176292,4822389,4
8396,1598290,597180,163
8397,2405212,3207404,803
8398,363762,4808009,15
8399,1187611,2391414,6
8400,4279257,3981821,28
8401,3005036,1971020,44
8402,3978620,2752968,976
8403,1960538,4718103,237
8404,3579554,3998727,43
8405,2605583,2963699,17
8406,483091,3335453,7
8407,1837215,464105,4
8408,1960541,946528,8
8409,4056714,329483,62
8410,995676,3401971,8
8411,2119419,4062757,35
8412,2380033,2368844,337
8413,1819869,4001531,48
8414,108320,320223,102
8415,960181,621507,409
8416,4600134,2722570,102
8417,2742399,288803,289
8418,2202272,3480750,64
8419,3274032,2294006,27
8420,1989026,4282465,751
8421,3408518,542341,2
8422,444347,4076813,46
8423,3008082,3641386,65
8424,4303322,2497143,93
8425,1382108,3376833,1
8426,1708705,4817356,32
8427,3976911,2391070,42
8428,1095028,601449,40
8429,1614217,3437682,42
8430,4130529,817852,117
8431,1136728,1728136,429
8432,512067,2505028,8
8433,3567172,4407562,52
8434,488737,4614589,19
8435,4670949,438367,71
8436,3326624,4580226,26
8437,3164858,637873,23
8438,661548,299283,26
8439,1715317,1187235,219
8440,273892,4516973,118
8441,3471591,1257384,3
8442,4736009,1071241,2
8443,3025948,1576440,128
8444,4562310,2714182,144
8445,432246,4351423,138
8446,362621,186925,110
8447,4108731,3120943,346
8448,4538283,1252999,29
8449,4651030,2131662,21
8450,4624385,4377571,4
8451,2391991,1616036,5
8452,4608290,3131266,110
8453,3168061,4338681,11
8454,3775804,1165817,248
8455,2377004,402926,55
8456,3433235,3540631,36
8457,3523212,1713660,29
8458,1598118,387242,33
8459,2183389,3864247,99
8460,4553412,2618430,227
8461,3829062,3106937,31
8462,172972,716001,4
8463,2573156,3829149,18
8464,3995418,1562632,116
8465,576464,593984,53
8466,3227082,1505399,5
8467,1888273,2935878,19
8468,2694816,2331663,29
8469,3857394,2007733,35
8470,3060621,428924,12
8471,320959,381721,5
8472,980886,1514831,18
8473,3885342,4813076,3
8474,1256888,1042543,282
8475,3865877,155420,100
8476,919552,2201728,16
8477,865410,4398532,590
8478,1150934,2060097,2
8479,1831937,4445253,8
8480,1514068,1956105,279
8481,1354231,2133796,2
8482,1336108,3680628,69
8483,401079,2928735,83
8484,272021,1013419,4
8485,908046,887848,248
8486,4398393,4383528,67
8487,4352101,3483242,21
8488,4114031,1420171,2
8489,3325671,947762,2
8490,41769,4511197,14
8491,1375391,705271,4
8492,1438754,1097526,23
8493,1479553,191517,45
8494,740005,3653674,212
8495,3751835,3501766,98
8496,1065985,1937225,4
8497,1420430,66942,4
8498,3845780,2292299,26
8499,2313595,948344,28
8500,4619061,2596481,5
8501,3748321,3393163,45
8502,83595,3575619,8
8503,4857116,286551,117
8504,4110098,1346678,17
8505,1865592,1529500,297
8506,3853812,3981814,22
8507,1109994,3927734,29
8508,2030876,285444,18
8509,3031539,2660306,33
8510,864301,4511678,107
8511,2238271,436658,84
8512,2312316,282076,35
8513,4848398,4634184,9
8514,878151,1575801,5
8515,901923,261556,150
8516,873228,1718775,122
8517,1600658,3974034,333
8518,527595,2418182,112
8519,3209365,4706323,21
8520,845042,4391513,1
8521,2801459,4743492,22
8522,4380170,389975,76
8523,1977925,297451,58
8524,2460863,2802042,15
8525,2518054,1823183,194
8526,2148764,4542006,38
8527,230858,1957658,23
8528,3319125,4581556,8
8529,4817391,4267698,19
8530,2088443,797388,93
8531,576269,4333810,129
8532,2677271,3202331,12
8533,1946519,606900,112
8534,1038930,3783296,72
8535,3185714,2846535,13
8536,601887,1917670,70
8537,3003113,2203719,36
8538,1239673,134437,49
8539,1545120,500691,2
8540,3135828,3974024,3
8541,2911865,2713727,15
8542,4497240,3921377,37
8543,2615919,1143671,38
8544,1896270,4339419,79
8545,622386,324136,16
8546,2596182,4669910,178
8547,4813076,4805254,2203
8548,2047035,163021,12
8549,3164094,1386905,20
8550,4597807,3019178,38
8551,928350,4463063,8
8552,115613,3781314,2
8553,4718025,4686004,103
8554,437661,615920,202
8555,2486339,4273561,56
8556,4323150,1181294,132
8557,833087,1096764,60
8558,2143063,4052990,17
8559,2975625,2954513,104
8560,2216714,3685631,1
8561,3945248,865410,24
8562,4082092,1913301,7
8563,984459,823040,178
8564,3974130,766758,13
8565,4161118,1628865,85
8566,1270249,615286,251
8567,2698465,4797426,15
8568,569377,78001,52
8569,3029125,208431,30
8570,4093979,3652636,113
8571,2636258,2971181,4
8572,1794886,2757027,97
8573,3438842,1020507,1
8574,4306167,999647,14
8575,826234,1843595,258
8576,233039,4007861,35
8577,497106,1494526,48
8578,671991,1601895,36
8579,891473,3274382,357
8580,3164576,2288656,1
8581,1504470,631036,39
8582,4267932,4352024,46
8583,4224354,944870,11
8584,4174831,4171102,16
8585,1117951,4224386,46
8586,48198,2752153,30
8587,215517,4751012,64
8588,188330,1603110,43
8589,4794114,2635204,7
8590,3980538,4391513,5
8591,75124,714119,24
8592,805829,3090726,356
8593,1252506,1265526,59
8594,2765534,261556,7
8595,4473991,1136413,5
8596,1649086,28023,136
8597,1154895,4842795,45
8598,1427204,968850,21
8599,3538791,311459,411
8600,4179993,642547,74
8601,2824336,4475906,57
8602,4712508,4446243,13
8603,1073135,3382130,55
8604,1590882,215018,3
8605,2146363,3135281,63
8606,3060951,1187399,18
8607,3037159,559732,566
8608,4402871,2220913,85
8609,2627733,3954347,70
8610,1479553,666558,45
8611,2998332,1894718,535
8612,1244565,4487749,39
8613,46960,1417333,25
8614,928000,2427516,37
8615,1389619,4057629,4
8616,4333080,175719,25
8617,4394459,151863,387
8618,1561431,94321,2
8619,4817431,3139669,32
8620,1805307,4198577,52
8621,1313655,528731,178
8622,1399771,1732367,52
8623,3982495,1374250,102
8624,600793,4654271,14
8625,286472,431707,144
8626,1869214,708203,263
8627,417858,15008,305
8628,699366,968052,63
8629,2640226,4311720,72
8630,526796,861241,34
8631,4022685,634154,21
8632,3503374,3200348,1668
8633,69528,2011354,62
8634,1630993,3674016,3
8635,4360797,709751,131
8636,1424231,1287168,47
8637,3294554,1607510,17
8638,1241670,2601357,298
8639,860485,4365510,32
8640,3392535,4813076,6
8641,4859575,4766261,30
8642,305951,1696755,62
8643,1971020,3180015,276
8644,183304,3863028,11
8645,3223920,4232648,10
8646,436988,3130572,65
8647,3892441,4675598,153
8648,1031912,1181373,15
8649,3087422,4017595,69
8650,947246,3804269,33
8651,3014991,4387271,1
8652,4245194,1305524,15
8653,2519795,834161,61
8654,2294803,4691624,209
8655,1009005,2480994,43
8656,2073447,1319285,70
8657,2905222,2828383,2
8658,2004077,216750,6
8659,826247,3634165,23
8660,1471246,4350093,49
8661,1872858,963587,16
8662,4108731,1564720,346
8663,979653,3772811,18
8664,669281,999685,39
8665,3650803,3666158,499
8666,3115706,2870256,14
8667,1798770,2224654,190
8668,2175612,970774,8
8669,4646595,285371,38
8670,635208,2373267,164
8671,960058,3643796,471
8672,4093156,1920144,29
8673,1677935,2402582,13
8674,4751519,1605266,1
8675,1583364,1176292,317
8676,355501,1727647,33
8677,4258216,34009,59
8678,2690880,212805,4
8679,1643148,98728,60
8680,2741551,2192612,16
8681,16991,190987,45
8682,3539752,527595,19
8683,228206,1798770,14
8684,1210928,2614228,29
8685,1448833,451941,12
8686,4109446,750926,7
8687,1559818,2529225,5
8688,3623420,3155307,6
8689,1651312,2669097,15
8690,1244565,2202425,39
8691,3691139,1728583,60
8692,876862,1149062,10
8693,4317947,151156,290
8694,4054101,1524886,22
8695,1049169,4110554,10
8696,2750508,2496052,72
8697,4061317,1519660,8
8698,477357,3043903,29
8699,1594286,4277809,140
8700,2785950,1212478,42
8701,3728119,3656408,5
8702,1168729,897272,194
8703,4178656,4316351,53
8704,3843518,4493831,3
8705,3848441,1941437,22
8706,4281505,4159000,33
8707,3474386,3076943,130
8708,1962589,2887857,55
8709,26836,2032862,283
8710,4391513,3680790,655
8711,3969780,1151104,54
8712,2616749,377333,75
8713,2671829,2222303,52
8714,4388455,703036,195
8715,3572447,3158568,151
8716,1927960,2184610,79
8717,522054,3809709,37
8718,1763840,2943704,40
8719,4370092,2309007,5
8720,219950,3621615,3
8721,57993,4095356,43
8722,4820648,1599720,20
8723,4076870,3255842,30
8724,4449337,1923341,26
8725,3474208,2012665,504
8726,4072986,3003695,60
8727,4910,270627,13
8728,2950624,103461,205
8729,3232178,2617023,11
8730,4864836,1511168,7
8731,3643475,4798415,39
8732,3382548,1040279,11
8733,3832490,1840412,72
8734,1912593,3253621,7
8735,930417,1488244,44
8736,1708022,2228082,65
8737,4294475,3486106,37
8738,4428300,4791832,30
8739,1779135,3582431,9
8740,3449952,526178,17
8741,4050388,295095,3
8742,3045595,3761540,144
8743,3381895,2121798,262
8744,1808857,4667969,21
8745,309429,3470705,10
8746,3124231,4339957,4
8747,3369759,3595818,79
8748,4336717,4699946,8
8749,3246872,174934,8
8750,3479962,4457226,146
8751,2089387,1712498,120
8752,524339,2742606,53
8753,4063742,4799509,16
8754,4269952,3807177,88
8755,4231272,4422390,22
8756,906473,3576380,52
8757,2385431,2683846,53
8758,2664082,435666,31
8759,3609289,4354222,55
8760,2668844,4621596,23
8761,4478972,4646834,35
8762,3438286,2955368,25
8763,2333683,933557,18
8764,4239340,91636,7
8765,4413988,1211777,3
8766,2033372,3751048,15
8767,3855610,990908,272
8768,2634444,652314,14
8769,601449,1367591,136
8770,3120875,3798135,93
8771,3260674,1852485,38
8772,2367596,717353,37
8773,4438429,3991405,8
8774,3391311,2440644,1
8775,4776870,386833,122
8776,3866450,4517354,59
8777,2146706,333102,48
8778,3345713,3087494,83
8779,2700546,2090246,3
8780,3650940,3235339,16
8781,2060293,758346,153
8782,4014075,4199831,61
8783,393431,1828727,124
8784,1418409,1998234,120
8785,25991,2911433,37
8786,4289872,4738708,6
8787,4654062,4751012,18
8788,2319541,2659983,4
8789,3930883,3474443,82
8790,621510,2190412,22
8791,1983366,1754532,23
8792,1739201,1701669,2
8793,1522326,2926541,33
8794,301211,3807177,42
8795,3626935,1480841,71
8796,4048846,1185494,34
8797,1682535,3856152,125
8798,2466911,2948555,9
8799,1715317,919322,219
8800,4598522,1983076,33
8801,3797785,3025243,33
8802,4716007,4641353,8
8803,4739432,4391513,4
8804,1942924,1663756,2
8805,3228963,4092666,11
8806,2074212,521616,5
8807,855713,854634,7
8808,3600078,4541745,28
8809,1212478,2501119,68
8810,2385014,3912386,167
8811,1738128,131412,8
8812,103113,3412207,21
8813,1546131,3857721,33
8814,213392,2277095,60
8815,1427691,2577765,4
8816,608044,995851,5
8817,2906237,1793311,87
8818,2029697,1830644,116
8819,2832606,1329707,84
8820,1570985,4864312,11
8821,809929,1252506,33
8822,3074846,1871886,24
8823,949180,2616981,18
8824,4565915,2569098,408
8825,4632340,1235507,50
8826,1069476,3316573,21
8827,2663640,4741683,7
8828,404565,4334577,143
8829,4081554,1860472,239
8830,2601858,197572,40
8831,2364188,2885997,387
8832,2766158,1282677,1
8833,4110352,2480309,112
8834,437876,2928023,40
8835,1232333,1008909,3
8836,3910584,2378683,33
8837,1660103,3055128,140
8838,1612825,4336077,20
8839,3022108,1030546,2
8840,337913,4646458,137
8841,3091908,2089358,20
8842,1530855,734575,41
8843,495684,500739,74
8844,2939685,2249569,28
8845,4790970,3613426,73
8846,3050428,352908,85
8847,356404,1913411,8
8848,4551087,4201319,27
8849,2608347,2295876,24
8850,3255019,21177,253
8851,1892248,4080935,26
8852,299283,3356839,221
8853,926135,3821744,10
8854,575020,2077083,38
8855,2361563,1163829,8
8856,4336035,3737661,14
8857,2525561,4572873,18
8858,2884416,4581556,22
8859,3775131,2025015,17
8860,2579661,1733646,141
8861,4866498,3900108,235
8862,2502797,3390083,32
8863,1460872,3769369,15
8864,4694199,2498262,34
8865,2566418,4634184,4
8866,2696065,3459760,4
8867,2216541,1307473,18
8868,867134,3719687,49
8869,1036152,51296,39
8870,2303805,3492125,24
8871,1804335,3373659,2
8872,2004406,1085646,21
8873,2181645,1383836,5
8874,970080,610148,76
8875,140990,2034881,208
8876,3097470,1552739,6
8877,4749036,4493191,6
8878,2406645,2477831,178
8879,4648156,4059856,8
8880,2375732,2188655,42
8881,2186234,3514259,8
8882,4403578,413314,30
8883,2151285,29098,1
8884,2809092,588568,1197
8885,3045716,3103097,95
8886,1458176,4721228,2
8887,908170,851237,6
8888,4413988,2572200,3
8889,1797197,2898122,17
8890,4587353,218999,3
8891,4402986,2358411,275
8892,4318705,1540331,10
8893,3398817,1938550,32
8894,2590675,1599217,91
8895,375480,4304468,162
8896,3973428,1557950,59
8897,3867019,3415507,326
8898,3720205,3078132,104
8899,767155,1948200,215
8900,2842567,4648784,18
8901,2890929,4803027,24
8902,2308522,929895,276
8903,2517457,3675207,16
8904,4810313,3438757,5
8905,4208957,354466,262
8906,4673872,2719426,251
8907,566795,102640,9
8908,3613787,4133510,8
8909,1618544,1175283,4
8910,1888705,3164126,50
8911,303577,1174471,155
8912,2989208,68717,7
8913,1542489,2157975,4
8914,2530234,3319554,64
8915,2831397,3957352,226
8916,977900,2624209,45
8917,812765,2004632,11
8918,1669784,136400,49
8919,1102725,4157835,114
8920,4317319,1628270,25
8921,4737429,2778028,621
8922,2860635,3702193,476
8923,4487191,2120699,91
8924,2753336,1339819,71
8925,4788248,3072778,14
8926,1150282,3358316,2
8927,4415563,2925251,77
8928,1951358,1635975,17
8929,4765618,4179496,3
8930,929096,2476299,197
8931,4436761,2135562,48
8932,3586502,2554449,44
8933,1109441,248444,96
8934,1618544,3356808,4
8935,4418160,3868526,427
8936,1473058,3492510,33
8937,1072692,430462,7
8938,1010334,4824762,66
8939,2705500,1737080,33
8940,3136661,3487024,5
8941,4451811,1785274,59
8942,573826,4839072,124
8943,4381650,4757732,36
8944,3763408,4863166,51
8945,3376952,4032569,42
8946,2443914,588337,240
8947,2778028,1683988,670
8948,3623179,4009109,45
8949,2642880,900911,275
8950,3085270,1666336,62
8951,3325878,1998627,46
8952,1888332,2995297,98
8953,1466687,849071,309
8954,2986312,2724351,50
8955,2064027,3955180,47
8956,1234482,2687833,21
8957,4024404,3953474,6
8958,2698184,376921,84
8959,1274227,1443831,12
8960,3974872,678840,1
8961,2405161,1650685,5
8962,2617357,4103473,4
8963,3192784,3048110,29
8964,1106637,4103268,21
8965,4114154,4847305,55
8966,2545542,1977963,12
8967,3561253,82340,25
8968,3525281,3540355,45
8969,1283611,4175647,3
8970,3724714,3683869,14
8971,488737,2877376,19
8972,2582288,3917888,8
8973,4588936,3935149,79
8974,4848625,2818293,95
8975,2316167,352628,110
8976,3519166,3281861,105
8977,9202,3031051,96
8978,4332194,3547537,29
8979,2360543,1324992,4
8980,1150638,2869355,68
8981,2422900,4053893,23
8982,335840,807902,9
8983,3988071,1296836,83
8984,3335443,1588458,206
8985,1933312,1174014,19
8986,2647536,3815718,1529
8987,1836959,888836,70
8988,583821,2498039,178
8989,3380250,650126,11
8990,363762,3528096,15
8991,2530872,1441040,66
8992,3608177,1788287,32
8993,3195321,2534675,174
8994,3975671,819584,45
8995,4746121,4362911,93
8996,2605840,2620708,11
8997,2965076,3551492,11
8998,2659983,4698566,860
8999,2279803,2751047,245
9000,2924079,2973887,7
9001,2190672,4265509,19
9002,956062,3616458,155
9003,1778002,4841122,249
9004,1928111,3554524,111
9005,2712908,282738,26
9006,3833162,4351616,7
9007,1541826,3655190,49
9008,1132022,4685242,54
9009,4077202,4711900,35
9010,3655158,815512,186
9011,1489660,2140598,15
9012,346751,1725092,5
9013,559972,2365275,55
9014,3916638,933712,1145
9015,1400212,1805726,82
9016,2106334,552019,13
9017,1262238,4500498,16
9018,664668,366480,138
9019,4062951,1636649,320
9020,1574437,4212289,8
9021,457555,4395790,1211
9022,3615734,2963478,7
9023,1835559,2938445,3
9024,3410860,3171375,16
9025,1382058,514020,200
9026,3726680,245074,21
9027,4019620,1220097,52
9028,3834754,4221994,125
9029,3069293,728299,100
9030,2209161,1599852,82
9031,2335807,3376555,15
9032,208451,2659868,88
9033,1832994,3343991,29
9034,3561229,1527673,160
9035,2525056,1136657,1
9036,991915,3894876,18
9037,1150506,621507,28
9038,1942319,4822036,3
9039,881937,91026,32
9040,4038793,1605266,31
9041,3905250,3110688,136
9042,2254067,4669190,10
9043,1788726,3468714,103
9044,932708,2230390,126
9045,477696,2301332,3
9046,3721646,2228118,77
9047,1922669,2225804,2
9048,2864319,4267471,17
9049,625025,2838618,2
9050,1399874,4330086,5
9051,3765488,1926192,113
9052,1945827,3236775,15
9053,3441887,1805044,6
9054,613710,1887747,9
9055,4548664,1413931,3
9056,4805250,780353,193
9057,39963,3644524,20
9058,3229892,1690853,10
9059,1361200,1980290,6
9060,4084244,1119093,17
9061,2287992,2285608,155
9062,516792,1528452,237
9063,699883,4457580,273
9064,3232049,3815399,66
9065,2261617,1676054,10
9066,2687080,735033,10
9067,3930574,1233650,45
9068,596786,4866931,5
9069,2690307,2047517,19
9070,128649,2612439,24
9071,4440066,413389,38
9072,867134,2672649,49
9073,1169984,4627664,199
9074,2049302,384351,47
9075,3392535,1960525,6
9076,4297980,3483764,12
9077,1038763,4015482,65
9078,900121,649980,200
9079,4363166,4402986,45
9080,2001062,20388,20
9081,4054572,3827543,9
9082,2468879,1595459,12
9083,1962617,1174,73
9084,591648,1660103,67
9085,461344,3193434,281
9086,4266349,4394741,1
9087,2607027,149413,13
9088,1787087,4573426,5
9089,1912342,4389310,114
9090,4789042,3974708,15
9091,2714168,3503374,128
9092,1116938,1250083,26
9093,2895068,1399916,66
9094,252207,4629913,19
9095,1246858,539023,2
9096,1250717,829257,63
9097,3863594,4847918,3
9098,1149539,2434787,610
9099,4687541,1683988,1
9100,970180,835777,34
9101,3718908,983634,111
9102,2122753,2397861,247
9103,4792370,4321162,11
9104,3988071,2699777,83
9105,4368587,2622142,29
9106,3219200,501739,43
9107,1931344,3050466,53
9108,1348793,2870006,77
9109,3691946,3816132,69
9110,1997787,4865256,128
9111,3736271,350633,12
9112,4332893,3532606,3
9113,1215202,2656448,21
9114,2863502,2497804,17
9115,2535875,6106,10
9116,4642368,3019706,22
9117,2731044,3663392,42
9118,2752092,2557845,869
9119,1852397,1051291,22
9120,346796,633485,233
9121,525622,4630817,131
9122,618036,281125,7
9123,2994071,889772,39
9124,4024404,3600625,6
9125,4440066,3463537,38
9126,107718,3228315,3
9127,4200178,1031894,19
9128,2898609,338008,230
9129,798881,4749747,68
9130,3066106,4829963,165
9131,2033372,1628539,15
9132,2767192,2566169,27
9133,2975722,2022199,36
9134,3821115,3278181,19
9135,2158517,4342869,126
9136,271360,251505,11
9137,1594321,4171353,98
9138,2697534,4800027,140
9139,4752780,3216968,14
9140,4372452,729912,10
9141,4669546,4184753,30
9142,4525961,2317831,45
9143,2892092,1301830,75
9144,702070,1139936,12
9145,1318170,2849803,14
9146,1105588,3733497,105
9147,1111253,3698917,20
9148,1561267,2515577,337
9149,3688882,3071800,4
9150,3257255,2668844,1
9151,2071675,1440579,38
9152,285814,2505593,548
9153,4054509,3126061,57
9154,4056091,4066811,87
9155,3273043,1014975,25
9156,344314,4576952,96
9157,2580811,2800338,70
9158,3511222,1620024,305
9159,3711555,4660597,23
9160,3430964,143484,82
9161,3451580,1992177,3
9162,3822823,2483789,82
9163,2122753,3621313,247
9164,4515646,2095041,42
9165,919165,646539,4
9166,2417793,3226908,91
9167,3987555,2956481,17
9168,2576316,3728872,42
9169,2937523,3456764,199
9170,3129979,932451,27
9171,4280660,2041629,12
9172,1581252,1572442,9
9173,22543,4350847,12
9174,1243607,905524,49
9175,88570,172488,8
9176,2970883,377575,55
9177,117401,2908772,14
9178,1896213,4753815,11
9179,624390,1031771,4
9180,27288,841535,91
9181,1251307,3577649,2
9182,346796,2006302,233
9183,1004182,3377456,35
9184,3027401,1120099,34
9185,242071,4125905,38
9186,323616,1832112,24
9187,1257111,1340149,25
9188,2319312,2394046,33
9189,3616458,1068970,239
9190,1933312,2862563,19
9191,1590268,2625600,9
9192,2957222,276616,554
9193,3439201,516087,248
9194,1862435,1474102,147
9195,3835319,3026070,123
9196,113472,1660804,36
9197,4668159,4818709,69
9198,2607838,670279,26
9199,597705,2411260,7
9200,4798911,2254619,62
9201,2119419,2369248,35
9202,3209365,3348381,21
9203,1747921,3417001,258
9204,3604231,1302242,30
9205,2581830,4248006,105
9206,4309907,378641,131
9207,3903025,1302800,76
9208,1167211,1942527,115
9209,2033372,4049929,15
9210,2227668,4588320,83
9211,4197276,4198233,97
9212,1207442,3474178,26
9213,1234611,2887895,139
9214,451580,593309,3
9215,2659315,3305455,28
9216,4017761,1025751,267
9217,2634508,2807048,5
9218,4856945,2666873,12
9219,1596155,62113,76
9220,3643700,1672672,21
9221,4187441,1606043,58
9222,4720169,2002799,237
9223,2186625,1821941,51
9224,3473173,2103645,34
9225,3201190,110868,156
9226,1746167,4851622,117
9227,2480532,39080,295
9228,3543920,699898,46
9229,1494005,4270382,29
9230,463807,978027,1
9231,4809745,1401177,38
9232,409050,1729671,14
9233,1962170,3247629,13
9234,2953792,4522759,87
9235,3330580,4770518,54
9236,4452360,2287992,3
9237,1965465,2685283,4
9238,2835812,4311172,5
9239,1155599,1690853,22
9240,21177,4123500,194
9241,404943,2085081,73
9242,3594539,1782669,63
9243,2559509,3861426,145
9244,562889,689237,39
9245,2482930,1710577,55
9246,1325894,3569134,30
9247,3003864,4621112,14
9248,907717,924384,89
9249,4303281,245651,9
9250,4631296,1217777,6
9251,3911619,3212278,35
9252,2811239,957459,73
9253,4111111,3722287,38
