0,source,sink,in_degree_b
11060,4482764,1665332,1
11061,602008,4033530,2
11062,1672079,1582953,1
11063,4819090,521725,1
11064,4461586,325648,1
11065,3748109,16321,65
11066,4086704,3258604,12
11067,395139,261136,14
11068,312383,855914,2
11069,3703140,2856462,4
11070,3356305,781298,38
11071,4144785,1661772,1
11072,4811012,3004934,1
11073,3694128,531214,1
11074,1538483,3124410,598
11075,2937358,772146,1
11076,1956852,364123,2
11077,804872,1175729,2
11078,1862455,3863035,1
11079,1151056,4402448,8
11080,1051619,4794246,2
11081,4707335,3550461,5
11082,325949,2407333,1
11083,2896218,1352162,1
11084,1966981,4486344,1
11085,957738,1368011,1
11086,3681396,2522717,1
11087,801371,2189035,1
11088,3055132,4706860,1
11089,3491940,3624892,1
11090,921555,3066921,2
11091,1112789,83787,8
11092,1478236,4499713,1
11093,2482702,2070984,1
11094,4160651,1450284,7
11095,889232,1999219,2
11096,113688,4022145,1
11097,4085386,950688,1
11098,2262040,1302532,1
11099,3839235,1220229,1
11100,4098471,1559437,2
11101,2719069,405168,1
11102,2387402,4103744,2
11103,1998112,1598056,4
11104,1400154,4516081,1
11105,3868986,2467953,1
11106,706638,1677218,2
11107,1873125,1784726,1
11108,2820547,410207,3
11109,3396744,722277,1
11110,2962538,2408697,1
11111,1875726,2925002,1
11112,2624534,392834,1
11113,1743991,1128771,1
11114,3740437,398352,1
11115,2030389,639174,2
11116,1922744,3726581,1
11117,3619202,189596,8
11118,4091976,4446129,1
11119,3118,1690127,1
11120,425931,1945167,1
11121,239150,955460,1
11122,959376,2221636,1
11123,446457,4728425,1
11124,4702816,3872545,12
11125,1848986,1798656,2
11126,3810401,3081008,2
11127,47771,1587658,5
11128,2090734,3984636,27
11129,1170786,2481685,1
11130,4096709,4747365,1
11131,398872,2382513,2
11132,4049049,4548514,1
11133,3774976,1353722,1
11134,4216698,2599350,8
11135,1246063,800452,1
11136,4636468,3842448,3
11137,3470912,2764280,2
11138,2208137,3684793,1
11139,1103422,416236,2
11140,3506302,1802805,1
11141,700212,3623544,1
11142,1598778,3943083,1
11143,3709771,486944,7
11144,2201181,660606,1
11145,3451751,3276598,1
11146,998398,58521,113
11147,3653050,4818407,12
11148,326584,878650,1
11149,334683,793814,1
11150,1999878,4551326,1
11151,600657,1296055,1
11152,2606617,2799578,3
11153,2950235,1996221,1
11154,3518109,1587799,1
11155,3344284,3616420,1
11156,3303783,2877585,33
11157,2462695,2364356,1
11158,94563,4234310,1
11159,732758,3960747,1
11160,1826100,1843544,1
11161,3116525,604550,6
11162,4388650,1430540,22
11163,3557152,1413003,2
11164,4192571,4500866,2
11165,2461707,2880265,1
11166,2502683,290381,8
11167,968310,4794848,1
11168,885707,3535083,1
11169,2749667,3255146,7
11170,1879962,836739,2
11171,3178529,289454,17
11172,407308,1365964,2
11173,3082426,1958404,3
11174,4527755,3424423,5
11175,1407531,2784612,1
11176,4042579,755188,2
11177,187578,4527398,12
11178,1808235,1157822,1
11179,1753125,3096684,1
11180,139132,1691285,1
11181,4531400,89401,1
11182,1110601,2257184,2
11183,1449147,3545248,1
11184,3622856,395111,1
11185,147911,134814,1
11186,1417871,2101078,1
11187,2985933,4292359,5
11188,669559,2380194,1
11189,2539679,2839352,1
11190,1707094,2829414,1
11191,524715,2509708,1
11192,2432927,3665815,1
11193,3031500,802692,1
11194,4493113,3876960,1
11195,2973938,4625748,1
11196,1538039,316636,1
11197,4519460,3793371,1
11198,1785547,4732926,3
11199,1268934,1330276,2
11200,430234,2672847,2
11201,2505966,105399,1
11202,3704203,1557980,11
11203,3029912,3909184,1
11204,3423447,4571401,1
11205,3402902,4456416,3
11206,3867383,3331210,1
11207,581678,3399460,1
11208,2583538,4361708,2
11209,3380818,2875766,5
11210,77201,3624894,1
11211,3093724,2902111,1
11212,2101428,3828848,1
11213,588044,92552,1
11214,1884942,2027191,1
11215,4464763,4802394,1
11216,3473473,55924,1
11217,2531182,4103205,1
11218,1598283,2544378,1
11219,1719371,2021388,2
11220,667716,1348800,2
11221,4116534,2008394,9
11222,4432128,2536076,1
11223,4059514,3646221,3
11224,3025936,4305008,1
11225,2194968,3017303,1
11226,4740826,4660728,1
11227,2151292,4464973,1
11228,544250,4374749,2
11229,4126219,3811408,1
11230,383482,4862311,1
11231,44693,1097006,1
11232,998424,2418526,2
11233,1254630,3196548,1
11234,1104234,3162558,1
11235,4366266,1684088,1
11236,4814839,1832793,2
11237,3391687,640988,2
11238,2674009,1456722,1
11239,3926149,3760498,1
11240,2893034,2897083,7
11241,1339189,3252551,1
11242,384509,536699,1
11243,3210212,4581386,1
11244,277105,1000382,1
11245,4296988,4192941,4
11246,342316,1487450,2
11247,3608829,2042855,1
11248,4271661,616630,1
11249,4717389,21064,4
11250,2459330,362415,2
11251,3014996,513974,2
11252,876135,735800,2
11253,1784605,2123680,4
11254,1394220,1203486,18
11255,3751621,4206248,1
11256,1705138,1383944,2
11257,1956080,2196642,1
11258,3381730,3805519,2
11259,4223362,2369385,1
11260,4275200,2063541,1
11261,1111087,1102249,65
11262,1768209,2259354,1
11263,4765100,1576892,5
11264,1715671,1764136,2
11265,3842375,2292097,1
11266,1558347,4419214,2
11267,1648812,1941941,1
11268,4773327,477241,11
11269,4595808,1061244,1
11270,4171431,2841079,1
11271,40803,2933188,1
11272,89923,1895663,3
11273,4193407,3382146,33
11274,2582986,4437212,14
11275,3623896,1590623,1
11276,3329504,4392342,2
11277,2436118,2274959,1
11278,1011799,689405,1
11279,3556599,1754828,1
11280,4478342,738202,1
11281,861742,658978,1
11282,336632,1697770,1
11283,3315386,2451572,1
11284,4543545,1543755,1
11285,1675579,1898941,1
11286,2962212,2228071,2
11287,3955628,1041481,1
11288,4211654,4803056,1
11289,226024,1134240,1
11290,1296484,3940968,3
11291,2814363,4082170,2
11292,1135631,3756717,1
11293,3070397,4608108,1
11294,2122146,4218610,1
11295,2222053,4294135,2
11296,352414,3622685,1
11297,3427118,3982086,11
11298,908174,1169967,2
11299,2276101,1271649,5
11300,3938172,4694878,2
11301,3724961,4343221,1
11302,2932848,59706,13
11303,4212741,2107118,2
11304,1420332,1190868,1
11305,60944,1755520,2
11306,4532726,966101,1
11307,1388328,2572099,1
11308,3890445,2908067,1
11309,1633353,96772,1
11310,1484856,2242428,1
11311,3809807,622266,4
11312,1992442,2207148,1
11313,4359205,2927212,3
11314,4483944,2095721,3
11315,3066762,2961106,1
11316,2417589,2846373,20
11317,547311,1055100,7
11318,2657221,3710208,2
11319,4262222,1156312,1
11320,2290824,3519692,1
11321,4407994,590454,57
11322,115313,4097825,18
11323,942425,2554633,1
11324,1968480,3451542,34
11325,3614841,726986,1
11326,1419256,752180,2
11327,566546,2290169,4
11328,3495227,2508717,3
11329,1785534,3107117,1
11330,2190951,108280,1
11331,3110293,875298,1
11332,9962,1539363,1
11333,2679376,3973216,2
11334,1373694,2501184,1
11335,1857246,1006468,44
11336,2873941,3281384,1
11337,1774963,2069151,1
11338,450909,730966,11
11339,2801177,883904,4
11340,1810919,163270,1
11341,2394443,3021774,2
11342,2957925,1771809,5
11343,4506569,3277871,2
11344,2879149,2133745,1
11345,1257609,3077421,1
11346,4810432,1367113,1
11347,250533,2257386,4
11348,4150806,25858,1
11349,179819,100541,2
11350,3899971,4440953,1
11351,3211626,1101166,1
11352,4170582,1215979,1
11353,3227338,3970912,1
11354,613953,3782360,1
11355,2582587,3597867,1
11356,2384670,2620314,2
11357,470727,4842376,1
11358,648150,2765937,1
11359,1556963,3441536,2
11360,4213771,3246188,1
11361,1415966,4209391,1
11362,1712437,75117,2
11363,855139,690248,2
11364,1263169,1146258,1
11365,3541143,931162,2
11366,4317690,335436,5
11367,516900,3429607,1
11368,345983,4746533,1
11369,1358176,474199,1
11370,1588017,1499374,2
11371,3423694,4678649,1
11372,1463330,3650843,1
11373,4689255,1880857,1
11374,1422287,874987,2
11375,2041822,3870025,2
11376,821625,643355,1
11377,3428298,2877673,1
11378,1509826,3321867,1
11379,232174,299928,2
11380,3868838,5305,1
11381,1099439,215636,2
11382,2112169,416701,1
11383,1022762,3583777,3
11384,893294,4111861,1
11385,3090420,3966666,1
11386,1351726,4278877,1
11387,1714578,3905305,1
11388,3923646,757202,1
11389,1027139,4389330,1
11390,3569726,1118920,1
11391,2315850,862945,1
11392,4045973,4120407,1
11393,3932165,2877635,1
11394,396428,4494520,1
11395,2812635,834463,1
11396,2001963,814095,1
11397,4134526,404603,14
11398,2552534,1580770,1
11399,4258573,3802117,26
11400,4522366,933922,1
11401,1638153,1237279,1
11402,2517957,4320910,3
11403,4562771,880147,1
11404,2424707,1548589,1
11405,4672873,2116075,1
11406,4088317,225735,3
11407,4439135,1440957,3
11408,1505462,2882238,2
11409,3286945,32909,1
11410,192228,4456111,1
11411,278130,1577307,1
11412,924159,782441,1
11413,247484,4321984,1
11414,3606984,2887526,3
11415,2537736,1313998,1
11416,2147662,278526,3
11417,790301,3525507,1
11418,4847794,1290349,30
11419,1260272,370994,1
11420,234345,3295611,1
11421,1733352,4690883,4
11422,1477935,2965331,2
11423,2841527,3304888,2
11424,1909977,3374132,3
11425,4681844,1185400,2
11426,3355876,1742942,1
11427,3802257,2650044,1
11428,2010907,1907946,1
11429,4478701,2013663,1
11430,1745308,2169917,1
11431,4729597,4312787,1
11432,3411635,446529,1
11433,1237234,1580019,1
11434,3862315,230375,1
11435,3552480,1458015,12
11436,4743491,2846012,2
11437,104792,1997852,1
11438,2075436,3102240,5
11439,4650622,3982074,1
11440,5759,3814573,2
11441,3955149,1192409,1
11442,573177,769013,2
11443,305665,3817958,1
11444,4374904,3513986,6
11445,1664475,3232132,2
11446,2963184,4117955,1
11447,2729373,1143853,1
11448,1282872,577057,1
11449,4407075,4280931,8
11450,2985733,2193187,1
11451,970320,2316674,1
11452,2763085,2752273,1
11453,3640187,1470518,1
11454,4529755,2181207,2
11455,139128,2001703,16
11456,2879218,373923,1
11457,4439241,3058968,2
11458,1101582,2382926,1
11459,1770437,3169537,1
11460,4355547,4431176,1
11461,948763,2632732,3
11462,94161,2152014,1
11463,4712927,1315975,1
11464,3057041,667944,42
11465,2036595,1307048,6
11466,3460985,880968,1
11467,1521284,2435729,1
11468,509029,1394998,17
11469,4419628,314924,446
11470,4263597,2342005,1
11471,2428897,2742954,2
11472,3464880,756472,15
11473,592722,3654926,2
11474,1829218,3629438,1
11475,1020421,3208485,1
11476,2249869,26210,3
11477,2121675,978390,1
11478,1579061,4365457,1
11479,3479749,2605340,3
11480,2956388,3066727,1
11481,1794007,1989172,4
11482,4235244,619750,1
11483,4463797,389666,1
11484,3948672,2738398,1
11485,115259,213749,1
11486,1281053,481982,3
11487,3119065,1967346,64
11488,1496277,3241821,1
11489,274122,3568537,2
11490,1204855,3599886,5
11491,3207583,2175474,1
11492,34253,57214,1
11493,592531,1101149,2
11494,1727983,1172866,4
11495,4198973,2913219,1
11496,2240216,2378135,22
11497,4048881,1041944,1
11498,2142544,4686376,2
11499,4700866,1316506,1
11500,1006885,4705958,2
11501,72493,459555,154
11502,4587417,719488,2
11503,589041,4737598,1
11504,1235318,2851949,1
11505,3775261,195243,1
11506,955507,3541257,1
11507,541423,903334,24
11508,4382915,3789561,1
11509,3240124,2612831,1
11510,4135395,927293,24
11511,4274447,4625361,2
11512,3364598,3125771,1
11513,2442449,3505499,1
11514,558760,3526878,1
11515,280170,2333602,1
11516,3052105,3380210,6
11517,97858,2984381,2
11518,1166156,1709797,3
11519,4142424,3419564,1
11520,2563029,3424476,1
11521,2271259,4688703,1
11522,567237,3071097,3
11523,356457,2382294,10
11524,386969,3173045,2
11525,2765597,4382596,2
11526,2058271,2762104,2
11527,4765141,474651,1
11528,4091282,1373805,2
11529,1193902,3805855,1
11530,1594555,1471048,85
11531,3015686,3356885,57
11532,4132540,1261046,1
11533,4625504,3441336,24
11534,399778,1520555,1
11535,1601105,4180326,2
11536,1353508,4700324,4
11537,4130471,2742388,19
11538,4399838,2017088,1
11539,1137862,4510475,2
11540,1636268,949258,12
11541,2189577,1403075,1
11542,2496125,3147330,1
11543,2909562,1388362,2
11544,3261369,2844652,1
11545,190981,3671454,1
11546,569609,3402441,1
11547,3093690,555236,4
11548,1501017,4144476,1
11549,3898711,4380264,1
11550,942299,2348678,1
11551,3853709,865590,1
11552,1930628,921244,1
11553,299591,2172960,2
11554,3887923,1918983,2
11555,1804324,1059736,2
11556,30123,2018951,1
11557,552155,2050900,1
11558,1027234,4152884,2
11559,2304443,4546666,1
11560,4688832,3866057,45
11561,703639,2119767,5
11562,3914248,1635431,4
11563,3035656,2133650,1
11564,3636914,3121995,8
11565,3010196,303103,5
11566,3196345,566601,2
11567,2670138,1578133,1
11568,133116,2386874,1
11569,1661954,1718909,1
11570,1132098,1095644,1
11571,2382000,858585,46
11572,3395492,2830585,1
11573,3199552,3762259,1
11574,1039567,1168293,3
11575,3663873,4801065,1
11576,4199167,2329584,1
11577,594327,762485,1
11578,3120401,1282965,1
11579,2558498,3343165,2
11580,867215,921810,1
11581,2676275,2844865,1
11582,1652648,1005648,1
11583,1263907,805383,1
11584,1067943,159364,3
11585,4743707,34894,1
11586,1433984,4644759,1
11587,646730,3860429,3
11588,3361992,4651215,1
11589,1735264,3698589,1
11590,2541575,3222689,2
11591,4350782,860952,1
11592,3105242,431491,1
11593,868590,2132801,1
11594,3915946,521288,2
11595,1829397,2059119,12
11596,2558808,3095476,1
11597,3070910,907535,1
11598,1239542,1579013,1
11599,3988670,71524,7
11600,540352,4650031,2
11601,2944770,1400343,1
11602,869951,1075945,1
11603,4382784,1186799,1
11604,3157319,871084,16
11605,1408668,4165094,1
11606,3609202,3372452,4
11607,2772557,3933823,1
11608,3525825,1435320,2
11609,4048777,4621028,5
11610,2140874,1334402,5
11611,3834195,172745,6
11612,2806551,122983,1
11613,2529859,3220819,2
11614,4312197,120587,1
11615,4395520,4812489,1
11616,1371785,50132,4
11617,334144,3008221,4
11618,1358199,3580857,14
11619,937579,3236039,2
11620,3419311,3793499,1
11621,2772481,3923957,1
11622,676139,561622,4
11623,4333218,4410366,1
11624,1037136,2755604,2
11625,389435,1722554,2
11626,1070609,210712,3
11627,308928,759881,1
11628,2572422,784200,1
11629,2011787,1853330,1
11630,2294529,3463035,1
11631,1750392,4345264,1
11632,2949078,4408581,1
11633,1372696,73552,2
11634,385701,4485003,1
11635,3634157,2855869,1
11636,3686261,3812038,134
11637,369516,1884067,1
11638,500856,649285,1
11639,3462982,2075175,1
11640,3010282,3844428,1
11641,4226171,4716674,1
11642,3756685,4425162,32
11643,1275670,1066605,2
11644,833550,1944200,2
11645,254241,4384640,12
11646,2698156,4205165,1
11647,2286460,815298,2
11648,3545536,1336056,1
11649,2385746,3795941,1
11650,809293,917128,1
11651,3354304,2359460,1
11652,2155252,3480751,2
11653,3997830,1481527,1
11654,4377782,2810963,3
11655,2369198,3558871,2
11656,4713695,2528253,1
11657,2885212,3603928,1
11658,3149824,725157,1
11659,2741128,135472,1
11660,4648161,2071613,2
11661,3413747,2281397,1
11662,3615234,1336505,2
11663,4111776,2644167,2
11664,640112,4506525,38
11665,2906340,3880973,3
11666,1373022,2161296,11
11667,4278856,3426472,1
11668,1729875,1115537,1
11669,2999386,2700101,2
11670,4707142,83027,49
11671,1947088,2983051,1
11672,2711684,4097852,1
11673,4641816,3165090,1
11674,1879725,751930,4
11675,1524521,2217511,1
11676,1458388,1753443,11
11677,3611865,2278063,2
11678,4537948,2150220,2
11679,3731187,955046,3
11680,1822531,4645654,1
11681,1700807,2126186,1
11682,4592247,2625697,1
11683,2095392,4351006,8
11684,2600457,4360112,1
11685,1143745,4796965,1
11686,888390,4855783,1
11687,4747003,110315,1
11688,153912,20774,1
11689,574645,1584702,8
11690,735366,957153,1
11691,860835,740266,5
11692,4847727,464474,4
11693,3045209,3169821,1
11694,3343085,148694,1
11695,1483281,3799937,1
11696,3753861,799885,2
11697,23395,1747152,2
11698,1859748,1393222,1
11699,170483,2947746,1
11700,1827632,3526598,1
11701,4486058,807201,1
11702,2587783,4368719,1
11703,2325368,2512055,1
11704,1771270,2547482,1
11705,3103240,1172684,2
11706,827733,447467,6
11707,3520351,3930589,1
11708,664323,4434895,1
11709,2051766,3425288,6
11710,3334259,1403853,21
11711,1597083,1678976,2
11712,3220874,3155405,2
11713,1445141,3973767,1
11714,4831080,3621036,1
11715,1130452,3340939,1
11716,3590649,322063,3
11717,3452123,696665,1
11718,515466,2966646,1
11719,2076639,465762,5
11720,1595685,4593451,1
11721,3930487,1166921,4
11722,218494,728307,2
11723,3802432,2865669,1
11724,4517109,3185740,1
11725,185342,3623923,1
11726,1672981,979327,1
11727,4055994,1781107,1
11728,4466124,4290643,2
11729,2710696,1534860,2
11730,4858387,622183,3
11731,2532196,3737343,1
11732,594012,3495800,1
11733,3764113,4164155,1
11734,769996,685194,1
11735,3913976,3358527,1
11736,232086,2120371,1
11737,2568538,3175145,1
11738,3876152,2327967,1
11739,4742765,2361661,1
11740,1291592,4078499,2
11741,1869848,4510908,1
11742,2871909,1647468,1
11743,2301540,1719995,4
11744,1945164,4718235,1
11745,931826,3741118,1
11746,59558,1091697,3
11747,4632634,2481045,1
11748,1837221,1171547,36
11749,2009495,1780679,2
11750,6384,4379378,14
11751,326788,3895906,1
11752,4352428,785581,1
11753,3035866,2527331,1
11754,3978542,3674873,1
11755,400134,3689852,1
11756,932419,3813157,1
11757,2379446,86552,3
11758,4063086,1601171,1
11759,3440841,3630469,7
11760,3982472,4096104,1
11761,3857187,2772361,2
11762,3492992,4240146,1
11763,4566260,4740105,1
11764,631973,338019,3
11765,4668825,3087129,1
11766,622449,3610504,1
11767,576269,2418337,1
11768,1514724,3179455,1
11769,1925759,1176993,3
11770,518165,2821430,138
11771,3917360,162019,2
11772,1331690,2924513,1
11773,2131828,1634850,2
11774,4312964,3243810,1
11775,4114165,3142783,2
11776,1591226,721401,1
11777,806511,1911802,1
11778,869959,1021362,1
11779,731224,1301881,8
11780,2111608,1811941,1
11781,2446590,4619699,4
11782,1920582,436360,39
11783,2294418,4276516,6
11784,2609306,4458036,1
11785,4494629,1928824,1
11786,2315931,1198960,1
11787,3789128,1225567,8
11788,1398048,2369001,1
11789,4761805,4479812,24
11790,3523921,401321,21
11791,4307240,743883,1
11792,3832993,3415097,1
11793,2656436,541291,1
11794,1944375,458163,1
11795,759410,1721670,1
11796,728003,882175,10
11797,3799596,3509941,2
11798,536563,1661317,1
11799,2500049,546104,3
11800,749240,605385,7
11801,1781933,1648909,2
11802,2638031,2689529,1
11803,3168182,3041006,1
11804,2422294,1112758,2
11805,835818,3718874,4
11806,3289143,4577605,1
11807,241673,4799038,1
11808,1891177,1830255,1
11809,186223,3315938,1
11810,3706513,1706388,1
11811,267709,446946,1
11812,590499,4071219,1
11813,4812167,3462486,1
11814,608702,3219501,1
11815,4438146,1989822,1
11816,3397496,4251359,1
11817,4127742,4151013,1
11818,1329684,2058714,1
11819,4601130,608467,1
11820,4448864,4508166,1
11821,2853542,2995581,1
11822,4307954,2551677,1
11823,2227672,2381574,1
11824,3765943,4378476,2
11825,3645743,864488,1
11826,2040988,267451,1
11827,2957208,2429191,1
11828,4363187,2522745,2
11829,940178,1991155,3
11830,2741064,4239976,5
11831,1780414,3917168,1
11832,1615908,1317768,1
11833,1494443,4762838,4
11834,4139961,658626,1
11835,1431530,1629442,1
11836,4192297,2849704,5
11837,1139477,2408306,1
11838,1900973,4645555,1
11839,1081885,698719,3
11840,3436986,1003513,1
11841,253192,1233875,1
11842,4261537,2083736,1
11843,4469610,1253031,1
11844,990726,2063885,2
11845,331961,1467714,1
11846,3645950,4665222,5
11847,3365064,1869957,1
11848,2025193,2648342,2
11849,3770910,2200321,1
11850,4309645,254918,1
11851,407792,2372515,10
11852,2027105,1264363,3
11853,4724129,3473702,1
11854,1381056,3820602,2
11855,2997883,4555817,1
11856,3768646,3614239,2
11857,982335,2971246,4
11858,201559,4548894,1
11859,4744712,2341153,1
11860,1700874,4212974,1
11861,4338226,1061231,1
11862,275839,801023,1
11863,3054916,2484746,3
11864,1718756,3337756,1
11865,4346127,4570517,21
11866,1048230,3182425,1
11867,787055,803731,1
11868,4687580,1825009,1
11869,4330714,890486,1
11870,1271457,818311,1
11871,357043,153346,2
11872,1950996,3252470,1
11873,2135858,3194118,1
11874,1391016,3186552,1
11875,3271121,4115575,2
11876,3414472,2973623,1
11877,2909416,4602529,1
11878,1668646,1581398,1
11879,1633571,2972907,1
11880,1462820,613585,2
11881,4052227,156947,2
11882,2618056,4434862,11
11883,632713,2326183,1
11884,3436824,2939741,1
11885,3662144,1709655,1
11886,193620,317626,1
11887,1394732,4055271,1
11888,3152328,4610939,1
11889,3393178,1228282,1
11890,3548601,1591495,1
11891,3762126,2397259,1
11892,1591011,1567939,1
11893,53885,2232569,1
11894,2470060,1385451,1
11895,1678948,4061961,7
11896,4851062,285097,4
11897,2905997,3293650,9
11898,4245717,355457,1
11899,1181261,1891773,2
11900,2626211,168882,1
11901,1041232,4666143,5
11902,4611119,2605357,2
11903,1116622,2201232,1
11904,4459494,4579798,1
11905,2795710,1176266,1
11906,33814,2931558,11
11907,2207543,4823567,20
11908,1663687,2222472,2
11909,873895,140166,1
11910,1141714,1233825,1
11911,2772855,4578104,1
11912,772867,475294,1
11913,1870714,3246204,2
11914,4704154,1194108,1
11915,3537775,348192,1
11916,4641468,3956089,1
11917,1891651,4740287,1
11918,1448967,4172177,3
11919,3666203,4326648,1
11920,2943450,2599122,1
11921,4776156,4433009,1
11922,3253510,3358327,19
11923,1264632,3942394,2
11924,3093857,349151,2
11925,4361273,174299,3
11926,2990003,4811688,3
11927,4267704,3499487,1
11928,3145756,270516,180
11929,3727046,4542468,1
11930,1176632,141373,2
11931,3331833,1429199,1
11932,1663119,2735505,1
11933,150318,1029169,11
11934,2286956,62774,1
11935,581991,3878014,2
11936,1045265,678937,1
11937,1090963,1266776,1
11938,1405053,4468727,1
11939,910635,909237,1
11940,2791810,2996826,5
11941,260002,3291487,1
11942,1884989,1785645,2
11943,3251956,2699658,1
11944,173540,1679793,1
11945,2866237,1797292,5
11946,115048,1696321,1
11947,1101259,1314474,1
11948,844741,2512052,17
11949,1566516,2800516,1
11950,2895163,4034799,1
11951,3116546,2249207,1
11952,916106,3180165,1
11953,69900,3991470,1
11954,4683989,3341503,3
11955,812575,3012547,1
11956,2502887,1122558,1
11957,3960243,4587834,1
11958,497644,1923018,1
11959,2398237,3679253,1
11960,4190115,2502736,1
11961,2661165,4370900,2
11962,2528944,2176461,6
11963,48477,3952149,1
11964,4766267,700777,2
11965,194171,1200011,7
11966,159124,4308560,1
11967,3803417,343132,1
11968,1956373,629745,2
11969,2690791,3655740,12
11970,3097886,1622626,1
11971,2388501,1470395,1
11972,3552157,2025263,1
11973,2689711,1222504,1
11974,4355395,16889,4
11975,1413431,312602,2
11976,4263863,1734941,1
11977,1806566,1005122,1
11978,2758396,1611912,1
11979,2465452,279246,1
11980,3788224,3268789,2
11981,1734697,1405509,2
11982,4122229,4600997,1
11983,1620618,2066910,1
11984,2494093,3074707,1
11985,2373454,452800,1
11986,3219042,3793515,1
11987,1778703,3691233,1
11988,3516260,1956935,1
11989,1076081,4712777,1
11990,3353570,414700,18
11991,2897842,1941986,4
11992,263327,4276676,1
11993,3272933,862817,1
11994,2755409,4732289,1
11995,4529485,342050,1
11996,519226,3560,76
11997,1612252,3410249,1
11998,1467840,2999105,1
11999,3478213,2778129,1
12000,2508141,2389236,1
12001,4120832,872213,11
12002,4741000,3995976,1
12003,142922,3236981,3
12004,422653,627645,3
12005,3336121,2755626,2
12006,3215855,2706841,5
12007,1512909,2904525,1
12008,3256586,2047008,1
12009,3003531,2583326,1
12010,1847334,4244934,1
12011,2774203,2838881,1
12012,1300206,895952,1
12013,364075,3236597,1
12014,1332477,2270951,1
12015,4802273,3712304,8
12016,4418048,569451,1
12017,577529,2806128,2
12018,210728,1091860,2
12019,2081704,4745241,1
12020,911170,3056818,2
12021,3455207,1761654,1
12022,3786294,659383,1
12023,836640,44376,2
12024,2041950,4319250,1
12025,3752761,3044813,4
12026,163579,1547134,1
12027,1241468,2080730,26
12028,2582601,347799,5
12029,2164248,1033213,1
12030,1421428,3174495,2
12031,984439,25783,1
12032,1905521,442115,2
12033,4066812,3528181,81
12034,4749174,2039252,4
12035,949470,3600389,3
12036,788751,846559,1
12037,938879,649755,1
12038,2636312,3102511,2
12039,2837443,3236994,1
12040,3693099,1690831,1
12041,2512143,4047006,1
12042,1051896,1318803,1
12043,3146478,342234,3
12044,1826280,230788,1
12045,227245,2521364,1
12046,1365034,2861710,1
12047,2102318,1547282,11
12048,642794,4513986,1
12049,4325316,2962412,14
12050,1935030,2318063,1
12051,3031329,3632651,1
12052,2357688,478340,1
12053,3962473,1403894,3
12054,199940,477737,2
12055,2580798,3375112,1
12056,1418706,4394109,1
12057,1710529,2507222,2
12058,4833143,2076227,1
12059,4290746,210653,1
12060,1454704,2103737,6
12061,4412237,1095308,1
12062,2538468,676664,2
12063,2850353,2420001,2
12064,2489539,1050982,1
12065,2686836,3100056,1
12066,4241592,4840065,1
12067,4563811,2593181,1
12068,154217,4750248,1
12069,2281283,2684151,1
12070,1605439,4705293,2
12071,1577498,2684774,2
12072,936637,2222258,3
12073,1197103,2835722,3
12074,317000,490401,1
12075,4723745,2758477,6
12076,3041066,4426660,1
12077,2442655,2427141,22
12078,2538517,3951101,4
12079,3376871,3973358,1
12080,2429498,2085342,1
12081,1473080,2810927,2
12082,2528517,340257,3
12083,3807930,1836529,1
12084,3761064,4387768,1
12085,4432634,926205,1
12086,4018262,1227872,1
12087,1776969,2707447,1
12088,800028,2844930,1
12089,628960,192188,1
12090,2913463,4832885,1
12091,3662879,2104904,40
12092,1830544,2115563,1
12093,4646479,3284893,37
12094,2951267,1241527,6
12095,888875,4736662,1
12096,1468554,4731406,1
12097,3370440,2042656,62
12098,4053639,4250615,1
12099,1827793,930652,1
12100,2884610,3409073,63
12101,1237340,778817,1
12102,3700060,705229,4
12103,190664,4408802,46
12104,2125066,2528610,18
12105,3267777,513184,1
12106,880114,195085,6
12107,4044920,3501260,1
12108,1229541,1327223,1
12109,4237734,2400181,1
12110,1464178,3210625,2
12111,831394,3243687,1
12112,4289290,1635993,1
12113,4364782,3512955,1
12114,196160,2128670,3
12115,1125739,592863,2
12116,224278,2383575,24
12117,3877492,87063,1
12118,976520,1244916,1
12119,3131357,1004842,1
12120,1327517,701299,1
12121,4404392,4432168,1
12122,3977259,2750837,24
12123,3375244,343062,1
12124,3273694,425994,3
12125,3875845,516900,1
12126,1320646,714106,162
12127,1719603,1796650,1
12128,1453326,2832398,1
12129,274028,446786,1
12130,1130268,845481,1
12131,2294345,2948864,1
12132,1788123,382732,1
12133,1994715,3276645,10
12134,2783089,2171583,3
12135,2049137,226985,1
12136,3019226,2925913,1
12137,2284939,2316986,2
12138,1530840,228722,1
12139,4548747,3258547,4
12140,142878,1562131,2
12141,3035952,4160422,2
12142,1457373,3221069,2
12143,3405560,82759,2
12144,2831366,2433107,7
12145,3280883,2397933,1
12146,3590390,1449809,1
12147,630829,3764930,2
12148,3826095,555495,3
12149,1286995,2933353,1
12150,3034684,3620870,2
12151,3064237,883659,1
12152,1493511,2245151,1
12153,1693101,20038,1
12154,1984375,618520,1
12155,2387703,4108810,1
12156,1142468,768163,10
12157,1663385,3759592,1
12158,4505585,1917042,1
12159,348064,4605286,1
12160,3658615,1947614,1
12161,1346688,3954320,4
12162,2726571,41155,2
12163,2811615,2942343,1
12164,349897,2053692,1
12165,332358,2440088,2
12166,757565,3399672,1
12167,792106,1626524,3
12168,2286868,307841,1
12169,145496,247906,1
12170,1843471,4459558,1
12171,2842984,769914,1
12172,4348727,4042793,1
