0,source,sink,resource_allocation
1682,1314264,2037947,0
1683,4283855,3106235,0
1684,829732,3438447,0.046443606972672954
1685,1567106,2392359,2.9410524538116817e-05
1686,2568622,4345793,0
1687,847174,720538,0.00956854947015371
1688,4810264,3403903,0
1689,4544880,3882701,0.00021697655543353032
1690,466787,2391386,3.5450875887019944e-05
1691,2752758,4350947,0.0023106456170526443
1692,3033736,4180743,0.17469830824571972
1693,1534141,2365633,0
1694,845042,4030437,0
1695,3676081,3959120,0
1696,4787400,821686,0.00020573720887207737
1697,3990283,3661354,0
1698,17605,505563,0
1699,13751,4421587,1.0126479731850816e-05
1700,3492398,1981241,0
1701,4148739,4761195,0.004445726455699751
1702,125210,570302,0.009079537610349946
1703,2891857,2591738,0
1704,2022832,1130429,0.3654203290142558
1705,610208,1513384,0.00047669913648693257
1706,3318070,606201,2.9763676409310076e-05
1707,4148694,2251958,0.0007434610380825263
1708,2231843,178786,0
1709,4739917,4607148,0
1710,3959639,1973051,0
1711,4669595,3942609,0.014523679650108395
1712,3385671,4820082,0
1713,2719963,4302399,0
1714,425140,4144645,1.9619768879122606e-06
1715,811736,679375,0
1716,224552,1374319,0.002999092984200592
1717,3865877,1895005,0.005766237389911176
1718,3749748,1864273,0.00038645093622708397
1719,1932926,4091993,0.34464894433065574
1720,2413519,2739191,0.012972370717762565
1721,2887639,2351112,2.1376199739210364e-05
1722,1881600,1918826,0.016780722674894832
1723,1564261,1707715,0.002736212841217665
1724,3383620,3114204,0.019384183810697533
1725,1989230,3787881,0.0004466124430129566
1726,1392717,297879,0
1727,3579607,550309,0.005423169069329655
1728,4337184,314924,0.3454378334808066
1729,1498781,717384,0.002295734392525215
1730,4772392,2426217,0.0025714759133954627
1731,2569366,2811227,0.34406517011190607
1732,1815785,2417200,0.06089631478417325
1733,471758,4302865,3.885614866471176e-05
1734,2260742,2734382,0.007105641808181452
1735,4415061,3416132,0.0015530486951785053
1736,2655904,649460,0
1737,2175599,2833722,0
1738,3609793,4595137,0
1739,375041,4290690,6.84931506849315e-05
1740,4675165,601790,0
1741,4256381,3173632,0.00018314783299517066
1742,1890475,4304551,0.0002002817950173267
1743,3191384,1342069,0.027303925177221012
1744,786633,1561146,1.1426482014717308e-05
1745,1464372,1513821,0
1746,1411730,4078738,0
1747,1542411,3288760,0.010300551318506457
1748,693550,608504,0
1749,597807,2702066,0.002631578947368421
1750,2678495,1754969,0
1751,1075781,4861584,1.1782310039706385e-05
1752,4679257,676325,0.00042054152641207905
1753,1479593,4778717,0
1754,715543,1190849,0
1755,1564470,2728864,0.0001520450053215752
1756,1761110,1372302,0.05591139935638681
1757,1749305,532201,9.25057177055026e-05
1758,3473063,453257,0
1759,2238031,2167783,0
1760,420757,1383958,4.354148170633715e-05
1761,39963,4107823,0.0003921312185733111
1762,317792,3561262,4.338606334307828e-05
1763,1955823,3652986,0.0002239548962672946
1764,2866126,3512945,1.6453321925696797e-05
1765,1981615,3096828,0.09902801805171026
1766,1126100,4651509,0.004249283975390692
1767,1746838,2163256,0.028910746645390433
1768,1589761,1672121,0.0038568970402248584
1769,3641679,1888220,0.011527713968180106
1770,3644646,655904,0
1771,75278,571370,0.0013750380862867424
1772,1514802,532005,0
1773,606263,4113203,0.004301125959984977
1774,3821504,1164968,0
1775,2271643,744460,0.0006157712566579443
1776,71051,3135365,0.11717397848046038
1777,3207225,2264276,0.0002684529077220745
1778,1382021,4584115,0
1779,2415668,2497732,1.1426482014717308e-05
1780,1658177,4244067,2.0448982858238973
1781,2525590,2302024,0.013113549628479094
1782,4846491,1957800,0.0029450213645303624
1783,3198433,3823314,0.36607999368917166
1784,1220879,3474208,0.005585165359042056
1785,2938250,4639113,0.08500627143348939
1786,3052079,1956921,0.004646861062597784
1787,4732190,4205082,0
1788,2557232,4004905,1.9619768879122606e-06
1789,183960,2918923,0
1790,4113405,606898,0
1791,3209795,2480532,0.554267251871616
1792,2651013,3145551,0
1793,2811239,1424079,0.0004068198838283022
1794,2825828,4177994,0.002824858757062147
1795,491128,3927131,1.3771478416305478
1796,4674719,3728872,0.00943797001722463
1797,552835,4759522,0
1798,643076,101940,1.3112054304884109e-06
1799,604305,1032219,0
1800,1958906,3744413,0
1801,3733752,742195,0.04658191465114698
1802,1594321,4625087,0
1803,2911862,3784408,0.00023874272063842725
1804,349869,2627884,0.0049504950495049506
1805,651837,4058550,0.011171432097565485
1806,954573,2008925,0
1807,4565915,2813261,0.004773265799452268
1808,1465907,2324744,0
1809,4472299,1521471,0
1810,4581538,1067585,0
1811,3854337,4422019,0
1812,2584054,775014,0.009503206813196918
1813,3852631,3314478,0.2537390320824721
1814,1630423,2882556,0.06105710193934493
1815,1341966,1540392,0.011456755565036397
1816,156140,2340324,0.0022675736961451248
1817,2871053,427804,0.05115089514066496
1818,3487420,647017,0.009567954117243087
1819,4643656,3344354,0.0016558252462497572
1820,1396795,1077087,0
1821,4751399,1980682,0
1822,3433219,2606817,0.0004353825600562065
1823,3698761,3817973,0.011904761904761904
1824,651351,965340,0
1825,116792,4746621,0
1826,4851349,3793469,0.00444279242220427
1827,3541658,1279255,9.44518956495457e-06
1828,3721646,621120,0.12321751774403716
1829,4528745,2248684,0
1830,2112778,316192,0.01818117848434728
1831,1326251,2031436,3.1532239063981264
1832,2806721,877557,0.0003633799386126501
1833,3838303,2223881,0.008384993224578079
1834,2363814,2659912,0.00024156052469647348
1835,1300976,1429102,4.5830448121332e-05
1836,911200,4402869,0.03583485048024651
1837,577443,3317934,0.013119593995405075
1838,4712508,4863728,0
1839,3027281,551353,0.0002923515060221274
1840,54650,460554,7.24501180936925e-06
1841,194816,4624000,0
1842,4413981,2620518,0
1843,4223704,4132261,0.04821644186303463
1844,4475147,3779460,0.6714726022011768
1845,2000270,1508782,0
1846,2579609,13060,1.3601387933713343e-05
1847,1994441,4322508,0.015244299640398666
1848,2402800,2571618,0
1849,1368123,2205635,0
1850,2607301,2616078,0.0001574490538834487
1851,3981172,319752,0.0007774423071006983
1852,3337108,966537,18.923385916056148
1853,3925727,49513,0
1854,4355658,4383159,0.011764705882352941
1855,1053284,3420607,0
1856,3278182,3593261,0.0005162632743292118
1857,4562839,3588368,1.3112054304884109e-06
1858,11382,4090004,0
1859,873234,478223,0.0005950976096114642
1860,2665930,3201769,0
1861,1327147,726135,0
1862,4074547,2309358,0
1863,1298087,4530678,0.3968523408751172
1864,2506906,4594495,0
1865,2368011,1910808,0.005043833546228373
1866,4589904,3332036,0.0026026579634047427
1867,1327726,1118381,0.007888787020207459
1868,3056912,3145991,0.0007648604880775261
1869,1471887,2903733,0
1870,4338398,13205,0
1871,4492909,4131105,0
1872,2148641,4595137,1.1426482014717308e-05
1873,3971074,703386,0
1874,892624,2299269,0.14333227564101564
1875,1322684,4403612,6.423776997700243e-05
1876,3370067,615287,0
1877,3458832,4692905,0.000779423226812159
1878,1249542,273881,0
1879,1681099,4334809,0.00032562683165092806
1880,4518416,99929,4.805036375481222e-05
1881,2661137,972491,1.1639411045801083e-05
1882,1310018,1561441,0.02320966991749417
1883,2895223,1124558,0
1884,2636592,2664795,0
1885,4787702,3377747,1.3112054304884109e-06
1886,4494681,2715756,0
1887,619552,865515,5.554555140965105e-05
1888,2172433,1885045,0
1889,995638,2582486,0.04829166233091477
1890,4420255,54157,0
1891,4079340,303517,0
1892,2890110,1502867,0
1893,3644551,1776703,0.008585413963709276
1894,4809745,1181373,0.3807799588007396
1895,4583413,77641,0.0003960494690720476
1896,4787857,1488238,0
1897,3645574,1560542,0
1898,2058071,4084063,0
1899,2606444,2701313,0.286734691363904
1900,1607095,1480497,0
1901,3231393,4651578,0
1902,3287996,2553811,0
1903,3142808,1776900,0.0006319509218394777
1904,123691,2655328,0.060859014692782154
1905,4750696,361098,0.05985184336795553
1906,1551800,1103366,0
1907,1782783,4078473,0.0038560266652216354
1908,4333506,4342717,6.682143997068865e-05
1909,2760117,4554989,0.002154729886697677
1910,2791981,2833751,0.7773583736722541
1911,1587881,6364,0
1912,2932022,2293392,0
1913,2126605,6993,0
1914,2307585,4334486,0.010234233164432399
1915,1419142,1312108,0.0028705666577771996
1916,1481222,368896,0
1917,826234,2402159,0.004706927829431442
1918,3792997,3552185,0.0059134243976071265
1919,1676412,3763328,1.3633831029103942
1920,599191,4727735,0.00044890906999477717
1921,1918795,580211,0.0004329004329004329
1922,3401659,4743417,0.0005953561638991949
1923,2585410,1433994,1.1426482014717308e-05
1924,2461372,226721,1.3112054304884109e-06
1925,500201,323760,0
1926,3042280,3992147,0.015610147673760484
1927,812338,2053308,0.026234567901234566
1928,4442302,4771880,0
1929,1596155,959021,1.1782310039706385e-05
1930,1450153,4522901,0
1931,3083369,4586599,0
1932,4815111,1432601,0.005964043449074693
1933,4298943,4586468,0.0011778901970481241
1934,4135447,4851085,0
1935,3353466,4294640,0.1372154597565982
1936,691232,401008,5.826735702859935e-05
1937,2803469,1823430,0.00016742005692281934
1938,3869568,1608239,0
1939,1395530,4517152,0
1940,4026923,12423,0
1941,3560845,3289985,0
1942,2089379,163021,0.0879886612759441
1943,2762481,1995073,0.00021345350178799967
1944,3079359,4074179,0.0003572998278207095
1945,261562,3418707,0.1371310287506499
1946,2436439,260826,0
1947,2795446,1237846,0
1948,1497370,239765,0.0005404699601615134
1949,742548,1910658,0
1950,3510459,3199855,0
1951,113182,3410823,2.9763676409310076e-05
1952,1771597,3195222,0
1953,4910,2882216,0
1954,3716495,76607,0.0003433039008750588
1955,3772598,877100,0
1956,878959,367410,0.003338081528094351
1957,1848218,1725177,0
1958,1914584,1103581,8.908288414885896e-05
1959,821120,4561588,0.003271219658736416
1960,785893,946768,0
1961,4822389,4387818,0.021659055216134787
1962,4348238,991193,0.014705882352941176
1963,306334,975007,0
1964,434593,64001,0
1965,3275002,1005459,0
1966,701764,3193834,0.012310804387197831
1967,3991988,4003532,0
1968,3928545,2277157,0.000349711514630075
1969,4066452,2534272,1.4615609470914937e-05
1970,1776036,4742630,0.00017095161105369326
1971,3492763,4771141,0.00010587820837143966
1972,2018936,163021,0.009315804353972293
1973,4747431,3823314,0.2297721373345933
1974,2833239,1568315,0.0130585764845697
1975,243018,3557617,0.042294482358713595
1976,951929,2631245,0.05125035669707498
1977,2476925,208465,0
1978,630604,3190741,0
1979,671895,2457054,0
1980,2220766,4084740,0.004063243507641514
1981,1270278,2941537,0.010145547037872377
1982,3532343,3627773,0
1983,3131854,1027488,0.03335978328348101
1984,90690,1457589,0
1985,914875,1990908,0
1986,408123,1696091,0
1987,443904,4737571,0.0002534007247647903
1988,3080022,947544,0
1989,1423553,1525727,2.426477724934485e-06
1990,3578368,159177,0
1991,424411,3625439,3.635916377396733e-05
1992,729364,1905523,0.0013436384274709682
1993,1836328,3815840,0
1994,3001970,3578789,0.02880579339901972
1995,1909985,1139895,0.0901772022348326
1996,2361218,4135197,2.5982601380693495
1997,4418968,4395510,2.0146023899875556
1998,3742712,2221607,0
1999,695432,253467,0
2000,987119,567045,0
