0,source,sink,summation_neighbours
9384,4266066,242071,163
9385,524339,1212380,475
9386,4857356,4575078,506
9387,999163,2225804,73
9388,4046121,2365765,552
9389,1787735,2275867,799
9390,2659095,1859058,104
9391,2110316,3342866,89
9392,1601132,1298334,48
9393,3757336,313165,246
9394,187270,2596962,61
9395,2054312,2987742,296
9396,2995035,1401770,342
9397,2995852,2573431,3161
9398,637509,2536299,139
9399,4496830,4756021,119
9400,99556,1532071,444
9401,4274636,2979118,420
9402,2658008,2069714,363
9403,2975625,1393563,371
9404,1168646,3917883,455
9405,4750696,661416,34
9406,3677609,925365,65
9407,4487677,3443743,389
9408,1659805,1216659,28
9409,3378280,4696331,40187
9410,3503651,3875276,775
9411,602014,2394737,64
9412,4572867,1313655,449
9413,319752,1063421,683
9414,1152324,1668579,831
9415,537623,4851491,319
9416,2504978,1362628,1125
9417,2672648,3283896,188
9418,1380921,838983,65240
9419,978544,2544271,3443
9420,148972,1262811,91
9421,995638,1063382,89
9422,1694645,4513538,2203
9423,2862343,4366044,589
9424,891143,1151591,204
9425,4435186,2500674,2003
9426,1409248,3068375,709
9427,617553,3387134,1407
9428,1395712,1751410,1424
9429,2944523,2004810,268
9430,978544,2652826,534
9431,2036144,1086249,566
9432,2952895,4299627,34
9433,1985469,548187,312
9434,377939,714119,393
9435,4331461,2297383,232
9436,177241,1720789,1553
9437,2907275,175631,138
9438,659366,2939029,5
9439,4563906,637600,170
9440,3896233,432061,443
9441,1121944,1450511,614
9442,3450419,275909,60
9443,3873655,3318630,508
9444,3086729,3984315,788
9445,1689436,3776584,731
9446,4864020,3672337,1338
9447,1812883,4007071,2732
9448,2380758,3239630,358
9449,4297213,2549365,8600
9450,3731965,4006795,1516
9451,4834640,3085270,295
9452,2975979,3476006,2124
9453,3391332,3483165,2159
9454,3312013,4820748,640
9455,800650,4167373,1002
9456,2429876,4670716,443
9457,101349,3728866,172
9458,632892,4059634,2016
9459,1491296,4018834,389
9460,3972616,3326692,218
9461,3389003,144379,737
9462,300200,2480404,12774
9463,959485,3779460,683
9464,1981134,1501473,45
9465,2770936,1185424,1105
9466,3410860,2587102,236
9467,981738,4536390,49
9468,517122,4168971,495
9469,1479328,3919781,184
9470,3476538,1231107,1346
9471,2801172,399029,282
9472,2519581,2846472,529
9473,571163,2339503,318
9474,2173130,960790,1560
9475,1708122,638845,2151
9476,3300795,4433193,103
9477,4636390,3602451,561
9478,1753959,4849080,12880
9479,3723552,540438,330
9480,2607838,3046103,158
9481,4745318,3932752,516
9482,2092995,3418202,1578
9483,1623393,2733783,299
9484,4013720,4064080,534
9485,3370240,2765046,710
9486,724484,4219994,931
9487,591326,3863062,3556
9488,2147016,962470,165
9489,4621090,3013496,2021
9490,1541421,4073830,8230
9491,4342160,1424858,94
9492,1204184,3573991,1211
9493,3989787,3509961,2094
9494,4257692,4739917,229
9495,4350965,2365553,550
9496,279694,358400,643
9497,2760636,2593796,5387
9498,687924,1499698,42
9499,2089396,1680432,420
9500,2861284,3523158,4534
9501,4720801,732022,337
9502,767843,2564853,133
9503,511493,3385611,207
9504,2133283,2769871,1094
9505,3733482,2863323,165
9506,3549559,2949813,502
9507,777356,4206591,300
9508,404943,3890448,5515
9509,3596547,3010013,377
9510,2259766,2018607,19533
9511,3670940,3194645,468
9512,2529024,3955582,19
9513,4318705,923612,57
9514,1258011,163021,6025
9515,4854494,1809664,239
9516,4211123,3091681,1548
9517,2670017,3153504,6464
9518,4498103,4280827,32
9519,2969049,1411238,199
9520,3113932,995582,542
9521,3240066,4588094,275
9522,4665745,3948070,80
9523,725822,4424137,1314
9524,461344,3584869,1709
9525,3292050,4027200,394
9526,678320,796950,190
9527,2975035,3854532,55
9528,1384645,3750599,305
9529,3298142,115916,1865
9530,2995035,877099,348
9531,369047,2302277,128
9532,3143090,3481885,405
9533,895061,847207,1675
9534,4180465,3642064,532
9535,2422452,1507427,347
9536,2064916,1654670,329
9537,854344,4036279,371
9538,88682,4540687,2504
9539,1496129,2802768,3724
9540,4747912,3454623,389
9541,597898,3055178,490
9542,2476039,3527023,1144
9543,2639142,4486882,1592
9544,318109,4325699,327
9545,3922567,4478844,4074
9546,2391070,4660630,102
9547,3798250,536246,134
9548,2945836,2559111,1389
9549,391831,2313645,51
9550,1354050,2287328,1699
9551,4807569,1651752,197
9552,260853,4161654,226
9553,4021250,4225735,4345
9554,913118,1449166,262
9555,339567,3995925,259
9556,717384,2311932,243
9557,4682788,4206494,2076
9558,1830897,551407,23
9559,4438429,832051,150
9560,3169137,2795881,819
9561,3107347,2165879,2547
9562,3050428,730925,543
9563,4170363,4635637,3900
9564,2187352,3113932,660
9565,142185,346255,711
9566,2608347,2806652,263
9567,128611,225753,1457
9568,3075656,2185542,74
9569,2763017,3633722,367
9570,4441403,2528288,318
9571,2694077,4679263,14383
9572,3326428,4381782,571
9573,4203692,3613245,610
9574,3278181,2841028,19230
9575,1574437,3992363,5927
9576,652757,3621421,724
9577,3564470,3355337,549
9578,4183556,3118412,164
9579,3044147,485828,124
9580,2434934,1109441,163
9581,654046,1289539,187
9582,4354212,2324422,2060
9583,616832,3286219,353
9584,2013269,3803385,105
9585,3468189,4072487,82
9586,4708884,1666001,418
9587,4509605,1639833,81
9588,4178618,332418,1019
9589,3620569,589398,5477
9590,2827957,1556158,658
9591,1419298,4406616,342
9592,326786,1288240,1073
9593,1220744,2783695,3288
9594,3377440,3353876,3896
9595,2887871,3104291,677
9596,429484,1136948,437
9597,3025948,2770659,6715
9598,1863670,1690853,1411
9599,2394409,2869355,1095
9600,3174291,1932909,627
9601,4227952,3419438,109
9602,3335130,1746672,163
9603,2697534,2155057,7050
9604,2410371,3381219,3303
9605,4653139,2767711,1268
9606,2072559,663713,2615
9607,3886726,1075437,89
9608,3292313,3551654,332
9609,4634440,4575620,103621
9610,398183,1398251,103
9611,1126100,4189735,1023
9612,824009,3052345,377
9613,2140598,2770463,540
9614,4316474,2326590,184
9615,1380626,3169804,425
9616,3654434,2272405,421
9617,1594063,94321,423
9618,3809903,1879824,8745
9619,2828502,1668027,172
9620,2522857,3651972,91
9621,3817784,2536299,139
9622,2519767,2236528,75
9623,3050466,960790,1193
9624,2768159,4864272,3712
9625,4142139,447820,88
9626,3169284,3788425,74
9627,1900996,2332893,3410
9628,1692169,898301,292
9629,4375197,1735910,74
9630,548436,3500239,369
9631,4341839,4167497,194
9632,729043,2639064,6
9633,4096832,539890,1484
9634,1438067,4167358,2297
9635,2286690,2876973,163
9636,1671358,3758591,1464
9637,2355419,293815,113
9638,3023682,3163172,266
9639,526186,484612,87
9640,2630123,146578,210
9641,4857948,3271037,259
9642,1716405,523250,8
9643,2577737,1505595,195
9644,429732,3564413,195
9645,977321,1271625,480
9646,3678124,2341215,733
9647,2910579,3987154,365
9648,4187094,2133291,129
9649,2347560,4340194,1173
9650,248727,2962509,205
9651,1468993,2695168,340
9652,197023,4808608,727
9653,3925458,4563330,1914
9654,4662779,4422365,328
9655,3938988,3565131,96
9656,2480674,4451027,231
9657,825513,2482468,33
9658,409659,4207334,76
9659,4172492,2406260,36
9660,4743804,1870034,3156
9661,3144,4432905,226
9662,2966826,1941703,1422
9663,4212224,1660973,246
9664,4140420,2544271,3063
9665,1901271,3556169,724
9666,2189930,821346,251
9667,2246244,1600479,74
9668,1291585,2754314,938
9669,3592522,1388790,114
9670,4442512,4495723,395
9671,3815268,4479305,122
9672,141001,1284780,542
9673,2486979,117653,861
9674,2912914,149739,49
9675,1846819,840544,1906
9676,3746977,4260831,16
9677,3739716,1232919,607
9678,3416996,3700084,265
9679,1695500,3278181,19901
9680,1329707,1984005,548
9681,2850445,117457,354
9682,859263,3754291,84
9683,3239343,1155919,78
9684,1601895,2055072,45893
9685,3251636,1174367,1448
9686,1233950,2242139,1427
9687,204935,297468,99
9688,1024448,374032,110
9689,946929,3903454,541
9690,4571073,2610950,180
9691,938805,4232317,398
9692,2345177,1411725,1071
9693,2111297,374883,309
9694,2986196,67744,815
9695,140990,921404,1433
9696,4481936,2813846,495
9697,4383994,4103764,234
9698,2143650,2304782,244
9699,4496242,3788994,8
9700,1965167,1745231,309
9701,1284969,4440329,48
9702,2587645,108320,708
9703,1598118,4799959,229
9704,4119034,3947794,374
9705,426749,4855494,117
9706,4329998,2962839,153
9707,1304570,2990863,463
9708,4731952,4144099,356
9709,1210083,1691517,754
9710,1625773,3824629,807
9711,816324,84517,6642
9712,4463889,331739,225
9713,465900,424860,1922
9714,3896746,134010,559
9715,2616788,4118033,401
9716,745007,1678379,96476
9717,3968405,3728866,131
9718,2531417,1282544,1411
9719,3656099,15152,1695
9720,3310270,2918610,2077
9721,1148355,2989221,37813
9722,655891,4307821,1597
9723,655091,3760474,38
9724,389561,754100,1228
9725,382057,4513930,158
9726,1954492,3104095,471
9727,1862597,662845,78
9728,1432887,3781088,328
9729,2958651,1950991,238
9730,2816789,4147354,2064
9731,4779046,848620,14614
9732,4657178,1994456,810
9733,4187532,3675756,3070
9734,3709116,740005,1482
9735,172253,1635237,16
9736,2934163,1114352,666
9737,4640652,754041,81
9738,3445098,1401248,975
9739,3089026,940383,544
9740,572281,2529346,108
9741,1487867,3913719,93
9742,2895223,1899111,160
9743,344524,2306350,305
9744,3336451,1219741,56
9745,2424197,3608627,320
9746,2637938,1892430,96
9747,4098262,209191,4044
9748,3066054,1561979,1105
9749,76424,3067555,52
9750,3615877,2046648,2317
9751,494276,4007276,3000
9752,4405928,1300403,594
9753,66296,2923241,1136
9754,838953,3464099,206
9755,1535278,4010424,975
9756,1295407,1139433,3340
9757,1662400,456895,980
9758,1931826,775214,545
9759,82078,2862491,561
9760,1749305,1386676,8185
9761,3468719,4718132,158
9762,1500518,443079,94
9763,3953964,214930,583
9764,622762,3720887,454
9765,141680,3029657,846
9766,2635120,487236,1898
9767,3619046,4196519,335
9768,3343249,4173455,8
9769,4543290,1525454,243
9770,2628408,2951580,569
9771,848605,2884278,523
9772,4532019,3911985,145
9773,2647132,1166293,113
9774,1988326,2231112,1180
9775,1228834,1409058,468
9776,4448116,888836,18222
9777,2836194,3179945,114
9778,3124126,3505394,16
9779,2560408,2885176,166
9780,2302702,485828,141
9781,189884,769934,88
9782,1219942,2804968,2254
9783,2295601,1600799,47
9784,3259542,2612755,159
9785,4198946,4813076,2724
9786,4861408,4448674,21
9787,1878047,2960325,403
9788,3725944,629046,2755
9789,1868029,858370,3149
9790,513229,874055,34
9791,4096612,4184540,371672
9792,4010703,3067722,1576
9793,2808994,13611,178
9794,335710,2842619,427
9795,1280324,4082221,3161
9796,2664907,3169989,2091
9797,4478844,466068,3992
9798,4732507,2651652,813
9799,397607,4146791,6304
9800,3075656,3950777,136
9801,4343449,310469,1606
9802,3937145,749240,3301
9803,4376408,3619749,301
9804,2871308,4833612,458
9805,3583779,3835003,711
9806,248727,2847698,408
9807,2243013,690999,158
9808,1341632,190928,34636
9809,3721646,3769299,212
9810,1641876,2407632,113
9811,2477102,3874120,321
9812,1442258,3717547,1118
9813,673189,152189,116
9814,603654,2817924,109
9815,4701952,4224735,2999
9816,3175677,3865841,429
9817,571438,2776618,160
9818,3931408,4554501,973
9819,3403438,3276092,253
9820,3869568,3241571,298
9821,3505423,4620605,556
9822,3229892,2006237,132
9823,366971,1575126,18
9824,3317597,1260544,141
9825,47224,1751451,20521
9826,2868231,242742,184
9827,2676222,3401424,42
9828,1698752,1169984,324
9829,2093292,43982,237
9830,920733,3412207,370
9831,2706066,3273167,840
9832,314720,745635,1451
9833,1577526,1693305,305
9834,1182650,2031047,136
9835,350030,4646050,112
9836,3722661,3366896,843
9837,861046,1896157,59
9838,1960922,4302499,4440
9839,583606,3645113,231
9840,2545205,2307935,300
9841,2908689,237432,44
9842,4523780,3573311,63
9843,4380170,339470,187
9844,272949,1185085,362
9845,799760,2456549,184
9846,3257884,1839413,114
9847,3399094,1402742,207
9848,4372393,4782726,316
9849,3356514,377429,25500
9850,28034,1797184,58
9851,4118980,796367,13513
9852,4596753,3490269,8
9853,4455263,3907065,54
9854,3922617,2020407,131
9855,1648646,2280931,829
9856,4144655,1208720,34
9857,272021,3346544,48
9858,2268771,1144921,824
9859,524284,4479402,20
9860,3961276,2589183,446
9861,4319074,46005,2217
9862,1255094,2374587,1012
9863,1406252,1788938,136
9864,1187096,4529276,1103
9865,909364,3559803,11
9866,2421138,2389021,266
9867,4374886,3903454,545
9868,4766055,2194084,1641
9869,3046606,1621281,482
9870,1796644,2564164,22777
9871,411139,4670090,5597
9872,4491343,4805250,2328
9873,1504470,656789,435
9874,1086861,3362587,147
9875,3334508,3215954,63
9876,1993854,4595435,329
9877,610801,3433120,2911
9878,3163180,2423928,58
9879,1992510,3876457,254
9880,1005501,1228736,1914
9881,4157835,4586451,2941
9882,2685283,3571912,5861
9883,861863,3979507,4803
9884,662193,206364,517
9885,2110182,3670317,5889
9886,2025247,2064128,52
9887,1167266,2544611,2823
9888,1594988,931028,158
9889,2975302,3209058,105
9890,4304287,3943291,673
9891,1110893,4427734,3547
9892,3831056,833852,3279
9893,4746121,1266109,138
9894,1261694,3460469,244
9895,4702026,2116862,300
9896,643631,168956,6116
9897,2876407,1149489,268
9898,2752595,3891865,540
9899,293995,2127534,1881
9900,2008003,305459,72
9901,1426503,4112711,929
9902,2931653,1874163,821
9903,2726331,678918,116835
9904,2238031,3455714,741
9905,2720874,2497739,6198
9906,2614719,4668079,732
9907,3326773,1357437,37
9908,2945900,3579664,76
9909,302849,1092710,201
9910,2540720,2083570,38
9911,1395712,215832,1367
9912,919215,1411461,471
9913,4207702,1550046,1498
9914,2743218,6543,1095
9915,3021091,3141916,452
9916,1399058,3306286,514
9917,1141037,3548983,122
9918,4077202,375168,181
9919,2385014,3123549,465
9920,627736,1581955,92
9921,2421029,3467481,740
9922,1572045,1466779,633
9923,2663640,2873352,210
9924,3832519,1961369,5
9925,782564,1615895,428
9926,998107,4528921,202
9927,1818269,4063132,1284
9928,2694897,1738124,99
9929,2955011,4053890,142
9930,130440,449589,1318
9931,348985,2438971,316
9932,2736277,799435,1418
9933,4538283,2426242,402
9934,553713,3249012,176
9935,1154944,2633571,1244
9936,1412839,1649016,2479
9937,1230467,2916556,512
9938,1156177,201039,1922
9939,3141323,166797,1238
9940,3744513,4052990,32126
9941,1870830,363666,120
9942,1373244,3276989,385
9943,3580164,4822350,2595
9944,1386627,3907040,963
9945,351301,3418202,1791
9946,3614221,3213315,817
9947,4204662,3874553,152
9948,4304287,1331624,693
9949,845240,3203966,199
9950,4395778,893138,285
9951,2785552,1255260,163
9952,3341679,2924614,1757
9953,984506,3732480,1543
9954,4012780,4065455,107
9955,845397,778846,501
9956,823671,4425342,109
9957,1156177,1424422,113
9958,4735292,141926,17
9959,1954772,4382315,549
9960,2658637,3763790,126
9961,564857,3812781,239
9962,1776036,483970,402
9963,963546,433484,326
9964,1151738,28020,152
9965,3544472,2969211,239
9966,3935217,2940560,398
9967,2412026,3487024,64321
9968,3291857,1859733,57
9969,2682937,2009042,827
9970,4642368,3065172,749
9971,820772,1161170,714
9972,4556220,1146792,671
9973,2549365,4174047,8581
9974,826604,4707391,1086
9975,640940,517779,220
9976,143500,1455519,290
9977,2008723,3710419,453
9978,3644881,3457009,263
9979,3317847,2277876,1079
9980,4169706,960790,1138
9981,3873589,3542178,72
9982,1164411,485228,768
9983,3445591,1326339,2774
9984,2211637,4813761,61
9985,703981,4292767,78
9986,2021460,4804273,546
9987,975657,4059374,2641
9988,3895466,1291213,128
9989,4017761,2339594,2139
9990,4140835,3468491,62
9991,4038481,916561,1625
9992,2810974,4424670,190
9993,2623580,3787336,273
9994,1520475,2285539,605
9995,4007155,429090,2821
9996,2361540,3109197,583
9997,483613,3678468,167
9998,4851420,3730843,1071
9999,3823404,2223204,149
10000,932451,127619,885
10001,3483703,4384324,314
10002,614698,2100847,155
10003,1478998,1564878,196
10004,691232,3262201,26170
10005,2281233,2614228,1188
10006,669495,2921774,611
10007,2814017,3148818,43
10008,4655398,2794126,963
10009,278160,2631457,29
10010,2195849,166306,509
10011,3519436,1087757,139
10012,3725705,3316766,5377
10013,2140099,4192639,1590
10014,1888332,3401339,1345
10015,927815,261200,6265
10016,4381633,2381094,228
10017,147131,2104904,107
10018,3706943,288099,49
10019,1687332,2809458,401125
10020,4135055,340958,344
10021,1769495,3785219,542
10022,2220490,3328932,256
10023,424264,3729634,108
10024,30261,3885,229
10025,3337873,2274847,258
10026,212754,4144130,2991
10027,2466089,4303317,240
10028,4802205,3077839,579
10029,1002989,4815911,266
10030,618694,219434,1457
10031,3472764,1788781,2414
10032,348031,3782619,334
10033,2912719,334948,2050
10034,1182125,1246433,293
10035,620504,14759,129
10036,4332042,4172412,47298
10037,2804896,2930986,87413
10038,2738748,1086249,478
10039,2634444,1979383,335
10040,1889139,247040,137
10041,738728,2128698,4859
10042,4109305,2389556,2421
10043,4406851,2659983,1146
10044,17245,1881103,3201
10045,3544472,2948823,585
10046,1183417,923967,478
10047,1448833,3332846,236
10048,3020739,2792213,113
10049,2424197,3025043,192
10050,3088868,3730553,1688
10051,1094154,3097830,3085
10052,2436439,2737379,1479
10053,889875,706737,5783
10054,2140598,2637057,1095
10055,3169340,4421207,19
10056,1870751,1939647,1960
10057,691053,323321,1998
10058,3875516,1377078,35
10059,4054342,3691952,108059
10060,608220,3329325,2829
10061,1301087,2615535,1673
10062,1069505,4329357,705
10063,845397,3337311,305
10064,4274312,4091439,727
10065,2420760,583748,389
10066,3676504,1110431,866
10067,2130941,4803959,2917
10068,4502220,764104,1386
10069,2793982,4565547,150
10070,785876,482476,27
10071,3001570,4683056,137
10072,3312013,1730423,1918
10073,279424,2308587,61
10074,1270053,4845141,4182
10075,4583761,4146791,6416
10076,3684394,4193583,99
10077,2271524,3351090,42982
10078,966700,2847653,1395
10079,3573637,3809313,690
10080,2382007,245819,3010
10081,3868915,614029,390
10082,3596185,1057780,91
10083,4787584,216976,7961
10084,420893,1278435,1024
10085,2663992,4682096,294
10086,2342340,1226192,33
10087,4405136,2268771,907
10088,2646810,1485252,53
10089,2869054,3159844,104
10090,1846819,2961521,1922
10091,3840088,2407504,551
10092,3374126,3388082,232
10093,1771448,4674105,528
10094,2913478,4422521,188
10095,4059648,3235646,144
10096,3871155,1751508,765
10097,82116,2444815,445
10098,3620879,2198206,224
10099,4565547,1488894,138
10100,2881441,4454343,197
10101,4784093,4747097,40
10102,1198645,2936554,124
10103,871619,1317799,1358
10104,4852301,1324992,99038
10105,1255900,3156640,483
10106,2324971,4521160,330
10107,2352507,3462351,207
10108,3368727,2934163,811
10109,1485090,1749857,77
10110,1502596,1399058,486
10111,3383337,3182689,1315
10112,3445792,4532019,175
10113,3486938,4516339,573
10114,2145920,976909,411
10115,2694580,2102888,606
10116,3022676,3294319,48
10117,2033552,16514,548
10118,511720,1155361,611
10119,3864253,2511555,461
10120,1139129,3021179,122
10121,3032212,341077,268
10122,4432608,4862305,29
10123,317326,4475906,2360
10124,310888,2807059,58
10125,2456366,4399734,74
10126,2435362,4779044,631
10127,4564947,904213,689
10128,4725529,2830538,400
10129,3698581,3157201,58
10130,3511971,1575157,26
10131,3490385,442288,77
10132,4317319,1653102,463
10133,409659,2231577,173
10134,4363166,1670306,958
10135,1835930,579883,15380
10136,30261,1324992,98909
10137,265665,2011354,1283
10138,3467810,2469832,366
10139,2689691,3424428,19
10140,4488248,4619254,7
10141,1451992,481317,81
10142,169009,3916834,615
10143,3672221,4665967,208
10144,2415479,970671,2831
10145,2891053,1630420,332
10146,3060390,4677465,276
10147,3591703,2863760,231
10148,2849844,3548967,111
10149,4368952,2181529,1796
10150,3057215,2182832,249
10151,820951,3225078,6715
10152,4854013,3277365,167
10153,3976360,3158375,10
10154,1681881,2389556,2116
10155,3877598,257342,266
10156,2239712,1595285,114
10157,3476538,1085187,41048
10158,1063633,2242369,17
10159,1407622,3302485,358
10160,3678620,4030170,150
10161,2640787,3140598,387
10162,803117,482874,83
10163,2047301,2475440,1316
10164,3942863,830923,12561
10165,3256659,378256,163
10166,3001815,3316376,600
10167,2289641,3326984,442
10168,2187451,1728832,94
10169,1875230,704465,66
10170,2362443,919449,159
10171,2911672,967231,222
10172,3821960,2357495,349
10173,4162538,3434826,149
10174,1354564,3582473,384
10175,3964499,4332923,228
10176,2835088,3023581,5
10177,850459,3391022,4001
10178,4407542,247783,2549
10179,1426916,2582486,1252
10180,4300700,3553485,119371
10181,1601288,4428000,1343
10182,2759850,3280599,951
10183,2313271,4738825,139
10184,521571,626669,105
10185,4858142,2399832,329
10186,3533515,1291213,100
10187,1698061,2786620,274
10188,3863858,3433404,1780
10189,2556218,296616,15971
10190,3922567,4597807,159
10191,46960,3198135,1898
10192,566640,1413055,2970
10193,2036779,1974922,879
10194,3632614,4757580,105
10195,3226637,2135398,565
10196,2222681,1330345,426
10197,4632200,4058550,9862
10198,398610,3801168,72
10199,3893884,2748891,369
10200,3551251,4188666,42
10201,179199,1996257,789
10202,3657101,4606329,16034
10203,2856085,1693821,36
10204,4498531,3668208,6479
10205,3768583,1599720,1826
10206,262160,575324,24
10207,1285504,3108310,3781
10208,2985616,547314,117
10209,1687100,2137219,374
10210,938662,1664956,964
10211,1504470,3257297,313
10212,893571,1060606,8171
10213,1609589,212805,1070
10214,4162538,4175913,107
10215,1386627,3031662,809
10216,2135899,2180912,3281
10217,4362795,3099860,93
10218,1053929,487236,1956
10219,2785152,3104971,1626
10220,4362911,1858431,267
10221,311459,4238187,2213
10222,3564448,2022786,481
10223,264509,3245754,104
10224,3592312,551741,452
10225,2072827,1838176,965
10226,4433726,546704,261
10227,432620,425367,464
10228,946254,1731106,123
10229,560317,2285608,847
10230,568100,2465515,49
10231,3433235,1475290,167
10232,3115786,1511168,2432
10233,4222134,2924494,701
10234,2400461,2549365,8674
10235,1759584,278101,79
10236,3506025,3218821,837
10237,180870,4581556,114
10238,4290656,1698620,294
10239,3258541,2699562,260
10240,2777450,2091570,241
10241,968851,4270949,1022
10242,4365216,3422258,67
10243,3430873,3788782,39
10244,4742865,3748370,148
10245,2257028,4122638,834
10246,2178674,614334,135
10247,3808713,187029,4941
10248,4825117,3539411,3001
10249,2063957,4066375,491
10250,248444,4432761,592
10251,2616749,982493,979
10252,3083066,1574572,175
10253,4787400,1651877,767
10254,2036779,4649931,88
10255,3488135,4476596,1923
10256,4370932,3749866,119
10257,67665,2616826,248
10258,2040373,998083,98
10259,828285,2241442,46
10260,967096,2685708,386
10261,2023251,178272,2649
10262,4696605,4225664,3
10263,338967,3744484,29
10264,2992921,2536249,260
10265,2272959,3402178,400
10266,3527609,1509585,118
10267,4633768,4582119,35
10268,1675530,3787532,2050
10269,2753362,1287198,225
10270,2402800,4634939,246
10271,461781,3601624,46
10272,2489746,4796948,639
10273,4593207,3636328,275
10274,1888646,1506544,53
10275,1220741,676164,821
10276,571163,3590756,468
10277,127603,4444163,914
10278,646123,926534,1902
10279,430658,3970725,1905
10280,1920144,714257,1102
10281,743849,2810393,346
10282,2795881,4703183,843
10283,4018644,126927,769
10284,413063,3738643,716
10285,3828465,542373,175
10286,555183,1881247,48
10287,2411192,3194488,483
10288,3732015,4677216,711
10289,1707750,1762337,123
10290,1757747,127950,7599
10291,602340,3128657,343
10292,75388,3649217,338
10293,3037602,4406034,141
10294,3257910,3418202,1480
10295,471249,835749,1988
10296,4478235,4406034,142
10297,2203730,1788050,1213
10298,4052990,4201796,32330
10299,1393405,3054192,1787
10300,1296659,1432372,197
10301,83177,2073878,899
10302,3494194,280137,304
10303,1303456,1685382,364
10304,2035026,64456,1440
10305,2833808,1500518,278
10306,4074289,3322592,156
10307,2144279,2604044,277
10308,2278148,4074179,546
10309,4451424,2939219,642
10310,2073913,1976953,1764
10311,4840465,4583463,12452
10312,2657592,3889305,86
10313,2402582,3604656,105
10314,289796,4150849,113
10315,702665,3470807,436
10316,2566442,2231325,267
10317,3043233,1435037,53
10318,3881924,3317847,1256
10319,1184795,3631489,4328
10320,1852397,3018239,280
10321,1136119,1027216,408
10322,3769312,1604831,217
10323,966700,103316,1185
10324,2821626,1139433,4664
10325,1208218,588337,3014
10326,2156564,2194084,2007
10327,3752944,1632233,3514
10328,4286322,882929,194
10329,3155991,830467,136
10330,1623393,3270271,175
10331,83595,1833330,89
10332,438215,2203675,262
10333,3714306,4350812,16
10334,3608627,1385320,218
10335,1546569,2983459,756
10336,3729828,1761543,528
10337,2458126,3507129,151
10338,2758444,3375159,247
10339,2899995,4824673,106
10340,1774648,3194969,4821
10341,4361726,941404,118
10342,1791000,3108732,240
10343,3069012,2094486,1598
10344,758433,2157112,1307
10345,3326604,4219994,1160
10346,3692126,235248,257
10347,3445948,4010424,841
10348,367574,2318435,475
10349,3225386,2121126,188
10350,4212224,4208957,8448
10351,2434585,4826733,27
10352,3608380,975483,1468
10353,1079909,4225407,8
10354,953115,2769551,491
10355,4414421,3670160,153
10356,417546,2878646,370
10357,3880681,3210080,374
10358,3745433,2833758,156
10359,2346097,4551675,108
10360,3573936,4600867,378
10361,1833042,2292513,119
10362,4371825,3273173,402
10363,4021580,1878621,995
10364,3201162,3381219,3001
10365,1067692,3668616,104
10366,2429961,4796151,55
10367,4139445,4631200,24
10368,919613,1610595,397
10369,2390196,749115,4487
10370,3329425,1847037,307
10371,3064104,4571002,544
10372,701503,4846449,645
10373,2076254,211574,1994
10374,2173456,4435383,1891
10375,3650633,4841936,22679
10376,547021,1338357,605
10377,2424452,1038074,6241
10378,752597,2668430,285
10379,3102958,4813593,435
10380,3177630,1734181,148
10381,2596281,2949813,439
10382,3671596,3531111,111
10383,4279346,65920,570
10384,2975035,2018668,445
10385,475462,3429791,105
10386,4671336,261556,369
10387,2814017,2867348,32
10388,2680834,2071122,37
10389,3588819,2022288,271
10390,785634,2759447,31
10391,2272959,3994498,179
10392,117401,2482727,46
10393,1766736,3418202,2192
10394,4518647,1770954,15
10395,2281905,1514797,652
10396,3563792,4580560,2852
10397,4398018,3837950,22
10398,4791047,3673836,90
10399,4333556,3472141,77433
10400,2608347,4554501,1116
10401,1670023,823636,1467
10402,678320,2751108,205
10403,1001797,887055,654
10404,4532096,2549365,8867
10405,2395394,3104940,42827
10406,3840088,1242327,2103
10407,3253432,212908,494
10408,1729691,935722,219
10409,2808994,4799083,174
10410,3396344,3246139,71553
10411,3502972,2531796,34
10412,187867,2020104,2333
10413,2632310,4666111,186
10414,3172379,2426213,362
10415,3680161,2777163,177
10416,3468189,1054633,3727
10417,3019958,4609689,126
10418,4403064,17915,16
10419,4804889,3041442,411
10420,3100345,4237259,472
10421,1981735,3026070,485
10422,2067826,508830,27631
10423,2053490,4468011,440
10424,2481036,875535,403
10425,3271561,4489237,4430
10426,4034972,2102888,666
10427,4405789,1736653,101
10428,3715508,1910213,128
10429,946449,1139401,978
10430,500739,4636019,1142
10431,1725934,4343873,546
10432,1668593,388332,2184
10433,190987,2299146,332
10434,876619,4735404,1597
10435,2198837,3003760,194
10436,4827025,2057832,249
10437,3664066,1287352,2206
10438,9619,2939461,104
10439,3827921,1485769,474
10440,3045716,3608558,1465
10441,4014075,503860,936
10442,4474583,1301058,85
10443,3912337,3883024,1121
10444,64155,4170018,1036
10445,1220879,184863,144
10446,3029657,3914088,476
10447,1996416,3976558,374
10448,4688520,968823,214
10449,4738382,296298,486
10450,1413715,784971,83
10451,4020129,4857888,541
10452,4436661,207197,409
10453,4624930,1638122,60886
10454,1147011,305107,22
10455,377102,4160793,1438
10456,4179309,3569978,601
10457,3826704,2158075,7
10458,4653626,1673799,739
10459,2144555,4454279,294
10460,2560508,1299015,1541
10461,684506,2355372,12094
10462,2191721,819201,79
10463,2722020,3668875,611
10464,68401,532338,161
10465,4112676,4397703,916
10466,2676890,3875516,258
10467,1516747,1133682,2129
10468,2968005,940654,675
