0,source,sink,adamic_adar_index
1741,4256381,3173632,0.5342948101929168
1742,1890475,4304551,0.19477305416687607
1743,3191384,1342069,2.1328222795091545
1744,786633,1561146,0.08787672930771424
1745,1464372,1513821,0
1746,1411730,4078738,0
1747,1542411,3288760,0.6483384568262649
1748,693550,608504,0
1749,597807,2702066,0.1683453148833088
1750,2678495,1754969,0
1751,1075781,4861584,0.0881141788423624
1752,4679257,676325,1.1221872087470004
1753,1479593,4778717,0
1754,715543,1190849,0
1755,1564470,2728864,0.11374838002537051
1756,1761110,1372302,1.1567132566784815
1757,1749305,532201,0.19613830736222979
1758,3473063,453257,0
1759,2238031,2167783,0
1760,420757,1383958,0.18590142915693342
1761,39963,4107823,0.2176536083726855
1762,317792,3561262,0.3486639051405349
1763,1955823,3652986,0.8274505909107049
1764,2866126,3512945,0.09078543157450997
1765,1981615,3096828,6.504852468124961
1766,1126100,4651509,0.8188514152050794
1767,1746838,2163256,3.09650119471605
1768,1589761,1672121,2.0984463699062177
1769,3641679,1888220,0.5264523673951461
1770,3644646,655904,0
1771,75278,571370,0.7324849367710751
1772,1514802,532005,0
1773,606263,4113203,0.5560248983395184
1774,3821504,1164968,0
1775,2271643,744460,0.8408149745827626
1776,71051,3135365,1.1828869110439497
1777,3207225,2264276,0.5836360547490057
1778,1382021,4584115,0
1779,2415668,2497732,0.08787672930771424
1780,1658177,4244067,11.446606924161115
1781,2525590,2302024,0.8301279196570631
1782,4846491,1957800,5.083882847816845
1783,3198433,3823314,7.637846955960978
1784,1220879,3474208,0.6759455435134902
1785,2938250,4639113,5.085712469432117
1786,3052079,1956921,0.5400813572275811
1787,4732190,4205082,0
1788,2557232,4004905,0.07609447843011201
1789,183960,2918923,0
1790,4113405,606898,0
1791,3209795,2480532,13.805150875664792
1792,2651013,3145551,0
1793,2811239,1424079,0.5081471537889641
1794,2825828,4177994,0.17037815854268537
1795,491128,3927131,27.182258619038322
1796,4674719,3728872,4.038751844801681
1797,552835,4759522,0
1798,643076,101940,0.07383035914027619
1799,604305,1032219,0
1800,1958906,3744413,0
1801,3733752,742195,1.9869328221752283
1802,1594321,4625087,0
1803,2911862,3784408,0.4004242954213089
1804,349869,2627884,0.18838537485394247
1805,651837,4058550,1.5628234367584928
1806,954573,2008925,0
1807,4565915,2813261,5.874905894006608
1808,1465907,2324744,0
1809,4472299,1521471,0
1810,4581538,1067585,0
1811,3854337,4422019,0
1812,2584054,775014,1.9738571206885762
1813,3852631,3314478,18.77605871074774
1814,1630423,2882556,9.08362513212417
1815,1341966,1540392,1.9007503584815708
1816,156140,2340324,0.16422936937652555
1817,2871053,427804,0.5447677486155575
1818,3487420,647017,0.7628659241046263
1819,4643656,3344354,0.2415866644666364
1820,1396795,1077087,0
1821,4751399,1980682,0
1822,3433219,2606817,1.49511545300038
1823,3698761,3817973,0.22569202144874392
1824,651351,965340,0
1825,116792,4746621,0
1826,4851349,3793469,1.6582706866127066
1827,3541658,1279255,0.0864303862565374
1828,3721646,621120,4.57678791874915
1829,4528745,2248684,0
1830,2112778,316192,1.2584541220419077
1831,1326251,2031436,11.246778267439069
1832,2806721,877557,0.5023879708893325
1833,3838303,2223881,1.4768848932863998
1834,2363814,2659912,0.7416587094704464
1835,1300976,1429102,0.41286564955259303
1836,911200,4402869,3.9154888304902467
1837,577443,3317934,1.6755310836526425
1838,4712508,4863728,0
1839,3027281,551353,0.5964281731019003
1840,54650,460554,0.08449373257091766
1841,194816,4624000,0
1842,4413981,2620518,0
1843,4223704,4132261,3.7611152325549027
1844,4475147,3779460,29.897949237351064
1845,2000270,1508782,0
1846,2579609,13060,0.1641140181636334
1847,1994441,4322508,0.547802493599357
1848,2402800,2571618,0
1849,1368123,2205635,0
1850,2607301,2616078,0.3886461550372302
1851,3981172,319752,0.25431758308457936
1852,3337108,966537,68.43705134914363
1853,3925727,49513,0
1854,4355658,4383159,0.22509081678177853
1855,1053284,3420607,0
1856,3278182,3593261,1.0658426912863797
1857,4562839,3588368,0.07383035914027619
1858,11382,4090004,0
1859,873234,478223,0.6343141581482226
1860,2665930,3201769,0
1861,1327147,726135,0
1862,4074547,2309358,0
1863,1298087,4530678,13.67523933470197
1864,2506906,4594495,0
1865,2368011,1910808,2.782795111464476
1866,4589904,3332036,0.40202245563827826
1867,1327726,1118381,2.7132579743809666
1868,3056912,3145991,0.6235532193533085
1869,1471887,2903733,0
1870,4338398,13205,0
1871,4492909,4131105,0
1872,2148641,4595137,0.08787672930771424
1873,3971074,703386,0
1874,892624,2299269,13.149427844755389
1875,1322684,4403612,0.18951326719483422
1876,3370067,615287,0
1877,3458832,4692905,0.13972419965336827
1878,1249542,273881,0
1879,1681099,4334809,0.12453674633606558
1880,4518416,99929,0.18463397660860964
1881,2661137,972491,0.08801953973352142
1882,1310018,1561441,3.342869745093661
1883,2895223,1124558,0
1884,2636592,2664795,0
1885,4787702,3377747,0.07383035914027619
1886,4494681,2715756,0
1887,619552,865515,0.19055409418466984
1888,2172433,1885045,0
1889,995638,2582486,1.1264630075391548
1890,4420255,54157,0
1891,4079340,303517,0
1892,2890110,1502867,0
1893,3644551,1776703,1.3798859988522643
1894,4809745,1181373,5.898408892634529
1895,4583413,77641,0.32582544623682164
1896,4787857,1488238,0
1897,3645574,1560542,0
1898,2058071,4084063,0
1899,2606444,2701313,20.632441324247296
1900,1607095,1480497,0
1901,3231393,4651578,0
1902,3287996,2553811,0
1903,3142808,1776900,0.45885841740801425
1904,123691,2655328,0.9377868429209225
1905,4750696,361098,1.6199788187483937
1906,1551800,1103366,0
1907,1782783,4078473,0.8662807600994473
1908,4333506,4342717,0.5088859023317182
1909,2760117,4554989,1.3278648977439051
1910,2791981,2833751,16.89179205513571
1911,1587881,6364,0
1912,2932022,2293392,0
1913,2126605,6993,0
1914,2307585,4334486,1.2474524378351046
1915,1419142,1312108,0.5160267890414436
1916,1481222,368896,0
1917,826234,2402159,9.557811543258486
1918,3792997,3552185,0.4770843786154079
1919,1676412,3763328,7.041591748807319
1920,599191,4727735,0.4118173694711828
1921,1918795,580211,0.12911551168787835
1922,3401659,4743417,1.3985754704110425
1923,2585410,1433994,0.08787672930771424
1924,2461372,226721,0.07383035914027619
1925,500201,323760,0
1926,3042280,3992147,0.9839896350506958
1927,812338,2053308,0.46138680464318593
1928,4442302,4771880,0
1929,1596155,959021,0.0881141788423624
1930,1450153,4522901,0
1931,3083369,4586599,0
1932,4815111,1432601,0.9885065223538579
1933,4298943,4586468,5.01004257864451
1934,4135447,4851085,0
1935,3353466,4294640,7.522425795844227
1936,691232,401008,0.19119211384334694
1937,2803469,1823430,0.115008564898959
1938,3869568,1608239,0
1939,1395530,4517152,0
1940,4026923,12423,0
1941,3560845,3289985,0
1942,2089379,163021,4.01283859111767
1943,2762481,1995073,1.3347560033331098
1944,3079359,4074179,0.23083169009448623
1945,261562,3418707,8.932354150581576
1946,2436439,260826,0
1947,2795446,1237846,0
1948,1497370,239765,0.33314287077162663
1949,742548,1910658,0
1950,3510459,3199855,0
1951,113182,3410823,0.09594883099163241
1952,1771597,3195222,0
1953,4910,2882216,0
1954,3716495,76607,0.4836557315725042
1955,3772598,877100,0
1956,878959,367410,0.2775764791661858
1957,1848218,1725177,0
1958,1914584,1103581,0.5366375038509783
1959,821120,4561588,0.4749005181398446
1960,785893,946768,0
1961,4822389,4387818,1.007679164227915
1962,4348238,991193,0.23699447183691388
1963,306334,975007,0
1964,434593,64001,0
1965,3275002,1005459,0
1966,701764,3193834,0.8096057538908336
1967,3991988,4003532,0
1968,3928545,2277157,0.21533791528423718
1969,4066452,2534272,0.08981965638724217
1970,1776036,4742630,0.8143344873758155
1971,3492763,4771141,0.2016189567051791
1972,2018936,163021,0.3635685307972604
1973,4747431,3823314,4.782339579124147
1974,2833239,1568315,0.5064257277133462
1975,243018,3557617,0.6972359149647245
1976,951929,2631245,1.6427129898066621
1977,2476925,208465,0
1978,630604,3190741,0
1979,671895,2457054,0
1980,2220766,4084740,0.950691465946708
1981,1270278,2941537,0.8527264677072675
1982,3532343,3627773,0
1983,3131854,1027488,0.9820762341735463
1984,90690,1457589,0
1985,914875,1990908,0
1986,408123,1696091,0
1987,443904,4737571,1.3277261608559505
1988,3080022,947544,0
1989,1423553,1525727,0.07734508450738445
1990,3578368,159177,0
1991,424411,3625439,0.18222230555877902
1992,729364,1905523,0.3473776759705247
1993,1836328,3815840,0
1994,3001970,3578789,2.8504411769449645
1995,1909985,1139895,1.681643193933866
1996,2361218,4135197,23.975026756119757
1997,4418968,4395510,14.259386027946308
1998,3742712,2221607,0
1999,695432,253467,0
2000,987119,567045,0
