0,source,sink,in_degree_b
8727,4910,270627,1
8728,2950624,103461,53
8729,3232178,2617023,5
8730,4864836,1511168,2098
8731,3643475,4798415,262
8732,3382548,1040279,14
8733,3832490,1840412,1267
8734,1912593,3253621,95
8735,930417,1488244,91
8736,1708022,2228082,91
8737,4294475,3486106,49
8738,4428300,4791832,3
8739,1779135,3582431,1
8740,3449952,526178,8
8741,4050388,295095,15
8742,3045595,3761540,30
8743,3381895,2121798,65
8744,1808857,4667969,18
8745,309429,3470705,109
8746,3124231,4339957,1
8747,3369759,3595818,5
8748,4336717,4699946,39
8749,3246872,174934,8
8750,3479962,4457226,1
8751,2089387,1712498,85
8752,524339,2742606,1338
8753,4063742,4799509,87
8754,4269952,3807177,443
8755,4231272,4422390,692
8756,906473,3576380,43
8757,2385431,2683846,74
8758,2664082,435666,3
8759,3609289,4354222,30
8760,2668844,4621596,170
8761,4478972,4646834,13
8762,3438286,2955368,2
8763,2333683,933557,51
8764,4239340,91636,34
8765,4413988,1211777,1
8766,2033372,3751048,1
8767,3855610,990908,166
8768,2634444,652314,4
8769,601449,1367591,171
8770,3120875,3798135,6
8771,3260674,1852485,32
8772,2367596,717353,1
8773,4438429,3991405,13
8774,3391311,2440644,1
8775,4776870,386833,515
8776,3866450,4517354,11
8777,2146706,333102,8
8778,3345713,3087494,69
8779,2700546,2090246,122
8780,3650940,3235339,47
8781,2060293,758346,195
8782,4014075,4199831,25
8783,393431,1828727,93
8784,1418409,1998234,100
8785,25991,2911433,53
8786,4289872,4738708,1
8787,4654062,4751012,1605
8788,2319541,2659983,860
8789,3930883,3474443,5
8790,621510,2190412,78
8791,1983366,1754532,4
8792,1739201,1701669,1
8793,1522326,2926541,1345
8794,301211,3807177,443
8795,3626935,1480841,1
8796,4048846,1185494,34
8797,1682535,3856152,131
8798,2466911,2948555,1
8799,1715317,919322,177
8800,4598522,1983076,7
8801,3797785,3025243,11
8802,4716007,4641353,2
8803,4739432,4391513,655
8804,1942924,1663756,468
8805,3228963,4092666,238
8806,2074212,521616,3
8807,855713,854634,35
8808,3600078,4541745,8
8809,1212478,2501119,8
8810,2385014,3912386,137
8811,1738128,131412,1
8812,103113,3412207,365
8813,1546131,3857721,232
8814,213392,2277095,1
8815,1427691,2577765,1
8816,608044,995851,2
8817,2906237,1793311,947
8818,2029697,1830644,5
8819,2832606,1329707,115
8820,1570985,4864312,3
8821,809929,1252506,59
8822,3074846,1871886,4
8823,949180,2616981,9
8824,4565915,2569098,24
8825,4632340,1235507,11
8826,1069476,3316573,15
8827,2663640,4741683,1
8828,404565,4334577,79
8829,4081554,1860472,250
8830,2601858,197572,4
8831,2364188,2885997,1
8832,2766158,1282677,1
8833,4110352,2480309,19
8834,437876,2928023,4
8835,1232333,1008909,6
8836,3910584,2378683,44
8837,1660103,3055128,18
8838,1612825,4336077,155
8839,3022108,1030546,289
8840,337913,4646458,127
8841,3091908,2089358,6
8842,1530855,734575,68
8843,495684,500739,709
8844,2939685,2249569,1
8845,4790970,3613426,323
8846,3050428,352908,57
8847,356404,1913411,9
8848,4551087,4201319,56
8849,2608347,2295876,4
8850,3255019,21177,194
8851,1892248,4080935,13
8852,299283,3356839,135
8853,926135,3821744,5
8854,575020,2077083,15
8855,2361563,1163829,215
8856,4336035,3737661,119
8857,2525561,4572873,62
8858,2884416,4581556,103
8859,3775131,2025015,19
8860,2579661,1733646,513
8861,4866498,3900108,19
8862,2502797,3390083,68
8863,1460872,3769369,3
8864,4694199,2498262,102
8865,2566418,4634184,79
8866,2696065,3459760,1
8867,2216541,1307473,13
8868,867134,3719687,101
8869,1036152,51296,6
8870,2303805,3492125,28
8871,1804335,3373659,163
8872,2004406,1085646,4
8873,2181645,1383836,25
8874,970080,610148,46
8875,140990,2034881,2
8876,3097470,1552739,563
8877,4749036,4493191,5
8878,2406645,2477831,21
8879,4648156,4059856,23
8880,2375732,2188655,17
8881,2186234,3514259,1
8882,4403578,413314,316
8883,2151285,29098,516
8884,2809092,588568,227
8885,3045716,3103097,112
8886,1458176,4721228,1
8887,908170,851237,58
8888,4413988,2572200,50
8889,1797197,2898122,83
8890,4587353,218999,1
8891,4402986,2358411,23
8892,4318705,1540331,60
8893,3398817,1938550,1
8894,2590675,1599217,14
8895,375480,4304468,52
8896,3973428,1557950,55
8897,3867019,3415507,7
8898,3720205,3078132,1
8899,767155,1948200,256
8900,2842567,4648784,41
8901,2890929,4803027,418
8902,2308522,929895,120
8903,2517457,3675207,56
8904,4810313,3438757,1
8905,4208957,354466,5
8906,4673872,2719426,1
8907,566795,102640,2
8908,3613787,4133510,51
8909,1618544,1175283,4
8910,1888705,3164126,13
8911,303577,1174471,97
8912,2989208,68717,474
8913,1542489,2157975,1
8914,2530234,3319554,122
8915,2831397,3957352,212
8916,977900,2624209,5
8917,812765,2004632,35
8918,1669784,136400,426
8919,1102725,4157835,705
8920,4317319,1628270,17
8921,4737429,2778028,670
8922,2860635,3702193,192
8923,4487191,2120699,57
8924,2753336,1339819,14
8925,4788248,3072778,57
8926,1150282,3358316,3
8927,4415563,2925251,4
8928,1951358,1635975,11
8929,4765618,4179496,16
8930,929096,2476299,14
8931,4436761,2135562,1
8932,3586502,2554449,37
8933,1109441,248444,208
8934,1618544,3356808,11
8935,4418160,3868526,96
8936,1473058,3492510,112
8937,1072692,430462,5
8938,1010334,4824762,403
8939,2705500,1737080,90
8940,3136661,3487024,2035
8941,4451811,1785274,351
8942,573826,4839072,17
8943,4381650,4757732,637
8944,3763408,4863166,35
8945,3376952,4032569,436
8946,2443914,588337,458
8947,2778028,1683988,1209
8948,3623179,4009109,4
8949,2642880,900911,32
8950,3085270,1666336,1
8951,3325878,1998627,290
8952,1888332,2995297,33
8953,1466687,849071,4
8954,2986312,2724351,69
8955,2064027,3955180,22
8956,1234482,2687833,54
8957,4024404,3953474,199
8958,2698184,376921,1291
8959,1274227,1443831,142
8960,3974872,678840,1
8961,2405161,1650685,1
8962,2617357,4103473,1
8963,3192784,3048110,12
8964,1106637,4103268,219
8965,4114154,4847305,38
8966,2545542,1977963,39
8967,3561253,82340,1130
8968,3525281,3540355,183
8969,1283611,4175647,1
8970,3724714,3683869,1
8971,488737,2877376,29
8972,2582288,3917888,3
8973,4588936,3935149,17
8974,4848625,2818293,91
8975,2316167,352628,4
8976,3519166,3281861,51
8977,9202,3031051,259
8978,4332194,3547537,37
8979,2360543,1324992,2466
8980,1150638,2869355,781
8981,2422900,4053893,9
8982,335840,807902,4
8983,3988071,1296836,9
8984,3335443,1588458,18
8985,1933312,1174014,10
8986,2647536,3815718,419
8987,1836959,888836,1743
8988,583821,2498039,7
8989,3380250,650126,10
8990,363762,3528096,3035
8991,2530872,1441040,420
8992,3608177,1788287,358
8993,3195321,2534675,3
8994,3975671,819584,4
8995,4746121,4362911,111
8996,2605840,2620708,4
8997,2965076,3551492,27
8998,2659983,4698566,344
8999,2279803,2751047,58
9000,2924079,2973887,22
9001,2190672,4265509,1531
9002,956062,3616458,239
9003,1778002,4841122,39
9004,1928111,3554524,1805
9005,2712908,282738,1748
9006,3833162,4351616,10
9007,1541826,3655190,608
9008,1132022,4685242,7
9009,4077202,4711900,1
9010,3655158,815512,32
9011,1489660,2140598,409
9012,346751,1725092,9
9013,559972,2365275,4
9014,3916638,933712,7
9015,1400212,1805726,5
9016,2106334,552019,14
9017,1262238,4500498,2
9018,664668,366480,51
9019,4062951,1636649,171
9020,1574437,4212289,51
9021,457555,4395790,77
9022,3615734,2963478,15
9023,1835559,2938445,63
9024,3410860,3171375,17
9025,1382058,514020,60
9026,3726680,245074,1
9027,4019620,1220097,114
9028,3834754,4221994,16
9029,3069293,728299,80
9030,2209161,1599852,34
9031,2335807,3376555,1505
9032,208451,2659868,82
9033,1832994,3343991,47
9034,3561229,1527673,11
9035,2525056,1136657,33
9036,991915,3894876,9
9037,1150506,621507,84
9038,1942319,4822036,4
9039,881937,91026,88
9040,4038793,1605266,282
9041,3905250,3110688,51
9042,2254067,4669190,37
9043,1788726,3468714,29
9044,932708,2230390,83
9045,477696,2301332,6
9046,3721646,2228118,5
9047,1922669,2225804,13
9048,2864319,4267471,7
9049,625025,2838618,4
9050,1399874,4330086,155
9051,3765488,1926192,131
9052,1945827,3236775,17
9053,3441887,1805044,662
9054,613710,1887747,23
9055,4548664,1413931,2
9056,4805250,780353,19
9057,39963,3644524,5
9058,3229892,1690853,1381
9059,1361200,1980290,1
9060,4084244,1119093,13
9061,2287992,2285608,257
9062,516792,1528452,61
9063,699883,4457580,431
9064,3232049,3815399,24
9065,2261617,1676054,20
9066,2687080,735033,20
9067,3930574,1233650,13
9068,596786,4866931,1
9069,2690307,2047517,184
9070,128649,2612439,6
9071,4440066,413389,33
9072,867134,2672649,16
9073,1169984,4627664,14
9074,2049302,384351,163
9075,3392535,1960525,85
9076,4297980,3483764,1
9077,1038763,4015482,2
9078,900121,649980,17
9079,4363166,4402986,275
9080,2001062,20388,4841
9081,4054572,3827543,30
9082,2468879,1595459,20
9083,1962617,1174,187
9084,591648,1660103,140
9085,461344,3193434,91
9086,4266349,4394741,3
9087,2607027,149413,214
9088,1787087,4573426,4
9089,1912342,4389310,1
9090,4789042,3974708,189
9091,2714168,3503374,1668
9092,1116938,1250083,159
9093,2895068,1399916,25
9094,252207,4629913,25
9095,1246858,539023,1
9096,1250717,829257,2
9097,3863594,4847918,2951
9098,1149539,2434787,354
9099,4687541,1683988,1209
9100,970180,835777,2
9101,3718908,983634,28
9102,2122753,2397861,32
9103,4792370,4321162,600
9104,3988071,2699777,7
9105,4368587,2622142,4
9106,3219200,501739,6
9107,1931344,3050466,62
9108,1348793,2870006,107
9109,3691946,3816132,13
9110,1997787,4865256,555
9111,3736271,350633,1
9112,4332893,3532606,1
9113,1215202,2656448,67
9114,2863502,2497804,64
9115,2535875,6106,94
9116,4642368,3019706,86
9117,2731044,3663392,116
9118,2752092,2557845,1046
9119,1852397,1051291,40
9120,346796,633485,5
9121,525622,4630817,126
9122,618036,281125,1
9123,2994071,889772,619
9124,4024404,3600625,710
9125,4440066,3463537,13
9126,107718,3228315,6
9127,4200178,1031894,562
9128,2898609,338008,14
9129,798881,4749747,8
9130,3066106,4829963,22
9131,2033372,1628539,4
9132,2767192,2566169,153
9133,2975722,2022199,14
9134,3821115,3278181,1036
9135,2158517,4342869,2
9136,271360,251505,81
9137,1594321,4171353,15
9138,2697534,4800027,62
9139,4752780,3216968,13
9140,4372452,729912,3
9141,4669546,4184753,20
9142,4525961,2317831,118
9143,2892092,1301830,1
9144,702070,1139936,165
9145,1318170,2849803,30
9146,1105588,3733497,5
9147,1111253,3698917,1
9148,1561267,2515577,41
9149,3688882,3071800,20
9150,3257255,2668844,23
9151,2071675,1440579,13
9152,285814,2505593,31
9153,4054509,3126061,46
9154,4056091,4066811,35
9155,3273043,1014975,3
9156,344314,4576952,94
9157,2580811,2800338,11
9158,3511222,1620024,49
9159,3711555,4660597,4
9160,3430964,143484,31
9161,3451580,1992177,1
9162,3822823,2483789,1
9163,2122753,3621313,40
9164,4515646,2095041,27
9165,919165,646539,51
9166,2417793,3226908,38
9167,3987555,2956481,1350
9168,2576316,3728872,608
9169,2937523,3456764,64
9170,3129979,932451,755
9171,4280660,2041629,220
9172,1581252,1572442,4
9173,22543,4350847,14
9174,1243607,905524,1
9175,88570,172488,18
9176,2970883,377575,292
9177,117401,2908772,13
9178,1896213,4753815,21
9179,624390,1031771,9
9180,27288,841535,30
9181,1251307,3577649,2
9182,346796,2006302,1
9183,1004182,3377456,2951
9184,3027401,1120099,31
9185,242071,4125905,58
9186,323616,1832112,9
9187,1257111,1340149,22
9188,2319312,2394046,24
9189,3616458,1068970,75
9190,1933312,2862563,17
9191,1590268,2625600,3
9192,2957222,276616,9
9193,3439201,516087,32
9194,1862435,1474102,57
9195,3835319,3026070,421
9196,113472,1660804,15
9197,4668159,4818709,12
9198,2607838,670279,7
9199,597705,2411260,5
9200,4798911,2254619,5
9201,2119419,2369248,16
9202,3209365,3348381,38
9203,1747921,3417001,186
9204,3604231,1302242,6
9205,2581830,4248006,195
9206,4309907,378641,903
9207,3903025,1302800,6
9208,1167211,1942527,632
9209,2033372,4049929,1
9210,2227668,4588320,1256
9211,4197276,4198233,54
9212,1207442,3474178,5
9213,1234611,2887895,624
9214,451580,593309,1272
9215,2659315,3305455,52
9216,4017761,1025751,14
9217,2634508,2807048,3
9218,4856945,2666873,1
9219,1596155,62113,55
9220,3643700,1672672,11
9221,4187441,1606043,2
9222,4720169,2002799,561
9223,2186625,1821941,1
9224,3473173,2103645,44
9225,3201190,110868,29
9226,1746167,4851622,434
9227,2480532,39080,133
9228,3543920,699898,15
9229,1494005,4270382,2
9230,463807,978027,330
9231,4809745,1401177,4
9232,409050,1729671,40
9233,1962170,3247629,7
9234,2953792,4522759,37
9235,3330580,4770518,5
9236,4452360,2287992,155
9237,1965465,2685283,932
9238,2835812,4311172,862
9239,1155599,1690853,1381
9240,21177,4123500,1
9241,404943,2085081,105
9242,3594539,1782669,20
9243,2559509,3861426,362
9244,562889,689237,134
9245,2482930,1710577,649
9246,1325894,3569134,3
9247,3003864,4621112,4
9248,907717,924384,446
9249,4303281,245651,417
9250,4631296,1217777,10
9251,3911619,3212278,1
9252,2811239,957459,248
9253,4111111,3722287,15
9254,2117216,3672702,3
9255,1041665,1191090,37
9256,3243154,3595920,1
9257,1869515,3846568,8
9258,3031160,4765312,2
9259,2899995,1985085,14
9260,2001992,1355768,14
9261,3505995,2757658,58
9262,2929105,4286758,268
9263,4833771,2998095,30
9264,3611477,1558394,23
9265,4641586,869402,137
9266,3066129,1737400,12
9267,961208,2091913,116
9268,2638301,4121464,9
9269,4017761,4406115,3
9270,1464668,2519782,62
9271,2578446,391715,2
9272,3505599,3971189,2
9273,195191,2974225,5
9274,1680418,3310440,7
9275,2942785,970197,14
9276,161780,2214418,22
9277,296616,4320980,126
9278,2985401,1273933,80
9279,3964499,2142804,1
9280,1632644,3427926,6
9281,2653433,2962312,10
9282,279329,1690853,1381
9283,560693,4179199,607
9284,2973887,1653770,15
9285,2438793,1721203,52
9286,696830,2377378,82
9287,1442258,250621,63
9288,2689774,3170243,60
9289,928350,583748,328
9290,1685382,1511168,2098
9291,2455604,4370741,74
9292,2343371,1357627,8
9293,1259356,3728872,608
9294,1331722,2376055,87
9295,2456933,3865588,49
9296,2199517,3412207,365
9297,2177982,2828565,3
9298,1457719,877157,1
9299,2932236,2794126,718
9300,1415880,121405,16
9301,1437899,859956,60
9302,772913,1872996,824
9303,26729,4062835,8
9304,1876035,3793690,1881
9305,2646810,504027,4
9306,3240066,3416866,1
9307,4198946,1505741,799
9308,2093292,385816,6
9309,3990211,3084516,7
9310,4726789,1098712,1
9311,2663312,4757732,637
9312,2526281,2284056,1
9313,3723552,1848553,134
9314,1727172,3372601,228
9315,3364589,4303562,3
9316,974849,2056412,2
9317,640940,1561791,2
9318,3616456,1648009,94
9319,4285688,2721219,42
9320,1290649,543399,25
9321,3642094,1217734,56
9322,1180353,4848625,95
9323,1285815,3292805,25
9324,3091764,3892201,20
9325,906653,1139936,165
9326,188330,2549673,84
9327,3573741,1193185,1
9328,2022904,2695576,4
9329,202406,907613,22
9330,1665434,1703863,2
9331,4342160,927444,3
9332,3132677,1922503,14
9333,3716119,448545,328
9334,2804165,1066406,35
9335,1559787,4586866,1837
9336,1396917,930827,14
9337,929529,4078564,4
9338,47024,4538501,21
9339,2577343,3117644,831
9340,2961906,1382205,90
9341,4572690,4795474,57
9342,2745387,275090,70
9343,1891611,2765193,9
9344,4159232,136076,5
9345,3135486,559775,3
9346,1720389,4584037,3
9347,762550,3688806,3
9348,981821,4670461,21
9349,938558,3858858,26
9350,719934,3727811,8
9351,3381895,3397873,114
9352,2002620,2810556,1869
9353,1042163,550920,89
9354,3050649,423256,27
9355,3535026,4075878,18
9356,883078,108783,5
9357,3982412,95386,4
9358,4591908,4390636,1
9359,3976546,56401,292
9360,2730851,3664066,391
9361,2339513,2057832,227
9362,3561229,524494,449
9363,1118136,1617745,3
9364,966537,3384442,174
9365,4811932,46386,51
9366,3778546,3052345,297
9367,2793691,376831,18
9368,4009500,918173,76
9369,4744844,1913552,28
9370,1689809,1118401,6
9371,700025,2527372,3
9372,3005036,4321162,600
9373,2218685,1758117,11
9374,4714677,738728,557
9375,4149030,4487920,9
9376,2580811,1046768,15
9377,2935307,3415459,2
9378,3722661,1953843,33
9379,3882646,1527955,198
9380,984459,3882679,10
9381,769654,3842577,104
9382,892714,3042825,34
9383,739365,1755074,894
9384,4266066,242071,38
9385,524339,1212380,242
9386,4857356,4575078,134
9387,999163,2225804,13
9388,4046121,2365765,1
9389,1787735,2275867,28
9390,2659095,1859058,6
9391,2110316,3342866,6
9392,1601132,1298334,1
9393,3757336,313165,9
9394,187270,2596962,28
9395,2054312,2987742,29
9396,2995035,1401770,68
9397,2995852,2573431,38
9398,637509,2536299,91
9399,4496830,4756021,31
9400,99556,1532071,75
9401,4274636,2979118,111
9402,2658008,2069714,31
9403,2975625,1393563,65
9404,1168646,3917883,45
9405,4750696,661416,2
9406,3677609,925365,5
9407,4487677,3443743,189
9408,1659805,1216659,12
9409,3378280,4696331,79
9410,3503651,3875276,4
9411,602014,2394737,2
9412,4572867,1313655,178
9413,319752,1063421,9
9414,1152324,1668579,11
9415,537623,4851491,2
9416,2504978,1362628,59
9417,2672648,3283896,29
9418,1380921,838983,1107
9419,978544,2544271,2914
9420,148972,1262811,8
9421,995638,1063382,2
9422,1694645,4513538,315
9423,2862343,4366044,10
9424,891143,1151591,41
9425,4435186,2500674,159
9426,1409248,3068375,533
9427,617553,3387134,8
9428,1395712,1751410,61
9429,2944523,2004810,3
9430,978544,2652826,32
9431,2036144,1086249,421
9432,2952895,4299627,2
9433,1985469,548187,11
9434,377939,714119,56
9435,4331461,2297383,13
9436,177241,1720789,205
9437,2907275,175631,14
9438,659366,2939029,1
9439,4563906,637600,28
9440,3896233,432061,13
9441,1121944,1450511,103
9442,3450419,275909,11
9443,3873655,3318630,159
9444,3086729,3984315,5
9445,1689436,3776584,432
9446,4864020,3672337,80
9447,1812883,4007071,975
9448,2380758,3239630,222
9449,4297213,2549365,1283
9450,3731965,4006795,94
9451,4834640,3085270,62
9452,2975979,3476006,173
9453,3391332,3483165,6
9454,3312013,4820748,75
9455,800650,4167373,464
9456,2429876,4670716,48
9457,101349,3728866,55
9458,632892,4059634,6
9459,1491296,4018834,2
9460,3972616,3326692,9
9461,3389003,144379,10
9462,300200,2480404,168
9463,959485,3779460,330
9464,1981134,1501473,1
9465,2770936,1185424,157
9466,3410860,2587102,5
9467,981738,4536390,14
9468,517122,4168971,13
9469,1479328,3919781,33
9470,3476538,1231107,401
9471,2801172,399029,19
9472,2519581,2846472,49
9473,571163,2339503,91
9474,2173130,960790,1117
9475,1708122,638845,136
9476,3300795,4433193,10
9477,4636390,3602451,137
9478,1753959,4849080,340
9479,3723552,540438,136
9480,2607838,3046103,10
9481,4745318,3932752,31
9482,2092995,3418202,1443
9483,1623393,2733783,71
9484,4013720,4064080,170
9485,3370240,2765046,78
9486,724484,4219994,903
9487,591326,3863062,394
9488,2147016,962470,13
9489,4621090,3013496,21
9490,1541421,4073830,31
9491,4342160,1424858,2
9492,1204184,3573991,68
9493,3989787,3509961,160
9494,4257692,4739917,98
9495,4350965,2365553,1
9496,279694,358400,51
9497,2760636,2593796,9
9498,687924,1499698,11
9499,2089396,1680432,7
9500,2861284,3523158,503
9501,4720801,732022,277
9502,767843,2564853,65
9503,511493,3385611,9
9504,2133283,2769871,12
9505,3733482,2863323,63
9506,3549559,2949813,392
9507,777356,4206591,71
9508,404943,3890448,97
9509,3596547,3010013,4
9510,2259766,2018607,1042
9511,3670940,3194645,41
9512,2529024,3955582,1
9513,4318705,923612,4
9514,1258011,163021,2239
9515,4854494,1809664,2
9516,4211123,3091681,9
9517,2670017,3153504,556
9518,4498103,4280827,1
9519,2969049,1411238,79
9520,3113932,995582,1
9521,3240066,4588094,68
9522,4665745,3948070,34
9523,725822,4424137,229
9524,461344,3584869,69
9525,3292050,4027200,141
9526,678320,796950,2
9527,2975035,3854532,1
9528,1384645,3750599,55
9529,3298142,115916,112
9530,2995035,877099,74
9531,369047,2302277,69
9532,3143090,3481885,2
9533,895061,847207,150
9534,4180465,3642064,1
9535,2422452,1507427,80
9536,2064916,1654670,112
9537,854344,4036279,317
9538,88682,4540687,7
9539,1496129,2802768,22
9540,4747912,3454623,129
9541,597898,3055178,90
9542,2476039,3527023,38
9543,2639142,4486882,76
9544,318109,4325699,36
9545,3922567,4478844,247
9546,2391070,4660630,1
9547,3798250,536246,34
9548,2945836,2559111,162
9549,391831,2313645,2
9550,1354050,2287328,1350
9551,4807569,1651752,1
9552,260853,4161654,37
9553,4021250,4225735,567
9554,913118,1449166,6
9555,339567,3995925,31
9556,717384,2311932,33
9557,4682788,4206494,63
9558,1830897,551407,5
9559,4438429,832051,3
9560,3169137,2795881,568
9561,3107347,2165879,128
9562,3050428,730925,8
9563,4170363,4635637,1
9564,2187352,3113932,23
9565,142185,346255,177
9566,2608347,2806652,40
9567,128611,225753,527
9568,3075656,2185542,2
9569,2763017,3633722,148
9570,4441403,2528288,70
9571,2694077,4679263,495
9572,3326428,4381782,3
9573,4203692,3613245,229
9574,3278181,2841028,218
9575,1574437,3992363,122
9576,652757,3621421,105
9577,3564470,3355337,10
9578,4183556,3118412,2
9579,3044147,485828,40
9580,2434934,1109441,96
9581,654046,1289539,13
9582,4354212,2324422,204
9583,616832,3286219,43
9584,2013269,3803385,3
9585,3468189,4072487,23
9586,4708884,1666001,192
9587,4509605,1639833,27
9588,4178618,332418,324
9589,3620569,589398,551
9590,2827957,1556158,109
9591,1419298,4406616,12
9592,326786,1288240,780
9593,1220744,2783695,1043
9594,3377440,3353876,527
9595,2887871,3104291,15
9596,429484,1136948,221
9597,3025948,2770659,2
9598,1863670,1690853,1381
9599,2394409,2869355,781
9600,3174291,1932909,281
9601,4227952,3419438,16
9602,3335130,1746672,3
9603,2697534,2155057,1
9604,2410371,3381219,403
9605,4653139,2767711,116
9606,2072559,663713,551
9607,3886726,1075437,1
9608,3292313,3551654,34
9609,4634440,4575620,1485
9610,398183,1398251,9
9611,1126100,4189735,24
9612,824009,3052345,297
9613,2140598,2770463,3
9614,4316474,2326590,1
9615,1380626,3169804,72
9616,3654434,2272405,401
9617,1594063,94321,116
9618,3809903,1879824,24
9619,2828502,1668027,39
9620,2522857,3651972,36
9621,3817784,2536299,91
9622,2519767,2236528,2
9623,3050466,960790,1117
9624,2768159,4864272,66
9625,4142139,447820,19
9626,3169284,3788425,2
9627,1900996,2332893,2431
9628,1692169,898301,48
9629,4375197,1735910,8
9630,548436,3500239,1
9631,4341839,4167497,11
9632,729043,2639064,1
9633,4096832,539890,10
9634,1438067,4167358,271
9635,2286690,2876973,12
9636,1671358,3758591,6
9637,2355419,293815,63
9638,3023682,3163172,250
9639,526186,484612,1
9640,2630123,146578,13
9641,4857948,3271037,96
9642,1716405,523250,1
9643,2577737,1505595,30
9644,429732,3564413,49
9645,977321,1271625,80
9646,3678124,2341215,664
9647,2910579,3987154,52
9648,4187094,2133291,88
9649,2347560,4340194,96
9650,248727,2962509,7
9651,1468993,2695168,14
9652,197023,4808608,20
9653,3925458,4563330,176
9654,4662779,4422365,4
9655,3938988,3565131,17
9656,2480674,4451027,21
9657,825513,2482468,1
9658,409659,4207334,3
9659,4172492,2406260,2
9660,4743804,1870034,152
9661,3144,4432905,1
9662,2966826,1941703,207
9663,4212224,1660973,46
9664,4140420,2544271,2914
9665,1901271,3556169,25
9666,2189930,821346,40
9667,2246244,1600479,3
9668,1291585,2754314,43
9669,3592522,1388790,5
9670,4442512,4495723,48
9671,3815268,4479305,63
9672,141001,1284780,1
9673,2486979,117653,59
9674,2912914,149739,5
9675,1846819,840544,3
9676,3746977,4260831,6
9677,3739716,1232919,384
9678,3416996,3700084,74
9679,1695500,3278181,1036
9680,1329707,1984005,269
9681,2850445,117457,145
9682,859263,3754291,37
9683,3239343,1155919,48
9684,1601895,2055072,2
9685,3251636,1174367,38
9686,1233950,2242139,31
9687,204935,297468,5
9688,1024448,374032,21
9689,946929,3903454,264
9690,4571073,2610950,156
9691,938805,4232317,1
9692,2345177,1411725,80
9693,2111297,374883,90
9694,2986196,67744,408
9695,140990,921404,101
9696,4481936,2813846,2
9697,4383994,4103764,1
9698,2143650,2304782,176
9699,4496242,3788994,2
9700,1965167,1745231,25
9701,1284969,4440329,1
9702,2587645,108320,102
9703,1598118,4799959,19
9704,4119034,3947794,78
9705,426749,4855494,7
9706,4329998,2962839,12
9707,1304570,2990863,3
9708,4731952,4144099,15
9709,1210083,1691517,9
9710,1625773,3824629,9
9711,816324,84517,47
9712,4463889,331739,110
9713,465900,424860,60
9714,3896746,134010,42
9715,2616788,4118033,59
9716,745007,1678379,20
9717,3968405,3728866,55
9718,2531417,1282544,7
9719,3656099,15152,955
9720,3310270,2918610,41
9721,1148355,2989221,919
9722,655891,4307821,269
9723,655091,3760474,1
9724,389561,754100,52
9725,382057,4513930,18
9726,1954492,3104095,17
9727,1862597,662845,2
9728,1432887,3781088,1
9729,2958651,1950991,13
9730,2816789,4147354,36
9731,4779046,848620,2084
9732,4657178,1994456,65
9733,4187532,3675756,123
9734,3709116,740005,212
9735,172253,1635237,2
9736,2934163,1114352,1
9737,4640652,754041,5
9738,3445098,1401248,1
9739,3089026,940383,345
9740,572281,2529346,32
9741,1487867,3913719,1
9742,2895223,1899111,1
9743,344524,2306350,245
9744,3336451,1219741,1
9745,2424197,3608627,48
9746,2637938,1892430,40
9747,4098262,209191,659
9748,3066054,1561979,103
9749,76424,3067555,9
9750,3615877,2046648,78
9751,494276,4007276,2532
9752,4405928,1300403,1
9753,66296,2923241,3
9754,838953,3464099,69
9755,1535278,4010424,351
9756,1295407,1139433,2921
9757,1662400,456895,288
9758,1931826,775214,64
9759,82078,2862491,26
9760,1749305,1386676,359
9761,3468719,4718132,17
9762,1500518,443079,1
9763,3953964,214930,121
9764,622762,3720887,136
9765,141680,3029657,206
9766,2635120,487236,1841
9767,3619046,4196519,93
9768,3343249,4173455,5
9769,4543290,1525454,2
9770,2628408,2951580,29
9771,848605,2884278,218
9772,4532019,3911985,63
9773,2647132,1166293,12
9774,1988326,2231112,138
9775,1228834,1409058,30
9776,4448116,888836,1743
9777,2836194,3179945,1
9778,3124126,3505394,1
9779,2560408,2885176,45
9780,2302702,485828,40
9781,189884,769934,1
9782,1219942,2804968,1
9783,2295601,1600799,44
9784,3259542,2612755,4
9785,4198946,4813076,2203
9786,4861408,4448674,5
9787,1878047,2960325,162
9788,3725944,629046,521
9789,1868029,858370,2
9790,513229,874055,15
9791,4096612,4184540,1
9792,4010703,3067722,966
9793,2808994,13611,6
9794,335710,2842619,273
9795,1280324,4082221,1
9796,2664907,3169989,55
9797,4478844,466068,38
9798,4732507,2651652,757
9799,397607,4146791,818
9800,3075656,3950777,64
9801,4343449,310469,79
9802,3937145,749240,3
9803,4376408,3619749,123
9804,2871308,4833612,67
9805,3583779,3835003,5
9806,248727,2847698,210
9807,2243013,690999,51
9808,1341632,190928,18
9809,3721646,3769299,17
9810,1641876,2407632,9
9811,2477102,3874120,5
9812,1442258,3717547,206
9813,673189,152189,7
9814,603654,2817924,103
9815,4701952,4224735,10
9816,3175677,3865841,12
9817,571438,2776618,67
9818,3931408,4554501,893
9819,3403438,3276092,1
9820,3869568,3241571,213
9821,3505423,4620605,33
9822,3229892,2006237,25
9823,366971,1575126,2
9824,3317597,1260544,40
9825,47224,1751451,496
9826,2868231,242742,63
9827,2676222,3401424,3
9828,1698752,1169984,199
9829,2093292,43982,75
9830,920733,3412207,365
9831,2706066,3273167,6
