0,source,sink,adamic_adar_index
8778,3345713,3087494,2.5123051895261
8779,2700546,2090246,0
8780,3650940,3235339,0.09463723803773481
8781,2060293,758346,4.550800124358445
8782,4014075,4199831,0.38547980614451577
8783,393431,1828727,5.546523622274855
8784,1418409,1998234,5.189608028693692
8785,25991,2911433,1.5297245767249241
8786,4289872,4738708,0
8787,4654062,4751012,3.477804873707271
8788,2319541,2659983,0.1497095816945471
8789,3930883,3474443,0.33014053359871853
8790,621510,2190412,3.0594364568396415
8791,1983366,1754532,0
8792,1739201,1701669,0
8793,1522326,2926541,5.5498830909997325
8794,301211,3807177,3.484639339844348
8795,3626935,1480841,0
8796,4048846,1185494,1.0425825244811642
8797,1682535,3856152,3.933284791848427
8798,2466911,2948555,0
8799,1715317,919322,1.7482667309791786
8800,4598522,1983076,0.12130315851704253
8801,3797785,3025243,0.24753231910419993
8802,4716007,4641353,0
8803,4739432,4391513,0.6044889428579421
8804,1942924,1663756,0.12392103032537949
8805,3228963,4092666,6.24465119236817
8806,2074212,521616,0
8807,855713,854634,0
8808,3600078,4541745,0
8809,1212478,2501119,1.0487431869121935
8810,2385014,3912386,3.5109971077195334
8811,1738128,131412,0
8812,103113,3412207,1.8545612375634828
8813,1546131,3857721,5.77191191481389
8814,213392,2277095,0
8815,1427691,2577765,0
8816,608044,995851,0.19116406736002547
8817,2906237,1793311,10.416775414010665
8818,2029697,1830644,0.474740404291792
8819,2832606,1329707,4.806514333937122
8820,1570985,4864312,0.07796806287802142
8821,809929,1252506,4.253328554585877
8822,3074846,1871886,0.30020807905222857
8823,949180,2616981,0
8824,4565915,2569098,0.8548573414387743
8825,4632340,1235507,0.4268206969234458
8826,1069476,3316573,0.14560333810998122
8827,2663640,4741683,0
8828,404565,4334577,8.684696783054065
8829,4081554,1860472,43.25257525564688
8830,2601858,197572,0.23494343634705678
8831,2364188,2885997,0
8832,2766158,1282677,0
8833,4110352,2480309,0.7826334748790489
8834,437876,2928023,0
8835,1232333,1008909,0
8836,3910584,2378683,2.4284395850372635
8837,1660103,3055128,2.955261487766837
8838,1612825,4336077,1.6997432419104492
8839,3022108,1030546,0
8840,337913,4646458,0.8884374753338701
8841,3091908,2089358,0.14109200715836145
8842,1530855,734575,0
8843,495684,500739,0.7913607377945437
8844,2939685,2249569,0
8845,4790970,3613426,1.000490041883898
8846,3050428,352908,5.623409491779851
8847,356404,1913411,0.0881141788423624
8848,4551087,4201319,0.3569005671132225
8849,2608347,2295876,0
8850,3255019,21177,13.16061821836997
8851,1892248,4080935,1.626526985735588
8852,299283,3356839,3.1144946797456248
8853,926135,3821744,0.48378474105960667
8854,575020,2077083,0.32613664416908955
8855,2361563,1163829,0.6257741732461123
8856,4336035,3737661,4.163471737131255
8857,2525561,4572873,0.4002440021412642
8858,2884416,4581556,3.3766942497659223
8859,3775131,2025015,5.294503269939998
8860,2579661,1733646,1.879669826574772
8861,4866498,3900108,0.44096546044758195
8862,2502797,3390083,0.6180402057781695
8863,1460872,3769369,0
8864,4694199,2498262,0.34992882086381344
8865,2566418,4634184,2.143235631090708
8866,2696065,3459760,0
8867,2216541,1307473,0.7335125969909254
8868,867134,3719687,1.5065001852072464
8869,1036152,51296,0.11212122392566716
8870,2303805,3492125,3.4352642109368072
8871,1804335,3373659,0.07383035914027619
8872,2004406,1085646,0
8873,2181645,1383836,0.3243802916050998
8874,970080,610148,0.42101449553778564
8875,140990,2034881,0.11100062463589884
8876,3097470,1552739,0.21075117050092493
8877,4749036,4493191,0
8878,2406645,2477831,1.4431126647190893
8879,4648156,4059856,0
8880,2375732,2188655,0.6810830973178477
8881,2186234,3514259,0
8882,4403578,413314,4.276116441598218
8883,2151285,29098,0.17451703074550312
8884,2809092,588568,10.953095947035633
8885,3045716,3103097,0.6673203403270643
8886,1458176,4721228,0
8887,908170,851237,1.2647950909547454
8888,4413988,2572200,0
8889,1797197,2898122,9.165799519440533
8890,4587353,218999,0
8891,4402986,2358411,3.2030789919872436
8892,4318705,1540331,0.16286951187663795
8893,3398817,1938550,0
8894,2590675,1599217,1.175824800179364
8895,375480,4304468,1.6623372553587408
8896,3973428,1557950,3.0197665023863496
8897,3867019,3415507,0.36245652258121885
8898,3720205,3078132,0
8899,767155,1948200,211.10113545676643
8900,2842567,4648784,0.6721817058301197
8901,2890929,4803027,2.0277934269149167
8902,2308522,929895,0.5369372738159935
8903,2517457,3675207,0.1149974982953128
8904,4810313,3438757,0
8905,4208957,354466,0.12410986098393256
8906,4673872,2719426,0
8907,566795,102640,0.2452460618098304
8908,3613787,4133510,0.7256072458439905
8909,1618544,1175283,0.5310623378906454
8910,1888705,3164126,0.4967751923951478
8911,303577,1174471,3.871900910320919
8912,2989208,68717,1.9612607527373462
8913,1542489,2157975,0
8914,2530234,3319554,0.3909010119770947
8915,2831397,3957352,6.082062654336727
8916,977900,2624209,0.6445461602148963
8917,812765,2004632,0.2758446483602066
8918,1669784,136400,11.014971500413882
8919,1102725,4157835,14.403106765647292
8920,4317319,1628270,0.4114431254256239
8921,4737429,2778028,36.66399739969052
8922,2860635,3702193,21.71660930528328
8923,4487191,2120699,1.0222868983096436
8924,2753336,1339819,1.6986483886500887
8925,4788248,3072778,0.3254365690271001
8926,1150282,3358316,0
8927,4415563,2925251,0.115008564898959
8928,1951358,1635975,0
8929,4765618,4179496,0
8930,929096,2476299,0.10265175920306989
8931,4436761,2135562,0
8932,3586502,2554449,1.3849363726527177
8933,1109441,248444,10.346078197218727
8934,1618544,3356808,0
8935,4418160,3868526,4.197412963791206
8936,1473058,3492510,3.010526705319552
8937,1072692,430462,0.1063459600580701
8938,1010334,4824762,4.4498587306216955
8939,2705500,1737080,1.2588105413966424
8940,3136661,3487024,1.9634601306376045
8941,4451811,1785274,2.69477863677463
8942,573826,4839072,0.7016273428402564
8943,4381650,4757732,1.9168106903421356
8944,3763408,4863166,12.20720684520885
8945,3376952,4032569,1.0587219726629784
8946,2443914,588337,14.477033080029303
8947,2778028,1683988,32.16113911014869
8948,3623179,4009109,0
8949,2642880,900911,4.727339165070299
8950,3085270,1666336,0
8951,3325878,1998627,5.5318561882225685
8952,1888332,2995297,0.75660277044481
8953,1466687,849071,0.15179842201829763
8954,2986312,2724351,2.299038001766058
8955,2064027,3955180,2.4236648176648177
8956,1234482,2687833,0
8957,4024404,3953474,0.3059919114519813
8958,2698184,376921,7.1838300882396995
8959,1274227,1443831,0.5201178087183032
8960,3974872,678840,0
8961,2405161,1650685,0
8962,2617357,4103473,0
8963,3192784,3048110,0.26598555456657214
8964,1106637,4103268,0.4073756898582964
8965,4114154,4847305,1.34056242349085
8966,2545542,1977963,0.8252953380208204
8967,3561253,82340,0.5411886127362684
8968,3525281,3540355,3.0126852360984944
8969,1283611,4175647,0
8970,3724714,3683869,0
8971,488737,2877376,0.3720643481189547
8972,2582288,3917888,0
8973,4588936,3935149,0.35181000167056403
8974,4848625,2818293,8.552806756590742
8975,2316167,352628,0.5013389698013051
8976,3519166,3281861,1.752513271802544
8977,9202,3031051,4.988948310778968
8978,4332194,3547537,2.0152837682755984
8979,2360543,1324992,3.2242892888419807
8980,1150638,2869355,14.93949435335842
8981,2422900,4053893,0.21357795232369067
8982,335840,807902,0.1403453009735756
8983,3988071,1296836,0.5445274869288906
8984,3335443,1588458,1.0859728131334492
8985,1933312,1174014,0
8986,2647536,3815718,21.742150599379517
8987,1836959,888836,11.57700224185033
8988,583821,2498039,0.4293136440931714
8989,3380250,650126,2.330654259803848
8990,363762,3528096,0.6523224816559697
8991,2530872,1441040,2.1349343136324745
8992,3608177,1788287,1.8570535590834114
8993,3195321,2534675,0.13154602693881906
8994,3975671,819584,0.6466868959461203
8995,4746121,4362911,6.455143158522179
8996,2605840,2620708,0
8997,2965076,3551492,0.4579976928983222
8998,2659983,4698566,35.71388399498709
8999,2279803,2751047,1.2955334734902775
9000,2924079,2973887,1.6620623946931987
9001,2190672,4265509,9.314463489530008
9002,956062,3616458,3.2392475955247844
9003,1778002,4841122,1.688589400208638
9004,1928111,3554524,8.76626146562563
9005,2712908,282738,1.8256373463771653
9006,3833162,4351616,0.3855855795559566
9007,1541826,3655190,3.793693648656785
9008,1132022,4685242,0.16192057831950055
9009,4077202,4711900,0
9010,3655158,815512,0.38188146252776667
9011,1489660,2140598,0.6023373291711954
9012,346751,1725092,0.40759663320166756
9013,559972,2365275,0.26314401347327043
9014,3916638,933712,0.5146358160464253
9015,1400212,1805726,0.21436699862619046
9016,2106334,552019,0
9017,1262238,4500498,0
9018,664668,366480,0.8947025908056765
9019,4062951,1636649,10.501958838505077
9020,1574437,4212289,0
9021,457555,4395790,4.502536763513545
9022,3615734,2963478,0
9023,1835559,2938445,0.4554425631256797
9024,3410860,3171375,0
9025,1382058,514020,1.434117710551112
9026,3726680,245074,0
9027,4019620,1220097,0.08449373257091766
9028,3834754,4221994,1.258021003159914
9029,3069293,728299,0.8939337711889561
9030,2209161,1599852,3.715412018579328
9031,2335807,3376555,3.767964595805203
9032,208451,2659868,1.399030933594643
9033,1832994,3343991,0.12770697900816774
9034,3561229,1527673,0.42395699215901206
9035,2525056,1136657,0
9036,991915,3894876,0.16516805979998475
9037,1150506,621507,15.069171505935477
9038,1942319,4822036,0
9039,881937,91026,0.5390821427614993
9040,4038793,1605266,10.467267584031408
9041,3905250,3110688,26.18073435822994
9042,2254067,4669190,0.38962644046215056
9043,1788726,3468714,0.6005650290820884
9044,932708,2230390,0.5230867563283549
9045,477696,2301332,0
9046,3721646,2228118,0.8629883748061214
9047,1922669,2225804,0
9048,2864319,4267471,0
9049,625025,2838618,0
9050,1399874,4330086,1.2987174954367067
9051,3765488,1926192,9.475735816083734
9052,1945827,3236775,0.8554431791899793
9053,3441887,1805044,0.706223943725499
9054,613710,1887747,0.6449531965029591
9055,4548664,1413931,0
9056,4805250,780353,0.8132322775715388
9057,39963,3644524,0
9058,3229892,1690853,6.47244127969581
9059,1361200,1980290,0
9060,4084244,1119093,0.1931490706822873
9061,2287992,2285608,1.619109454173717
9062,516792,1528452,1.0725388194441727
9063,699883,4457580,14.570302957250982
9064,3232049,3815399,6.935619923269724
9065,2261617,1676054,1.8044962169892487
9066,2687080,735033,4.533919226821343
9067,3930574,1233650,0.3045817155681566
9068,596786,4866931,0
9069,2690307,2047517,0.34561980426112743
9070,128649,2612439,0.14744495463149396
9071,4440066,413389,0.9295028535306656
9072,867134,2672649,0.5534630388102585
9073,1169984,4627664,2.253908061596458
9074,2049302,384351,0.11504183319946339
9075,3392535,1960525,0.8222326603019856
9076,4297980,3483764,0
9077,1038763,4015482,0
9078,900121,649980,1.1354581688270122
9079,4363166,4402986,3.6183223793634567
9080,2001062,20388,13.895175888185811
9081,4054572,3827543,0.08787672930771424
9082,2468879,1595459,1.1862421985105807
9083,1962617,1174,4.7177085088118895
9084,591648,1660103,37.76268426947439
9085,461344,3193434,4.001439922257233
9086,4266349,4394741,0
9087,2607027,149413,0.7549140190783741
9088,1787087,4573426,0
9089,1912342,4389310,0
9090,4789042,3974708,0.4333647281393794
9091,2714168,3503374,208.40711188645767
9092,1116938,1250083,0.23889222531816523
9093,2895068,1399916,0
9094,252207,4629913,0.25973030217227155
9095,1246858,539023,0
9096,1250717,829257,0.18909786404425666
9097,3863594,4847918,0.1408445315111027
9098,1149539,2434787,39.02323156527837
9099,4687541,1683988,0.23488259055685703
9100,970180,835777,0
9101,3718908,983634,0.33654746623208687
9102,2122753,2397861,1.0822473096523337
9103,4792370,4321162,1.6516833788458138
9104,3988071,2699777,0.11639835275120992
9105,4368587,2622142,0.1260886911720962
9106,3219200,501739,0.7176161675298367
9107,1931344,3050466,1.7987503739958952
9108,1348793,2870006,1.9609381041375022
9109,3691946,3816132,0.619255904445502
9110,1997787,4865256,3.2173186361084443
9111,3736271,350633,0
9112,4332893,3532606,0
9113,1215202,2656448,0.31574562467083656
9114,2863502,2497804,0.21634452733040316
9115,2535875,6106,0
9116,4642368,3019706,4.005837227617673
9117,2731044,3663392,0.9380165122304025
9118,2752092,2557845,58.5071078760553
9119,1852397,1051291,0.8714502673549898
9120,346796,633485,0.07383035914027619
9121,525622,4630817,2.010414145407803
9122,618036,281125,0
9123,2994071,889772,9.288249227721659
9124,4024404,3600625,1.0869071429983173
9125,4440066,3463537,0.6737968655618799
9126,107718,3228315,0
9127,4200178,1031894,2.9038043735491694
9128,2898609,338008,0.3071317697848549
9129,798881,4749747,1.2019834183879423
9130,3066106,4829963,1.3528222918015438
9131,2033372,1628539,0
9132,2767192,2566169,1.056227025648398
9133,2975722,2022199,1.5636426975197324
9134,3821115,3278181,7.8662629342550865
9135,2158517,4342869,0.12151390107433659
9136,271360,251505,0.10803934618086548
9137,1594321,4171353,0.36240748215189245
9138,2697534,4800027,1.1831416512369648
9139,4752780,3216968,0.3824897487140732
9140,4372452,729912,0
9141,4669546,4184753,0.14382842350292163
9142,4525961,2317831,33.73528650612817
9143,2892092,1301830,0
9144,702070,1139936,0
9145,1318170,2849803,0.16175772657433624
9146,1105588,3733497,0.46555546315302304
9147,1111253,3698917,0
9148,1561267,2515577,3.140902065600158
9149,3688882,3071800,0.48259545463775494
9150,3257255,2668844,0.5581106265512472
9151,2071675,1440579,0.801285622708402
9152,285814,2505593,2.2363004498929104
9153,4054509,3126061,0.7042435929620604
9154,4056091,4066811,2.243285420592129
9155,3273043,1014975,0.5217155875442223
9156,344314,4576952,0.9523618570412131
9157,2580811,2800338,0.1831640877149553
9158,3511222,1620024,6.7996200156444795
9159,3711555,4660597,0
9160,3430964,143484,0.09503538943034881
9161,3451580,1992177,0
9162,3822823,2483789,0
9163,2122753,3621313,0.7930547783777484
9164,4515646,2095041,1.8492345219236128
9165,919165,646539,0.6119691459190008
9166,2417793,3226908,0.7257020371557117
9167,3987555,2956481,0.515671947962494
9168,2576316,3728872,2.084404967331049
9169,2937523,3456764,3.93198295512172
9170,3129979,932451,2.0559568548282807
9171,4280660,2041629,0.4410436366998085
9172,1581252,1572442,0.16055201627217616
9173,22543,4350847,0
9174,1243607,905524,0
9175,88570,172488,0.12828349743245068
9176,2970883,377575,1.6655798699512376
9177,117401,2908772,2.6653158562532004
9178,1896213,4753815,0.10547519948883922
9179,624390,1031771,3.8448559869546948
9180,27288,841535,0.098250682066477
9181,1251307,3577649,0
9182,346796,2006302,0
9183,1004182,3377456,7.275439302196971
9184,3027401,1120099,0.3006338097088018
9185,242071,4125905,7.379374641029315
9186,323616,1832112,1.2685076194808413
9187,1257111,1340149,0.16078418297223057
9188,2319312,2394046,1.2602312475658715
9189,3616458,1068970,10.261867085031907
9190,1933312,2862563,0.13263375518918882
9191,1590268,2625600,0.3644326631205814
9192,2957222,276616,0.1696347692506477
9193,3439201,516087,8.395966505016414
9194,1862435,1474102,1.9308748043452841
9195,3835319,3026070,10.682331919163142
9196,113472,1660804,0.21363868032947086
9197,4668159,4818709,0.8580786845884522
9198,2607838,670279,0.13387500637227778
9199,597705,2411260,0.07796806287802142
9200,4798911,2254619,0.14538420131843702
9201,2119419,2369248,1.4961931901179402
9202,3209365,3348381,0.46710774509833675
9203,1747921,3417001,6.818298998487194
9204,3604231,1302242,0.33995328766199473
9205,2581830,4248006,2.1221436343603703
9206,4309907,378641,148.64003367075597
9207,3903025,1302800,0
9208,1167211,1942527,10.75969571302652
9209,2033372,4049929,0
9210,2227668,4588320,17.709192044985155
9211,4197276,4198233,1.9697420709825062
9212,1207442,3474178,0
9213,1234611,2887895,7.804965311663739
9214,451580,593309,0.23737788669333296
9215,2659315,3305455,3.2239590955338255
9216,4017761,1025751,0.08358176452866961
9217,2634508,2807048,0
9218,4856945,2666873,0
9219,1596155,62113,4.219051601430722
9220,3643700,1672672,0.2164564739488869
9221,4187441,1606043,0
9222,4720169,2002799,16.031933488566356
9223,2186625,1821941,0
9224,3473173,2103645,0.18463468653442752
9225,3201190,110868,0.719453668516871
9226,1746167,4851622,11.067733957539541
9227,2480532,39080,1.7191581199731754
9228,3543920,699898,0.4934599375448523
9229,1494005,4270382,0.17658608134521075
9230,463807,978027,0
9231,4809745,1401177,0.22449978268220952
9232,409050,1729671,0.14416819325173622
9233,1962170,3247629,0
9234,2953792,4522759,0.6825800418178174
9235,3330580,4770518,0.18124305159736792
9236,4452360,2287992,0.16754045829017827
9237,1965465,2685283,1.5380666865657522
9238,2835812,4311172,0
9239,1155599,1690853,0.389054518889158
9240,21177,4123500,0
9241,404943,2085081,6.79207541766617
9242,3594539,1782669,0.368281930036556
9243,2559509,3861426,2.8129723399442605
9244,562889,689237,1.0724800122867597
9245,2482930,1710577,1.9095934283279663
9246,1325894,3569134,0
9247,3003864,4621112,0.5639731725623742
9248,907717,924384,4.664061852778833
9249,4303281,245651,3.0478453493352355
9250,4631296,1217777,0.10036443777394133
9251,3911619,3212278,0
9252,2811239,957459,0.9355269257264042
9253,4111111,3722287,0.8122759318921754
9254,2117216,3672702,0
9255,1041665,1191090,10.939814907893853
9256,3243154,3595920,0
9257,1869515,3846568,0
9258,3031160,4765312,0
9259,2899995,1985085,0.6861762659903665
9260,2001992,1355768,0
9261,3505995,2757658,1.1699389393015742
9262,2929105,4286758,1.2760906467261057
9263,4833771,2998095,0.7560355641740115
9264,3611477,1558394,19.731792996463838
9265,4641586,869402,0.8048342931515079
9266,3066129,1737400,0.2674819639137346
9267,961208,2091913,5.827616007734139
9268,2638301,4121464,0.7881810211784189
9269,4017761,4406115,0.07991783670433865
9270,1464668,2519782,2.6775742457021834
9271,2578446,391715,0
9272,3505599,3971189,0
9273,195191,2974225,0.16040008334304492
9274,1680418,3310440,0
9275,2942785,970197,0.5927861936054661
9276,161780,2214418,0
9277,296616,4320980,5.6617321327083845
9278,2985401,1273933,3.149153391254967
9279,3964499,2142804,0
9280,1632644,3427926,0.3302317972141864
9281,2653433,2962312,0
9282,279329,1690853,10.632285481973295
9283,560693,4179199,11.272764765598556
9284,2973887,1653770,3.3493107402026867
9285,2438793,1721203,0.5759792780507281
9286,696830,2377378,4.315373354621462
9287,1442258,250621,0.47937977460203973
9288,2689774,3170243,0.6578676788275577
9289,928350,583748,0.07796806287802142
9290,1685382,1511168,13.876993004343854
9291,2455604,4370741,0.1493749690059504
9292,2343371,1357627,0.846176538084268
9293,1259356,3728872,2.959637014936968
9294,1331722,2376055,1.3737328167371357
9295,2456933,3865588,0.9949669044991899
9296,2199517,3412207,0
9297,2177982,2828565,0.181873407378492
9298,1457719,877157,0
9299,2932236,2794126,12.427348853620368
9300,1415880,121405,0.15937496893204023
9301,1437899,859956,2.2117975744243847
9302,772913,1872996,0.8381197147692305
9303,26729,4062835,0
9304,1876035,3793690,0.7528558091946712
9305,2646810,504027,0
9306,3240066,3416866,0
9307,4198946,1505741,1.4032615634859817
9308,2093292,385816,0.43481053157875676
9309,3990211,3084516,0.5381791516241827
9310,4726789,1098712,0
9311,2663312,4757732,10.909641857563416
9312,2526281,2284056,0
9313,3723552,1848553,0.17249843362371842
9314,1727172,3372601,6.729495050860955
9315,3364589,4303562,0.15698831154452283
9316,974849,2056412,0
9317,640940,1561791,0.20121480219092233
9318,3616456,1648009,1.421443574101613
9319,4285688,2721219,1.0870196682484563
9320,1290649,543399,0
9321,3642094,1217734,0.8821429691501468
9322,1180353,4848625,6.606118788495509
9323,1285815,3292805,0.3591983193448274
9324,3091764,3892201,1.6814771158064303
9325,906653,1139936,0.10231101227470571
9326,188330,2549673,4.751603173098527
9327,3573741,1193185,0
9328,2022904,2695576,0
9329,202406,907613,0.982576074798963
9330,1665434,1703863,0
9331,4342160,927444,0
9332,3132677,1922503,0
9333,3716119,448545,5.578554480043998
9334,2804165,1066406,0.2804109038357613
9335,1559787,4586866,11.976002750373851
9336,1396917,930827,0.16075645118153897
9337,929529,4078564,0.49588002028623585
9338,47024,4538501,0
9339,2577343,3117644,1.8007046022182982
9340,2961906,1382205,2.3860045328452997
9341,4572690,4795474,9.037883956369248
9342,2745387,275090,5.6290882201364605
9343,1891611,2765193,0.620479403175545
9344,4159232,136076,0.16504038088038578
9345,3135486,559775,0.30212500562184424
9346,1720389,4584037,0.2581638547075334
9347,762550,3688806,0
9348,981821,4670461,0.5148705427646955
9349,938558,3858858,2.1122056307251498
9350,719934,3727811,0
9351,3381895,3397873,10.596838240375545
9352,2002620,2810556,11.644301590452624
9353,1042163,550920,5.015586618319921
9354,3050649,423256,0.3371611422884798
9355,3535026,4075878,1.0916625917015907
9356,883078,108783,0
9357,3982412,95386,0.4494020745857732
9358,4591908,4390636,0
9359,3976546,56401,6.867507214655111
9360,2730851,3664066,10.67624778110932
9361,2339513,2057832,6.730981223641053
9362,3561229,524494,16.661732204798458
9363,1118136,1617745,0.1655559322908945
9364,966537,3384442,0.5248869571611309
9365,4811932,46386,5.7393607913545335
9366,3778546,3052345,0.784253218284205
9367,2793691,376831,0.9936869364918128
9368,4009500,918173,0.1367137572075293
9369,4744844,1913552,0
9370,1689809,1118401,0.4178051330982594
9371,700025,2527372,0
9372,3005036,4321162,5.503682553671502
9373,2218685,1758117,1.386315566086916
9374,4714677,738728,10.192721364807939
9375,4149030,4487920,0.8172879893747973
9376,2580811,1046768,0.4218002673594533
9377,2935307,3415459,0
9378,3722661,1953843,1.8938151294316883
9379,3882646,1527955,2.8565949075672825
9380,984459,3882679,0.47685496583710696
9381,769654,3842577,1.596918502088494
9382,892714,3042825,0.3291772608459168
9383,739365,1755074,0.6367193498137566
9384,4266066,242071,5.394740759096738
9385,524339,1212380,0.13001100062529805
9386,4857356,4575078,0.5933489405431484
9387,999163,2225804,0.20677041149372208
9388,4046121,2365765,0
9389,1787735,2275867,1.405775467933601
9390,2659095,1859058,0.11519169974880678
9391,2110316,3342866,3.327885103198035
9392,1601132,1298334,0
9393,3757336,313165,0.16292676282081378
9394,187270,2596962,1.782320259991887
9395,2054312,2987742,1.9824474651957373
9396,2995035,1401770,0.4504283819882454
9397,2995852,2573431,2.504554412259862
9398,637509,2536299,0
9399,4496830,4756021,1.2477408732735484
9400,99556,1532071,0.32666035586063946
9401,4274636,2979118,0.6629298442297636
9402,2658008,2069714,2.695936745554998
9403,2975625,1393563,0.6410366965353724
9404,1168646,3917883,5.083234077552851
9405,4750696,661416,0.21576234609177827
9406,3677609,925365,0
9407,4487677,3443743,0.8691970451405931
9408,1659805,1216659,0.9385530701029299
9409,3378280,4696331,3.177136671635191
9410,3503651,3875276,0.11442673883262067
9411,602014,2394737,0.14715175039703174
9412,4572867,1313655,1.2667583766131554
9413,319752,1063421,0.8284638921354178
9414,1152324,1668579,0
9415,537623,4851491,0.19471169132843705
9416,2504978,1362628,0.38116168670404704
9417,2672648,3283896,0.6702426156569079
9418,1380921,838983,85.6338879380888
9419,978544,2544271,17.833030792994617
9420,148972,1262811,0
9421,995638,1063382,0.07383035914027619
9422,1694645,4513538,8.727297976939843
9423,2862343,4366044,0.275052406990651
9424,891143,1151591,0
9425,4435186,2500674,0.23307527170850925
9426,1409248,3068375,3.7829870070223786
9427,617553,3387134,0.2410083407390796
9428,1395712,1751410,0.336452919474602
9429,2944523,2004810,0.27337675936767114
9430,978544,2652826,2.2100821453294475
9431,2036144,1086249,0.39310529208116485
9432,2952895,4299627,0.10056504052918624
9433,1985469,548187,0
9434,377939,714119,16.015711845827106
9435,4331461,2297383,0
9436,177241,1720789,4.901400942147679
9437,2907275,175631,0.37147556725975606
9438,659366,2939029,0
9439,4563906,637600,0.10932067444808992
9440,3896233,432061,1.4807161173242338
9441,1121944,1450511,4.138016971129562
9442,3450419,275909,2.3609717873322213
9443,3873655,3318630,17.352454227368817
9444,3086729,3984315,0.24412333137847034
9445,1689436,3776584,1.5389256447662485
9446,4864020,3672337,2.439896804187968
9447,1812883,4007071,8.50226186930193
9448,2380758,3239630,0
9449,4297213,2549365,8.334631197526702
9450,3731965,4006795,7.4110223073592705
9451,4834640,3085270,2.7685486441325735
9452,2975979,3476006,1.8633153217784257
9453,3391332,3483165,0
9454,3312013,4820748,2.833831881752297
9455,800650,4167373,16.263385502881196
9456,2429876,4670716,0.35044694231415185
9457,101349,3728866,0
9458,632892,4059634,0
9459,1491296,4018834,0.12224040830326231
9460,3972616,3326692,2.780451567961808
9461,3389003,144379,0.2714690343029553
9462,300200,2480404,5.174549000759547
9463,959485,3779460,5.104100544967013
9464,1981134,1501473,0
9465,2770936,1185424,1.3002345774712445
9466,3410860,2587102,0
9467,981738,4536390,0
9468,517122,4168971,1.237565188649061
9469,1479328,3919781,0.08449373257091766
9470,3476538,1231107,2.8978679391334667
9471,2801172,399029,1.1354002318671528
9472,2519581,2846472,0.23158692782886664
9473,571163,2339503,0.8340296254895097
9474,2173130,960790,12.545058124487877
9475,1708122,638845,2.560900269890858
9476,3300795,4433193,0
9477,4636390,3602451,2.1710815940160417
9478,1753959,4849080,0.267546386419054
9479,3723552,540438,0.0979759380806769
9480,2607838,3046103,0.09995945037481296
9481,4745318,3932752,0
9482,2092995,3418202,9.034313793703241
9483,1623393,2733783,1.76920122882453
9484,4013720,4064080,0.30807271608981746
9485,3370240,2765046,2.166629496184132
9486,724484,4219994,0.6723024104198223
9487,591326,3863062,23.535045410437768
9488,2147016,962470,0
9489,4621090,3013496,0.5211519816793835
9490,1541421,4073830,1.4215091548463308
9491,4342160,1424858,0
9492,1204184,3573991,4.980635468642819
9493,3989787,3509961,3.1691928362374377
9494,4257692,4739917,0.8725611135375271
9495,4350965,2365553,0
9496,279694,358400,2.050674364214072
9497,2760636,2593796,0.37009386482557605
9498,687924,1499698,0.26637955302492977
9499,2089396,1680432,0.16655876248550613
9500,2861284,3523158,9.562232387476975
9501,4720801,732022,2.4005319312588433
9502,767843,2564853,0
9503,511493,3385611,0
9504,2133283,2769871,0.1130501311800646
9505,3733482,2863323,6.283207694692018
9506,3549559,2949813,1.256434508168125
9507,777356,4206591,0.49517080473422315
9508,404943,3890448,260.5258531707052
9509,3596547,3010013,0.4717249210805228
9510,2259766,2018607,3.3904006878005886
9511,3670940,3194645,23.348740534851483
9512,2529024,3955582,0
9513,4318705,923612,0
9514,1258011,163021,1.5823074157501333
9515,4854494,1809664,0
9516,4211123,3091681,0.31884081696517325
9517,2670017,3153504,38.56179658157619
9518,4498103,4280827,0
9519,2969049,1411238,0.37418223843800424
9520,3113932,995582,0
9521,3240066,4588094,0.8054493973961967
9522,4665745,3948070,5.352990145520631
9523,725822,4424137,5.333976452536478
9524,461344,3584869,1.7145530099096093
9525,3292050,4027200,0.34197518498778623
9526,678320,796950,0
9527,2975035,3854532,0
9528,1384645,3750599,1.1139906642652937
9529,3298142,115916,0.8560326153853856
9530,2995035,877099,1.5685649275934974
9531,369047,2302277,0.07383035914027619
9532,3143090,3481885,0
9533,895061,847207,3.2872356506838694
9534,4180465,3642064,0
9535,2422452,1507427,11.44335173446454
9536,2064916,1654670,0.5756874982183439
9537,854344,4036279,0.7026395708653181
9538,88682,4540687,0.5573454462099499
9539,1496129,2802768,1.4998240233900548
9540,4747912,3454623,0.2790228607366291
9541,597898,3055178,3.4697896697884505
9542,2476039,3527023,3.041996166152281
9543,2639142,4486882,0.5005628514718157
9544,318109,4325699,0.3588939287490797
9545,3922567,4478844,3.6790278240465897
9546,2391070,4660630,0
9547,3798250,536246,0
9548,2945836,2559111,13.240093298173814
9549,391831,2313645,0
9550,1354050,2287328,2.374071665934398
9551,4807569,1651752,0
9552,260853,4161654,0.7285582626884772
9553,4021250,4225735,14.35619060154025
9554,913118,1449166,0
9555,339567,3995925,3.5437298636207886
9556,717384,2311932,1.115795493875806
9557,4682788,4206494,1.3915887550920107
9558,1830897,551407,0.348465817457177
9559,4438429,832051,0
9560,3169137,2795881,12.432517195721378
9561,3107347,2165879,0.8898433730982318
9562,3050428,730925,0.7183376867155485
9563,4170363,4635637,0
9564,2187352,3113932,27.454849166893773
9565,142185,346255,0.4363020919799735
