0,source,sink,z0_shortest_path
11235,4366266,1684088,5
11236,4814839,1832793,5
11237,3391687,640988,5
11238,2674009,1456722,4
11239,3926149,3760498,3
11240,2893034,2897083,5
11241,1339189,3252551,5
11242,384509,536699,5
11243,3210212,4581386,5
11244,277105,1000382,4
11245,4296988,4192941,4
11246,342316,1487450,4
11247,3608829,2042855,5
11248,4271661,616630,5
11249,4717389,21064,4
11250,2459330,362415,5
11251,3014996,513974,4
11252,876135,735800,5
11253,1784605,2123680,5
11254,1394220,1203486,4
11255,3751621,4206248,4
11256,1705138,1383944,5
11257,1956080,2196642,5
11258,3381730,3805519,4
11259,4223362,2369385,5
11260,4275200,2063541,5
11261,1111087,1102249,4
11262,1768209,2259354,5
11263,4765100,1576892,4
11264,1715671,1764136,4
11265,3842375,2292097,4
11266,1558347,4419214,4
11267,1648812,1941941,4
11268,4773327,477241,4
11269,4595808,1061244,5
11270,4171431,2841079,5
11271,40803,2933188,5
11272,89923,1895663,4
11273,4193407,3382146,4
11274,2582986,4437212,4
11275,3623896,1590623,4
11276,3329504,4392342,5
11277,2436118,2274959,4
11278,1011799,689405,5
11279,3556599,1754828,5
11280,4478342,738202,5
11281,861742,658978,4
11282,336632,1697770,4
11283,3315386,2451572,4
11284,4543545,1543755,5
11285,1675579,1898941,4
11286,2962212,2228071,4
11287,3955628,1041481,5
11288,4211654,4803056,4
11289,226024,1134240,5
11290,1296484,3940968,4
11291,2814363,4082170,5
11292,1135631,3756717,4
11293,3070397,4608108,5
11294,2122146,4218610,5
11295,2222053,4294135,5
11296,352414,3622685,5
11297,3427118,3982086,4
11298,908174,1169967,4
11299,2276101,1271649,4
11300,3938172,4694878,3
11301,3724961,4343221,4
11302,2932848,59706,4
11303,4212741,2107118,4
11304,1420332,1190868,5
11305,60944,1755520,5
11306,4532726,966101,5
11307,1388328,2572099,5
11308,3890445,2908067,4
11309,1633353,96772,5
11310,1484856,2242428,4
11311,3809807,622266,5
11312,1992442,2207148,5
11313,4359205,2927212,4
11314,4483944,2095721,3
11315,3066762,2961106,5
11316,2417589,2846373,4
11317,547311,1055100,4
11318,2657221,3710208,5
11319,4262222,1156312,5
11320,2290824,3519692,4
11321,4407994,590454,4
11322,115313,4097825,4
11323,942425,2554633,5
11324,1968480,3451542,4
11325,3614841,726986,5
11326,1419256,752180,5
11327,566546,2290169,4
11328,3495227,2508717,4
11329,1785534,3107117,5
11330,2190951,108280,5
11331,3110293,875298,4
11332,9962,1539363,4
11333,2679376,3973216,5
11334,1373694,2501184,4
11335,1857246,1006468,4
11336,2873941,3281384,5
11337,1774963,2069151,5
11338,450909,730966,4
11339,2801177,883904,3
11340,1810919,163270,5
11341,2394443,3021774,3
11342,2957925,1771809,4
11343,4506569,3277871,3
11344,2879149,2133745,5
11345,1257609,3077421,5
11346,4810432,1367113,4
11347,250533,2257386,4
11348,4150806,25858,4
11349,179819,100541,4
11350,3899971,4440953,4
11351,3211626,1101166,4
11352,4170582,1215979,4
11353,3227338,3970912,3
11354,613953,3782360,5
11355,2582587,3597867,4
11356,2384670,2620314,4
11357,470727,4842376,5
11358,648150,2765937,5
11359,1556963,3441536,5
11360,4213771,3246188,3
11361,1415966,4209391,5
11362,1712437,75117,4
11363,855139,690248,4
11364,1263169,1146258,5
11365,3541143,931162,3
11366,4317690,335436,4
11367,516900,3429607,4
11368,345983,4746533,4
11369,1358176,474199,4
11370,1588017,1499374,5
11371,3423694,4678649,4
11372,1463330,3650843,4
11373,4689255,1880857,4
11374,1422287,874987,3
11375,2041822,3870025,3
11376,821625,643355,5
11377,3428298,2877673,5
11378,1509826,3321867,4
11379,232174,299928,5
11380,3868838,5305,4
11381,1099439,215636,5
11382,2112169,416701,5
11383,1022762,3583777,4
11384,893294,4111861,4
11385,3090420,3966666,5
11386,1351726,4278877,4
11387,1714578,3905305,4
11388,3923646,757202,5
11389,1027139,4389330,5
11390,3569726,1118920,4
11391,2315850,862945,5
11392,4045973,4120407,4
11393,3932165,2877635,4
11394,396428,4494520,5
11395,2812635,834463,3
11396,2001963,814095,4
11397,4134526,404603,4
11398,2552534,1580770,4
11399,4258573,3802117,4
11400,4522366,933922,5
11401,1638153,1237279,4
11402,2517957,4320910,4
11403,4562771,880147,5
11404,2424707,1548589,4
11405,4672873,2116075,4
11406,4088317,225735,5
11407,4439135,1440957,5
11408,1505462,2882238,4
11409,3286945,32909,5
11410,192228,4456111,4
11411,278130,1577307,5
11412,924159,782441,5
11413,247484,4321984,5
11414,3606984,2887526,3
11415,2537736,1313998,5
11416,2147662,278526,4
11417,790301,3525507,4
11418,4847794,1290349,4
11419,1260272,370994,5
11420,234345,3295611,4
11421,1733352,4690883,3
11422,1477935,2965331,5
11423,2841527,3304888,4
11424,1909977,3374132,4
11425,4681844,1185400,5
11426,3355876,1742942,4
11427,3802257,2650044,4
11428,2010907,1907946,4
11429,4478701,2013663,5
11430,1745308,2169917,3
11431,4729597,4312787,5
11432,3411635,446529,5
11433,1237234,1580019,4
11434,3862315,230375,5
11435,3552480,1458015,4
11436,4743491,2846012,3
11437,104792,1997852,5
11438,2075436,3102240,5
11439,4650622,3982074,5
11440,5759,3814573,5
11441,3955149,1192409,4
11442,573177,769013,4
11443,305665,3817958,4
11444,4374904,3513986,4
11445,1664475,3232132,5
11446,2963184,4117955,3
11447,2729373,1143853,5
11448,1282872,577057,5
11449,4407075,4280931,4
11450,2985733,2193187,5
11451,970320,2316674,5
11452,2763085,2752273,5
11453,3640187,1470518,4
11454,4529755,2181207,5
11455,139128,2001703,4
11456,2879218,373923,4
11457,4439241,3058968,5
11458,1101582,2382926,4
11459,1770437,3169537,4
11460,4355547,4431176,4
11461,948763,2632732,5
11462,94161,2152014,3
11463,4712927,1315975,4
11464,3057041,667944,4
11465,2036595,1307048,4
11466,3460985,880968,5
11467,1521284,2435729,4
11468,509029,1394998,3
11469,4419628,314924,4
11470,4263597,2342005,4
11471,2428897,2742954,5
11472,3464880,756472,4
11473,592722,3654926,5
11474,1829218,3629438,4
11475,1020421,3208485,4
11476,2249869,26210,4
11477,2121675,978390,4
11478,1579061,4365457,5
11479,3479749,2605340,3
11480,2956388,3066727,5
11481,1794007,1989172,4
11482,4235244,619750,4
11483,4463797,389666,4
11484,3948672,2738398,5
11485,115259,213749,4
11486,1281053,481982,4
11487,3119065,1967346,4
11488,1496277,3241821,6
11489,274122,3568537,5
11490,1204855,3599886,4
11491,3207583,2175474,4
11492,34253,57214,4
11493,592531,1101149,4
11494,1727983,1172866,4
11495,4198973,2913219,5
11496,2240216,2378135,4
11497,4048881,1041944,5
11498,2142544,4686376,5
11499,4700866,1316506,4
11500,1006885,4705958,4
11501,72493,459555,4
11502,4587417,719488,5
11503,589041,4737598,4
11504,1235318,2851949,4
11505,3775261,195243,5
11506,955507,3541257,5
11507,541423,903334,4
11508,4382915,3789561,5
11509,3240124,2612831,5
11510,4135395,927293,4
11511,4274447,4625361,4
11512,3364598,3125771,5
11513,2442449,3505499,4
11514,558760,3526878,5
11515,280170,2333602,5
11516,3052105,3380210,4
11517,97858,2984381,4
11518,1166156,1709797,5
11519,4142424,3419564,4
11520,2563029,3424476,4
11521,2271259,4688703,5
11522,567237,3071097,4
11523,356457,2382294,5
11524,386969,3173045,4
11525,2765597,4382596,5
11526,2058271,2762104,5
11527,4765141,474651,5
11528,4091282,1373805,4
11529,1193902,3805855,4
11530,1594555,1471048,4
11531,3015686,3356885,4
11532,4132540,1261046,4
11533,4625504,3441336,3
11534,399778,1520555,5
11535,1601105,4180326,4
11536,1353508,4700324,5
11537,4130471,2742388,4
11538,4399838,2017088,4
11539,1137862,4510475,4
11540,1636268,949258,4
11541,2189577,1403075,4
11542,2496125,3147330,5
11543,2909562,1388362,4
11544,3261369,2844652,5
11545,190981,3671454,4
11546,569609,3402441,5
11547,3093690,555236,4
11548,1501017,4144476,5
11549,3898711,4380264,5
11550,942299,2348678,5
11551,3853709,865590,4
11552,1930628,921244,4
11553,299591,2172960,4
11554,3887923,1918983,4
11555,1804324,1059736,4
11556,30123,2018951,4
11557,552155,2050900,5
11558,1027234,4152884,5
11559,2304443,4546666,4
11560,4688832,3866057,4
11561,703639,2119767,4
11562,3914248,1635431,4
11563,3035656,2133650,5
11564,3636914,3121995,3
11565,3010196,303103,4
11566,3196345,566601,4
11567,2670138,1578133,5
11568,133116,2386874,5
11569,1661954,1718909,3
11570,1132098,1095644,5
11571,2382000,858585,4
11572,3395492,2830585,4
11573,3199552,3762259,4
11574,1039567,1168293,5
11575,3663873,4801065,4
11576,4199167,2329584,5
11577,594327,762485,4
11578,3120401,1282965,4
11579,2558498,3343165,4
11580,867215,921810,4
11581,2676275,2844865,5
11582,1652648,1005648,3
11583,1263907,805383,4
11584,1067943,159364,5
11585,4743707,34894,5
11586,1433984,4644759,5
11587,646730,3860429,5
11588,3361992,4651215,5
11589,1735264,3698589,5
11590,2541575,3222689,4
11591,4350782,860952,4
11592,3105242,431491,5
11593,868590,2132801,4
11594,3915946,521288,5
11595,1829397,2059119,4
11596,2558808,3095476,5
11597,3070910,907535,5
11598,1239542,1579013,5
11599,3988670,71524,4
11600,540352,4650031,4
11601,2944770,1400343,4
11602,869951,1075945,4
11603,4382784,1186799,6
11604,3157319,871084,4
11605,1408668,4165094,5
11606,3609202,3372452,4
11607,2772557,3933823,5
11608,3525825,1435320,5
11609,4048777,4621028,3
11610,2140874,1334402,4
11611,3834195,172745,4
11612,2806551,122983,4
11613,2529859,3220819,4
11614,4312197,120587,5
11615,4395520,4812489,5
11616,1371785,50132,4
11617,334144,3008221,4
11618,1358199,3580857,4
11619,937579,3236039,4
11620,3419311,3793499,6
11621,2772481,3923957,4
11622,676139,561622,5
11623,4333218,4410366,5
11624,1037136,2755604,4
11625,389435,1722554,4
11626,1070609,210712,4
11627,308928,759881,5
11628,2572422,784200,5
11629,2011787,1853330,4
11630,2294529,3463035,5
11631,1750392,4345264,5
11632,2949078,4408581,5
11633,1372696,73552,4
11634,385701,4485003,5
11635,3634157,2855869,3
11636,3686261,3812038,4
11637,369516,1884067,5
11638,500856,649285,5
11639,3462982,2075175,5
11640,3010282,3844428,5
11641,4226171,4716674,5
11642,3756685,4425162,4
11643,1275670,1066605,3
11644,833550,1944200,4
11645,254241,4384640,4
11646,2698156,4205165,5
11647,2286460,815298,4
11648,3545536,1336056,5
11649,2385746,3795941,4
11650,809293,917128,5
11651,3354304,2359460,5
11652,2155252,3480751,5
11653,3997830,1481527,5
11654,4377782,2810963,4
11655,2369198,3558871,4
11656,4713695,2528253,5
11657,2885212,3603928,4
11658,3149824,725157,5
11659,2741128,135472,4
11660,4648161,2071613,5
11661,3413747,2281397,4
11662,3615234,1336505,4
11663,4111776,2644167,5
11664,640112,4506525,4
11665,2906340,3880973,5
11666,1373022,2161296,5
11667,4278856,3426472,5
11668,1729875,1115537,5
11669,2999386,2700101,4
11670,4707142,83027,4
11671,1947088,2983051,4
11672,2711684,4097852,5
11673,4641816,3165090,5
11674,1879725,751930,4
11675,1524521,2217511,4
11676,1458388,1753443,4
11677,3611865,2278063,5
11678,4537948,2150220,4
11679,3731187,955046,5
11680,1822531,4645654,4
11681,1700807,2126186,5
11682,4592247,2625697,3
11683,2095392,4351006,5
11684,2600457,4360112,5
11685,1143745,4796965,4
11686,888390,4855783,4
11687,4747003,110315,5
11688,153912,20774,5
11689,574645,1584702,4
11690,735366,957153,5
11691,860835,740266,4
11692,4847727,464474,4
11693,3045209,3169821,4
11694,3343085,148694,4
11695,1483281,3799937,5
11696,3753861,799885,4
11697,23395,1747152,5
11698,1859748,1393222,4
11699,170483,2947746,5
11700,1827632,3526598,5
11701,4486058,807201,5
11702,2587783,4368719,4
11703,2325368,2512055,5
11704,1771270,2547482,5
11705,3103240,1172684,5
11706,827733,447467,4
11707,3520351,3930589,4
11708,664323,4434895,4
11709,2051766,3425288,3
11710,3334259,1403853,4
11711,1597083,1678976,4
11712,3220874,3155405,4
11713,1445141,3973767,5
11714,4831080,3621036,4
11715,1130452,3340939,5
11716,3590649,322063,4
11717,3452123,696665,5
11718,515466,2966646,5
11719,2076639,465762,4
11720,1595685,4593451,4
11721,3930487,1166921,4
11722,218494,728307,3
11723,3802432,2865669,5
11724,4517109,3185740,5
11725,185342,3623923,4
11726,1672981,979327,5
11727,4055994,1781107,5
11728,4466124,4290643,3
11729,2710696,1534860,5
11730,4858387,622183,4
11731,2532196,3737343,5
11732,594012,3495800,5
11733,3764113,4164155,4
11734,769996,685194,4
11735,3913976,3358527,5
11736,232086,2120371,4
11737,2568538,3175145,4
11738,3876152,2327967,5
11739,4742765,2361661,5
11740,1291592,4078499,5
11741,1869848,4510908,4
11742,2871909,1647468,5
11743,2301540,1719995,4
11744,1945164,4718235,5
11745,931826,3741118,5
11746,59558,1091697,4
11747,4632634,2481045,4
11748,1837221,1171547,4
11749,2009495,1780679,4
11750,6384,4379378,4
11751,326788,3895906,4
11752,4352428,785581,5
11753,3035866,2527331,6
11754,3978542,3674873,5
11755,400134,3689852,4
11756,932419,3813157,5
11757,2379446,86552,4
11758,4063086,1601171,4
11759,3440841,3630469,4
11760,3982472,4096104,4
11761,3857187,2772361,4
11762,3492992,4240146,5
11763,4566260,4740105,5
11764,631973,338019,4
11765,4668825,3087129,5
11766,622449,3610504,5
11767,576269,2418337,4
11768,1514724,3179455,5
11769,1925759,1176993,3
11770,518165,2821430,4
11771,3917360,162019,4
11772,1331690,2924513,4
11773,2131828,1634850,4
11774,4312964,3243810,4
11775,4114165,3142783,5
11776,1591226,721401,4
11777,806511,1911802,5
11778,869959,1021362,5
11779,731224,1301881,4
11780,2111608,1811941,4
11781,2446590,4619699,4
11782,1920582,436360,4
11783,2294418,4276516,4
11784,2609306,4458036,5
11785,4494629,1928824,4
11786,2315931,1198960,4
11787,3789128,1225567,4
11788,1398048,2369001,5
11789,4761805,4479812,4
11790,3523921,401321,5
11791,4307240,743883,5
11792,3832993,3415097,4
11793,2656436,541291,5
11794,1944375,458163,5
11795,759410,1721670,4
11796,728003,882175,4
11797,3799596,3509941,5
11798,536563,1661317,4
11799,2500049,546104,4
11800,749240,605385,4
11801,1781933,1648909,4
11802,2638031,2689529,5
11803,3168182,3041006,5
11804,2422294,1112758,4
11805,835818,3718874,4
11806,3289143,4577605,5
11807,241673,4799038,5
11808,1891177,1830255,4
11809,186223,3315938,5
11810,3706513,1706388,5
11811,267709,446946,3
11812,590499,4071219,4
11813,4812167,3462486,4
11814,608702,3219501,4
11815,4438146,1989822,4
11816,3397496,4251359,4
11817,4127742,4151013,4
11818,1329684,2058714,5
11819,4601130,608467,5
11820,4448864,4508166,4
11821,2853542,2995581,5
11822,4307954,2551677,4
11823,2227672,2381574,5
11824,3765943,4378476,4
11825,3645743,864488,5
11826,2040988,267451,4
11827,2957208,2429191,4
11828,4363187,2522745,4
11829,940178,1991155,5
11830,2741064,4239976,4
11831,1780414,3917168,4
11832,1615908,1317768,5
11833,1494443,4762838,5
11834,4139961,658626,5
11835,1431530,1629442,5
11836,4192297,2849704,5
11837,1139477,2408306,5
11838,1900973,4645555,5
11839,1081885,698719,4
11840,3436986,1003513,5
11841,253192,1233875,3
11842,4261537,2083736,5
11843,4469610,1253031,3
11844,990726,2063885,4
11845,331961,1467714,5
11846,3645950,4665222,4
11847,3365064,1869957,5
11848,2025193,2648342,5
11849,3770910,2200321,5
11850,4309645,254918,4
11851,407792,2372515,4
11852,2027105,1264363,4
11853,4724129,3473702,4
11854,1381056,3820602,4
11855,2997883,4555817,4
11856,3768646,3614239,5
11857,982335,2971246,4
11858,201559,4548894,5
11859,4744712,2341153,4
11860,1700874,4212974,4
11861,4338226,1061231,5
11862,275839,801023,4
11863,3054916,2484746,4
11864,1718756,3337756,4
11865,4346127,4570517,4
11866,1048230,3182425,5
11867,787055,803731,5
11868,4687580,1825009,4
11869,4330714,890486,5
11870,1271457,818311,5
11871,357043,153346,4
11872,1950996,3252470,4
11873,2135858,3194118,5
11874,1391016,3186552,5
11875,3271121,4115575,4
11876,3414472,2973623,4
11877,2909416,4602529,5
11878,1668646,1581398,5
11879,1633571,2972907,5
11880,1462820,613585,5
11881,4052227,156947,5
11882,2618056,4434862,5
11883,632713,2326183,4
11884,3436824,2939741,4
11885,3662144,1709655,5
11886,193620,317626,4
11887,1394732,4055271,5
11888,3152328,4610939,4
11889,3393178,1228282,5
11890,3548601,1591495,5
11891,3762126,2397259,4
11892,1591011,1567939,5
11893,53885,2232569,5
11894,2470060,1385451,4
11895,1678948,4061961,4
11896,4851062,285097,4
11897,2905997,3293650,4
11898,4245717,355457,4
11899,1181261,1891773,4
11900,2626211,168882,5
11901,1041232,4666143,5
11902,4611119,2605357,4
11903,1116622,2201232,4
11904,4459494,4579798,5
11905,2795710,1176266,5
11906,33814,2931558,4
11907,2207543,4823567,4
11908,1663687,2222472,4
11909,873895,140166,4
11910,1141714,1233825,5
11911,2772855,4578104,3
11912,772867,475294,4
11913,1870714,3246204,4
11914,4704154,1194108,5
11915,3537775,348192,5
11916,4641468,3956089,5
11917,1891651,4740287,4
11918,1448967,4172177,4
11919,3666203,4326648,5
11920,2943450,2599122,4
11921,4776156,4433009,5
11922,3253510,3358327,3
11923,1264632,3942394,4
11924,3093857,349151,4
11925,4361273,174299,4
11926,2990003,4811688,5
11927,4267704,3499487,4
11928,3145756,270516,4
11929,3727046,4542468,4
11930,1176632,141373,5
11931,3331833,1429199,4
11932,1663119,2735505,4
11933,150318,1029169,5
11934,2286956,62774,5
11935,581991,3878014,5
11936,1045265,678937,4
11937,1090963,1266776,5
11938,1405053,4468727,5
11939,910635,909237,5
11940,2791810,2996826,4
11941,260002,3291487,5
11942,1884989,1785645,4
11943,3251956,2699658,6
11944,173540,1679793,4
11945,2866237,1797292,4
11946,115048,1696321,4
11947,1101259,1314474,4
11948,844741,2512052,4
11949,1566516,2800516,5
11950,2895163,4034799,4
11951,3116546,2249207,5
11952,916106,3180165,5
11953,69900,3991470,5
11954,4683989,3341503,5
11955,812575,3012547,5
11956,2502887,1122558,5
11957,3960243,4587834,5
11958,497644,1923018,5
11959,2398237,3679253,4
11960,4190115,2502736,5
11961,2661165,4370900,4
11962,2528944,2176461,4
11963,48477,3952149,4
11964,4766267,700777,4
11965,194171,1200011,4
11966,159124,4308560,5
11967,3803417,343132,5
11968,1956373,629745,5
11969,2690791,3655740,4
11970,3097886,1622626,4
11971,2388501,1470395,5
11972,3552157,2025263,4
11973,2689711,1222504,5
11974,4355395,16889,5
11975,1413431,312602,4
11976,4263863,1734941,5
11977,1806566,1005122,4
11978,2758396,1611912,5
11979,2465452,279246,5
11980,3788224,3268789,5
11981,1734697,1405509,3
11982,4122229,4600997,4
11983,1620618,2066910,4
11984,2494093,3074707,4
11985,2373454,452800,4
11986,3219042,3793515,4
11987,1778703,3691233,4
11988,3516260,1956935,4
11989,1076081,4712777,4
11990,3353570,414700,5
11991,2897842,1941986,4
11992,263327,4276676,5
11993,3272933,862817,5
11994,2755409,4732289,5
11995,4529485,342050,4
11996,519226,3560,4
11997,1612252,3410249,3
11998,1467840,2999105,4
11999,3478213,2778129,3
12000,2508141,2389236,5
12001,4120832,872213,4
12002,4741000,3995976,5
12003,142922,3236981,4
12004,422653,627645,3
12005,3336121,2755626,4
12006,3215855,2706841,4
12007,1512909,2904525,5
12008,3256586,2047008,5
12009,3003531,2583326,5
12010,1847334,4244934,5
12011,2774203,2838881,4
12012,1300206,895952,5
12013,364075,3236597,4
12014,1332477,2270951,4
12015,4802273,3712304,3
12016,4418048,569451,4
12017,577529,2806128,5
12018,210728,1091860,4
12019,2081704,4745241,4
12020,911170,3056818,5
12021,3455207,1761654,5
12022,3786294,659383,4
12023,836640,44376,4
12024,2041950,4319250,4
12025,3752761,3044813,4
12026,163579,1547134,4
12027,1241468,2080730,3
12028,2582601,347799,3
12029,2164248,1033213,5
12030,1421428,3174495,5
12031,984439,25783,4
12032,1905521,442115,4
12033,4066812,3528181,4
12034,4749174,2039252,4
12035,949470,3600389,5
12036,788751,846559,5
12037,938879,649755,5
12038,2636312,3102511,4
12039,2837443,3236994,5
12040,3693099,1690831,5
12041,2512143,4047006,5
12042,1051896,1318803,4
12043,3146478,342234,5
12044,1826280,230788,5
12045,227245,2521364,5
12046,1365034,2861710,5
12047,2102318,1547282,4
12048,642794,4513986,5
12049,4325316,2962412,3
12050,1935030,2318063,5
12051,3031329,3632651,5
12052,2357688,478340,5
12053,3962473,1403894,4
12054,199940,477737,5
12055,2580798,3375112,5
12056,1418706,4394109,4
12057,1710529,2507222,4
12058,4833143,2076227,5
12059,4290746,210653,4
12060,1454704,2103737,4
12061,4412237,1095308,5
12062,2538468,676664,4
12063,2850353,2420001,4
12064,2489539,1050982,4
12065,2686836,3100056,5
12066,4241592,4840065,5
12067,4563811,2593181,4
12068,154217,4750248,4
12069,2281283,2684151,5
12070,1605439,4705293,5
12071,1577498,2684774,4
12072,936637,2222258,5
12073,1197103,2835722,4
12074,317000,490401,4
12075,4723745,2758477,4
12076,3041066,4426660,4
12077,2442655,2427141,4
12078,2538517,3951101,4
12079,3376871,3973358,4
12080,2429498,2085342,5
12081,1473080,2810927,4
12082,2528517,340257,4
12083,3807930,1836529,4
12084,3761064,4387768,5
12085,4432634,926205,4
12086,4018262,1227872,5
12087,1776969,2707447,5
12088,800028,2844930,4
12089,628960,192188,5
12090,2913463,4832885,5
12091,3662879,2104904,4
12092,1830544,2115563,4
12093,4646479,3284893,5
12094,2951267,1241527,5
12095,888875,4736662,4
12096,1468554,4731406,4
12097,3370440,2042656,4
12098,4053639,4250615,5
12099,1827793,930652,4
12100,2884610,3409073,4
12101,1237340,778817,5
12102,3700060,705229,4
12103,190664,4408802,4
12104,2125066,2528610,4
12105,3267777,513184,5
12106,880114,195085,3
12107,4044920,3501260,4
12108,1229541,1327223,4
12109,4237734,2400181,5
12110,1464178,3210625,5
12111,831394,3243687,5
12112,4289290,1635993,5
12113,4364782,3512955,5
12114,196160,2128670,5
12115,1125739,592863,4
12116,224278,2383575,4
12117,3877492,87063,4
12118,976520,1244916,5
12119,3131357,1004842,5
12120,1327517,701299,5
12121,4404392,4432168,5
12122,3977259,2750837,4
12123,3375244,343062,4
12124,3273694,425994,4
12125,3875845,516900,4
12126,1320646,714106,3
12127,1719603,1796650,5
12128,1453326,2832398,4
12129,274028,446786,5
12130,1130268,845481,4
12131,2294345,2948864,5
12132,1788123,382732,5
12133,1994715,3276645,5
12134,2783089,2171583,4
12135,2049137,226985,5
12136,3019226,2925913,4
12137,2284939,2316986,5
12138,1530840,228722,5
12139,4548747,3258547,4
12140,142878,1562131,5
12141,3035952,4160422,4
12142,1457373,3221069,3
12143,3405560,82759,5
12144,2831366,2433107,5
12145,3280883,2397933,5
12146,3590390,1449809,4
12147,630829,3764930,4
12148,3826095,555495,4
12149,1286995,2933353,4
12150,3034684,3620870,5
12151,3064237,883659,5
12152,1493511,2245151,5
12153,1693101,20038,5
12154,1984375,618520,5
12155,2387703,4108810,4
12156,1142468,768163,4
12157,1663385,3759592,4
12158,4505585,1917042,5
12159,348064,4605286,5
12160,3658615,1947614,5
12161,1346688,3954320,4
12162,2726571,41155,4
12163,2811615,2942343,4
12164,349897,2053692,5
12165,332358,2440088,4
12166,757565,3399672,5
12167,792106,1626524,5
12168,2286868,307841,5
12169,145496,247906,4
12170,1843471,4459558,6
12171,2842984,769914,4
12172,4348727,4042793,4
12173,1737046,2210336,5
12174,391394,2993355,3
12175,2179185,3711768,4
12176,545656,961822,5
12177,17814,3903159,3
12178,1289751,3246345,3
12179,567243,1693815,4
12180,3315857,4735696,3
12181,4833317,819220,5
12182,3026091,2998606,4
12183,967481,3565138,4
12184,1084195,3618350,3
12185,3594262,999564,4
12186,1453467,2567744,5
12187,3567574,1601018,4
12188,1705256,76024,5
12189,2187995,4156094,5
12190,644849,518000,4
12191,3456336,865991,5
12192,2042243,4811884,3
12193,755255,391994,5
12194,4098717,2651462,5
12195,4473487,4805086,4
12196,701921,1508590,5
12197,3259635,938489,4
12198,1404087,4217416,4
12199,4738626,2834280,4
12200,2705099,4318865,5
12201,3267960,2065418,4
12202,3455514,4346181,4
12203,1864703,1246214,4
12204,2762063,118777,5
12205,3472583,2025266,5
12206,422372,2722061,5
12207,962718,93184,4
12208,1320765,2655676,5
12209,3398524,1230917,5
12210,900145,1447871,5
12211,446832,1520296,5
12212,113813,2838289,4
12213,3490155,3584370,4
12214,2584295,4234700,5
12215,3662070,3073066,4
12216,3371980,4300212,5
12217,4254874,1310099,4
12218,4005036,122484,4
12219,4478914,2505591,4
12220,925482,4576044,4
12221,4260920,4804929,5
12222,231247,1740657,4
12223,687384,3643748,4
12224,4229898,709049,5
12225,1334131,3882471,5
12226,3550516,3101423,4
12227,3908143,1889600,5
12228,2454055,1324681,5
12229,1213191,1692674,5
12230,2152774,2351835,3
12231,4741015,4034632,4
12232,3930506,4118929,5
12233,4406738,3470400,3
12234,2184030,1441665,4
12235,4603143,2414240,4
12236,2589486,1958257,4
12237,4438242,2447624,5
12238,841591,3205379,5
12239,3506571,1235929,4
12240,4011068,2139357,5
12241,2718714,3596158,5
12242,114775,714078,5
12243,1104323,892923,4
12244,554278,1489544,4
12245,4618711,178916,5
12246,3109154,3639463,4
12247,4833612,1004934,3
12248,3846808,2288391,5
12249,3433286,3403159,5
12250,4132605,220747,4
12251,3443145,893808,5
12252,2028244,714122,4
12253,4107419,828848,4
12254,3045191,3016395,5
12255,3494123,2970791,5
12256,3108335,1397418,4
12257,4692770,4221246,3
12258,1829863,4789834,5
12259,896248,1010995,5
12260,1465620,1290130,5
12261,146692,4373489,5
12262,2439918,2642211,4
12263,3316688,1042582,3
12264,3222714,4114491,4
12265,2336163,1726301,5
12266,1546575,102073,4
12267,4797631,2193476,3
12268,2572970,1982295,5
12269,1582744,1077167,4
12270,2718069,642699,4
12271,2514715,2928838,5
12272,4647195,842882,5
12273,1714517,4306154,5
12274,3939612,2842669,3
12275,1699117,3233768,5
12276,416674,2832589,5
12277,1707963,1447539,4
12278,4177311,2870804,5
12279,3533671,1725616,4
12280,741029,4637933,3
12281,2361558,95471,5
12282,2933173,112034,4
12283,652383,3342382,4
12284,1089912,693656,5
12285,884333,542089,4
12286,2667214,3578631,5
12287,820644,691195,4
12288,3958367,3866965,5
12289,2697951,45008,4
12290,2736882,2686406,5
12291,4309754,1036827,5
12292,121937,1141878,4
12293,613804,3940283,5
12294,3097621,2536292,5
12295,3859028,611391,4
12296,2938154,987741,4
12297,1733759,3025425,4
12298,3819474,1312248,4
12299,4173670,3330842,4
12300,1869232,885478,4
12301,596805,723527,3
12302,4362521,4235778,4
12303,233994,2223575,5
12304,4015761,1540564,4
12305,1180054,19361,5
12306,3167211,909721,5
12307,2829404,3265638,5
12308,1397560,1741040,3
12309,854611,3876229,4
12310,3840506,1904304,3
12311,4821208,4359100,4
12312,891641,3549188,5
12313,3545149,788476,4
12314,3280957,4063955,5
12315,141419,1867449,4
12316,2589768,2603260,4
12317,2028486,221987,5
12318,3090171,2961228,4
12319,767102,518394,4
12320,4134590,1661725,4
12321,480670,3804990,4
12322,2091424,3535171,4
12323,2445850,4478745,4
12324,4657836,4083792,4
12325,761007,30482,5
12326,3738805,1481489,4
12327,562377,4421615,3
12328,4108570,927869,5
12329,2989562,4709299,5
12330,862457,4263514,5
12331,4732193,1112281,4
12332,285749,2866170,4
12333,1465132,3604391,5
12334,4112985,2388527,4
12335,3166528,700339,4
12336,2199723,828104,5
12337,1903238,2073327,5
12338,4104671,3328313,4
12339,2002762,1576782,5
12340,2092774,2624270,4
12341,768533,1241759,5
12342,4051106,2183144,4
12343,15247,4655818,5
12344,707344,3832908,4
12345,1835546,3373748,4
12346,2549720,4046623,5
12347,1790106,2273113,3
