0,_sink,_source,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,out_degree_a,out_degree_b,z1_b_to_a
8638,2588244,4640383,567,35,0.039238754322544034,35000000.0,14450,0,0
8639,183794,2895223,108,7,1.8620689334126048,7000000.0,58,0,0
8640,3114204,2921853,56,26,0.9032257918834549,0.3170731668649614,62,82,0
8641,1736248,1488632,64,196,0.032736572873280516,0.5868263455484242,1955,334,0
8642,380005,1072548,18,7,0.19565217178638944,7000000.0,92,0,0
8643,1027488,357381,11,15,0.16176470350346026,15000000.0,68,0,0
8644,3686117,3335130,9,29,0.0562499996484375,29000000.0,160,0,0
8645,663713,2085193,71,551,0.6960784245482508,7.2499999046052634,102,76,0
8646,837222,17605,2,45,0.9999995000002501,45000000.0,2,0,0
8647,2151625,1983366,23,2,0.1004366807841193,2000000.0,229,0,0
8648,1918826,2260742,58,118,0.13679245250756494,0.283653845471986,424,416,0
8649,2136581,1989230,188,2,0.012941419425005755,2000000.0,14527,0,0
8650,325697,4225437,110,108,0.10156971366429388,108000000.0,1083,0,0
8651,1342069,594370,4,275,0.06779660902039646,0.08730158727387252,59,3150,0
8652,624570,4781379,21,20,0.15909090788567495,20000000.0,132,0,0
8653,2173151,1687914,252,35,0.06543754867165995,0.384615380388842,3851,91,0
8654,4500259,993398,19,177,0.7916666336805569,177000000.0,24,0,0
8655,3882701,3755255,129,48,0.2659793808948879,48000000.0,485,0,0
8656,765543,1658177,20,48,0.5882352768166096,48000000.0,34,0,0
8657,3510148,475232,20,3,0.35087718682671604,3000000.0,57,0,0
8658,365416,117653,59,16,0.7468354335843617,16000000.0,79,0,0
8659,287108,3417564,85,138,0.31598512893685826,138000000.0,269,0,0
8660,1677060,2760117,271,21,0.07540345017378869,21000000.0,3594,0,0
8661,4516447,1747728,8,14,0.0727272720661157,14000000.0,110,0,0
8662,4219994,4147354,36,903,0.10778443081501668,15.842104985226225,334,57,0
8663,2374812,2402800,11,1,0.05583756316833725,1000000.0,197,0,0
8664,3009562,2932022,25,16,0.046296296210562415,16000000.0,540,0,0
8665,1765869,3392535,6,27,0.0697674410492158,27000000.0,86,0,0
8666,816913,370983,39,321,0.09374999977463942,321000000.0,416,0,0
8667,3153504,1514261,27,556,0.32530120089998554,0.163529411716609,83,3400,0
8668,2549546,1618544,4,40,0.2222222098765439,40000000.0,18,0,0
8669,2510362,4608977,5,99,0.061728394299649464,0.26829268219974883,81,369,0
8670,3118599,3755683,11,20,0.3793103317479196,20000000.0,29,0,0
8671,532005,4679257,72,5,0.1395348834505138,5000000.0,516,0,0
8672,315060,3742712,20,2,0.14492753518168452,2000000.0,138,0,0
8673,2795159,375041,4,161,0.17391303591682453,2.1756756462746534,23,74,0
8674,4007276,1327147,7,2532,0.107692306035503,10.50622402279575,65,241,0
8675,1072872,4786573,33,41,0.08108108088186466,41000000.0,407,0,0
8676,3567788,156140,33,285,0.08188585587621376,285000000.0,403,0,0
8677,601790,2342340,1,1,0.03333333222222225,1000000.0,30,0,0
8678,2379122,1327726,86,45,0.2792207783142183,45000000.0,308,0,0
8679,2251958,1055988,34,67,0.1888888878395062,67000000.0,180,0,0
8680,1796644,3861672,18,539,0.4186046414277991,0.02372254742204469,43,22721,0
8681,1026468,1075781,6,89,0.08219177969600303,89000000.0,73,0,0
8682,1133567,250137,48,81,0.14999999953125,81000000.0,320,0,0
8683,1595656,630604,40,31,0.2941176448961938,31000000.0,136,0,0
8684,2906415,261562,55,2,0.14666666627555555,2000000.0,375,0,0
8685,4740893,2061150,43,112,0.5443037905784329,112000000.0,79,0,0
8686,2811227,4467857,87,173,0.15425531887543384,0.04889768229256708,564,3538,0
8687,2927670,463854,109,27,0.08657664806467302,27000000.0,1259,0,0
8688,3292438,3136926,4,215,0.035087718990458615,0.15368120074790478,114,1399,0
8689,4517152,142496,77,1,0.31174088942615025,1000000.0,247,0,0
8690,821686,1450478,3,69,0.10344827229488716,69000000.0,29,0,0
8691,3578789,2839397,16,49,0.12213740364780608,49000000.0,131,0,0
8692,2701054,3369814,6,6,0.06451612833853626,6000000.0,93,0,0
8693,2685283,4540325,41,932,0.18636363551652893,0.1648099027117931,220,5655,0
8694,714236,2680834,4,14,0.12903225390218534,14000000.0,31,0,0
8695,1561441,4699529,588,127,5.653846099482249,127000000.0,104,0,0
8696,502401,335479,6,56,0.11320754503381993,56000000.0,53,0,0
8697,90257,1309887,114,123,0.09238249587327188,123000000.0,1234,0,0
8698,555666,4459514,4,100,0.0202020200999898,100000000.0,198,0,0
8699,3521843,2200735,12,577,0.3243243155588023,0.03995014885827389,37,14443,0
8700,2034494,2413519,76,1,0.7599999923999999,1000000.0,100,0,0
8701,879781,1353165,148,18,0.4525993869951089,18000000.0,327,0,0
8702,1974361,4695321,9,22,0.2571428497959186,22000000.0,35,0,0
8703,1991267,2691310,118,2,0.04727564100670047,2000000.0,2496,0,0
8704,2664795,1832518,50,2,0.10799136045790204,2000000.0,463,0,0
8705,1049281,2307585,86,11,0.17479674761220176,11000000.0,492,0,0
8706,4761195,2259251,3,296,0.11538461094674572,296000000.0,26,0,0
8707,3459373,3742712,20,119,0.14492753518168452,119000000.0,138,0,0
8708,379057,2911256,22,13,0.27848100913315177,13000000.0,79,0,0
8709,775014,908090,41,212,0.07269503533210099,212000000.0,564,0,0
8710,732416,4222997,26,4,0.3466666620444445,4000000.0,75,0,0
8711,673405,1262238,16,1,0.042216358727661316,1000000.0,379,0,0
8712,2815228,622386,16,1,0.21333333048888892,1000000.0,75,0,0
8713,3371037,4222997,26,4,0.3466666620444445,4000000.0,75,0,0
8714,538998,383188,121,1,4.481481315500692,1000000.0,27,0,0
8715,4593423,566130,141,485,0.1702898548667997,7.578124881591799,828,64,0
8716,4094697,1413512,32,234,0.3999999950000001,0.1719324025187859,80,1361,0
8717,3010945,1336173,34,69,0.2207792193455895,69000000.0,154,0,0
8718,2037947,240027,386,16,0.08191850592488996,16000000.0,4712,0,0
8719,4131105,56567,138,8,0.09324324318024103,8000000.0,1480,0,0
8720,3353876,1787403,146,527,0.5104895087045821,1.7625418001252782,286,299,0
8721,212805,4402871,85,894,0.2750809052586379,3.01010099996599,309,297,0
8722,2153519,4494681,19,5,0.032758620633174786,5000000.0,580,0,0
8723,4383159,3001803,1,24,0.006134969287515526,24000000.0,163,0,0
8724,4302399,2398278,5,4,0.5555554938271674,4000000.0,9,0,0
8725,3366522,2791981,154,2,0.26689774650451,2000000.0,577,0,0
8726,32933,2008046,213,2,0.32819722599661444,2000000.0,649,0,0
8727,3992147,1629739,18,43,0.1077844304923088,43000000.0,167,0,0
8728,2576561,1445324,93,1,0.09126594691730526,1000000.0,1019,0,0
8729,3556169,3458832,18,25,0.9473683711911384,25000000.0,19,0,0
8730,2959134,3113932,23,2,0.04339622633321467,2000000.0,530,0,0
8731,4625087,4175026,143,55,0.21666666633838386,55000000.0,660,0,0
8732,3117644,1327147,7,831,0.107692306035503,1.928074241466185,65,431,0
8733,1828719,1548572,7,1,0.044025156955816616,1000000.0,159,0,0
8734,3720786,3148813,154,2,0.15843621382876932,2000000.0,972,0,0
8735,2450275,492776,8,92,1.3333331111111482,92000000.0,6,0,0
8736,4639113,3531100,12,711,0.010204081623976121,2.3699999921,1176,300,0
8737,1725270,3716119,11,131,0.14285714100185531,131000000.0,77,0,0
8738,487074,1306100,19,3,0.4749999881250003,3000000.0,40,0,0
8739,4820881,3345713,83,526,10.374998703125165,0.15557527354168138,8,3381,0
8740,4758377,2640387,57,24,0.21673003719874512,24000000.0,263,0,0
8741,4577899,1854613,28,826,0.3218390767604704,826000000.0,87,0,0
8742,4818685,61633,12,2,0.36363635261708027,2000000.0,33,0,0
8743,1588708,4721192,33,161,0.2749999977083333,161000000.0,120,0,0
8744,1380378,4170044,2,2,0.14285713265306196,2000000.0,14,0,0
8745,4486106,3191384,68,1,0.10828025460464928,1000000.0,628,0,0
8746,2981668,954573,3,72,1.499999250000375,72000000.0,2,0,0
8747,2747148,3035217,3,49,0.058823528258362186,49000000.0,51,0,0
8748,4399430,1233851,91,29,0.4918918892330168,29000000.0,185,0,0
8749,4090004,1588061,45,71,0.35156249725341804,71000000.0,128,0,0
8750,3222295,495684,74,30,0.23642172448427565,30000000.0,313,0,0
8751,3471248,4747431,53,63,2.4090907995867816,63000000.0,22,0,0
8752,1597846,1239755,8,63,0.4444444197530878,63000000.0,18,0,0
8753,1495600,754926,67,2,0.04858593179943007,2000000.0,1379,0,0
8754,3777242,2063062,141,275,0.4378881973978627,275000000.0,322,0,0
8755,1561146,1429554,2,3,0.1818181652892577,3000000.0,11,0,0
8756,2966772,3893222,17,181,0.06563706538364067,181000000.0,259,0,0
8757,460554,3716915,16,31,0.12403100679045732,31000000.0,129,0,0
8758,1432887,4066452,186,143,0.2523744908380265,0.5742971864486057,737,249,0
8759,3302825,3887171,8,9,0.34782607183364905,9000000.0,23,0,0
8760,3078648,3113932,23,247,0.04339622633321467,0.19951534717325087,530,1238,0
8761,149736,1336173,34,838,0.2207792193455895,838000000.0,154,0,0
8762,3683147,3451039,38,103,0.08597285048422433,103000000.0,442,0,0
8763,1895005,3733033,40,623,0.10335917285953702,623000000.0,387,0,0
8764,1429102,4182445,26,132,0.9999999615384628,132000000.0,26,0,0
8765,2391386,1630423,66,46,0.2122186488353098,46000000.0,311,0,0
8766,2251789,273715,18,27,0.2399999968000001,27000000.0,75,0,0
8767,2032867,3772598,72,108,0.08716707011238853,108000000.0,826,0,0
8768,1492115,2763391,21,12,0.19626168040876932,12000000.0,107,0,0
8769,3625439,183960,3,74,0.299999970000003,74000000.0,10,0,0
8770,2656185,773004,86,4,0.21446383986417994,4000000.0,401,0,0
8771,3241571,1093575,1,213,0.06249999609375024,2.3932584000757484,16,89,0
8772,4121054,4582850,87,1,0.3186813175139879,1000000.0,273,0,0
8773,3844365,4742865,115,62,14.374998203125227,0.5535714236288266,8,112,0
8774,996371,577443,13,357,0.058295963864143666,2.514084489337433,223,142,0
8775,2157328,3742712,20,11,0.14492753518168452,11000000.0,138,0,0
8776,1709398,3733033,40,22,0.10335917285953702,0.6470588044982705,387,34,0
8777,4607148,1587881,21,5,0.1891891874847821,5000000.0,111,0,0
8778,4515216,2570161,4,136,0.24999998437500096,0.08168168163262361,16,1665,0
8779,1995601,2366431,157,6,0.05967312806549864,6000000.0,2631,0,0
8780,4094697,623567,92,234,0.14175654831778653,0.1719324025187859,649,1361,0
8781,3902256,243018,3,16,0.4285713673469475,16000000.0,7,0,0
8782,3108276,117653,59,199,0.7468354335843617,199000000.0,79,0,0
8783,3824501,1236650,41,17,0.4456521690689982,17000000.0,92,0,0
8784,2265640,2506473,415,3,0.06232166991104945,3000000.0,6659,0,0
8785,535280,3370067,155,90,0.20287958088628327,90000000.0,764,0,0
8786,2033602,4159232,24,385,0.012006002995494746,385000000.0,1999,0,0
8787,1191204,3939380,20,118,0.2531645537574107,118000000.0,79,0,0
8788,1196225,4467644,27,912,0.01428571427815571,6.857142805585393,1890,133,0
8789,225124,4839526,3,12,0.023076922899408287,12000000.0,130,0,0
8790,2635295,1092129,185,123,0.08584686770958383,123000000.0,2155,0,0
8791,4255985,4128817,86,3,0.04574468082673155,3000000.0,1880,0,0
8792,1722935,4675165,8,138,0.34782607183364905,138000000.0,23,0,0
8793,4445347,2760117,271,1035,0.07540345017378869,1.039156625462694,3594,996,0
8794,1495600,4245940,146,2,0.07815845820227063,2000000.0,1868,0,0
8795,209191,4597942,237,659,0.7873754126665269,0.16704689476120485,301,3945,0
8796,2264701,2689691,6,665,0.9999998333333612,665000000.0,6,0,0
8797,4477620,2933517,35,18,0.08196721292279341,18000000.0,427,0,0
8798,1801676,4497472,11,212,0.4399999824000007,212000000.0,25,0,0
8799,4395944,4819083,129,21,0.1275964390429313,21000000.0,1011,0,0
8800,492035,3769409,27,136,0.07397260253706138,0.0996336995607079,365,1365,0
8801,853327,2172433,8,50,0.11764705709342566,50000000.0,68,0,0
8802,2428800,3135278,73,52,0.3686868668248138,52000000.0,198,0,0
8803,4699308,2695091,7,85,0.10144927389203952,85000000.0,69,0,0
8804,1432601,3432616,29,30,0.19078947242901664,30000000.0,152,0,0
8805,2955720,4178366,23,1,0.24468084846084204,1000000.0,94,0,0
8806,3302485,3192626,65,31,0.090152565755683,31000000.0,721,0,0
8807,2965375,4655006,1,39,0.05263157617728546,39000000.0,19,0,0
8808,2510362,2266717,7,99,1.1666664722222546,0.26829268219974883,6,369,0
8809,3256959,942440,30,2,0.08875739618710829,2000000.0,338,0,0
8810,871888,2200489,138,22,0.3309352510049514,22000000.0,417,0,0
8811,1142702,4223007,185,57,0.09240759236143477,57000000.0,2002,0,0
8812,2449296,1413126,61,2,0.06269270291604039,2000000.0,973,0,0
8813,1522373,395117,99,13,0.02485563644869304,13000000.0,3983,0,0
8814,2721855,2299421,152,3,0.07924921789403064,3000000.0,1918,0,0
8815,1765411,13751,30,114,0.1442307685373521,114000000.0,208,0,0
8816,352855,2506473,415,83,0.06232166991104945,83000000.0,6659,0,0
8817,1042307,2055183,5,1,0.3846153550295881,1000000.0,13,0,0
8818,204712,2831459,197,85,0.04378750832545288,85000000.0,4499,0,0
8819,487074,2681125,28,3,0.08235294093425606,3000000.0,340,0,0
8820,1770518,395117,99,29,0.02485563644869304,29000000.0,3983,0,0
8821,2566889,1687100,49,29,0.244999998775,0.13181818121900826,200,220,0
8822,1072872,2022832,15,41,0.0892857137542517,41000000.0,168,0,0
8823,1922398,1628755,3,3,0.12499999479166687,3000000.0,24,0,0
8824,772280,3431400,92,4,0.07082371049205256,4000000.0,1299,0,0
8825,4066830,4287735,27,102,0.2934782576795842,102000000.0,92,0,0
8826,1821613,3417866,3,188,0.33333329629630043,0.5236768787641313,9,359,0
8827,3115614,3730870,23,5,0.15972222111304013,5000000.0,144,0,0
8828,19269,2608048,6,38,0.017391304297416508,38000000.0,345,0,0
8829,1582441,491128,204,175,0.15178571417277847,175000000.0,1344,0,0
8830,4302821,4782388,15,10,0.5769230547337286,10000000.0,26,0,0
8831,663713,2021460,12,551,0.02218114598487773,7.2499999046052634,541,76,0
8832,3395510,1219418,126,22,5.2499997812500085,22000000.0,24,0,0
8833,3706176,3251045,73,24,0.12807017521391198,0.22429906332430785,570,107,0
8834,1735687,2681125,28,9,0.08235294093425606,9000000.0,340,0,0
8835,3762682,604125,2,1,0.040816325697626006,1000000.0,49,0,0
8836,3328639,1782783,1071,201,0.2902439023603675,201000000.0,3690,0,0
8837,4096612,3956535,31,2022,0.22962962792866945,0.005451545413353721,135,370904,0
8838,958601,949172,1,171,0.16666663888889352,0.12545854723003774,6,1363,0
8839,4584115,3318124,26,17,0.2795698894669905,17000000.0,93,0,0
8840,3639154,224552,253,137,0.21171548099438034,0.07271762204208193,1195,1884,0
8841,4406065,1451983,49,7,0.5632183843308232,7000000.0,87,0,0
8842,3762682,1765731,200,1,0.2936857558095657,1000000.0,681,0,0
8843,99929,3997092,39,7,0.16810344755127826,7000000.0,232,0,0
8844,4421587,2308616,16,44,0.20253164300592855,44000000.0,79,0,0
8845,2755105,4498800,10,2,0.15151514921946746,2000000.0,66,0,0
8846,2445713,4219582,40,179,0.3053435091195152,179000000.0,131,0,0
8847,2322497,3043233,6,11,0.11538461316568052,11000000.0,52,0,0
8848,608504,3881924,24,1,0.1403508763722171,1000000.0,171,0,0
8849,327965,4398018,4,25,1.333332888889037,25000000.0,3,0,0
8850,3601552,2198631,53,1,0.022582019589867056,1000000.0,2347,0,0
8851,1694355,4358141,9,79,0.10714285586734697,79000000.0,84,0,0
8852,3375372,4797294,9,1,0.00449999999775,1000000.0,2000,0,0
8853,1972008,3532343,8,34,0.13333333111111115,34000000.0,60,0,0
8854,4634127,1587881,21,37,0.1891891874847821,37000000.0,111,0,0
8855,3304718,2242956,102,135,0.012262563114659465,14.999998333333519,8318,9,0
8856,3459373,1687100,49,119,0.244999998775,119000000.0,200,0,0
8857,2951260,46090,67,10,0.05625524764378232,10000000.0,1191,0,0
8858,3779626,4708115,7,56,0.2258064443288244,56000000.0,31,0,0
8859,3383210,3149884,53,1,0.40769230455621297,1000000.0,130,0,0
8860,1032219,4751399,92,215,0.4999999972826088,0.1926523295764764,184,1116,0
8861,2052579,2628408,357,13,1.155339802086279,13000000.0,309,0,0
8862,3050073,1730864,34,18,0.0641509432751869,18000000.0,530,0,0
8863,3383073,4855215,30,31,0.3333333296296297,31000000.0,90,0,0
8864,744460,3606548,153,42,0.016710353864492097,42000000.0,9156,0,0
8865,570302,3798250,5,91,0.0510204076426489,91000000.0,98,0,0
8866,3963629,3031208,25,109,0.4545454462809919,109000000.0,55,0,0
8867,4074179,754986,48,170,0.2253521116180652,170000000.0,213,0,0
8868,1103366,2324422,204,5,0.22998872578355276,5000000.0,887,0,0
8869,1201096,1362833,26,4,0.3466666620444445,4000000.0,75,0,0
8870,1853961,1376558,18,6,0.1935483850156088,6000000.0,93,0,0
8871,54157,1896939,266,1,0.3633879776456448,1000000.0,732,0,0
8872,2781628,49037,212,8,0.21946169749538127,8000000.0,966,0,0
8873,4799962,4699529,588,174,5.653846099482249,174000000.0,104,0,0
8874,3882590,4452445,97,132,0.11452184165936027,132000000.0,847,0,0
8875,2417200,3056912,81,5,0.21832884038186293,5000000.0,371,0,0
8876,3657540,4589904,36,516,0.18848167440585512,516000000.0,191,0,0
8877,614747,67800,173,97,0.20069605545162872,97000000.0,862,0,0
8878,2971250,3120092,2,15,0.0126582277679859,15000000.0,158,0,0
8879,4836932,455141,225,1,0.3947368414127424,1000000.0,570,0,0
8880,2173151,2171358,52,35,0.11206896527571343,0.384615380388842,464,91,0
8881,3995236,3434262,77,28,0.30677290714433103,28000000.0,251,0,0
8882,3114204,1586232,21,26,0.3043478216761185,0.3170731668649614,69,82,0
8883,909677,4721192,33,3,0.2749999977083333,3000000.0,120,0,0
8884,1495600,495684,74,2,0.23642172448427565,2000000.0,313,0,0
8885,4007276,2764263,6,2532,0.29999998500000075,10.50622402279575,20,241,0
8886,273127,4452360,3,33,0.06521738988657848,33000000.0,46,0,0
8887,1051087,3478606,2,1,1.999998000002,1000000.0,1,0,0
8888,3267798,3971074,64,67,0.5565217342911154,67000000.0,115,0,0
8889,804801,750926,145,93,0.007018732755359953,93000000.0,20659,0,0
8890,4322367,2978353,18,23,0.13043478166351608,23000000.0,138,0,0
8891,29959,1148355,198,46,0.10190427169227778,0.7796610037345593,1943,59,0
8892,1315850,811736,8,48,0.4705882076124584,48000000.0,17,0,0
8893,325927,651351,3,68,0.7499998125000469,68000000.0,4,0,0
8894,2589511,1295223,101,213,0.6273291886501293,1.1513513451278303,161,185,0
8895,4155389,4154717,24,125,0.06779660997797568,0.18712574822286565,354,668,0
8896,3606238,4016649,16,2,0.04776119388728002,2000000.0,335,0,0
8897,1678282,742548,41,3,0.14186851161983213,3000000.0,289,0,0
8898,4799044,1596155,76,5,0.2846441936904712,5000000.0,267,0,0
8899,4565646,2226291,8,37,0.39999998000000103,37000000.0,20,0,0
8900,4266094,3596185,24,42,0.2790697641968632,42000000.0,86,0,0
8901,2102776,4287735,27,8,0.2934782576795842,8000000.0,92,0,0
8902,409262,3198433,46,34,0.3898305051709279,34000000.0,118,0,0
8903,3327588,1167211,115,2,4.599999816000008,2000000.0,25,0,0
8904,1315850,2389638,30,48,0.11235955014097547,48000000.0,267,0,0
8905,890960,970600,204,1,0.3295638120685561,1000000.0,619,0,0
8906,1613382,3711007,64,16,0.08010012505619507,16000000.0,799,0,0
8907,466302,2608048,6,47,0.017391304297416508,47000000.0,345,0,0
8908,4276097,4643656,5,46,0.1351351314828343,46000000.0,37,0,0
8909,4299050,4079340,17,4,0.4358974247205789,4000000.0,39,0,0
8910,4334486,1351195,335,17,0.030529481451696937,17000000.0,10973,0,0
8911,4409813,9202,96,5,0.4067796592933065,5000000.0,236,0,0
8912,778021,2307937,55,6,1.833333272222224,6000000.0,30,0,0
8913,2990704,1854023,36,170,0.2236024830832144,0.6882591065252668,161,247,0
8914,242455,3167544,76,4,0.2804428033932,4000000.0,271,0,0
8915,1245989,2476925,13,442,2.166666305555616,0.10426987494591416,6,4239,0
8916,4128045,219686,58,20,0.10526315770369662,20000000.0,551,0,0
8917,2211339,3733033,40,2,0.10335917285953702,2000000.0,387,0,0
8918,2340324,3131854,79,3,0.5129870096559285,3000000.0,154,0,0
8919,653633,4284282,368,319,0.23574631631278264,12.75999948960002,1561,25,0
8920,4198583,3711007,64,62,0.08010012505619507,62000000.0,799,0,0
8921,2767142,4505818,164,106,0.057142857122946734,106000000.0,2870,0,0
8922,3010945,1641756,58,69,0.95081965654394,69000000.0,61,0,0
8923,3061931,1362833,26,100,0.3466666620444445,0.9523809433106576,75,105,0
8924,3853574,1590882,3,124,0.04687499926757814,0.3069306923095775,64,404,0
8925,4398241,3716915,16,1,0.12403100679045732,1000000.0,129,0,0
8926,2178305,4743153,40,304,0.2127659563150747,304000000.0,188,0,0
8927,302849,4079340,17,23,0.4358974247205789,0.11675126844288695,39,197,0
8928,3164163,1630423,66,56,0.2122186488353098,56000000.0,311,0,0
8929,3995236,3149884,53,28,0.40769230455621297,28000000.0,130,0,0
8930,2031436,67800,173,7,0.20069605545162872,0.042944785012608684,862,163,0
8931,1565469,1225417,7,1637,0.2592592496570648,27.74576224159725,27,59,0
8932,804801,3446506,19,93,0.12582781373623966,93000000.0,151,0,0
8933,57883,4732444,88,85,0.09575625669667437,85000000.0,919,0,0
8934,4421587,4420255,11,44,0.14285714100185531,44000000.0,77,0,0
8935,273881,2313654,44,14,0.042226487483467856,14000000.0,1042,0,0
8936,2866908,691232,565,5,0.021744987106117653,5000000.0,25983,0,0
8937,3753484,2920273,2,14,0.017699114887618453,14000000.0,113,0,0
8938,4186227,1092129,185,179,0.08584686770958383,179000000.0,2155,0,0
8939,3434396,1574437,8,5,0.0754716974012104,5000000.0,106,0,0
8940,1397316,3821504,3,1458,1.499999250000375,14.87755086859642,2,98,0
8941,3410967,3957402,106,50,0.7969924752105829,50000000.0,133,0,0
8942,345813,2653433,9,45,0.191489357627886,45000000.0,47,0,0
8943,3800540,3195688,3,15,0.036585365407495546,15000000.0,82,0,0
8944,4483821,272134,42,3,0.18502202561664305,3000000.0,227,0,0
8945,1072872,4159234,4,41,0.10256409993425386,41000000.0,39,0,0
8946,3588368,3836659,43,1,1.1315789175900286,1000000.0,38,0,0
8947,2868440,1443500,183,318,0.23431498049383484,1.7865168438959729,781,178,0
8948,2241589,1044619,35,9,0.17857142766034986,9000000.0,196,0,0
8949,4234840,2745387,49,13,1.1395348572201196,13000000.0,43,0,0
8950,4298355,4013082,90,1,0.28481012568098063,1000000.0,316,0,0
8951,1905607,3847967,126,139,0.19999999968253968,139000000.0,630,0,0
8952,4424787,1426916,4,178,0.03636363603305785,178000000.0,110,0,0
8953,3571822,1073493,36,14,17.9999910000045,14000000.0,2,0,0
8954,4747550,2393127,49,88,1.8846153121301803,88000000.0,26,0,0
8955,4161763,195757,76,10,0.02677942211882332,10000000.0,2838,0,0
8956,193159,4204662,11,2,1.8333330277778288,2000000.0,6,0,0
8957,2574560,3925727,15,172,0.03597122293532081,172000000.0,417,0,0
8958,1415397,750926,145,8,0.007018732755359953,0.1904761859410432,20659,42,0
8959,624993,2722351,27,34,0.029189189157633313,34000000.0,925,0,0
8960,165055,4115547,47,355,0.10129310322997176,0.3935698443530268,464,902,0
8961,899384,2315048,8,6,0.1777777738271606,6000000.0,45,0,0
8962,1916723,4223704,188,111,1.6068375931039522,1.2613636220299589,117,88,0
8963,76607,3446567,29,11,0.097643097314333,11000000.0,297,0,0
8964,4208140,1514261,27,1,0.32530120089998554,1000000.0,83,0,0
8965,2032867,2366431,157,108,0.05967312806549864,108000000.0,2631,0,0
8966,4692905,733542,1,6,0.33333322222225925,6000000.0,3,0,0
8967,2681572,1091584,119,2,0.0897435896759098,2000000.0,1326,0,0
8968,54157,19760,46,1,0.5348837147106545,1000000.0,86,0,0
8969,165055,1294163,16,355,0.3720930146024881,0.3935698443530268,43,902,0
8970,3397645,3023014,20,816,0.0579710143247217,0.8071216609227283,345,1011,0
8971,2305549,2434497,31,46,0.3874999951562501,46000000.0,80,0,0
8972,3882590,812688,1,132,0.06249999609375024,132000000.0,16,0,0
8973,478223,2313654,44,470,0.042226487483467856,470000000.0,1042,0,0
8974,4563454,362148,9,1,0.2432432366691017,1000000.0,37,0,0
8975,2791664,4524669,9,86,0.2647058745674743,0.09534368060383183,34,902,0
8976,4610787,136049,40,5,0.13605442130593734,5000000.0,294,0,0
8977,3007594,3980329,4,135,0.4444443950617339,135000000.0,9,0,0
8978,1026468,2206017,58,89,0.7631578846952909,89000000.0,76,0,0
8979,49513,2826278,155,2,0.5457746459655822,2000000.0,284,0,0
8980,3640207,2319421,40,4,0.19704433400470767,4000000.0,203,0,0
8981,1730211,762479,14,2,0.06796116471863513,2000000.0,206,0,0
8982,1721413,1914584,211,1278,0.028253883231353256,1278000000.0,7468,0,0
8983,1166818,3956535,31,53,0.22962962792866945,53000000.0,135,0,0
8984,4155714,4518583,456,69,0.16672760505786927,69000000.0,2735,0,0
8985,226721,1760195,8,2,0.045977011230017184,2000000.0,174,0,0
8986,2178305,443904,87,304,0.04347826084783695,304000000.0,2001,0,0
8987,2471103,1392717,68,1,1.1147540800859987,1000000.0,61,0,0
8988,4011543,3994516,16,80,0.2051282024983564,80000000.0,78,0,0
8989,3065172,1504438,280,712,0.21960784296501346,712000000.0,1275,0,0
8990,803481,2624184,101,1,0.7372262719910492,1000000.0,137,0,0
8991,1888220,1542411,91,7,2.11627902055165,7000000.0,43,0,0
8992,1190704,1760195,8,144,0.045977011230017184,144000000.0,174,0,0
8993,3649303,3096596,108,1,0.19251336864079613,1000000.0,561,0,0
8994,2157727,4352101,21,1,0.04585152828416697,1000000.0,458,0,0
8995,4272458,559652,150,189,1.0791366828839088,0.17532467516203645,139,1078,0
8996,1960538,579536,73,237,0.14570858254349586,0.2529348983426522,501,937,0
8997,2652623,3202510,6,8,0.07594936612722322,0.7999999200000081,79,10,0
8998,742195,3096596,108,15,0.19251336864079613,15000000.0,561,0,0
8999,4409813,3733752,400,5,2.272727259814049,5000000.0,176,0,0
9000,1378011,4427946,56,199,0.25339366401179336,199000000.0,221,0,0
9001,4658228,3407905,3,3,0.09090908815427008,3000000.0,33,0,0
9002,2558769,268519,1,132,0.999999000001,3.1428570680272125,1,42,0
9003,1452193,2146076,234,289,0.8830188645923817,289000000.0,265,0,0
9004,3906437,153792,8,9,0.068965516646849,9000000.0,116,0,0
9005,4149096,1262238,16,3,0.042216358727661316,3000000.0,379,0,0
9006,901150,4561995,782,43,2.041775451588053,43000000.0,383,0,0
9007,3002541,2699583,6,21,0.08333333217592595,21000000.0,72,0,0
9008,3870459,3080022,9,17,0.191489357627886,17000000.0,47,0,0
9009,1342577,224552,253,35,0.21171548099438034,35000000.0,1195,0,0
9010,948009,4479676,23,24,0.4893616917157087,24000000.0,47,0,0
9011,246307,725231,57,36,0.2317073161312711,36000000.0,246,0,0
9012,653633,1377969,5,319,0.08196721177102932,12.75999948960002,61,25,0
9013,1980682,3928545,46,2,0.2139534873769605,2000000.0,215,0,0
9014,4607502,623444,27,96,0.11249999953125,96000000.0,240,0,0
9015,3162385,3046801,330,104,0.2983725132926107,104000000.0,1106,0,0
9016,90257,4392592,185,123,0.6514084484105337,123000000.0,284,0,0
9017,726135,2145365,11,60,0.06145251362317033,60000000.0,179,0,0
9018,2707096,1949391,36,173,0.1545064371051226,173000000.0,233,0,0
9019,3341056,1486685,411,2,0.3784530383255497,2000000.0,1086,0,0
9020,4254453,414390,10,768,0.11363636234504132,127.99997866667023,88,6,0
9021,3262474,408123,105,182,1.105263146260388,182000000.0,95,0,0
