0,_sink,_source,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,out_degree_a,out_degree_b,z1_b_to_a
756,683678,4143745,4841,1,0.0063547446615992076,1000000.0,8,0,0
757,979255,2220133,4841,1,0.0063547446615992076,1000000.0,567,282,0
758,1513515,552690,4841,1,0.0063547446615992076,1000000.0,770,0,0
759,4666032,2089216,4841,2,0.0063547446615992076,2000000.0,62,0,0
760,4266986,734968,4841,2,0.0063547446615992076,2000000.0,450,0,0
761,3222295,748396,4841,63,0.0063547446615992076,63000000.0,68,0,0
762,4010152,3473274,4841,1,0.0063547446615992076,1000000.0,786,155,0
763,1700117,401726,4841,1,0.0063547446615992076,1000000.0,111,0,0
764,4326349,4205304,4841,1,0.0063547446615992076,1000000.0,219,0,0
765,3737538,713973,4841,1,0.0063547446615992076,1000000.0,14,0,0
766,3902256,268979,4841,1,0.0063547446615992076,1000000.0,149,0,0
767,2445713,1774406,4841,12,0.0063547446615992076,12000000.0,60,0,0
768,3727886,1566271,4841,1,0.0063547446615992076,1000000.0,117,0,0
769,542316,1747009,4841,2,0.0063547446615992076,2000000.0,66,0,0
770,1428975,3760607,4841,4,0.0063547446615992076,4000000.0,59,0,0
771,3937192,2062066,4841,1,0.0063547446615992076,1000000.0,759,0,0
772,2769934,2469227,4841,1,0.0063547446615992076,1000000.0,42,0,0
773,2442529,463854,4841,3,0.0063547446615992076,3000000.0,1259,0,0
774,1205255,3369814,4841,2,0.0063547446615992076,2000000.0,93,0,0
775,1807947,268091,4841,1,0.0063547446615992076,1000000.0,39,0,0
776,257577,3561896,4841,2,0.0063547446615992076,2000000.0,713,0,0
777,2507601,4181239,4841,1,0.0063547446615992076,1000000.0,29,0,0
778,3851609,745210,4841,6,0.0063547446615992076,6000000.0,278,0,0
779,4173475,4247950,4841,1,0.0063547446615992076,1000000.0,195,27,0
780,3527826,4611286,4841,3,0.0063547446615992076,3000000.0,286,0,0
781,3311965,3094990,4841,1,0.0063547446615992076,1000000.0,4245,0,0
782,1633484,4459514,4841,3,0.0063547446615992076,3000000.0,198,0,0
783,4198583,2814285,4841,1,0.0063547446615992076,1000000.0,3324,0,0
784,2815618,2152778,4841,1,0.0063547446615992076,1000000.0,3887,0,0
785,1609289,9202,4841,1,0.0063547446615992076,1000000.0,236,0,0
786,3025604,2858107,4841,7,0.0063547446615992076,7000000.0,1459,0,0
787,3284336,3881850,4841,1,0.0063547446615992076,1000000.0,137,0,0
788,703387,1200874,4841,2,0.0063547446615992076,2000000.0,33,0,0
789,4776931,1730864,4841,5,0.0063547446615992076,5000000.0,530,0,0
790,3906437,1976020,4841,1,0.0063547446615992076,1000000.0,2051,0,0
791,4411245,3478937,4841,168,0.0063547446615992076,168000000.0,97,0,0
792,2151625,2606468,4841,1,0.0063547446615992076,1000000.0,1748,0,0
793,3601552,810847,4841,1,0.0063547446615992076,1000000.0,63,0,0
794,3994251,2518054,4841,1,0.0063547446615992076,1000000.0,1136,0,0
795,3723065,4730476,4841,6,0.0063547446615992076,6000000.0,895,0,0
796,1802531,2675276,4841,1,0.0063547446615992076,1000000.0,39,0,0
797,996371,274343,4841,1,0.0063547446615992076,1000000.0,301,142,0
798,3477517,3650803,4841,6,0.0063547446615992076,6000000.0,199,0,0
799,3007594,1159131,4841,1,0.0063547446615992076,1000000.0,138,0,0
800,1063328,4660393,4841,1,0.0063547446615992076,1000000.0,456,0,0
801,3755407,1430292,4841,2,0.0063547446615992076,2000000.0,139,0,0
802,3292438,4855215,4841,1,0.0063547446615992076,1000000.0,90,1399,0
803,4215650,155341,4841,1,0.0063547446615992076,1000000.0,1802,0,0
804,668241,4791237,4841,1,0.0063547446615992076,1000000.0,1795,0,0
805,1473701,504848,4841,1,0.0063547446615992076,1000000.0,1452,0,0
806,440093,812688,4841,42,0.0063547446615992076,42000000.0,16,1,0
807,4522612,1218819,4841,2,0.0063547446615992076,2000000.0,17,0,0
808,3825480,904699,4841,1,0.0063547446615992076,1000000.0,243,0,0
809,3273144,3371729,4841,1,0.0063547446615992076,1000000.0,982,539,0
810,2524567,2518902,4841,2,0.0063547446615992076,2000000.0,970,0,0
811,891969,2608048,4841,1,0.0063547446615992076,1000000.0,345,0,0
812,3827835,133167,4841,1,0.0063547446615992076,1000000.0,238,0,0
813,2685390,1735998,4841,2,0.0063547446615992076,2000000.0,244,0,0
814,2661301,1851023,4841,1,0.0063547446615992076,1000000.0,235,426,0
815,4651979,4223007,4841,1,0.0063547446615992076,1000000.0,2002,0,0
816,4096612,2978385,4841,4,0.0063547446615992076,4000000.0,394,370904,0
817,2890172,2982118,4841,1,0.0063547446615992076,1000000.0,1779,0,0
818,3281495,1985096,4841,1,0.0063547446615992076,1000000.0,89,0,0
819,772280,2872865,4841,2,0.0063547446615992076,2000000.0,6996,0,0
820,2700195,1730546,4841,1,0.0063547446615992076,1000000.0,114,0,0
821,3267798,3759171,4841,1,0.0063547446615992076,1000000.0,283,0,0
822,1736248,1474194,4841,2,0.0063547446615992076,2000000.0,52,334,0
823,1205898,136049,4841,1,0.0063547446615992076,1000000.0,294,0,0
824,2791664,779856,4841,1,0.0063547446615992076,1000000.0,2,902,0
825,2589511,2976069,4841,2,0.0063547446615992076,2000000.0,122,185,0
826,3118599,56121,4841,1,0.0063547446615992076,1000000.0,24,0,0
827,4027234,752326,4841,3,0.0063547446615992076,3000000.0,100,0,0
828,1073098,1129405,4841,1,0.0063547446615992076,1000000.0,122,0,0
829,352759,4219582,4841,1,0.0063547446615992076,1000000.0,131,0,0
830,1774334,67800,4841,1,0.0063547446615992076,1000000.0,862,791,0
831,3275980,1562061,4841,2,0.0063547446615992076,2000000.0,70,0,0
832,3056997,4469172,4841,1,0.0063547446615992076,1000000.0,581,0,0
833,2747148,1632644,4841,1,0.0063547446615992076,1000000.0,228,0,0
834,2394094,2103452,4841,1,0.0063547446615992076,1000000.0,9,0,0
835,1275575,1792282,4841,12,0.0063547446615992076,12000000.0,268,0,0
836,2777919,2337068,4841,1,0.0063547446615992076,1000000.0,1590,111,0
837,487074,383188,4841,1,0.0063547446615992076,1000000.0,27,0,0
838,1694426,3624273,4841,1,0.0063547446615992076,1000000.0,916,0,0
839,3784976,1927607,4841,1,0.0063547446615992076,1000000.0,12,0,0
840,3871166,2564846,4841,1,0.0063547446615992076,1000000.0,38,0,0
841,3658913,469289,4841,1,0.0063547446615992076,1000000.0,487,0,0
842,3070342,3579512,4841,3,0.0063547446615992076,3000000.0,38,0,0
843,1916723,3609789,4841,2,0.0063547446615992076,2000000.0,39,88,0
844,2558769,1005255,4841,2,0.0063547446615992076,2000000.0,121,42,0
845,4005729,4820881,4841,5,0.0063547446615992076,5000000.0,3381,0,0
846,3968888,2666350,4841,3,0.0063547446615992076,3000000.0,760,0,0
847,1836007,979653,4841,1,0.0063547446615992076,1000000.0,377,2368,0
848,3459373,3156444,4841,1,0.0063547446615992076,1000000.0,52,0,0
849,3088232,3454223,4841,1,0.0063547446615992076,1000000.0,148,690,0
850,1990675,1691726,4841,4,0.0063547446615992076,4000000.0,13,0,0
851,1764317,1938140,4841,2,0.0063547446615992076,2000000.0,203,0,0
852,123591,2920273,4841,2,0.0063547446615992076,2000000.0,113,0,0
853,1201096,4778699,4841,1,0.0063547446615992076,1000000.0,274,0,0
854,1380378,267534,4841,2,0.0063547446615992076,2000000.0,383,0,0
855,2685283,1135603,4841,1,0.0063547446615992076,1000000.0,32,5655,0
856,535280,4743153,4841,2,0.0063547446615992076,2000000.0,188,0,0
857,4571277,4164647,4841,1,0.0063547446615992076,1000000.0,1254,0,0
858,3853574,3251800,4841,2,0.0063547446615992076,2000000.0,825,404,0
859,2824480,142496,4841,3,0.0063547446615992076,3000000.0,247,0,0
860,2287915,1353165,4841,1,0.0063547446615992076,1000000.0,327,0,0
861,3288243,4721192,4841,12,0.0063547446615992076,12000000.0,120,41,0
862,1140025,148935,4841,1,0.0063547446615992076,1000000.0,31,96,0
863,4625985,754986,4841,5,0.0063547446615992076,5000000.0,213,2138,0
864,2493630,3100893,4841,3,0.0063547446615992076,3000000.0,187,0,0
865,2760565,1456698,4841,2,0.0063547446615992076,2000000.0,26,0,0
866,3065172,3167544,4841,3,0.0063547446615992076,3000000.0,271,0,0
867,2471103,1615945,4841,2,0.0063547446615992076,2000000.0,124,0,0
868,3893890,923082,4841,1,0.0063547446615992076,1000000.0,1995,0,0
869,3970114,3615734,4841,3,0.0063547446615992076,3000000.0,51,0,0
870,1008064,2299912,4841,1,0.0063547446615992076,1000000.0,2674,0,0
871,1397316,609330,4841,1,0.0063547446615992076,1000000.0,292,98,0
872,4834648,2338838,4841,2,0.0063547446615992076,2000000.0,91,0,0
873,2903363,2017826,4841,1,0.0063547446615992076,1000000.0,18,242,0
874,4124480,1049150,4841,4,0.0063547446615992076,4000000.0,2879,348,0
875,3824501,2608376,4841,1,0.0063547446615992076,1000000.0,256,0,0
876,1660395,1482666,4841,1,0.0063547446615992076,1000000.0,6836,0,0
877,1678282,1306100,4841,1,0.0063547446615992076,1000000.0,40,0,0
878,3611999,2826278,4841,1,0.0063547446615992076,1000000.0,284,0,0
879,2721855,2395078,4841,1,0.0063547446615992076,1000000.0,155,0,0
880,2927670,3680790,4841,42,0.0063547446615992076,42000000.0,149,0,0
881,151153,4272458,4841,1,0.0063547446615992076,1000000.0,1078,0,0
882,1595754,3596185,4841,1,0.0063547446615992076,1000000.0,86,0,0
883,4291780,370525,4841,1,0.0063547446615992076,1000000.0,2455,0,0
884,1974361,2226097,4841,2,0.0063547446615992076,2000000.0,502,0,0
885,1102747,431391,4841,2,0.0063547446615992076,2000000.0,111,0,0
886,726929,300097,4841,1,0.0063547446615992076,1000000.0,273,0,0
887,2586375,750926,4841,1,0.0063547446615992076,1000000.0,20659,0,0
888,4192365,153480,4841,2,0.0063547446615992076,2000000.0,94,0,0
889,212805,3506025,4841,1,0.0063547446615992076,1000000.0,68,297,0
890,2199228,2452484,4841,175,0.0063547446615992076,175000000.0,27,0,0
891,3304718,1233851,4841,1,0.0063547446615992076,1000000.0,185,9,0
892,2103578,456126,4841,1,0.0063547446615992076,1000000.0,73,0,0
893,1614313,3286368,4841,6,0.0063547446615992076,6000000.0,326,0,0
894,1677060,759809,4841,5,0.0063547446615992076,5000000.0,148,0,0
895,1922398,3538278,4841,4,0.0063547446615992076,4000000.0,1,0,0
896,4757627,783972,4841,1,0.0063547446615992076,1000000.0,134,0,0
897,3886160,2085193,4841,2,0.0063547446615992076,2000000.0,102,0,0
898,2262983,623444,4841,2,0.0063547446615992076,2000000.0,240,0,0
899,528928,1219418,4841,10,0.0063547446615992076,10000000.0,24,0,0
900,538998,1998627,4841,1,0.0063547446615992076,1000000.0,399,0,0
901,3400944,573693,4841,1,0.0063547446615992076,1000000.0,104,10995,0
902,1959052,1101947,4841,5,0.0063547446615992076,5000000.0,13,0,0
903,617576,3887171,4841,3,0.0063547446615992076,3000000.0,23,0,0
904,4161490,4093525,4841,2,0.0063547446615992076,2000000.0,115,0,0
905,1503250,1711569,4841,1,0.0063547446615992076,1000000.0,324,0,0
906,2766614,1318170,4841,1,0.0063547446615992076,1000000.0,92,0,0
907,2434223,2915489,4841,2,0.0063547446615992076,2000000.0,38,39,0
908,1735687,4713292,4841,1,0.0063547446615992076,1000000.0,22,0,0
909,4836932,4342160,4841,2,0.0063547446615992076,2000000.0,89,0,0
910,1340111,563322,4841,36,0.0063547446615992076,36000000.0,672,564,0
911,1049281,922949,4841,1,0.0063547446615992076,1000000.0,1140,0,0
912,1967550,1455727,4841,2,0.0063547446615992076,2000000.0,94,0,0
913,2401865,4347727,4841,1,0.0063547446615992076,1000000.0,55,0,0
914,4553620,1779478,4841,2,0.0063547446615992076,2000000.0,25,0,0
915,1133567,820951,4841,10,0.0063547446615992076,10000000.0,5539,0,0
916,3606238,1295223,4841,2,0.0063547446615992076,2000000.0,161,0,0
917,1989292,234766,4841,3,0.0063547446615992076,3000000.0,87,76,0
918,2052579,495684,4841,5,0.0063547446615992076,5000000.0,313,0,0
919,262528,2604474,4841,2,0.0063547446615992076,2000000.0,400,0,0
920,3095483,4457096,4841,2,0.0063547446615992076,2000000.0,30,0,0
921,1483950,3225386,4841,2,0.0063547446615992076,2000000.0,136,491,0
922,2151517,3959449,4841,1,0.0063547446615992076,1000000.0,3,0,0
923,2128045,2695091,4841,1,0.0063547446615992076,1000000.0,69,0,0
924,2784159,2245867,4841,2,0.0063547446615992076,2000000.0,17,0,0
925,2177982,1719345,4841,2,0.0063547446615992076,2000000.0,9760,68849,0
926,4690299,3795465,4841,5,0.0063547446615992076,5000000.0,19,0,0
927,1374445,2902003,4841,1,0.0063547446615992076,1000000.0,6621,0,0
928,1253026,1895458,4841,1,0.0063547446615992076,1000000.0,182,2116,0
929,888836,888120,4841,1,0.0063547446615992076,1000000.0,1818,16616,0
930,2486525,4866498,4841,2,0.0063547446615992076,2000000.0,1685,0,0
931,4696690,184687,4841,1,0.0063547446615992076,1000000.0,1520,2933,0
932,1064883,2871308,4841,2,0.0063547446615992076,2000000.0,346,0,0
933,4180588,552693,4841,1,0.0063547446615992076,1000000.0,101,364,0
934,978745,460696,4841,2,0.0063547446615992076,2000000.0,104,0,0
935,2717219,3721072,4841,1,0.0063547446615992076,1000000.0,137,0,0
936,637362,242742,4841,45,0.0063547446615992076,45000000.0,84,0,0
937,3324817,4147170,4841,2,0.0063547446615992076,2000000.0,298,0,0
938,127123,1299015,4841,5,0.0063547446615992076,5000000.0,481,0,0
939,907052,833087,4841,4,0.0063547446615992076,4000000.0,99,71,0
940,4005148,137437,4841,6,0.0063547446615992076,6000000.0,65,0,0
941,2999710,2474997,4841,37,0.0063547446615992076,37000000.0,135,0,0
942,2898182,4137763,4841,1,0.0063547446615992076,1000000.0,100,0,0
943,3873884,475232,4841,1,0.0063547446615992076,1000000.0,57,0,0
944,3144985,2519600,4841,3,0.0063547446615992076,3000000.0,183,0,0
945,1253335,851486,4841,6,0.0063547446615992076,6000000.0,369,0,0
946,2555689,1484675,4841,2,0.0063547446615992076,2000000.0,122,0,0
947,3528798,863325,4841,4,0.0063547446615992076,4000000.0,805,0,0
948,2270767,865410,4841,1,0.0063547446615992076,1000000.0,138,0,0
949,4013191,1588061,4841,2,0.0063547446615992076,2000000.0,128,0,0
950,2363738,2975625,4841,1,0.0063547446615992076,1000000.0,231,0,0
951,1522214,919101,4841,1,0.0063547446615992076,1000000.0,41,0,0
952,4116046,3893222,4841,1,0.0063547446615992076,1000000.0,259,0,0
953,824031,4759359,4841,8,0.0063547446615992076,8000000.0,856,0,0
954,3649303,3298060,4841,1,0.0063547446615992076,1000000.0,361,0,0
955,1613382,1618544,4841,1,0.0063547446615992076,1000000.0,18,0,0
956,816913,2324352,4841,2,0.0063547446615992076,2000000.0,1242,0,0
957,3804486,4499487,4841,1,0.0063547446615992076,1000000.0,25,0,0
958,2833178,861461,4841,1,0.0063547446615992076,1000000.0,215,0,0
959,2885043,2713798,4841,29,0.0063547446615992076,29000000.0,426,0,0
960,343584,2475214,4841,2,0.0063547446615992076,2000000.0,18,0,0
961,716282,2815706,4841,1,0.0063547446615992076,1000000.0,663,0,0
962,785119,810494,4841,11,0.0063547446615992076,11000000.0,287,0,0
963,29959,3743292,4841,1,0.0063547446615992076,1000000.0,13,59,0
964,2309371,4022436,4841,2,0.0063547446615992076,2000000.0,466,0,0
965,3241571,1576600,4841,1,0.0063547446615992076,1000000.0,59,89,0
966,727760,3164595,4841,1,0.0063547446615992076,1000000.0,22,0,0
967,2371785,2342340,4841,1,0.0063547446615992076,1000000.0,30,0,0
968,3258850,3318025,4841,2,0.0063547446615992076,2000000.0,24,0,0
969,2258576,854025,4841,1,0.0063547446615992076,1000000.0,116,0,0
970,621120,3446567,4841,1,0.0063547446615992076,1000000.0,297,671,0
971,2330265,3067879,4841,4,0.0063547446615992076,4000000.0,151,4717,0
972,1268920,989455,4841,1,0.0063547446615992076,1000000.0,1097,0,0
973,843636,3517389,4841,1,0.0063547446615992076,1000000.0,1602,0,0
974,1857594,2506342,4841,2,0.0063547446615992076,2000000.0,11317,0,0
975,4395944,863783,4841,3,0.0063547446615992076,3000000.0,130,0,0
976,1528823,1632116,4841,7,0.0063547446615992076,7000000.0,119,0,0
977,4515216,2359631,4841,1,0.0063547446615992076,1000000.0,1909,1665,0
978,3629131,3317934,4841,1,0.0063547446615992076,1000000.0,179,27,0
979,2350634,2932339,4841,5,0.0063547446615992076,5000000.0,249,0,0
980,1514817,927463,4841,2,0.0063547446615992076,2000000.0,120,0,0
981,1721413,3598083,4841,12,0.0063547446615992076,12000000.0,1352,0,0
982,9946,2429371,4841,2,0.0063547446615992076,2000000.0,10,0,0
983,3411931,1039279,4841,3,0.0063547446615992076,3000000.0,539,0,0
984,3918393,2895068,4841,3,0.0063547446615992076,3000000.0,35,0,0
985,1483116,1854023,4841,3,0.0063547446615992076,3000000.0,161,0,0
986,2082827,725415,4841,2,0.0063547446615992076,2000000.0,90,0,0
987,1678405,1202857,4841,1,0.0063547446615992076,1000000.0,178,354,0
988,1218296,3689215,4841,2,0.0063547446615992076,2000000.0,298,0,0
989,1142702,4528705,4841,1,0.0063547446615992076,1000000.0,680,0,0
990,711824,4034438,4841,1,0.0063547446615992076,1000000.0,73,0,0
991,3556169,3782034,4841,1,0.0063547446615992076,1000000.0,231,0,0
992,1666556,1014721,4841,1,0.0063547446615992076,1000000.0,52,211,0
993,3395510,3270580,4841,6,0.0063547446615992076,6000000.0,21,0,0
994,4426524,2324422,4841,4,0.0063547446615992076,4000000.0,887,0,0
995,345813,1194190,4841,1,0.0063547446615992076,1000000.0,278,0,0
996,1996375,2625217,4841,1,0.0063547446615992076,1000000.0,133,0,0
997,2211339,2824005,4841,9,0.0063547446615992076,9000000.0,123,0,0
998,4166917,1576591,4841,78,0.0063547446615992076,78000000.0,16546,0,0
999,4664852,380525,4841,2,0.0063547446615992076,2000000.0,87,0,0
1000,2416078,3993072,4841,1,0.0063547446615992076,1000000.0,63,0,0
1001,594102,1094048,4841,1,0.0063547446615992076,1000000.0,1027,0,0
1002,624993,4600134,4841,1,0.0063547446615992076,1000000.0,223,0,0
1003,2893207,2764263,4841,1,0.0063547446615992076,1000000.0,20,0,0
1004,2882100,4177865,4841,2,0.0063547446615992076,2000000.0,353,0,0
1005,4808386,4623321,4841,2,0.0063547446615992076,2000000.0,937,0,0
1006,4679904,3718908,4841,8,0.0063547446615992076,8000000.0,1113,1218,0
1007,3910839,2745387,4841,3,0.0063547446615992076,3000000.0,43,0,0
1008,112647,3195688,4841,1,0.0063547446615992076,1000000.0,82,0,0
1009,1770441,1813368,4841,1,0.0063547446615992076,1000000.0,212,630,0
1010,4758377,2009930,4841,1,0.0063547446615992076,1000000.0,10650,0,0
1011,2443214,1787403,4841,1,0.0063547446615992076,1000000.0,286,0,0
1012,1894531,4726874,4841,2,0.0063547446615992076,2000000.0,31,0,0
1013,3728341,127950,4841,2,0.0063547446615992076,2000000.0,7009,0,0
1014,3706176,3794842,4841,3,0.0063547446615992076,3000000.0,52,107,0
1015,3535207,3296250,4841,8,0.0063547446615992076,8000000.0,121,129,0
1016,757734,4811622,4841,1,0.0063547446615992076,1000000.0,9329,0,0
1017,2701054,3683564,4841,1,0.0063547446615992076,1000000.0,179,0,0
1018,689821,1283657,4841,2,0.0063547446615992076,2000000.0,1311,0,0
1019,4321162,3836659,4841,1,0.0063547446615992076,1000000.0,38,10697,0
1020,3872415,1488401,4841,7,0.0063547446615992076,7000000.0,34731,0,0
1021,1030864,31098,4841,1,0.0063547446615992076,1000000.0,132,0,0
1022,1970291,2451660,4841,1,0.0063547446615992076,1000000.0,14,98,0
1023,3720766,718458,4841,1,0.0063547446615992076,1000000.0,151,0,0
1024,4114575,2002799,4841,1,0.0063547446615992076,1000000.0,42,0,0
1025,2338090,2005497,4841,1,0.0063547446615992076,1000000.0,246,0,0
1026,3452067,2118551,4841,1,0.0063547446615992076,1000000.0,104,0,0
1027,254059,3778796,4841,5,0.0063547446615992076,5000000.0,6619,0,0
1028,3973930,4348766,4841,12,0.0063547446615992076,12000000.0,285,0,0
1029,1973662,3475909,4841,1,0.0063547446615992076,1000000.0,47,0,0
1030,3855745,240027,4841,2,0.0063547446615992076,2000000.0,4712,0,0
1031,2518627,4263251,4841,1,0.0063547446615992076,1000000.0,95,0,0
1032,2191992,942440,4841,1,0.0063547446615992076,1000000.0,338,0,0
1033,456126,850459,4841,55,0.0063547446615992076,55000000.0,3808,73,0
1034,3025121,3716119,4841,1,0.0063547446615992076,1000000.0,77,381,0
1035,1104604,988417,4841,135,0.0063547446615992076,135000000.0,284,0,0
1036,2981668,5221,4841,4,0.0063547446615992076,4000000.0,432,0,0
1037,243830,2021460,4841,1,0.0063547446615992076,1000000.0,541,0,0
1038,1196225,4774646,4841,1,0.0063547446615992076,1000000.0,78,133,0
1039,143446,2435515,4841,2,0.0063547446615992076,2000000.0,2355,0,0
1040,211323,3941703,4841,1,0.0063547446615992076,1000000.0,54,0,0
1041,2540894,651778,4841,6,0.0063547446615992076,6000000.0,262,0,0
1042,3487516,477326,4841,2,0.0063547446615992076,2000000.0,94,0,0
1043,3647364,3861672,4841,11,0.0063547446615992076,11000000.0,43,0,0
1044,2707342,4749201,4841,1,0.0063547446615992076,1000000.0,716,0,0
1045,3818809,1255094,4841,25,0.0063547446615992076,25000000.0,894,0,0
1046,1021368,437391,4841,1,0.0063547446615992076,1000000.0,80,0,0
1047,4563454,4817391,4841,1,0.0063547446615992076,1000000.0,81,0,0
1048,3985168,3910665,4841,1,0.0063547446615992076,1000000.0,11,0,0
1049,4486106,1150281,4841,7,0.0063547446615992076,7000000.0,730,0,0
1050,1582222,4858996,4841,1,0.0063547446615992076,1000000.0,489,0,0
1051,2133364,4204662,4841,1,0.0063547446615992076,1000000.0,6,0,0
1052,1380448,3656099,4841,1,0.0063547446615992076,1000000.0,193,0,0
1053,2048276,4788248,4841,1,0.0063547446615992076,1000000.0,89,0,0
1054,448823,4716646,4841,1,0.0063547446615992076,1000000.0,153,61744,0
1055,2757201,2844962,4841,1,0.0063547446615992076,1000000.0,66,0,0
1056,2087517,2161230,4841,3,0.0063547446615992076,3000000.0,64,0,0
1057,3103806,3808182,4841,1,0.0063547446615992076,1000000.0,514,0,0
1058,4406065,419149,4841,1,0.0063547446615992076,1000000.0,36,0,0
1059,357466,3847967,4841,2,0.0063547446615992076,2000000.0,630,0,0
1060,824382,987441,4841,1,0.0063547446615992076,1000000.0,447,0,0
1061,2767142,4762542,4841,2,0.0063547446615992076,2000000.0,62,0,0
1062,4841268,2914647,4841,4,0.0063547446615992076,4000000.0,227,0,0
1063,1593758,1275299,4841,1,0.0063547446615992076,1000000.0,460,0,0
1064,3248594,3757241,4841,1,0.0063547446615992076,1000000.0,1325,1762,0
1065,2015738,219686,4841,8,0.0063547446615992076,8000000.0,551,0,0
1066,1068993,3249932,4841,2,0.0063547446615992076,2000000.0,148,0,0
1067,3435043,2704231,4841,45,0.0063547446615992076,45000000.0,305,0,0
1068,3640458,2691310,4841,1,0.0063547446615992076,1000000.0,2496,0,0
1069,3759750,2581947,4841,1,0.0063547446615992076,1000000.0,159,0,0
1070,3927655,1689039,4841,1,0.0063547446615992076,1000000.0,13,0,0
1071,2207956,2694816,4841,1,0.0063547446615992076,1000000.0,208,0,0
1072,2051732,4405100,4841,1,0.0063547446615992076,1000000.0,2615,0,0
1073,3510148,3352123,4841,1,0.0063547446615992076,1000000.0,7719,0,0
1074,3162385,2584682,4841,1,0.0063547446615992076,1000000.0,129,0,0
1075,4254453,2680834,4841,1,0.0063547446615992076,1000000.0,31,6,0
1076,2092295,3202510,4841,2,0.0063547446615992076,2000000.0,79,0,0
1077,532755,4468086,4841,2,0.0063547446615992076,2000000.0,121,0,0
1078,4258315,575651,4841,1,0.0063547446615992076,1000000.0,50,0,0
1079,824046,2883988,4841,16,0.0063547446615992076,16000000.0,672,0,0
1080,4483821,4008358,4841,1,0.0063547446615992076,1000000.0,134,0,0
1081,3155408,2939315,4841,1,0.0063547446615992076,1000000.0,68888,0,0
1082,3833152,4839526,4841,4,0.0063547446615992076,4000000.0,130,0,0
1083,177506,3507863,4841,1,0.0063547446615992076,1000000.0,1311,0,0
1084,4289016,4619061,4841,5,0.0063547446615992076,5000000.0,194,0,0
1085,3731768,4380434,4841,9,0.0063547446615992076,9000000.0,30,0,0
1086,2706025,3213547,4841,1,0.0063547446615992076,1000000.0,146,0,0
1087,212805,4094697,4841,1,0.0063547446615992076,1000000.0,1361,297,0
1088,1579810,1927960,4841,1,0.0063547446615992076,1000000.0,1465,0,0
1089,100754,2640387,4841,5,0.0063547446615992076,5000000.0,263,0,0
1090,3785477,3852854,4841,1,0.0063547446615992076,1000000.0,315,0,0
1091,350886,1700836,4841,129,0.0063547446615992076,129000000.0,1298,0,0
1092,3340066,871160,4841,1,0.0063547446615992076,1000000.0,181,0,0
1093,2456239,2772925,4841,1,0.0063547446615992076,1000000.0,15,0,0
1094,1078672,1548013,4841,1,0.0063547446615992076,1000000.0,121,0,0
1095,3882590,2242956,4841,1,0.0063547446615992076,1000000.0,8318,0,0
1096,3489034,3603630,4841,3,0.0063547446615992076,3000000.0,25,0,0
1097,3912526,1064556,4841,1,0.0063547446615992076,1000000.0,21,0,0
1098,5113,19760,4841,1,0.0063547446615992076,1000000.0,86,0,0
1099,4510860,740005,4841,2,0.0063547446615992076,2000000.0,1404,0,0
1100,605639,4765846,4841,1,0.0063547446615992076,1000000.0,57,0,0
1101,653633,2609436,4841,3,0.0063547446615992076,3000000.0,49,25,0
1102,321857,2766747,4841,1,0.0063547446615992076,1000000.0,4171,0,0
1103,1628264,4094066,4841,1,0.0063547446615992076,1000000.0,196,0,0
1104,1897862,1246601,4841,1,0.0063547446615992076,1000000.0,20,0,0
1105,2779791,4232521,4841,2,0.0063547446615992076,2000000.0,96,0,0
1106,3240496,2554658,4841,1,0.0063547446615992076,1000000.0,92,3070,0
1107,3129186,415254,4841,4,0.0063547446615992076,4000000.0,10,380,0
1108,1187964,4400995,4841,1,0.0063547446615992076,1000000.0,540,0,0
1109,1118530,2850445,4841,1,0.0063547446615992076,1000000.0,192,0,0
1110,2294440,3729828,4841,1,0.0063547446615992076,1000000.0,402,0,0
1111,4790649,3370783,4841,1,0.0063547446615992076,1000000.0,354,41669,0
1112,74323,3001815,4841,3,0.0063547446615992076,3000000.0,583,0,0
1113,2633571,3394828,4841,1,0.0063547446615992076,1000000.0,268,531,0
1114,1995601,117653,4841,1,0.0063547446615992076,1000000.0,79,0,0
1115,4723059,1675257,4841,1,0.0063547446615992076,1000000.0,22,0,0
1116,733605,3897513,4841,1,0.0063547446615992076,1000000.0,156,0,0
1117,749672,19484,4841,1,0.0063547446615992076,1000000.0,3170,0,0
1118,4516132,4284282,4841,4,0.0063547446615992076,4000000.0,1561,0,0
1119,3841591,833524,4841,1,0.0063547446615992076,1000000.0,61,0,0
1120,4329629,3879365,4841,4,0.0063547446615992076,4000000.0,333,0,0
1121,57883,4251792,4841,1,0.0063547446615992076,1000000.0,832,0,0
1122,2379122,2835662,4841,1,0.0063547446615992076,1000000.0,177,0,0
1123,3448488,2313654,4841,1,0.0063547446615992076,1000000.0,1042,0,0
1124,4420839,3800305,4841,73,0.0063547446615992076,73000000.0,44,0,0
1125,2956791,399565,4841,7,0.0063547446615992076,7000000.0,238,0,0
1126,3165162,579536,4841,1,0.0063547446615992076,1000000.0,501,0,0
1127,982493,225697,4841,1,0.0063547446615992076,1000000.0,128,130,0
1128,1106852,457555,4841,1,0.0063547446615992076,1000000.0,51149,0,0
1129,321177,4857001,4841,1,0.0063547446615992076,1000000.0,349,0,0
1130,1987945,4655006,4841,1,0.0063547446615992076,1000000.0,19,0,0
