0,_sink,_source,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,out_degree_a,out_degree_b,z1_b_to_a
11671,3831549,2887639,468,167,0.025673377583758112,167000000.0,18229,0,0
11672,3191993,2887639,468,97,0.025673377583758112,97000000.0,18229,0,0
11673,2741851,2887639,468,61,0.025673377583758112,61000000.0,18229,0,0
11674,4567466,2887639,468,719,0.025673377583758112,0.014174470182076402,18229,50725,1
11675,4217261,2887639,468,439,0.025673377583758112,439000000.0,18229,0,0
11676,62166,2887639,468,21,0.025673377583758112,21000000.0,18229,0,0
11677,4817455,2887639,468,221,0.025673377583758112,221000000.0,18229,0,0
11678,2717420,2887639,468,86,0.025673377583758112,86000000.0,18229,0,0
11679,135156,2887639,468,24,0.025673377583758112,24000000.0,18229,0,0
11680,4527059,2887639,468,275,0.025673377583758112,275000000.0,18229,0,0
11681,4715601,2887639,468,41,0.025673377583758112,41000000.0,18229,0,0
11682,368473,2887639,468,39,0.025673377583758112,39000000.0,18229,0,0
11683,3264626,2887639,468,9,0.025673377583758112,9000000.0,18229,0,0
11684,1493872,2887639,468,58,0.025673377583758112,58000000.0,18229,0,0
11685,1762685,2887639,468,13,0.025673377583758112,13000000.0,18229,0,0
11686,2608377,2887639,468,235,0.025673377583758112,235000000.0,18229,0,0
11687,2711455,2887639,468,45,0.025673377583758112,45000000.0,18229,0,0
11688,2176213,2887639,468,46,0.025673377583758112,46000000.0,18229,0,0
11689,4723758,2887639,468,65,0.025673377583758112,65000000.0,18229,0,0
11690,51975,2887639,468,629,0.025673377583758112,629000000.0,18229,0,0
11691,3414365,2887639,468,53,0.025673377583758112,53000000.0,18229,0,0
11692,3594930,2887639,468,259,0.025673377583758112,259000000.0,18229,0,0
11693,348384,2887639,468,2,0.025673377583758112,2000000.0,18229,0,0
11694,2416895,2887639,468,44,0.025673377583758112,44000000.0,18229,0,0
11695,885800,2887639,468,26,0.025673377583758112,26000000.0,18229,0,0
11696,2484515,2887639,468,423,0.025673377583758112,423000000.0,18229,0,0
11697,2872596,2887639,468,21,0.025673377583758112,21000000.0,18229,0,0
11698,119147,2887639,468,450,0.025673377583758112,450000000.0,18229,0,0
11699,2960272,2887639,468,39,0.025673377583758112,39000000.0,18229,0,0
11700,652076,2887639,468,27,0.025673377583758112,27000000.0,18229,0,0
11701,3526291,2887639,468,242,0.025673377583758112,242000000.0,18229,0,0
11702,4589072,2887639,468,40,0.025673377583758112,40000000.0,18229,0,0
11703,4759387,2887639,468,451,0.025673377583758112,451000000.0,18229,0,0
11704,934979,2887639,468,27,0.025673377583758112,27000000.0,18229,0,0
11705,903297,2887639,468,149,0.025673377583758112,149000000.0,18229,0,0
11706,3909492,2887639,468,314,0.025673377583758112,314000000.0,18229,0,0
11707,2829725,2887639,468,164,0.025673377583758112,164000000.0,18229,0,0
11708,1964307,2887639,468,34,0.025673377583758112,34000000.0,18229,0,0
11709,2588239,2887639,468,35,0.025673377583758112,35000000.0,18229,0,0
11710,2692361,2887639,468,393,0.025673377583758112,393000000.0,18229,0,0
11711,2050817,2887639,468,296,0.025673377583758112,296000000.0,18229,0,0
11712,1592308,2887639,468,147,0.025673377583758112,147000000.0,18229,0,0
11713,4356573,2887639,468,37,0.025673377583758112,37000000.0,18229,0,0
11714,16287,2887639,468,58,0.025673377583758112,58000000.0,18229,0,0
11715,1074255,2887639,468,158,0.025673377583758112,158000000.0,18229,0,0
11716,3353466,564857,40,99,0.19704433400470767,2.302325527852895,203,43,0
11717,2027307,2939315,991,36,0.014385669492300756,36000000.0,68888,0,0
11718,33671,2939315,991,10,0.014385669492300756,10000000.0,68888,0,0
11719,1967963,2939315,991,41,0.014385669492300756,41000000.0,68888,0,0
11720,3628025,2939315,991,84,0.014385669492300756,84000000.0,68888,0,0
11721,717577,2939315,991,2,0.014385669492300756,2000000.0,68888,0,0
11722,1975393,2939315,991,42,0.014385669492300756,42000000.0,68888,0,0
11723,1546158,2939315,991,123,0.014385669492300756,123000000.0,68888,0,0
11724,3725386,2939315,991,25,0.014385669492300756,25000000.0,68888,0,0
11725,4101235,2939315,991,48,0.014385669492300756,48000000.0,68888,0,0
11726,385218,2939315,991,25,0.014385669492300756,25000000.0,68888,0,0
11727,276546,2939315,991,152,0.014385669492300756,152000000.0,68888,0,0
11728,201374,2939315,991,18,0.014385669492300756,18000000.0,68888,0,0
11729,748984,2939315,991,67,0.014385669492300756,67000000.0,68888,0,0
11730,2644774,2939315,991,231,0.014385669492300756,231000000.0,68888,0,0
11731,3018876,2939315,991,22,0.014385669492300756,22000000.0,68888,0,0
11732,3360225,2939315,991,24,0.014385669492300756,24000000.0,68888,0,0
11733,3476255,2939315,991,53,0.014385669492300756,53000000.0,68888,0,0
11734,876473,2939315,991,39,0.014385669492300756,39000000.0,68888,0,0
11735,3384176,2939315,991,284,0.014385669492300756,284000000.0,68888,0,0
11736,2933156,2939315,991,30,0.014385669492300756,30000000.0,68888,0,0
11737,2375657,2939315,991,77,0.014385669492300756,77000000.0,68888,0,0
11738,2428059,2939315,991,54,0.014385669492300756,54000000.0,68888,0,0
11739,3171330,2939315,991,13,0.014385669492300756,13000000.0,68888,0,0
11740,2373716,2939315,991,33,0.014385669492300756,33000000.0,68888,0,0
11741,342819,2939315,991,77,0.014385669492300756,77000000.0,68888,0,0
11742,1841582,2939315,991,4,0.014385669492300756,4000000.0,68888,0,0
11743,1975217,2939315,991,47,0.014385669492300756,47000000.0,68888,0,0
11744,4268955,2939315,991,31,0.014385669492300756,31000000.0,68888,0,0
11745,3365493,2939315,991,84,0.014385669492300756,84000000.0,68888,0,0
11746,656910,2939315,991,116,0.014385669492300756,116000000.0,68888,0,0
11747,1755028,2939315,991,28,0.014385669492300756,28000000.0,68888,0,0
11748,264871,2939315,991,33,0.014385669492300756,33000000.0,68888,0,0
11749,2348747,2939315,991,60,0.014385669492300756,60000000.0,68888,0,0
11750,3968893,2939315,991,4,0.014385669492300756,4000000.0,68888,0,0
11751,1287359,2939315,991,33,0.014385669492300756,33000000.0,68888,0,0
11752,1310044,2939315,991,59,0.014385669492300756,59000000.0,68888,0,0
11753,2468022,2939315,991,23,0.014385669492300756,23000000.0,68888,0,0
11754,4305362,2939315,991,17,0.014385669492300756,17000000.0,68888,0,0
11755,2530876,2939315,991,54,0.014385669492300756,54000000.0,68888,0,0
11756,4283682,2939315,991,30,0.014385669492300756,30000000.0,68888,0,0
11757,4165202,2939315,991,31,0.014385669492300756,31000000.0,68888,0,0
11758,2510648,2939315,991,1,0.014385669492300756,1000000.0,68888,0,0
11759,131742,2939315,991,1,0.014385669492300756,1000000.0,68888,0,0
11760,4106532,2939315,991,24,0.014385669492300756,24000000.0,68888,0,0
11761,4767707,2939315,991,20,0.014385669492300756,20000000.0,68888,0,0
11762,3191954,2939315,991,59,0.014385669492300756,59000000.0,68888,0,0
11763,1417740,2939315,991,30,0.014385669492300756,30000000.0,68888,0,0
11764,3927609,2939315,991,41,0.014385669492300756,41000000.0,68888,0,0
11765,2880697,2939315,991,71,0.014385669492300756,71000000.0,68888,0,0
11766,3116052,2939315,991,27,0.014385669492300756,27000000.0,68888,0,0
11767,2356796,2939315,991,135,0.014385669492300756,135000000.0,68888,0,0
11768,485224,2939315,991,90,0.014385669492300756,90000000.0,68888,0,0
11769,3202889,2939315,991,31,0.014385669492300756,31000000.0,68888,0,0
11770,3707350,2939315,991,398,0.014385669492300756,398000000.0,68888,0,0
11771,1596085,2939315,991,59,0.014385669492300756,59000000.0,68888,0,0
11772,2853417,2939315,991,14,0.014385669492300756,14000000.0,68888,0,0
11773,4648820,2939315,991,23,0.014385669492300756,23000000.0,68888,0,0
11774,1997605,2939315,991,21,0.014385669492300756,21000000.0,68888,0,0
11775,3915477,2939315,991,43,0.014385669492300756,43000000.0,68888,0,0
11776,2671069,2939315,991,47,0.014385669492300756,47000000.0,68888,0,0
11777,168920,2939315,991,71,0.014385669492300756,71000000.0,68888,0,0
11778,169080,2939315,991,17,0.014385669492300756,17000000.0,68888,0,0
11779,2485401,2939315,991,195,0.014385669492300756,195000000.0,68888,0,0
11780,667867,2939315,991,27,0.014385669492300756,27000000.0,68888,0,0
11781,3606123,2939315,991,19,0.014385669492300756,19000000.0,68888,0,0
11782,823508,2939315,991,5,0.014385669492300756,5000000.0,68888,0,0
11783,88123,2939315,991,30,0.014385669492300756,30000000.0,68888,0,0
11784,3353251,2939315,991,31,0.014385669492300756,31000000.0,68888,0,0
11785,2072211,2939315,991,63,0.014385669492300756,63000000.0,68888,0,0
11786,1603334,2939315,991,91,0.014385669492300756,91000000.0,68888,0,0
11787,948026,2939315,991,27,0.014385669492300756,27000000.0,68888,0,0
11788,3220486,2939315,991,155,0.014385669492300756,155000000.0,68888,0,0
11789,2418373,2939315,991,46,0.014385669492300756,46000000.0,68888,0,0
11790,1305770,2939315,991,36,0.014385669492300756,36000000.0,68888,0,0
11791,3000336,2939315,991,31,0.014385669492300756,31000000.0,68888,0,0
11792,3761986,2939315,991,76,0.014385669492300756,76000000.0,68888,0,0
11793,2777540,2939315,991,63,0.014385669492300756,63000000.0,68888,0,0
11794,3384285,2939315,991,44,0.014385669492300756,44000000.0,68888,0,0
11795,4552498,2939315,991,80,0.014385669492300756,80000000.0,68888,0,0
11796,2737651,2939315,991,92,0.014385669492300756,92000000.0,68888,0,0
11797,1312885,2939315,991,48,0.014385669492300756,48000000.0,68888,0,0
11798,330018,2939315,991,50,0.014385669492300756,50000000.0,68888,0,0
11799,337929,2939315,991,3,0.014385669492300756,3000000.0,68888,0,0
11800,3498054,2939315,991,93,0.014385669492300756,93000000.0,68888,0,0
11801,64504,2939315,991,112,0.014385669492300756,112000000.0,68888,0,0
11802,996705,2939315,991,73,0.014385669492300756,73000000.0,68888,0,0
11803,2196377,2939315,991,71,0.014385669492300756,71000000.0,68888,0,0
11804,1705923,2939315,991,28,0.014385669492300756,28000000.0,68888,0,0
11805,4482513,2939315,991,83,0.014385669492300756,83000000.0,68888,0,0
11806,2296475,2939315,991,25,0.014385669492300756,25000000.0,68888,0,0
11807,2632794,2939315,991,95,0.014385669492300756,95000000.0,68888,0,0
11808,3497385,2939315,991,45,0.014385669492300756,45000000.0,68888,0,0
11809,2164101,2939315,991,10,0.014385669492300756,10000000.0,68888,0,0
11810,2313179,2939315,991,66,0.014385669492300756,66000000.0,68888,0,0
11811,616991,2939315,991,5,0.014385669492300756,5000000.0,68888,0,0
11812,1970838,2939315,991,16,0.014385669492300756,16000000.0,68888,0,0
11813,4201077,2939315,991,44,0.014385669492300756,44000000.0,68888,0,0
11814,2874831,2939315,991,32,0.014385669492300756,32000000.0,68888,0,0
11815,3595628,2939315,991,13,0.014385669492300756,13000000.0,68888,0,0
11816,1600481,2939315,991,50,0.014385669492300756,50000000.0,68888,0,0
11817,1315112,2939315,991,11,0.014385669492300756,11000000.0,68888,0,0
11818,941782,2939315,991,44,0.014385669492300756,44000000.0,68888,0,0
11819,2393009,2939315,991,15,0.014385669492300756,15000000.0,68888,0,0
11820,2066516,2939315,991,29,0.014385669492300756,29000000.0,68888,0,0
11821,741434,2939315,991,16,0.014385669492300756,16000000.0,68888,0,0
11822,2690335,2939315,991,3,0.014385669492300756,3000000.0,68888,0,0
11823,3107360,2939315,991,7,0.014385669492300756,7000000.0,68888,0,0
11824,4496540,2939315,991,238,0.014385669492300756,238000000.0,68888,0,0
11825,4093430,2939315,991,3,0.014385669492300756,3000000.0,68888,0,0
11826,488018,2939315,991,43,0.014385669492300756,43000000.0,68888,0,0
11827,1042426,2939315,991,21,0.014385669492300756,21000000.0,68888,0,0
11828,529444,2939315,991,33,0.014385669492300756,33000000.0,68888,0,0
11829,2135099,2939315,991,10,0.014385669492300756,10000000.0,68888,0,0
11830,3997374,2939315,991,29,0.014385669492300756,29000000.0,68888,0,0
11831,4841424,2939315,991,279,0.014385669492300756,279000000.0,68888,0,0
11832,2694157,2939315,991,27,0.014385669492300756,27000000.0,68888,0,0
11833,2185887,2939315,991,71,0.014385669492300756,71000000.0,68888,0,0
11834,2460318,2939315,991,52,0.014385669492300756,52000000.0,68888,0,0
11835,4406013,2939315,991,28,0.014385669492300756,28000000.0,68888,0,0
11836,2012710,2939315,991,18,0.014385669492300756,18000000.0,68888,0,0
11837,1664119,2939315,991,54,0.014385669492300756,54000000.0,68888,0,0
11838,1334215,2939315,991,66,0.014385669492300756,66000000.0,68888,0,0
11839,4374579,2939315,991,31,0.014385669492300756,31000000.0,68888,0,0
11840,2072485,2939315,991,100,0.014385669492300756,100000000.0,68888,0,0
11841,1917831,2939315,991,266,0.014385669492300756,266000000.0,68888,0,0
11842,1352725,2939315,991,11,0.014385669492300756,11000000.0,68888,0,0
11843,3343055,2939315,991,42,0.014385669492300756,42000000.0,68888,0,0
11844,3198569,2939315,991,3,0.014385669492300756,3000000.0,68888,0,0
11845,718954,2939315,991,274,0.014385669492300756,274000000.0,68888,0,0
11846,4155229,2939315,991,16,0.014385669492300756,16000000.0,68888,0,0
11847,4630021,2939315,991,42,0.014385669492300756,42000000.0,68888,0,0
11848,39873,2939315,991,71,0.014385669492300756,71000000.0,68888,0,0
11849,1234245,2939315,991,15,0.014385669492300756,15000000.0,68888,0,0
11850,799177,2939315,991,35,0.014385669492300756,35000000.0,68888,0,0
11851,436186,2939315,991,15,0.014385669492300756,15000000.0,68888,0,0
11852,2814978,2939315,991,28,0.014385669492300756,28000000.0,68888,0,0
11853,402030,2939315,991,58,0.014385669492300756,58000000.0,68888,0,0
11854,1379793,2939315,991,13,0.014385669492300756,13000000.0,68888,0,0
11855,1415767,2939315,991,26,0.014385669492300756,26000000.0,68888,0,0
11856,3546501,2939315,991,30,0.014385669492300756,30000000.0,68888,0,0
11857,3551726,2939315,991,15,0.014385669492300756,15000000.0,68888,0,0
11858,4189735,2939315,991,24,0.014385669492300756,24000000.0,68888,0,0
11859,3677544,2939315,991,39,0.014385669492300756,39000000.0,68888,0,0
11860,187029,2939315,991,188,0.014385669492300756,188000000.0,68888,0,0
11861,106204,2939315,991,59,0.014385669492300756,59000000.0,68888,0,0
11862,2221976,2939315,991,36,0.014385669492300756,36000000.0,68888,0,0
11863,4767379,2939315,991,262,0.014385669492300756,262000000.0,68888,0,0
11864,3933142,2939315,991,35,0.014385669492300756,35000000.0,68888,0,0
11865,2208829,2939315,991,19,0.014385669492300756,19000000.0,68888,0,0
11866,3183688,2939315,991,68,0.014385669492300756,68000000.0,68888,0,0
11867,1800414,2939315,991,19,0.014385669492300756,19000000.0,68888,0,0
11868,4488132,2939315,991,38,0.014385669492300756,38000000.0,68888,0,0
11869,2669899,2939315,991,13,0.014385669492300756,13000000.0,68888,0,0
11870,128806,2939315,991,12,0.014385669492300756,12000000.0,68888,0,0
11871,2220138,2939315,991,30,0.014385669492300756,30000000.0,68888,0,0
11872,4227275,2939315,991,24,0.014385669492300756,24000000.0,68888,0,0
11873,4640494,2939315,991,127,0.014385669492300756,127000000.0,68888,0,0
11874,3307168,2939315,991,19,0.014385669492300756,19000000.0,68888,0,0
11875,4248275,2939315,991,127,0.014385669492300756,127000000.0,68888,0,0
11876,511860,2939315,991,72,0.014385669492300756,72000000.0,68888,0,0
11877,2526336,2939315,991,75,0.014385669492300756,75000000.0,68888,0,0
11878,4241160,2939315,991,44,0.014385669492300756,44000000.0,68888,0,0
11879,2067465,2939315,991,33,0.014385669492300756,33000000.0,68888,0,0
11880,4335825,2939315,991,53,0.014385669492300756,53000000.0,68888,0,0
11881,703352,2939315,991,132,0.014385669492300756,132000000.0,68888,0,0
11882,1249378,2939315,991,38,0.014385669492300756,38000000.0,68888,0,0
11883,2419257,2939315,991,36,0.014385669492300756,36000000.0,68888,0,0
11884,1880067,2939315,991,422,0.014385669492300756,422000000.0,68888,0,0
11885,1028310,2939315,991,26,0.014385669492300756,26000000.0,68888,0,0
11886,28886,2939315,991,44,0.014385669492300756,44000000.0,68888,0,0
11887,1336863,2939315,991,88,0.014385669492300756,88000000.0,68888,0,0
11888,309677,2939315,991,240,0.014385669492300756,240000000.0,68888,0,0
11889,3382588,2939315,991,13,0.014385669492300756,13000000.0,68888,0,0
11890,4066896,2939315,991,76,0.014385669492300756,76000000.0,68888,0,0
11891,4312004,2939315,991,18,0.014385669492300756,18000000.0,68888,0,0
11892,2612522,2939315,991,54,0.014385669492300756,54000000.0,68888,0,0
11893,3928136,2939315,991,41,0.014385669492300756,41000000.0,68888,0,0
11894,1076162,2939315,991,174,0.014385669492300756,174000000.0,68888,0,0
11895,767277,2939315,991,15,0.014385669492300756,15000000.0,68888,0,0
11896,1041249,2939315,991,75,0.014385669492300756,75000000.0,68888,0,0
11897,1805468,2939315,991,52,0.014385669492300756,52000000.0,68888,0,0
11898,3695406,2939315,991,57,0.014385669492300756,57000000.0,68888,0,0
11899,2031631,2939315,991,32,0.014385669492300756,32000000.0,68888,0,0
11900,564957,2939315,991,86,0.014385669492300756,86000000.0,68888,0,0
11901,2653196,2939315,991,162,0.014385669492300756,162000000.0,68888,0,0
11902,4480372,2939315,991,96,0.014385669492300756,96000000.0,68888,0,0
11903,11392,2939315,991,70,0.014385669492300756,70000000.0,68888,0,0
11904,1744302,2939315,991,160,0.014385669492300756,160000000.0,68888,0,0
11905,94361,2939315,991,74,0.014385669492300756,74000000.0,68888,0,0
11906,424501,2939315,991,174,0.014385669492300756,174000000.0,68888,0,0
11907,2976137,2939315,991,226,0.014385669492300756,226000000.0,68888,0,0
11908,2007409,2939315,991,34,0.014385669492300756,34000000.0,68888,0,0
11909,1990988,2939315,991,70,0.014385669492300756,70000000.0,68888,0,0
11910,636553,2939315,991,8,0.014385669492300756,8000000.0,68888,0,0
11911,168752,2939315,991,66,0.014385669492300756,66000000.0,68888,0,0
11912,2077657,2939315,991,29,0.014385669492300756,29000000.0,68888,0,0
11913,2340996,2939315,991,69,0.014385669492300756,69000000.0,68888,0,0
11914,3977822,2939315,991,29,0.014385669492300756,29000000.0,68888,0,0
11915,460649,2939315,991,21,0.014385669492300756,21000000.0,68888,0,0
11916,1690501,2939315,991,122,0.014385669492300756,122000000.0,68888,0,0
11917,2989461,2939315,991,16,0.014385669492300756,16000000.0,68888,0,0
11918,1705847,2939315,991,9,0.014385669492300756,9000000.0,68888,0,0
11919,4784816,2939315,991,47,0.014385669492300756,47000000.0,68888,0,0
11920,3853714,2939315,991,27,0.014385669492300756,27000000.0,68888,0,0
11921,3692858,2939315,991,78,0.014385669492300756,78000000.0,68888,0,0
11922,1055583,2939315,991,125,0.014385669492300756,125000000.0,68888,0,0
11923,3174463,2939315,991,15,0.014385669492300756,15000000.0,68888,0,0
11924,3174119,2939315,991,218,0.014385669492300756,218000000.0,68888,0,0
11925,1405319,2939315,991,112,0.014385669492300756,112000000.0,68888,0,0
11926,1833768,2939315,991,22,0.014385669492300756,22000000.0,68888,0,0
11927,419093,2939315,991,37,0.014385669492300756,37000000.0,68888,0,0
11928,3336111,2939315,991,29,0.014385669492300756,29000000.0,68888,0,0
11929,2771807,2939315,991,108,0.014385669492300756,108000000.0,68888,0,0
11930,4022272,2939315,991,38,0.014385669492300756,38000000.0,68888,0,0
11931,4738154,2939315,991,121,0.014385669492300756,121000000.0,68888,0,0
11932,363838,2939315,991,2,0.014385669492300756,2000000.0,68888,0,0
11933,3446155,2939315,991,51,0.014385669492300756,51000000.0,68888,0,0
11934,1909524,2939315,991,105,0.014385669492300756,105000000.0,68888,0,0
11935,2248918,2939315,991,94,0.014385669492300756,94000000.0,68888,0,0
11936,3110763,2939315,991,150,0.014385669492300756,150000000.0,68888,0,0
11937,2528423,2939315,991,25,0.014385669492300756,25000000.0,68888,0,0
11938,673867,2939315,991,142,0.014385669492300756,142000000.0,68888,0,0
11939,2916009,2939315,991,112,0.014385669492300756,112000000.0,68888,0,0
11940,3269476,2939315,991,35,0.014385669492300756,35000000.0,68888,0,0
11941,2977261,2939315,991,54,0.014385669492300756,54000000.0,68888,0,0
11942,1830743,2939315,991,144,0.014385669492300756,144000000.0,68888,0,0
11943,1372203,2939315,991,32,0.014385669492300756,32000000.0,68888,0,0
11944,3962566,2939315,991,61,0.014385669492300756,61000000.0,68888,0,0
11945,505156,2939315,991,24,0.014385669492300756,24000000.0,68888,0,0
11946,3835544,2939315,991,34,0.014385669492300756,34000000.0,68888,0,0
11947,3722616,2939315,991,65,0.014385669492300756,65000000.0,68888,0,0
11948,562309,2939315,991,202,0.014385669492300756,202000000.0,68888,0,0
11949,117476,2939315,991,39,0.014385669492300756,39000000.0,68888,0,0
11950,157727,2939315,991,7,0.014385669492300756,7000000.0,68888,0,0
11951,1747573,2939315,991,70,0.014385669492300756,70000000.0,68888,0,0
11952,4430784,2939315,991,93,0.014385669492300756,93000000.0,68888,0,0
11953,2547843,2939315,991,188,0.014385669492300756,188000000.0,68888,0,0
11954,1912136,2939315,991,30,0.014385669492300756,30000000.0,68888,0,0
11955,1275223,2939315,991,25,0.014385669492300756,25000000.0,68888,0,0
11956,1698904,2939315,991,277,0.014385669492300756,277000000.0,68888,0,0
11957,4295245,2939315,991,58,0.014385669492300756,58000000.0,68888,0,0
11958,4767151,2939315,991,102,0.014385669492300756,102000000.0,68888,0,0
11959,1013272,2939315,991,18,0.014385669492300756,18000000.0,68888,0,0
11960,617255,2939315,991,10,0.014385669492300756,10000000.0,68888,0,0
11961,1493244,2939315,991,31,0.014385669492300756,31000000.0,68888,0,0
11962,1797613,2939315,991,681,0.014385669492300756,681000000.0,68888,0,0
11963,2294039,2939315,991,32,0.014385669492300756,32000000.0,68888,0,0
11964,1528857,2939315,991,33,0.014385669492300756,33000000.0,68888,0,0
11965,4564626,2939315,991,38,0.014385669492300756,38000000.0,68888,0,0
11966,3360455,2939315,991,60,0.014385669492300756,60000000.0,68888,0,0
11967,634154,2939315,991,1336,0.014385669492300756,1336000000.0,68888,0,0
11968,4091207,2939315,991,100,0.014385669492300756,100000000.0,68888,0,0
11969,35290,2939315,991,49,0.014385669492300756,49000000.0,68888,0,0
11970,3807164,2939315,991,346,0.014385669492300756,346000000.0,68888,0,0
11971,4791237,2939315,991,86,0.014385669492300756,0.04791086348305802,68888,1795,1
11972,2362909,2939315,991,67,0.014385669492300756,67000000.0,68888,0,0
11973,1176070,2480532,295,160,0.2762172282057891,160000000.0,1068,0,0
11974,1146520,2480532,295,3,0.2762172282057891,3000000.0,1068,0,0
11975,3430085,2480532,295,39,0.2762172282057891,39000000.0,1068,0,0
11976,753268,2480532,295,5,0.2762172282057891,5000000.0,1068,0,0
11977,103889,2480532,295,37,0.2762172282057891,0.18877550924094127,1068,196,0
11978,217433,2833751,651,4,0.06657122404473144,4000000.0,9779,0,0
11979,3044714,2833751,651,13,0.06657122404473144,13000000.0,9779,0,0
11980,891292,2833751,651,2,0.06657122404473144,2000000.0,9779,0,0
11981,2657455,2833751,651,43,0.06657122404473144,43000000.0,9779,0,0
11982,2318444,2833751,651,12,0.06657122404473144,12000000.0,9779,0,0
11983,312030,2833751,651,2,0.06657122404473144,2000000.0,9779,0,0
11984,4544131,2833751,651,18,0.06657122404473144,18000000.0,9779,0,0
11985,4380393,2833751,651,2,0.06657122404473144,2000000.0,9779,0,0
11986,3391164,2833751,651,31,0.06657122404473144,31000000.0,9779,0,0
11987,3613642,2833751,651,4,0.06657122404473144,4000000.0,9779,0,0
11988,3502939,2833751,651,6,0.06657122404473144,6000000.0,9779,0,0
11989,2730395,2833751,651,8,0.06657122404473144,8000000.0,9779,0,0
11990,3605371,2833751,651,116,0.06657122404473144,116000000.0,9779,0,0
11991,3846630,2833751,651,4,0.06657122404473144,4000000.0,9779,0,0
11992,3355605,2833751,651,90,0.06657122404473144,90000000.0,9779,0,0
11993,71026,2833751,651,71,0.06657122404473144,71000000.0,9779,0,0
11994,3668555,2833751,651,16,0.06657122404473144,16000000.0,9779,0,0
11995,3615193,2833751,651,7,0.06657122404473144,7000000.0,9779,0,0
11996,2505152,2833751,651,290,0.06657122404473144,290000000.0,9779,0,0
11997,654117,2833751,651,59,0.06657122404473144,59000000.0,9779,0,0
11998,2497432,2833751,651,78,0.06657122404473144,78000000.0,9779,0,0
11999,1566439,2833751,651,201,0.06657122404473144,201000000.0,9779,0,0
12000,1173681,2833751,651,2,0.06657122404473144,2000000.0,9779,0,0
12001,2646251,2833751,651,586,0.06657122404473144,0.5113438040913231,9779,1146,0
12002,3805519,2833751,651,2,0.06657122404473144,2000000.0,9779,0,0
12003,2203650,2833751,651,163,0.06657122404473144,163000000.0,9779,0,0
12004,2246385,2833751,651,77,0.06657122404473144,77000000.0,9779,0,0
12005,4834194,2833751,651,8,0.06657122404473144,8000000.0,9779,0,0
12006,3185394,2833751,651,146,0.06657122404473144,146000000.0,9779,0,0
12007,3947069,2833751,651,154,0.06657122404473144,154000000.0,9779,0,0
12008,245639,2833751,651,93,0.06657122404473144,93000000.0,9779,0,0
12009,88356,2833751,651,24,0.06657122404473144,24000000.0,9779,0,0
12010,788918,2833751,651,20,0.06657122404473144,20000000.0,9779,0,0
12011,2173652,2833751,651,20,0.06657122404473144,20000000.0,9779,0,0
12012,3400143,2833751,651,92,0.06657122404473144,92000000.0,9779,0,0
12013,1158151,2833751,651,46,0.06657122404473144,46000000.0,9779,0,0
12014,451444,2833751,651,2,0.06657122404473144,2000000.0,9779,0,0
12015,1918801,2833751,651,19,0.06657122404473144,19000000.0,9779,0,0
12016,266388,2833751,651,2,0.06657122404473144,2000000.0,9779,0,0
12017,1560219,2833751,651,10,0.06657122404473144,10000000.0,9779,0,0
12018,1645741,2833751,651,1,0.06657122404473144,1000000.0,9779,0,0
12019,201624,2833751,651,8,0.06657122404473144,8000000.0,9779,0,0
12020,2685283,2833751,651,932,0.06657122404473144,0.1648099027117931,9779,5655,1
12021,1832634,2833751,651,63,0.06657122404473144,63000000.0,9779,0,0
12022,3298115,2833751,651,27,0.06657122404473144,27000000.0,9779,0,0
12023,3187727,856916,554,158,0.09211839040703053,158000000.0,6014,0,0
12024,3550958,856916,554,11,0.09211839040703053,11000000.0,6014,0,0
12025,3435790,856916,554,12,0.09211839040703053,12000000.0,6014,0,0
12026,4607737,856916,554,266,0.09211839040703053,0.1681415928140698,6014,1582,1
12027,46747,856916,554,58,0.09211839040703053,58000000.0,6014,0,0
12028,4765157,856916,554,6,0.09211839040703053,6000000.0,6014,0,0
12029,620856,856916,554,225,0.09211839040703053,225000000.0,6014,0,0
12030,1625332,856916,554,122,0.09211839040703053,122000000.0,6014,0,0
12031,1630709,856916,554,11,0.09211839040703053,11000000.0,6014,0,0
12032,1593964,856916,554,127,0.09211839040703053,127000000.0,6014,0,0
12033,2112656,856916,554,15,0.09211839040703053,15000000.0,6014,0,0
12034,1029872,856916,554,1,0.09211839040703053,1000000.0,6014,0,0
12035,4466233,856916,554,6,0.09211839040703053,6000000.0,6014,0,0
12036,1970862,856916,554,32,0.09211839040703053,0.2601625995108732,6014,123,0
12037,4010703,856916,554,61,0.09211839040703053,0.12248995959339365,6014,498,1
12038,3080579,856916,554,336,0.09211839040703053,0.06770098729242373,6014,4963,1
12039,3019110,856916,554,255,0.09211839040703053,255000000.0,6014,0,0
12040,188311,856916,554,335,0.09211839040703053,335000000.0,6014,0,0
12041,345926,856916,554,776,0.09211839040703053,776000000.0,6014,0,0
12042,4266507,856916,554,20,0.09211839040703053,20000000.0,6014,0,0
12043,475081,4130943,29,10,0.05187835411112995,10000000.0,559,0,0
12044,487236,4130943,29,1841,0.05187835411112995,122.73332515111166,559,15,0
12045,4632707,1735883,320,33,0.11556518594598585,33000000.0,2769,0,0
12046,3610552,1735883,320,910,0.11556518594598585,0.08686521572290327,2769,10476,1
12047,1705249,1735883,320,1,0.11556518594598585,1000000.0,2769,0,0
12048,3840307,1735883,320,50,0.11556518594598585,50000000.0,2769,0,0
