0,source,sink,summation_neighbours
10358,322794,3546748,22
10359,171586,2601752,41
10360,3962324,4850760,2
10361,2417612,1030634,2
10362,1070052,3505444,2
10363,1465211,3331855,7
10364,3577601,268687,2
10365,3862441,2505172,3
10366,1835575,2109664,34
10367,2847469,632680,2
10368,3994208,2441597,3
10369,1301486,1344434,31
10370,2296203,1715255,2
10371,2515573,2678541,2
10372,84237,3069903,2
10373,986275,2793197,2
10374,2115810,3361335,16
10375,841298,321858,2
10376,4309848,365279,2
10377,2064207,648882,35
10378,769854,4117999,2
10379,3209104,3370851,6
10380,3819926,4542679,4
10381,772328,79776,3
10382,4309468,3423308,7
10383,27721,3820347,3
10384,4423371,3526534,3
10385,3969295,2488805,34
10386,3853613,4537903,1770
10387,1510322,1853661,34
10388,4568404,2767857,8
10389,2279677,1344842,2
10390,1479359,2346199,4
10391,1384980,1916682,7
10392,1092209,2078749,3
10393,4429877,3318297,2
10394,1447266,4660395,2
10395,2702997,1775107,3
10396,4155573,4044947,2
10397,3659558,4455450,3
10398,2516877,1060401,3
10399,2662539,2135342,18
10400,51608,2810453,6
10401,1961866,3095712,4
10402,4441527,87119,3
10403,3702211,3232013,18
10404,3486103,3174357,47
10405,2686969,165078,4
10406,2107096,3245623,2
10407,4206521,4567298,2
10408,523606,110928,3
10409,1362518,767241,3
10410,1983501,1703964,4
10411,4334217,4678308,81
10412,4410340,144773,3
10413,4278421,3539621,5
10414,2569076,3874379,2
10415,1016434,520110,4
10416,1195788,4359911,3
10417,451769,867699,42
10418,4228860,4152112,2
10419,3681358,1760072,5
10420,4838081,34574,31
10421,1477812,2375817,2
10422,2830744,415308,3
10423,155798,1073417,11
10424,1481483,2782470,16
10425,3333612,426476,10
10426,2854197,2602964,2
10427,187559,4798903,3
10428,3040564,706802,2
10429,1382148,849509,2
10430,4377225,3868855,15
10431,3479763,1970622,2
10432,2081396,3826277,5
10433,2164347,3922957,5
10434,4089594,2783117,2
10435,1264058,2180076,10
10436,1232223,2035329,11
10437,252089,2549527,36
10438,3788880,2765108,8
10439,3740999,2677416,16
10440,1419686,3697774,2
10441,1729801,2254128,4
10442,610856,3937620,2
10443,858704,2156354,2
10444,835855,2413687,9
10445,1440872,2601930,5
10446,3184538,1345745,2
10447,447740,4840148,4
10448,704338,991092,2
10449,3040461,3132198,4
10450,2547304,2151309,4
10451,2674804,2044666,3
10452,636441,2590995,5
10453,4193438,4458426,5
10454,709193,1507479,4
10455,128716,784795,4
10456,4246754,96708,3
10457,4602654,829778,2
10458,642365,2493843,2
10459,2380486,3049846,4
10460,288661,864401,4
10461,1947065,194509,19
10462,125436,4850572,4
10463,4575311,398577,6
10464,4660752,4786570,3
10465,96062,2451031,3
10466,3001173,2572729,6
10467,3700744,2992989,8
10468,1502061,4181496,6
10469,4447312,1869158,3
10470,1222424,116575,12
10471,2669500,40327,3
10472,1747215,4814712,4
10473,3275769,1366531,9
10474,981256,4633480,50
10475,1045097,2529108,18
10476,2826849,836562,44
10477,2638608,4392378,3
10478,4214082,1331108,41
10479,1682463,4540690,2
10480,78341,450117,5
10481,3535554,3869595,40
10482,1693837,2730498,2
10483,2404072,4056419,37
10484,3676869,3868241,7
10485,435742,723379,2
10486,2827581,1091516,2
10487,2007283,2406397,2
10488,1219175,2775096,4
10489,1471565,1253885,2
10490,216298,839738,17
10491,2969821,2762359,6
10492,427203,2011681,3
10493,2289765,2359013,3
10494,824844,2094674,11
10495,2106352,1046742,2
10496,1004574,2321416,12
10497,1291278,1258640,3
10498,3666337,2719866,2
10499,1631690,2756370,4
10500,3618162,4645974,2
10501,2754145,4128785,7
10502,3767442,2981582,5
10503,314683,2302230,2
10504,3354862,2284674,12
10505,2229088,905112,4
10506,323928,1003391,6
10507,2630692,1570218,11
10508,2211407,425276,3
10509,1385504,91770,6
10510,2756041,3753826,2
10511,1092115,3408063,3
10512,4563842,2224251,17
10513,3701145,2886819,6
10514,2838675,954625,21
10515,4331763,324012,2
10516,3945316,3387933,2
10517,2318273,4683887,3
10518,3956565,488088,3
10519,789855,3576757,25
10520,114566,857079,2
10521,1351306,2805201,17
10522,3568842,2977485,3
10523,4798115,2993903,2
10524,320383,1564074,6
10525,2636180,1554143,2
10526,1808683,1517884,2
10527,1557070,3760471,8
10528,4019839,959215,2
10529,1418840,1162353,2
10530,3488210,1048210,3
10531,1066349,935282,2
10532,2742723,154669,2
10533,962887,2058220,2
10534,1628057,1576599,8
10535,4575972,4284140,2
10536,2294522,2028037,2
10537,368827,270024,3
10538,182005,80407,6
10539,4297424,154280,1577
10540,59549,4288634,2
10541,2837060,994940,3
10542,785853,3759964,3
10543,4662107,2899013,3
10544,1420451,4646938,2
10545,4055020,1026976,30
10546,1581185,4640970,10
10547,3041514,2559107,2
10548,4698922,2446777,7
10549,2491973,481098,2
10550,3274925,2298876,5
10551,1917432,301821,2
10552,4459706,4665279,2
10553,4664945,3988060,3
10554,4244713,3865010,9
10555,1622060,3743259,2
10556,286404,249625,3
10557,3797979,2166005,851
10558,439520,1200766,14
10559,2268677,3160327,2
10560,4131888,1115591,36
10561,1040314,4822667,3
10562,1040660,2328491,6
10563,2963662,100223,5
10564,3711936,2903329,6
10565,2973116,1638823,2
10566,4849194,1906798,4
10567,692624,789860,2
10568,290653,3119546,2
10569,1666766,2744109,7
10570,482875,1481613,2
10571,2699992,2140498,5
10572,855895,2216190,5
10573,3030458,1179930,3
10574,922090,1779358,2
10575,4336849,1302766,2
10576,1779590,2932904,2
10577,1418721,703554,4
10578,1272410,3720826,2
10579,23155,2902361,6
10580,4493172,3915834,2
10581,1734900,2802376,8
10582,938283,3116846,18
10583,131266,2084592,3
10584,505396,2962400,2
10585,3245832,1571429,18
10586,4741250,1199089,3
10587,2863473,3280028,6
10588,4032360,471690,2
10589,4791238,2323094,6
10590,3464308,4126488,7
10591,2558808,2091946,2
10592,1585077,815538,2
10593,1165115,3155027,2
10594,3139115,1342659,2
10595,2185933,351327,3
10596,1567672,4349123,6
10597,11229,4296576,2
10598,612599,1721418,2
10599,755916,3317984,4
10600,2884809,2245865,4
10601,482655,505895,3
10602,210005,2726296,4
10603,1588373,3314842,3
10604,2172274,887758,8
10605,2540539,2524810,5
10606,2568057,3995665,25
10607,2580454,3265732,2
10608,1325352,3196992,3
10609,4004433,1306160,3
10610,2844089,1979002,2
10611,4377071,2426571,2
10612,2202257,4579990,2
10613,529177,3261498,8
10614,647911,2483223,2
10615,1585832,251787,2
10616,4539036,534310,3
10617,2779854,3444044,3
10618,2928183,3068913,2
10619,4392860,1751858,2
10620,1204955,4665665,3
10621,4299489,706210,2
10622,2993528,4336587,2
10623,3336509,4590493,68
10624,1264523,364767,3
10625,316074,84776,2
10626,683269,1097596,6
10627,4820067,3363352,2
10628,168719,3893223,3
10629,4850229,1348240,2
10630,2892552,2460801,3
10631,3159000,3749691,2
10632,25408,3658654,3
10633,4265112,2405363,24915
10634,1014631,1824528,2
10635,4595412,1627724,6
10636,843681,1730512,5
10637,1090070,165526,4
10638,173309,312719,6
10639,4650937,2139495,3
10640,1442854,546794,2
10641,3456091,2001557,5
10642,1976777,1601152,4
10643,4682617,103157,3
10644,502192,533708,4
10645,1373830,2300519,4
10646,3940908,554221,7
10647,4385542,4627407,4
10648,1290756,2577944,16
10649,706419,4803518,2
10650,4450377,1920147,22
10651,4743921,4180347,2
10652,3907903,1853406,2
10653,1185017,4695415,6
10654,47690,867295,2
10655,4567639,775170,3
10656,1825167,2315811,148
10657,4817747,1514219,8
10658,511151,2285998,2
10659,4335369,3753178,2
10660,40122,2524492,2
10661,1656754,2958974,2
10662,233756,903597,5
10663,3042964,652258,5
10664,3744095,1570316,4
10665,1989849,2488893,3
10666,3591126,3876749,5
10667,3303393,3567278,2
10668,1203970,1738029,3
10669,2659842,2798462,2
10670,3091213,4475526,5
10671,1132607,2626373,2
10672,781929,3596008,5
10673,2295800,1588359,2
10674,908607,2697578,8
10675,2758948,4381661,35
10676,2147512,1045825,4
10677,1138023,85734,224
10678,3279603,550479,4
10679,4081823,3028147,2
10680,3264292,3484659,19
10681,428684,3748203,4
10682,277840,3713617,4
10683,3144685,1994305,4
10684,1157979,4394579,2
10685,1449881,1934305,2
10686,2827734,3302646,3
10687,1252087,1473667,2
10688,2751683,2485193,5
10689,1210277,3651423,16
10690,2582155,887899,3
10691,4642000,246657,18
10692,567308,1489410,3
10693,1594468,410203,4
10694,3435533,1824501,13
10695,2040777,3360886,2
10696,4162405,2617958,3
10697,3357217,1410909,2
10698,3539255,3743657,2
10699,3026927,1175428,57
10700,4145170,1427686,40
10701,1414971,622857,9
10702,2699224,2644597,2
10703,4042141,744232,5
10704,2523641,2252520,24
10705,271451,164485,3
10706,2831229,3108415,21
10707,4713627,1318959,2
10708,447720,3542865,2
10709,2381269,270418,23
10710,3348882,261475,3
10711,1479521,3783783,3
10712,1413694,3142108,4
10713,3700145,2325551,8
10714,1330846,4529956,4
10715,3531999,4433496,7
10716,3047134,3904458,4
10717,1511647,3227304,4
10718,1809620,1954718,2
10719,3636956,1327054,3
10720,500695,957166,13
10721,2753427,2607557,2
10722,4646870,3555473,14
10723,2959161,2834419,21
10724,2237931,4433500,24
10725,1770836,1678174,4
10726,2738403,3620106,5
10727,332769,2963619,5
10728,3797744,51553,9
10729,165342,4019312,310
10730,890855,2250003,2
10731,197754,359361,2
10732,1058130,2949821,6
10733,331497,4388455,11547
10734,2221624,3015691,3
10735,3692041,2837312,9
10736,2277125,3972485,2
10737,1301686,3495577,2
10738,2212341,397392,2
10739,3829700,1743925,2
10740,483035,1347692,4
10741,2360614,1462284,2
10742,422782,365248,5
10743,729274,2923469,2
10744,2096371,3055154,2
10745,583985,4615289,4
10746,4167109,3702794,3
10747,3058684,4136255,2
10748,3763586,2566458,2
10749,2314784,3713716,4
10750,3530572,1095651,2
10751,2456235,1213499,3
10752,166207,2712362,5
10753,2589836,4250487,3
10754,728218,4526316,3
10755,246443,3952630,3
10756,4342854,4321722,2
10757,4256955,141546,3
10758,1137017,2045573,2
10759,4044711,2716128,2
10760,4687201,1000041,5
10761,117874,958439,4
10762,2578620,1987083,2
10763,4147442,241593,8
10764,4227753,2115785,3
10765,3011061,108530,2
10766,1331677,1524055,2
10767,2859378,1875944,3
10768,2592453,121471,6
10769,1242549,2399149,514
10770,3901421,3638704,2
10771,3740846,153666,2
10772,4732549,4214322,7
10773,2522999,1235822,2
10774,4072566,1766138,5
10775,4143511,1531017,2
10776,1010399,3641951,3
10777,836653,3360676,5
10778,691230,1945202,16
10779,4130260,1565659,5
10780,4730184,3140800,5
10781,58951,720777,4
10782,2554956,756236,2
10783,4018239,4463883,2
10784,210389,3749639,24
10785,503731,2400257,6
10786,2666880,1987313,2
10787,32758,3553654,2
10788,2104780,4343645,29
10789,2576785,2935926,2
10790,4710260,2054973,2
10791,2197021,919678,2
10792,3550266,3296732,10
10793,2493024,3957373,68
10794,1277286,3480973,2
10795,181222,4762573,2
10796,897724,2329888,2
10797,16369,1404926,6
10798,186513,1263436,6
10799,1950339,4047539,3
10800,1897002,3958702,4
10801,1752284,4579515,17
10802,341623,4146144,2
10803,1765984,2054420,14
10804,3346116,3958116,2
10805,4790143,1560148,2
10806,4703373,3405897,7
10807,833949,4487470,3
10808,3834375,1934346,4
10809,3424449,2619728,3
10810,2591750,3539300,2
10811,3191124,3893684,3
10812,4806938,2456344,2
10813,60923,3894064,3
10814,2762889,3295047,3
10815,3958543,3778529,4
10816,385263,1021629,5
10817,1504343,2190688,3
10818,3626157,3532931,2
10819,4037630,1146194,2
10820,4305566,2399580,3
10821,3134659,4329775,6
10822,1345722,3617590,15
10823,935596,289982,4
10824,2330746,4102990,2
10825,423259,4779119,2
10826,685100,2513135,2
10827,2805131,95248,2
10828,1810732,3203488,48
10829,1966882,2326479,2
10830,851415,125467,6
10831,4508300,1193480,204
10832,3243429,714109,5
10833,2703640,1978291,68
10834,2459119,4605604,3
10835,4678940,4692979,2
10836,1330097,4031385,3
10837,3485907,3043028,4
10838,1122784,1331389,4
10839,984930,392856,10
10840,2772270,1815797,2
10841,1445872,4243920,3
10842,244892,2261518,4
10843,2186024,3696504,2
10844,4530921,3284780,2
10845,3461133,2090450,35
10846,4030382,3143853,4
10847,2083817,2899973,5
10848,3563585,4392043,8
10849,4169085,414195,8
10850,2099385,4372361,3
10851,2221928,2287114,3
10852,936465,4462436,2
10853,3308885,4786573,420
10854,659045,3727052,2
10855,1179867,2152855,102
10856,48525,298504,2
10857,78090,2131005,2
10858,528760,1401795,4
10859,1354924,2168894,2
10860,2007372,1168775,3
10861,1732370,2210357,134
10862,2878941,139944,7
10863,836626,3387986,2
10864,4079211,4838059,426
10865,3797549,1206002,2
10866,403996,2777846,2
10867,2350226,2833019,2
10868,2186019,2954574,2
10869,3511972,313555,2
10870,351445,2914248,3
10871,3805551,2906022,36
10872,13050,2867220,2
10873,1849459,707889,5
10874,110055,45198,2
10875,1461219,3608923,2
10876,2883444,3513493,9
10877,1450951,3282704,4
10878,2164971,4759631,11
10879,1668015,2508864,4
10880,989237,2438420,6
10881,3758708,779723,3
10882,2392307,3113593,9
10883,1738020,1608049,2
10884,2108282,4421814,13
10885,501698,2176396,7
10886,886754,3661838,10
10887,2103572,1884959,3
10888,4175899,3412040,2
10889,4283792,2463950,59
10890,582440,3591691,2
10891,2939209,4278803,8
10892,4424321,4266956,638
10893,1777680,2854128,3
10894,3191362,3695825,2
10895,4137519,762652,4
10896,2454994,4775645,23
10897,4155068,2180317,2
10898,1224426,3687881,4
10899,2338411,847979,2
10900,3514045,4238983,9
10901,468553,2546988,3
10902,753276,1010921,8
10903,4842040,4667516,6
10904,4121810,1998437,4
10905,4417831,375883,143
10906,4048773,622658,4
10907,2086410,4836449,6
10908,4831889,2405953,4
10909,1871996,223920,7
10910,364352,709213,3
10911,164735,601727,2
10912,4728010,3938160,5
10913,80976,3680743,2
10914,4263006,3991629,2
10915,3295101,388709,7
10916,201841,4182689,2
10917,458490,706862,3
10918,2127328,3064117,2
10919,4798487,2613468,3
10920,3921521,1913572,3
10921,2326548,2355243,7
10922,602034,2192605,3
10923,3739172,161042,2
10924,3352184,1537134,5
10925,3973184,4493642,21
10926,2405378,3179633,6
10927,1778331,3461544,3
10928,207774,3866341,2
10929,3381509,2099621,3
10930,3978297,1230218,2
10931,900518,4140405,4
10932,2711988,4671282,3
10933,2601457,1832249,3
10934,3865727,2268841,6
10935,145991,899076,5
10936,2839057,1294978,5
10937,1496929,2766915,2
10938,460236,3860363,210
10939,906732,2609665,2
10940,2708260,4436186,2
10941,3046970,96317,3
10942,796196,4487175,2
10943,4468720,2276804,3
10944,167129,2423331,2
10945,2859231,4324554,6
10946,4220881,1330559,3
10947,2565786,3693316,3
10948,4427392,236961,20
10949,4756863,2925160,2
10950,3371614,1204624,17
10951,1978646,4172628,2
10952,412665,1091683,59
10953,958012,10913,2
10954,3034163,3502942,4
10955,2846142,3078398,2
10956,2999600,4413911,2
10957,2227860,3182349,2
10958,329935,1046225,24
10959,4392760,2760764,3
10960,1529121,1204685,3
10961,4540538,4724875,8
10962,2197982,3943798,2
10963,322505,2845254,39
10964,2619740,2390814,6
10965,1295327,1123966,2
10966,2153404,3894380,2
10967,4568189,2308588,2
10968,2763797,366143,4
10969,3203002,1427630,2
10970,987905,895377,3
10971,3305746,4806239,2
10972,487200,2913268,3
10973,886040,633313,2
10974,1574747,2255391,21
10975,3957763,690187,3
10976,2912192,3991398,4
10977,3404156,1277808,3
10978,2074363,3003841,3
10979,699371,4333536,15
10980,4742329,801809,5
10981,2293843,1873601,2
10982,1564257,2168397,4
10983,1304864,480973,2
10984,440824,2915598,2
10985,2196439,3370253,2
10986,3051141,376935,4
10987,1499530,2303235,2
10988,1814557,2386347,3
10989,452934,1269483,2
10990,2145412,834461,3
10991,4124047,3931551,2
10992,4638048,1258803,515
10993,2873256,2660246,3
10994,1942233,303624,3
10995,1648452,1922233,124
10996,2581632,2525169,4
10997,502306,4091231,3
10998,2958186,52582,28
10999,2424158,3922359,3
11000,1138808,2569292,3
11001,305160,2469668,3
11002,82524,2354251,3
11003,3953274,551588,2
11004,4260706,3600991,6
11005,3577431,1344060,2
11006,2958153,4393587,2
11007,3658481,385384,2
11008,291406,4074966,3
11009,3031705,3604016,4
11010,3816305,4823682,3
11011,287485,1908939,2
11012,2284652,4188041,17
11013,2707240,3723161,6
11014,2467508,3644492,2
11015,3676278,3081709,8
11016,4574301,3612711,3
11017,4763971,4012883,2
11018,442543,1057170,2
11019,2679954,3708483,19
11020,4435836,3619929,2
11021,2781983,1234646,2
11022,3054443,3447039,2
11023,3912221,2604267,29
11024,2842126,985519,3
11025,1152461,4063527,4
11026,75616,2464930,2
11027,482302,4100468,4
11028,3845168,251350,2
11029,1077995,3439411,2
11030,530427,2447459,2
11031,1792309,1991456,2
11032,4604670,1543664,3
11033,2851149,3969252,4
11034,4430320,1422181,2
11035,2970571,2319869,2
11036,2721128,3845542,3
11037,2683630,2690178,20
11038,695543,4445317,4
11039,2771561,2252030,7
11040,3772865,556360,9
11041,626879,1763037,6
11042,4563739,3011338,6
11043,1289912,2569446,7
11044,240334,2325367,3
11045,2791565,2294778,23
11046,589169,16954,16
11047,3632682,2261107,7
11048,2580210,4235323,3
11049,2609642,3171413,3
11050,1439730,1377883,3
11051,3260749,1114880,2
11052,1878495,1439954,3
11053,1952597,3989063,3
11054,725842,3506891,2
11055,4277616,3888023,2
11056,458694,1644221,2
11057,1296923,1978094,26
11058,2014423,4638942,2
11059,1278099,2138219,2
11060,4482764,1665332,3
11061,602008,4033530,22
11062,1672079,1582953,2
11063,4819090,521725,2
11064,4461586,325648,2
11065,3748109,16321,66
11066,4086704,3258604,81
11067,395139,261136,15
11068,312383,855914,3
11069,3703140,2856462,5
11070,3356305,781298,40
11071,4144785,1661772,53
11072,4811012,3004934,2
11073,3694128,531214,2
11074,1538483,3124410,599
11075,2937358,772146,2
11076,1956852,364123,3
11077,804872,1175729,3
11078,1862455,3863035,2
11079,1151056,4402448,9
11080,1051619,4794246,8
11081,4707335,3550461,13
11082,325949,2407333,5
11083,2896218,1352162,2
11084,1966981,4486344,4
11085,957738,1368011,2
11086,3681396,2522717,2
11087,801371,2189035,3
11088,3055132,4706860,2
11089,3491940,3624892,7
11090,921555,3066921,19
11091,1112789,83787,9
11092,1478236,4499713,5
11093,2482702,2070984,2
11094,4160651,1450284,30
11095,889232,1999219,6
11096,113688,4022145,2
11097,4085386,950688,19
11098,2262040,1302532,3
11099,3839235,1220229,2
11100,4098471,1559437,3
11101,2719069,405168,2
11102,2387402,4103744,3
11103,1998112,1598056,6
11104,1400154,4516081,3
11105,3868986,2467953,2
11106,706638,1677218,3
11107,1873125,1784726,7
11108,2820547,410207,4
11109,3396744,722277,3
11110,2962538,2408697,2
11111,1875726,2925002,6
11112,2624534,392834,6
11113,1743991,1128771,32
11114,3740437,398352,2
11115,2030389,639174,5
11116,1922744,3726581,22
11117,3619202,189596,10
11118,4091976,4446129,3
11119,3118,1690127,2
11120,425931,1945167,2
11121,239150,955460,3
11122,959376,2221636,2
11123,446457,4728425,2
11124,4702816,3872545,13
11125,1848986,1798656,3
11126,3810401,3081008,3
11127,47771,1587658,6
11128,2090734,3984636,32
11129,1170786,2481685,2
11130,4096709,4747365,2
11131,398872,2382513,8
11132,4049049,4548514,2
11133,3774976,1353722,6
11134,4216698,2599350,9
11135,1246063,800452,3
11136,4636468,3842448,426
11137,3470912,2764280,3
11138,2208137,3684793,12
11139,1103422,416236,4
11140,3506302,1802805,2
11141,700212,3623544,5
11142,1598778,3943083,2
11143,3709771,486944,8
11144,2201181,660606,14
11145,3451751,3276598,3
11146,998398,58521,114
11147,3653050,4818407,13
11148,326584,878650,13
11149,334683,793814,2
11150,1999878,4551326,2
11151,600657,1296055,2
11152,2606617,2799578,4
11153,2950235,1996221,2
11154,3518109,1587799,2
11155,3344284,3616420,2
11156,3303783,2877585,34
11157,2462695,2364356,2
11158,94563,4234310,2
11159,732758,3960747,14
11160,1826100,1843544,5
11161,3116525,604550,7
11162,4388650,1430540,23
11163,3557152,1413003,3
11164,4192571,4500866,4
11165,2461707,2880265,2
11166,2502683,290381,9
11167,968310,4794848,2
11168,885707,3535083,5
11169,2749667,3255146,9
11170,1879962,836739,6
11171,3178529,289454,18
11172,407308,1365964,5
11173,3082426,1958404,4
11174,4527755,3424423,6
11175,1407531,2784612,9
11176,4042579,755188,3
11177,187578,4527398,14
11178,1808235,1157822,2
11179,1753125,3096684,2
11180,139132,1691285,2
11181,4531400,89401,7
11182,1110601,2257184,4
11183,1449147,3545248,2
11184,3622856,395111,2
11185,147911,134814,2
11186,1417871,2101078,2
11187,2985933,4292359,12
11188,669559,2380194,2
11189,2539679,2839352,3
11190,1707094,2829414,2
11191,524715,2509708,2
11192,2432927,3665815,2
11193,3031500,802692,2
11194,4493113,3876960,2
11195,2973938,4625748,2
11196,1538039,316636,8
11197,4519460,3793371,81
11198,1785547,4732926,4
11199,1268934,1330276,4
11200,430234,2672847,3
11201,2505966,105399,2
11202,3704203,1557980,12
11203,3029912,3909184,3
11204,3423447,4571401,47
11205,3402902,4456416,6
11206,3867383,3331210,27
11207,581678,3399460,2
11208,2583538,4361708,3
11209,3380818,2875766,7
11210,77201,3624894,2
11211,3093724,2902111,2
11212,2101428,3828848,2
11213,588044,92552,2
11214,1884942,2027191,2
11215,4464763,4802394,3
11216,3473473,55924,2
11217,2531182,4103205,3
11218,1598283,2544378,2
11219,1719371,2021388,5
11220,667716,1348800,3
11221,4116534,2008394,10
11222,4432128,2536076,3
11223,4059514,3646221,6
11224,3025936,4305008,2
11225,2194968,3017303,3
11226,4740826,4660728,2
11227,2151292,4464973,2
11228,544250,4374749,3
11229,4126219,3811408,2
11230,383482,4862311,2
11231,44693,1097006,2
11232,998424,2418526,8
11233,1254630,3196548,2
11234,1104234,3162558,2
11235,4366266,1684088,2
11236,4814839,1832793,3
11237,3391687,640988,6
11238,2674009,1456722,2
11239,3926149,3760498,3
11240,2893034,2897083,8
11241,1339189,3252551,2
11242,384509,536699,7
11243,3210212,4581386,2
11244,277105,1000382,13
11245,4296988,4192941,5
11246,342316,1487450,3
11247,3608829,2042855,2
11248,4271661,616630,2
11249,4717389,21064,5
11250,2459330,362415,3
11251,3014996,513974,4
11252,876135,735800,5
11253,1784605,2123680,5
11254,1394220,1203486,19
11255,3751621,4206248,3
11256,1705138,1383944,3
11257,1956080,2196642,4
11258,3381730,3805519,41
11259,4223362,2369385,2
11260,4275200,2063541,2
11261,1111087,1102249,66
11262,1768209,2259354,2
11263,4765100,1576892,7
11264,1715671,1764136,3
11265,3842375,2292097,2
11266,1558347,4419214,3
11267,1648812,1941941,2
11268,4773327,477241,12
11269,4595808,1061244,2
11270,4171431,2841079,2
11271,40803,2933188,4
11272,89923,1895663,14
11273,4193407,3382146,34
11274,2582986,4437212,15
11275,3623896,1590623,12
11276,3329504,4392342,3
11277,2436118,2274959,3
11278,1011799,689405,2
11279,3556599,1754828,2
11280,4478342,738202,2
11281,861742,658978,7
11282,336632,1697770,39
11283,3315386,2451572,4
11284,4543545,1543755,2
11285,1675579,1898941,2
11286,2962212,2228071,4
11287,3955628,1041481,2
11288,4211654,4803056,2
11289,226024,1134240,2
11290,1296484,3940968,5
11291,2814363,4082170,3
11292,1135631,3756717,3
11293,3070397,4608108,3
11294,2122146,4218610,2
11295,2222053,4294135,3
11296,352414,3622685,2
11297,3427118,3982086,13
11298,908174,1169967,3
11299,2276101,1271649,6
11300,3938172,4694878,7
11301,3724961,4343221,8
11302,2932848,59706,14
11303,4212741,2107118,9
11304,1420332,1190868,2
11305,60944,1755520,3
11306,4532726,966101,3
11307,1388328,2572099,2
11308,3890445,2908067,2
11309,1633353,96772,2
11310,1484856,2242428,2
11311,3809807,622266,5
11312,1992442,2207148,2
11313,4359205,2927212,14
11314,4483944,2095721,4
11315,3066762,2961106,2
11316,2417589,2846373,22
11317,547311,1055100,15
11318,2657221,3710208,4
11319,4262222,1156312,2
11320,2290824,3519692,6
11321,4407994,590454,58
11322,115313,4097825,20
11323,942425,2554633,2
11324,1968480,3451542,130
11325,3614841,726986,2
11326,1419256,752180,3
11327,566546,2290169,5
11328,3495227,2508717,5
11329,1785534,3107117,2
11330,2190951,108280,2
11331,3110293,875298,2
11332,9962,1539363,7
11333,2679376,3973216,3
11334,1373694,2501184,3
11335,1857246,1006468,46
11336,2873941,3281384,2
11337,1774963,2069151,98
11338,450909,730966,16
11339,2801177,883904,6
11340,1810919,163270,2
11341,2394443,3021774,3
11342,2957925,1771809,10
11343,4506569,3277871,36
11344,2879149,2133745,2
11345,1257609,3077421,2
11346,4810432,1367113,12
11347,250533,2257386,7
11348,4150806,25858,2
11349,179819,100541,3
11350,3899971,4440953,12
11351,3211626,1101166,2
11352,4170582,1215979,2
11353,3227338,3970912,3
11354,613953,3782360,2
11355,2582587,3597867,2
11356,2384670,2620314,3
11357,470727,4842376,2
11358,648150,2765937,3
11359,1556963,3441536,3
11360,4213771,3246188,2
11361,1415966,4209391,2
11362,1712437,75117,4
11363,855139,690248,3
11364,1263169,1146258,3
11365,3541143,931162,4
11366,4317690,335436,6
11367,516900,3429607,2
11368,345983,4746533,2
11369,1358176,474199,2
11370,1588017,1499374,3
11371,3423694,4678649,2
11372,1463330,3650843,2
11373,4689255,1880857,2
11374,1422287,874987,5
11375,2041822,3870025,3
11376,821625,643355,2
11377,3428298,2877673,9
11378,1509826,3321867,4
11379,232174,299928,3
11380,3868838,5305,2
11381,1099439,215636,3
11382,2112169,416701,2
11383,1022762,3583777,4
11384,893294,4111861,30
11385,3090420,3966666,2
11386,1351726,4278877,29
11387,1714578,3905305,2
11388,3923646,757202,2
11389,1027139,4389330,2
11390,3569726,1118920,18
11391,2315850,862945,2
11392,4045973,4120407,40
11393,3932165,2877635,7
11394,396428,4494520,2
11395,2812635,834463,2
11396,2001963,814095,3
11397,4134526,404603,16
11398,2552534,1580770,7
11399,4258573,3802117,29
11400,4522366,933922,2
11401,1638153,1237279,3
11402,2517957,4320910,5
11403,4562771,880147,3
11404,2424707,1548589,2
11405,4672873,2116075,4
11406,4088317,225735,4
11407,4439135,1440957,4
11408,1505462,2882238,3
11409,3286945,32909,2
11410,192228,4456111,19
11411,278130,1577307,2
11412,924159,782441,4
11413,247484,4321984,2
11414,3606984,2887526,5
11415,2537736,1313998,3
11416,2147662,278526,4
11417,790301,3525507,2
11418,4847794,1290349,31
11419,1260272,370994,2
11420,234345,3295611,3
11421,1733352,4690883,8
11422,1477935,2965331,5
11423,2841527,3304888,4
11424,1909977,3374132,4
11425,4681844,1185400,6
11426,3355876,1742942,5
11427,3802257,2650044,2
11428,2010907,1907946,23
11429,4478701,2013663,2
11430,1745308,2169917,2
11431,4729597,4312787,2
11432,3411635,446529,2
11433,1237234,1580019,2
11434,3862315,230375,2
11435,3552480,1458015,13
11436,4743491,2846012,3
11437,104792,1997852,5
11438,2075436,3102240,6
11439,4650622,3982074,2
11440,5759,3814573,3
11441,3955149,1192409,2
11442,573177,769013,3
11443,305665,3817958,2
11444,4374904,3513986,7
11445,1664475,3232132,3
11446,2963184,4117955,3
11447,2729373,1143853,2
11448,1282872,577057,2
11449,4407075,4280931,9
11450,2985733,2193187,2
11451,970320,2316674,2
11452,2763085,2752273,2
11453,3640187,1470518,2
11454,4529755,2181207,3
11455,139128,2001703,20
11456,2879218,373923,2
11457,4439241,3058968,3
11458,1101582,2382926,12
11459,1770437,3169537,33
11460,4355547,4431176,2
11461,948763,2632732,4
11462,94161,2152014,54
11463,4712927,1315975,2
11464,3057041,667944,46
11465,2036595,1307048,7
11466,3460985,880968,2
11467,1521284,2435729,3
11468,509029,1394998,19
11469,4419628,314924,693
