0,source,sink,out_degree_a
8632,2560408,2795159,118
8633,2733872,2596251,588
8634,879908,2227745,99
8635,300097,4079268,273
8636,4846491,82320,863
8637,3980329,1635042,9
8638,4640383,2588244,14450
8639,2895223,183794,58
8640,2921853,3114204,62
8641,1488632,1736248,1955
8642,1072548,380005,92
8643,357381,1027488,68
8644,3335130,3686117,160
8645,2085193,663713,102
8646,17605,837222,2
8647,1983366,2151625,229
8648,2260742,1918826,424
8649,1989230,2136581,14527
8650,4225437,325697,1083
8651,594370,1342069,59
8652,4781379,624570,132
8653,1687914,2173151,3851
8654,993398,4500259,24
8655,3755255,3882701,485
8656,1658177,765543,34
8657,475232,3510148,57
8658,117653,365416,79
8659,3417564,287108,269
8660,2760117,1677060,3594
8661,1747728,4516447,110
8662,4147354,4219994,334
8663,2402800,2374812,197
8664,2932022,3009562,540
8665,3392535,1765869,86
8666,370983,816913,416
8667,1514261,3153504,83
8668,1618544,2549546,18
8669,4608977,2510362,81
8670,3755683,3118599,29
8671,4679257,532005,516
8672,3742712,315060,138
8673,375041,2795159,23
8674,1327147,4007276,65
8675,4786573,1072872,407
8676,156140,3567788,403
8677,2342340,601790,30
8678,1327726,2379122,308
8679,1055988,2251958,180
8680,3861672,1796644,43
8681,1075781,1026468,73
8682,250137,1133567,320
8683,630604,1595656,136
8684,261562,2906415,375
8685,2061150,4740893,79
8686,4467857,2811227,564
8687,463854,2927670,1259
8688,3136926,3292438,114
8689,142496,4517152,247
8690,1450478,821686,29
8691,2839397,3578789,131
8692,3369814,2701054,93
8693,4540325,2685283,220
8694,2680834,714236,31
8695,4699529,1561441,104
8696,335479,502401,53
8697,1309887,90257,1234
8698,4459514,555666,198
8699,2200735,3521843,37
8700,2413519,2034494,100
8701,1353165,879781,327
8702,4695321,1974361,35
8703,2691310,1991267,2496
8704,1832518,2664795,463
8705,2307585,1049281,492
8706,2259251,4761195,26
8707,3742712,3459373,138
8708,2911256,379057,79
8709,908090,775014,564
8710,4222997,732416,75
8711,1262238,673405,379
8712,622386,2815228,75
8713,4222997,3371037,75
8714,383188,538998,27
8715,566130,4593423,828
8716,1413512,4094697,80
8717,1336173,3010945,154
8718,240027,2037947,4712
8719,56567,4131105,1480
8720,1787403,3353876,286
8721,4402871,212805,309
8722,4494681,2153519,580
8723,3001803,4383159,163
8724,2398278,4302399,9
8725,2791981,3366522,577
8726,2008046,32933,649
8727,1629739,3992147,167
8728,1445324,2576561,1019
8729,3458832,3556169,19
8730,3113932,2959134,530
8731,4175026,4625087,660
8732,1327147,3117644,65
8733,1548572,1828719,159
8734,3148813,3720786,972
8735,492776,2450275,6
8736,3531100,4639113,1176
8737,3716119,1725270,77
8738,1306100,487074,40
8739,3345713,4820881,8
8740,2640387,4758377,263
8741,1854613,4577899,87
8742,61633,4818685,33
8743,4721192,1588708,120
8744,4170044,1380378,14
8745,3191384,4486106,628
8746,954573,2981668,2
8747,3035217,2747148,51
8748,1233851,4399430,185
8749,1588061,4090004,128
8750,495684,3222295,313
8751,4747431,3471248,22
8752,1239755,1597846,18
8753,754926,1495600,1379
8754,2063062,3777242,322
8755,1429554,1561146,11
8756,3893222,2966772,259
8757,3716915,460554,129
8758,4066452,1432887,737
8759,3887171,3302825,23
8760,3113932,3078648,530
8761,1336173,149736,154
8762,3451039,3683147,442
8763,3733033,1895005,387
8764,4182445,1429102,26
8765,1630423,2391386,311
8766,273715,2251789,75
8767,3772598,2032867,826
8768,2763391,1492115,107
8769,183960,3625439,10
8770,773004,2656185,401
8771,1093575,3241571,16
8772,4582850,4121054,273
8773,4742865,3844365,8
8774,577443,996371,223
8775,3742712,2157328,138
8776,3733033,1709398,387
8777,1587881,4607148,111
8778,2570161,4515216,16
8779,2366431,1995601,2631
8780,623567,4094697,649
8781,243018,3902256,7
8782,117653,3108276,79
8783,1236650,3824501,92
8784,2506473,2265640,6659
8785,3370067,535280,764
8786,4159232,2033602,1999
8787,3939380,1191204,79
8788,4467644,1196225,1890
8789,4839526,225124,130
8790,1092129,2635295,2155
8791,4128817,4255985,1880
8792,4675165,1722935,23
8793,2760117,4445347,3594
8794,4245940,1495600,1868
8795,4597942,209191,301
8796,2689691,2264701,6
8797,2933517,4477620,427
8798,4497472,1801676,25
8799,4819083,4395944,1011
8800,3769409,492035,365
8801,2172433,853327,68
8802,3135278,2428800,198
8803,2695091,4699308,69
8804,3432616,1432601,152
8805,4178366,2955720,94
8806,3192626,3302485,721
8807,4655006,2965375,19
8808,2266717,2510362,6
8809,942440,3256959,338
8810,2200489,871888,417
8811,4223007,1142702,2002
8812,1413126,2449296,973
8813,395117,1522373,3983
8814,2299421,2721855,1918
8815,13751,1765411,208
8816,2506473,352855,6659
8817,2055183,1042307,13
8818,2831459,204712,4499
8819,2681125,487074,340
8820,395117,1770518,3983
8821,1687100,2566889,200
8822,2022832,1072872,168
8823,1628755,1922398,24
8824,3431400,772280,1299
8825,4287735,4066830,92
8826,3417866,1821613,9
8827,3730870,3115614,144
8828,2608048,19269,345
8829,491128,1582441,1344
8830,4782388,4302821,26
8831,2021460,663713,541
8832,1219418,3395510,24
8833,3251045,3706176,570
8834,2681125,1735687,340
8835,604125,3762682,49
8836,1782783,3328639,3690
8837,3956535,4096612,135
8838,949172,958601,6
8839,3318124,4584115,93
8840,224552,3639154,1195
8841,1451983,4406065,87
8842,1765731,3762682,681
8843,3997092,99929,232
8844,2308616,4421587,79
8845,4498800,2755105,66
8846,4219582,2445713,131
8847,3043233,2322497,52
8848,3881924,608504,171
8849,4398018,327965,3
8850,2198631,3601552,2347
8851,4358141,1694355,84
8852,4797294,3375372,2000
8853,3532343,1972008,60
8854,1587881,4634127,111
8855,2242956,3304718,8318
8856,1687100,3459373,200
8857,46090,2951260,1191
8858,4708115,3779626,31
8859,3149884,3383210,130
8860,4751399,1032219,184
8861,2628408,2052579,309
8862,1730864,3050073,530
8863,4855215,3383073,90
8864,3606548,744460,9156
8865,3798250,570302,98
8866,3031208,3963629,55
8867,754986,4074179,213
8868,2324422,1103366,887
8869,1362833,1201096,75
8870,1376558,1853961,93
8871,1896939,54157,732
8872,49037,2781628,966
8873,4699529,4799962,104
8874,4452445,3882590,847
8875,3056912,2417200,371
8876,4589904,3657540,191
8877,67800,614747,862
8878,3120092,2971250,158
8879,455141,4836932,570
8880,2171358,2173151,464
8881,3434262,3995236,251
8882,1586232,3114204,69
8883,4721192,909677,120
8884,495684,1495600,313
8885,2764263,4007276,20
8886,4452360,273127,46
8887,3478606,1051087,1
8888,3971074,3267798,115
8889,750926,804801,20659
8890,2978353,4322367,138
8891,1148355,29959,1943
8892,811736,1315850,17
8893,651351,325927,4
8894,1295223,2589511,161
8895,4154717,4155389,354
8896,4016649,3606238,335
8897,742548,1678282,289
8898,1596155,4799044,267
8899,2226291,4565646,20
8900,3596185,4266094,86
8901,4287735,2102776,92
8902,3198433,409262,118
8903,1167211,3327588,25
8904,2389638,1315850,267
8905,970600,890960,619
8906,3711007,1613382,799
8907,2608048,466302,345
8908,4643656,4276097,37
8909,4079340,4299050,39
8910,1351195,4334486,10973
8911,9202,4409813,236
8912,2307937,778021,30
8913,1854023,2990704,161
8914,3167544,242455,271
8915,2476925,1245989,6
8916,219686,4128045,551
8917,3733033,2211339,387
8918,3131854,2340324,154
8919,4284282,653633,1561
8920,3711007,4198583,799
8921,4505818,2767142,2870
8922,1641756,3010945,61
8923,1362833,3061931,75
8924,1590882,3853574,64
8925,3716915,4398241,129
8926,4743153,2178305,188
8927,4079340,302849,39
8928,1630423,3164163,311
8929,3149884,3995236,130
8930,67800,2031436,862
8931,1225417,1565469,27
8932,3446506,804801,151
8933,4732444,57883,919
8934,4420255,4421587,77
8935,2313654,273881,1042
8936,691232,2866908,25983
8937,2920273,3753484,113
8938,1092129,4186227,2155
8939,1574437,3434396,106
8940,3821504,1397316,2
8941,3957402,3410967,133
8942,2653433,345813,47
8943,3195688,3800540,82
8944,272134,4483821,227
8945,4159234,1072872,39
8946,3836659,3588368,38
8947,1443500,2868440,781
8948,1044619,2241589,196
8949,2745387,4234840,43
8950,4013082,4298355,316
8951,3847967,1905607,630
8952,1426916,4424787,110
8953,1073493,3571822,2
8954,2393127,4747550,26
8955,195757,4161763,2838
8956,4204662,193159,6
8957,3925727,2574560,417
8958,750926,1415397,20659
8959,2722351,624993,925
8960,4115547,165055,464
8961,2315048,899384,45
8962,4223704,1916723,117
8963,3446567,76607,297
8964,1514261,4208140,83
8965,2366431,2032867,2631
8966,733542,4692905,3
8967,1091584,2681572,1326
8968,19760,54157,86
8969,1294163,165055,43
8970,3023014,3397645,345
8971,2434497,2305549,80
8972,812688,3882590,16
8973,2313654,478223,1042
8974,362148,4563454,37
8975,4524669,2791664,34
8976,136049,4610787,294
8977,3980329,3007594,9
8978,2206017,1026468,76
8979,2826278,49513,284
8980,2319421,3640207,203
8981,762479,1730211,206
8982,1914584,1721413,7468
8983,3956535,1166818,135
8984,4518583,4155714,2735
8985,1760195,226721,174
8986,443904,2178305,2001
8987,1392717,2471103,61
8988,3994516,4011543,78
8989,1504438,3065172,1275
8990,2624184,803481,137
8991,1542411,1888220,43
8992,1760195,1190704,174
8993,3096596,3649303,561
8994,4352101,2157727,458
8995,559652,4272458,139
8996,579536,1960538,501
8997,3202510,2652623,79
8998,3096596,742195,561
8999,3733752,4409813,176
9000,4427946,1378011,221
9001,3407905,4658228,33
9002,268519,2558769,1
9003,2146076,1452193,265
9004,153792,3906437,116
9005,1262238,4149096,379
9006,4561995,901150,383
9007,2699583,3002541,72
9008,3080022,3870459,47
9009,224552,1342577,1195
9010,4479676,948009,47
9011,725231,246307,246
9012,1377969,653633,61
9013,3928545,1980682,215
9014,623444,4607502,240
9015,3046801,3162385,1106
9016,4392592,90257,284
9017,2145365,726135,179
9018,1949391,2707096,233
9019,1486685,3341056,1086
9020,414390,4254453,88
9021,408123,3262474,95
9022,4766814,4799044,422
9023,4096612,239765,370904
9024,281045,1891147,52
9025,2118551,2819030,104
9026,987441,1905607,447
9027,1596155,4607502,267
9028,1677331,4426524,161
9029,4819083,3914665,1011
9030,1504438,2833751,1275
9031,4298943,409240,1175
9032,4762542,1032219,62
9033,3394828,1700117,268
9034,368544,3477517,172
9035,3819586,1457589,44
9036,4725488,4387818,18
9037,1938140,673405,203
9038,3983042,634165,49
9039,2607301,2976923,2189
9040,4043972,4143831,2725
9041,3336834,3723250,30
9042,4510312,239765,19
9043,4326329,1457589,115
9044,1893341,2153519,467
9045,2398278,246307,9
9046,837136,717384,38
9047,3959449,1457589,3
9048,4668030,4266094,62979
9049,54650,2065513,135
9050,4490242,2941537,103
9051,3824752,1857594,358
9052,623567,2546813,649
9053,2574465,3562714,1
9054,3733752,605639,176
9055,4066935,4398710,143
9056,3893485,4350911,36
9057,725231,1069044,246
9058,2585410,2239775,204
9059,4064525,4575002,95
9060,4578655,1142141,2608
9061,3733033,3392930,387
9062,2871053,2659912,6
9063,2225928,1471608,77
9064,3206172,3327588,96
9065,4674719,1900279,792
9066,1550064,3882701,6
9067,3441024,1682097,30
9068,2719963,594102,78
9069,2525590,3217561,122
9070,1629739,3578789,167
9071,3287996,3882590,203
9072,1810899,2396903,44
9073,2226291,727427,20
9074,2871308,3937192,346
9075,231650,3764731,809
9076,4467857,534121,564
9077,2880138,2223881,198
9078,4533563,2214631,52
9079,4674719,1424079,792
9080,3445194,2619844,16
9081,596337,1599860,65
9082,1735883,1274808,2769
9083,4582850,2616078,273
9084,4765846,3106848,57
9085,2118551,4597942,104
9086,1150281,4409813,730
9087,745210,3538910,278
9088,2767192,807761,42
9089,2535426,3420607,3792
9090,2260742,367410,424
9091,1596155,2757201,267
9092,3490385,4710588,60
9093,4532809,2133364,57
9094,54323,3467005,7
9095,3079359,3914665,864
9096,4054509,1372302,178
9097,947762,4581556,27
9098,4388455,615287,11502
9099,1283384,3985168,137
9100,3080878,4658228,251
9101,4583130,2927670,280
9102,3720321,543061,52
9103,4865292,2151517,122
9104,2027803,2401150,921
9105,155804,4307753,57
9106,133167,2747564,238
9107,3603630,2926541,25
9108,600846,494551,53
9109,1025283,1586497,105
9110,2207765,2178305,208
9111,2920273,2582486,113
9112,4643656,2607954,37
9113,1181282,594010,3420
9114,117178,2607954,472
9115,4565735,180886,1280
9116,4370932,67911,94
9117,623444,1895005,240
9118,2890110,804801,79
9119,216300,2456239,7295
9120,3690840,4864558,205
9121,1014721,2401545,52
9122,4492909,2371785,4627
9123,1475238,3448488,2302
9124,1285540,4566668,43
9125,1854613,963520,87
9126,3043233,801878,52
9127,2307937,1991267,30
9128,3318025,673405,24
9129,1412983,570353,40
9130,2369634,2518627,112
9131,1607095,1934540,129
9132,1050485,720538,1132
9133,4772392,4161763,155
9134,3531100,2223881,1176
9135,3396488,1096330,587
9136,2237222,3626136,24
9137,3222303,380005,401
9138,4475147,497993,447
9139,3202510,4771880,79
9140,3446506,4858197,151
9141,2612363,1707715,327
9142,2261005,966537,9
9143,3231393,1005459,42
9144,3196935,4370950,6381
9145,1499536,317786,140
9146,4817391,2516690,81
9147,4105847,3080263,1226
9148,2835662,3103806,177
9149,1730546,140603,114
9150,3481117,433745,137
9151,3920505,3262474,17
9152,2914124,2635295,22
9153,2324422,1721413,887
9154,947762,2305549,27
9155,2536161,2664795,1955
9156,384254,719172,205
9157,3475909,714236,47
9158,1765731,3658576,681
9159,3928545,1374657,215
9160,3579512,4194667,38
9161,1367655,606898,182
9162,1325894,717384,101
9163,1926769,2264881,84
9164,919613,938763,368
9165,2934603,166306,165
9166,739545,4399430,98
9167,614504,1513384,130
9168,2494843,4760153,218
9169,4490242,1072872,103
9170,3596185,1725177,86
9171,419149,3959120,36
9172,4857001,1799445,349
9173,3757241,1970291,1325
9174,419149,4217711,36
9175,4202801,4005729,108
9176,2135899,2507601,3126
9177,2410512,2551093,51
9178,745210,2426217,278
9179,4376408,1805282,177
9180,930131,2183299,91
9181,4487749,3248594,238
9182,3836480,95886,277
9183,4528705,876913,680
9184,3694046,4530690,126
9185,142496,4543397,247
9186,2633605,1005459,247
9187,319732,3118599,695
9188,2787002,1860112,521
9189,1632938,1127255,312
9190,2839397,6993,131
9191,1304820,3275980,212
9192,2902003,1104006,6621
9193,2607301,4398241,2189
9194,933347,4839138,8968
9195,2506342,3731768,11317
9196,2021460,1514817,541
9197,2899933,2442529,19
9198,1226964,1021368,108
9199,3443992,4291780,104
9200,660986,853327,428
9201,125872,879781,96
9202,125210,624993,51
9203,1893341,2832683,467
9204,3185337,2721855,269
9205,273892,3841591,587
9206,4392592,4084063,284
9207,1136996,1005459,202
9208,1630356,2633571,229
9209,566130,4084740,828
9210,596337,107998,65
9211,3316884,606980,533
9212,3717996,3720786,5153
9213,1025903,594102,107
9214,759809,4370950,148
9215,463854,3858906,1259
9216,922949,3996594,1140
9217,1974922,520390,2
9218,1440901,2501960,1579
9219,3473703,1342577,1
9220,17605,4563454,2
9221,3533123,4188416,1999
9222,3136757,4395944,113
9223,2511862,112647,413
9224,1604735,3937192,641
9225,1893341,1503250,467
9226,4565735,3937192,1280
9227,4177865,654182,353
9228,3259802,2824480,474
9229,558571,1378923,79
9230,922843,1593758,361
9231,1236650,4029056,92
9232,2833239,1857594,142
9233,3210823,3145551,8
9234,604305,3664409,11
9235,1005255,757734,121
9236,2699583,3849492,72
9237,566130,1721413,828
9238,1086513,3836704,123
9239,4014552,3195222,1
9240,1220879,4307753,40
9241,3200364,2549546,12715
9242,123691,488937,48
9243,614504,1312177,130
9244,758145,1703634,35
9245,500201,2151625,24
9246,144710,3416132,53149
9247,2167353,3882590,1022
9248,1562061,1836007,70
9249,1176065,3395510,53
9250,4779430,1987945,3
9251,1411730,3289985,1363
9252,103916,207942,100
9253,4581538,3593261,5
9254,2028569,2486525,91
9255,2739333,532005,15
9256,56121,2071647,24
9257,370983,246307,416
9258,599191,703387,185
9259,1423553,4586599,76
9260,137437,3144985,65
9261,4462368,4322508,194
9262,4600810,3557617,146
9263,3256646,3561262,167
9264,1304570,3527826,451
9265,1914584,716282,7468
9266,2968005,731420,373
9267,1283175,3994705,81
9268,144710,4597182,53149
9269,2640387,1104006,263
9270,69444,112647,39
9271,3711007,2227745,799
9272,2622002,3198893,20
9273,1854023,1609289,161
9274,3468777,257577,25
9275,715543,6993,8
9276,1809060,2324744,19
9277,94280,3217561,119
9278,1065985,1238203,77
9279,1957538,262528,7
9280,569377,1687481,265
9281,2305619,4058550,159
9282,1055988,519315,180
9283,3510459,4626853,5
9284,2749267,749672,1
9285,4522929,4539579,422
9286,2119957,4858197,17
9287,987441,1258166,447
9288,660986,2167763,428
9289,1774406,3660958,60
9290,2767192,2728864,42
9291,1025283,3918393,105
9292,3792997,1891147,216
9293,3507863,2824480,1311
9294,3838303,3849492,52
9295,2625217,2574560,133
9296,1309887,4078738,1234
9297,660741,149736,34
9298,914875,21536,116
9299,46090,338263,1191
9300,2260742,4821149,424
9301,2956481,3994251,61232
9302,989455,487074,1097
9303,4457096,299664,30
9304,2691310,1300190,2496
9305,1629000,1328064,650
9306,2402582,2833751,88
9307,1436505,817365,296
9308,3445194,3511998,16
9309,1719345,1852018,9760
9310,691053,3863742,1959
9311,3202510,4114575,79
9312,3492763,4590454,302
9313,1782783,3942609,3690
9314,4135447,3762682,77
9315,1202857,4048147,178
9316,1075781,4093834,73
9317,4505818,325927,2870
9318,4315155,1604914,199
9319,813202,2092295,73
9320,3035217,703386,51
9321,2472742,207348,21
9322,3596185,1967550,86
9323,4415061,1987945,208
9324,12547,1269021,1349
9325,3407905,4329629,33
9326,3200364,4161676,12715
9327,4742865,321857,8
9328,3451039,2472584,442
9329,4207021,928903,408
9330,2870198,4337224,3569
9331,4110767,4078473,128
9332,4472299,3292438,239
9333,143652,3611999,1108
9334,2063062,3107755,322
9335,2368011,1765722,1456
9336,2413519,209191,100
9337,3291892,6993,2943
9338,61530,1545613,818
9339,951929,1281736,134
9340,4836378,208465,284
9341,4751399,1166818,184
9342,863325,6364,805
9343,3446567,2037947,297
9344,2299912,2416078,2674
9345,3089257,796021,24
9346,660986,909677,428
9347,3158482,90257,3
9348,4590349,1125599,51
9349,1184100,4005148,3786
9350,773004,476407,401
9351,155804,2910685,57
9352,3768380,3281495,1132
9353,1432887,1170664,249
9354,3248527,163021,1960
9355,2564846,4632479,38
9356,2691310,4205082,2496
9357,4818958,19760,23
9358,1283384,1374657,137
9359,1808958,792812,4892
9360,2957639,2308522,429
9361,1632157,32933,107
9362,3782034,1339133,231
9363,3443847,1774334,78
9364,3852631,1513384,97
9365,1619831,3393730,117
9366,1815785,1995601,136
9367,3592571,1440533,10
9368,2850445,1457589,192
9369,750926,4121411,20659
9370,3824752,1237846,358
9371,1427709,3888365,828
9372,2253113,2903733,1152
9373,2694816,3784408,208
9374,2831459,1218296,4499
9375,4094066,165055,196
9376,1126100,3065172,999
9377,616538,1433994,2851
9378,298011,815993,1521
9379,4026923,1729215,71
9380,4449837,3340066,10886
9381,4034438,4561588,73
9382,1294163,3520804,43
9383,3994516,1139895,78
9384,4668030,362485,62979
9385,4074945,2598896,118
9386,1955823,3472626,10362
9387,815236,580211,345
9388,1637898,979255,20
9389,4310710,4268303,34
9390,2338507,4207316,358
9391,3991988,193159,99
9392,4066452,2833722,737
9393,795918,621120,817
9394,1514802,4350947,78
9395,4736009,1049281,35
9396,2242956,3056079,8318
9397,3758681,4057988,575
9398,4811622,2607954,9329
9399,1626617,204712,662
9400,1341966,474307,1321
9401,125872,2555403,96
9402,4147354,3784408,334
9403,986629,2305549,875
9404,873234,2077429,128
9405,927463,4820881,120
9406,2587055,3418707,460
9407,19760,1258166,86
9408,1218819,1166818,17
9409,4086406,4258315,2577
9410,660986,2471103,428
9411,384254,847152,205
9412,2410512,1201096,51
9413,4282575,717384,141
9414,1337541,4522901,126
9415,3270580,1008064,21
9416,3019958,4302865,33
9417,272134,3003794,227
9418,995638,2617372,85
9419,2845752,3520804,906
9420,947762,1069044,27
9421,1336173,4629375,154
9422,1841790,3538291,247
9423,2624184,336189,137
9424,2934603,676325,165
9425,4452445,648703,847
9426,3536080,3823314,1446
9427,3533123,3296983,1999
9428,4581538,487236,5
9429,2308616,952893,79
9430,1221273,4742630,214
9431,3185337,4162950,269
9432,3544260,2118739,86
9433,219686,1522214,551
9434,830202,1937230,94
9435,2118551,3853574,104
9436,2806721,2571618,1440
9437,3209795,577845,230
9438,2814017,4757441,5
9439,471758,1802531,2819
9440,1548572,2803220,159
9441,2629112,4543397,197
9442,810494,4513294,287
9443,4370932,211323,94
9444,1397316,4593452,98
9445,2807375,4808386,218
9446,1395639,891969,170
9447,437876,838983,241
9448,4492909,970119,4627
9449,335479,3649212,53
9450,3579512,4682995,38
9451,4669595,1548423,847
9452,3216710,3658913,44
9453,3139086,4529968,4516
9454,456126,4406065,73
9455,1813368,3785031,212
9456,983607,3808878,2493
9457,4461572,702114,163
9458,4458811,4010152,315
9459,3498717,4350947,7
9460,4467644,1537367,1890
9461,4095564,2309371,222
9462,712547,4007276,9
9463,4820881,4812681,3381
9464,1377969,3867352,61
9465,1689039,1205898,13
9466,2921487,2393523,223
9467,1126100,4690043,999
9468,4105847,1584619,1226
9469,759809,4266986,148
9470,1851023,2769934,235
9471,2586529,428189,15
9472,2237222,732151,24
9473,2231843,888836,1
9474,1854023,2050610,161
9475,2184483,538998,83
9476,2870198,3025335,3569
9477,3083369,4590454,4
9478,3578368,2405212,339
9479,699145,3910839,1885
9480,823636,877557,1257
9481,1729215,257577,333
9482,2695091,3528096,69
9483,1341966,3817973,1321
9484,879908,2300708,99
9485,4468086,226721,121
9486,2720299,2493630,109
9487,4207021,1914315,408
9488,2141424,2769934,29
9489,833087,19269,99
9490,1262578,4674411,310
9491,748396,2309358,68
9492,4014552,1694355,1
9493,2377378,3528798,150
9494,3720321,3025604,52
9495,4333506,1595754,168
9496,738704,831156,68
9497,2028569,1707715,91
9498,4660393,1064883,456
9499,871619,3175009,1342
9500,2845752,4563454,906
9501,2096490,1721413,121
9502,1395639,3418202,170
9503,3584579,1245989,107
9504,2653433,2766614,47
9505,4750696,4839138,27
9506,4857356,2053308,365
9507,3976780,4759522,21
9508,4232521,2524567,96
9509,680757,3267798,653
9510,3742712,3678951,138
9511,31098,4337224,132
9512,2305619,2888042,159
9513,922843,948009,361
9514,2826267,1921136,2138
9515,245914,1963907,154
9516,4518416,3639154,1236
9517,4232521,1628264,96
9518,1450478,2571618,29
9519,3716495,4723059,8253
9520,3231393,4121054,42
9521,3897513,1205255,156
9522,4499487,2039550,25
9523,3345713,4121411,8
9524,4562839,2456239,837
9525,3609789,4005148,39
9526,2705657,3487516,629
9527,2608048,228193,345
9528,4125905,2701676,79
9529,3763685,2815618,57
9530,4822389,4326881,105
9531,218953,819090,47
9532,3437795,2715756,1173
9533,1073493,3824559,2
9534,3769409,720538,365
9535,2635308,3209863,228
9536,1053284,515021,50
9537,922843,848246,361
9538,585893,3537761,358
9539,1202857,4597942,178
9540,4216378,1317062,137
9541,2153824,1700117,50
9542,2299390,3720766,32
9543,2824005,3240496,123
9544,716749,3248594,265
9545,3879365,1990675,333
9546,1602676,54381,280
9547,4779430,1129682,3
9548,174802,4838273,4178
9549,1781994,1905523,51
9550,1749305,2662315,7820
9551,154714,551353,399
9552,1176065,1905607,53
9553,191334,338263,914
9554,2858107,1378923,1459
9555,2319421,2741764,203
9556,713973,2633571,14
9557,691232,4155389,25983
9558,2579609,749672,193
9559,4245940,1378011,1868
9560,729364,1823430,55
9561,4403473,1073098,413
9562,1049150,2769934,2879
9563,4589413,4208957,1591
9564,2938250,2510362,161
9565,2475214,473130,18
9566,1450320,1450214,49
9567,2635308,453257,228
9568,492776,727760,6
9569,1488632,4149096,1955
9570,3602451,4132261,475
9571,128268,4517546,24
9572,3151576,112647,864
9573,2232341,2087517,246
9574,2695621,3353876,61388
9575,408123,4690043,95
9576,3080022,3299579,47
9577,3135278,4057988,198
9578,2569366,528928,725
9579,1309887,1586234,1234
9580,3763328,2494359,8212
9581,1471887,2576561,137
9582,4483428,3061931,125
9583,4712508,262528,2
9584,2763391,4658228,107
9585,949172,3080263,6
9586,1807180,3410967,354
9587,1278054,273127,944
9588,1774406,3198135,60
9589,4578655,4360802,2608
9590,3421725,3841591,374
9591,4239933,3927131,62
9592,3647315,1092178,130
9593,2568622,1628264,33
9594,4606553,555666,26
9595,3475909,4244067,47
9596,2560408,357466,118
9597,3705151,2681572,26
9598,2752758,2615912,157
9599,3940380,3420607,400
9600,2819109,1069044,276
9601,3609793,207348,226
9602,2312268,2534272,28
9603,4121724,1987945,112
9604,4581538,4342717,5
9605,2661137,3610552,29038
9606,3333959,2692947,379
9607,888120,970119,1818
9608,1227156,3806748,48
9609,3148390,2322663,143
9610,4604264,105683,32
9611,1295223,2187723,161
9612,2880138,1040056,198
9613,2167353,3288243,1022
9614,1675257,3418202,22
9615,143652,1281736,1108
9616,2299421,4858197,1918
9617,1974705,1682097,53
9618,2665930,1995601,29
9619,1213060,4155714,1253
9620,1337541,4187117,126
9621,2303520,4387818,8
9622,988417,2365654,284
9623,3863858,1754969,1754
9624,414390,532755,88
9625,3464435,3818809,6
9626,4190805,3825480,20
9627,3690840,4276097,205
9628,2982118,3749748,1779
9629,3871942,2759898,480
9630,1749305,1072872,7820
9631,1239755,4863728,18
9632,3287551,2555689,100
9633,3293844,1513384,34
9634,1476555,3070342,28
9635,2976480,606898,12
9636,3249932,4395510,148
9637,268995,3217561,113
9638,3869568,1828719,63
9639,3733752,1407969,176
9640,1574437,4761195,106
9641,4299096,2905649,236
9642,1729154,1440232,172
9643,2695091,4005729,69
9644,651778,937883,262
9645,3286368,4143831,326
9646,3839027,3588368,129
9647,1576591,1990675,16546
9648,4174741,1776000,371
9649,319732,4742630,695
9650,2832099,2529373,41
9651,3764155,3927655,3063
9652,2902003,294239,6621
9653,4060750,101762,94
9654,3052079,4188270,256
9655,3538278,2330265,1
9656,4135447,2157328,77
9657,4768938,2609871,104
9658,2027803,4793999,921
9659,4152864,2401643,1
9660,497126,52592,267
9661,3584579,3593013,107
9662,2939884,4597182,78
9663,4060750,3296710,94
9664,3156444,1665032,52
9665,700731,3649303,60
9666,811736,4563454,17
9667,2290078,3108276,3940
9668,3445194,4208140,16
9669,1233851,3996594,185
9670,3169284,4690299,67
9671,4662733,4084063,66
9672,3336834,478112,30
9673,1949391,1582222,233
9674,4182445,294239,26
9675,1989230,45986,14527
9676,995638,4291780,85
9677,2873622,98932,23
9678,1426916,4595137,110
9679,3467832,2815228,190
9680,1933312,4030437,167
9681,1063789,202508,9
9682,2270094,1266511,56
9683,67665,4625985,184
9684,775328,4445347,70
9685,2506289,1886356,225
9686,4779046,2322663,14
9687,3202510,137753,79
9688,1628691,1654051,22
9689,4122877,4188270,94
9690,4668030,1480497,62979
9691,191334,242455,914
9692,314720,515021,136
9693,401726,4626853,111
9694,4679257,497993,516
9695,457555,2591738,51149
9696,520324,2933565,2369
9697,4679257,4143831,516
9698,143652,243176,1108
9699,3576624,166306,1566
9700,4352101,279636,458
9701,4713292,2791664,22
9702,3291892,2627884,2943
9703,3083369,112647,4
9704,1730546,4155714,114
9705,2290322,105683,1
9706,4008358,4004905,134
9707,67800,605639,862
9708,3308965,3501344,122
9709,4522929,3520804,422
9710,2148641,1339133,210
9711,4435111,2442177,62
9712,1735883,2299269,2769
9713,1399058,1437980,420
9714,453052,2747148,41
9715,2806721,3677077,1440
9716,194816,1545613,61
9717,1139129,494551,20
9718,3905067,4395944,25
9719,1278054,466302,944
9720,651351,2882216,4
9721,440942,3007594,34
9722,4842336,689821,244
9723,3374895,4757441,194
9724,3676081,1969680,113
9725,3839027,3894567,129
9726,322366,1598643,127
9727,3644646,2885043,103
9728,4757732,4013191,510
9729,4333506,3256959,168
