0,source,sink,jaccard_coefficient
7712,1003515,3358147,0.10521140609636184
7713,3568081,4208957,0.0007863401482812851
7714,2587645,717002,0.004096495220755576
7715,416849,3578368,0.01592920353982301
7716,13421,3246834,0.0054249547920434
7717,3375624,96015,0.0
7718,2342205,4184162,0.0984251968503937
7719,388001,419281,0.1111111111111111
7720,4117104,4826342,0.05660377358490566
7721,4633577,1133681,0.02618657937806874
7722,2258534,2786523,0.0273972602739726
7723,3257884,4241025,0.27876106194690264
7724,3613990,4244133,0.0
7725,3656282,2596106,0.004672897196261682
7726,1297961,2908622,0.0
7727,477326,3657957,0.0
7728,1169326,3246139,0.0004344657472810853
7729,128611,2097303,0.013457556935817806
7730,598949,274948,0.0007267441860465116
7731,4177607,225703,0.056910569105691054
7732,179860,885516,0.07142857142857142
7733,3201449,2779640,0.005235602094240838
7734,221788,2810489,0.024930747922437674
7735,2321849,1659453,0.008421052631578947
7736,3960835,4059793,0.012437810945273632
7737,3521462,1339061,0.019002375296912115
7738,399565,1816312,0.02264808362369338
7739,3246577,437100,0.08403361344537816
7740,3134865,859419,0.008695652173913044
7741,4620255,3883024,0.0
7742,105323,2182305,0.0010559662090813093
7743,2433713,4223666,0.025906735751295335
7744,3151400,1535023,0.0
7745,2163240,4800435,0.014889529298751201
7746,4532809,34481,0.0
7747,1988566,2281905,0.013323379084591972
7748,2923058,3978318,0.0
7749,662687,2701676,0.11424100156494522
7750,2658637,2513443,0.03225806451612903
7751,4367141,631756,0.006802721088435374
7752,3564746,4040810,0.0
7753,4660907,2572090,0.0
7754,1832008,2050979,0.026905829596412557
7755,659891,2118332,0.027522935779816515
7756,2975979,4064574,0.004725897920604915
7757,548436,1785218,0.005390835579514825
7758,4743928,1628324,0.07534246575342465
7759,3101181,2220556,0.0
7760,1938140,1274435,0.004524886877828055
7761,1058049,1691441,0.0
7762,3564511,2014636,0.010416666666666666
7763,447652,3084711,0.0
7764,2876554,700633,0.02531645569620253
7765,785876,1590882,0.07142857142857142
7766,3213642,149046,0.0
7767,2911672,3427206,0.004484304932735426
7768,3282004,1139433,0.0003270111183780249
7769,3761918,2927249,0.0009416195856873823
7770,4527149,516481,0.006493506493506494
7771,572788,2900789,0.008663366336633664
7772,2955614,1703612,0.012106537530266344
7773,3492398,415969,0.0
7774,1145892,1300303,0.0
7775,4554838,4353595,0.019417475728155338
7776,3781568,2422452,0.031446540880503145
7777,4497453,2622443,0.00755939524838013
7778,2235279,3739363,0.00980392156862745
7779,2908689,1832869,0.0
7780,3293064,3681165,0.0009282178217821782
7781,3593124,478253,0.0
7782,362148,1175042,0.0
7783,4820945,1158978,0.014190317195325543
7784,1269074,2882556,0.018635855385762207
7785,4233966,929864,0.0002810567734682406
7786,44172,2836345,0.0026455026455026454
7787,1823320,2165506,0.0010787486515641855
7788,4803678,386358,0.012436224489795918
7789,2996892,3271561,0.01951219512195122
7790,1596108,3028834,0.009208103130755065
7791,3225341,134541,0.01675977653631285
7792,2520417,2480532,0.011235955056179775
7793,1681244,1196225,0.006902502157031924
7794,2277901,4817630,0.0
7795,4606553,3462961,0.0
7796,680757,2861986,0.006984866123399301
7797,3024134,494069,0.0
7798,1921503,3105073,0.03749098774333093
7799,249367,2437242,0.001226993865030675
7800,1757747,3543140,0.07357859531772576
7801,4373173,2349875,0.0
7802,504010,3874148,0.03333333333333333
7803,795918,2833512,0.02791145332050048
7804,243742,4179382,0.0
7805,2136159,108320,0.12701612903225806
7806,3876498,1839162,0.0
7807,2513909,1424720,0.025085034013605442
7808,3391673,2753336,0.043859649122807015
7809,996054,3324748,0.019099590723055934
7810,2635700,623866,0.014925373134328358
7811,1105301,4270949,0.06133333333333333
7812,1173860,1761157,0.0
7813,1864857,4194619,0.046875
7814,4786076,4397666,0.02702702702702703
7815,4508173,4027613,0.0058823529411764705
7816,564857,3584952,0.016244923461418308
7817,2740992,3372240,0.003616636528028933
7818,4559064,1548770,0.0
7819,2092343,3901275,0.0
7820,2999435,440535,0.014705882352941176
7821,2794502,1305947,0.003134796238244514
7822,4716010,830818,0.005780346820809248
7823,4617909,960693,0.0
7824,3774984,786883,0.0
7825,3562448,4738796,0.0
7826,2704413,2668962,0.0851063829787234
7827,1924643,235781,0.004651162790697674
7828,3960835,1705729,0.005952380952380952
7829,3972569,3833955,0.010889292196007259
7830,3123328,913050,0.007042253521126761
7831,2143597,653633,0.011627906976744186
7832,1309584,2146403,0.006527415143603133
7833,3138356,2997173,0.06830601092896176
7834,1756932,255712,0.08
7835,3650940,2455700,0.0
7836,1069812,171239,0.0
7837,4596790,2528448,0.00881057268722467
7838,2086863,4610349,0.06635071090047394
7839,2134280,1383415,0.010232558139534883
7840,3294231,2601197,0.3089430894308943
7841,478181,1751608,0.0
7842,2654769,2967494,0.0
7843,90348,908780,0.039568345323741004
7844,3296938,2017929,0.03
7845,3822678,2783695,0.00662451068955134
7846,4009500,3458,0.008130081300813009
7847,1918826,2019650,0.01876172607879925
7848,3954983,2594078,0.0109717868338558
7849,1974950,3037728,0.0
7850,735033,1003431,0.027777777777777776
7851,4604159,1986865,0.0
7852,2677271,4433211,0.0
7853,2865811,2628408,0.014860290320729818
7854,2772206,285285,0.0017035775127768314
7855,3300795,4754308,0.0
7856,1789411,3996857,0.125
7857,835502,3353466,0.09386281588447654
7858,531010,1702681,0.003703703703703704
7859,1758644,4240849,0.0
7860,3154341,4864090,0.026785714285714284
7861,3216829,4739396,0.10526315789473684
7862,288298,4433179,0.0
7863,1687914,4861241,0.00743208610968734
7864,1183542,3884589,0.01972386587771203
7865,1535938,981308,0.02127659574468085
7866,2179856,1784682,0.013363028953229399
7867,2329336,1488408,0.04291287386215865
7868,1004998,3008633,0.0015174506828528073
7869,4292562,182524,0.01829924650161464
7870,3859743,2990904,0.015625
7871,1204777,932451,0.029336734693877552
7872,2520432,306210,0.018777679362267492
7873,1111528,4573775,0.0
7874,938805,1047976,0.0
7875,4163893,4798226,0.0036689767631471666
7876,4589904,2765631,0.008771929824561403
7877,457419,5161,0.020774845592363842
7878,3955955,653008,0.007518796992481203
7879,2251224,4844215,0.003000857387825093
7880,4669110,4561393,0.07357859531772576
7881,4488248,2816166,0.0
7882,1790470,2861149,0.01818181818181818
7883,3148813,1700377,0.0019704433497536944
7884,2169549,3345384,0.014800514800514801
7885,1533756,2790517,0.0
7886,1550650,3106296,0.0
7887,1594009,3433918,0.00910010111223458
7888,4504317,3849993,0.039850560398505604
7889,1863714,1698207,0.10194174757281553
7890,974849,2540673,0.0
7891,2156564,4134683,0.01832208293153327
7892,3328771,1591738,0.07885304659498207
7893,3854370,336747,0.04712041884816754
7894,844774,2326980,0.0
7895,1954387,332547,0.0038314176245210726
7896,213673,1840412,0.03268945022288262
7897,4617225,4605649,0.0
7898,1641756,13570,0.0
7899,1601895,3992611,0.0
7900,1257453,4032095,0.014686248331108143
7901,3573637,3600159,0.016666666666666666
7902,3999721,1375622,0.010358565737051793
7903,4816159,1826444,0.08333333333333333
7904,3397529,729545,0.0
7905,1183618,1680423,0.0
7906,2932022,98320,0.0
7907,4632900,1287821,0.006979062811565304
7908,1061696,973683,0.008888888888888889
7909,2137843,3691315,0.04645476772616137
7910,408923,3933545,0.015625
7911,885070,3053227,0.03632694248234107
7912,711162,4760464,0.0007147962830593281
7913,2751843,1690853,0.03872752420470263
7914,4211485,952617,0.03917050691244239
7915,2254067,4267757,0.013986013986013986
7916,1694446,940383,0.04946996466431095
7917,3375624,1327701,0.0
7918,651334,782127,0.0017331022530329288
7919,182056,1254152,0.0
7920,1784879,3380424,0.035046728971962614
7921,3608972,4009155,0.0
7922,947152,138712,0.009174311926605505
7923,4483933,1940176,0.04020618556701031
7924,1184959,2982500,0.0
7925,2481368,4248755,0.03398058252427184
7926,4208957,4358142,0.00011842728564661298
7927,4700706,2477051,0.0
7928,4334195,67800,0.026148969889064975
7929,1295342,1649628,0.010869565217391304
7930,302559,1579499,0.050397877984084884
7931,3003864,1425978,0.0
7932,831453,1447046,0.27380952380952384
7933,2984700,3520803,0.0
7934,259350,1031341,0.005479452054794521
7935,3027281,3936311,0.009569377990430622
7936,4184124,513323,0.0
7937,4490901,149413,0.008413461538461538
7938,2902882,454180,0.011182108626198083
7939,221215,3536860,0.0
7940,2335375,3567897,0.018115942028985508
7941,990399,2033004,0.015184381778741865
7942,2390919,2272096,0.0
7943,4170897,1663756,0.0018281535648994515
7944,1157860,1167588,0.027692307692307693
7945,3144667,3966277,0.007547169811320755
7946,4833771,1977534,0.012896825396825396
7947,2346109,1785588,0.0
7948,2767201,68706,0.0073773515308004425
7949,1175901,2770797,0.0
7950,118588,3578572,0.01
7951,2720971,1117878,0.022508038585209004
7952,4297213,426954,0.010869565217391304
7953,1270464,3868072,0.008113590263691683
7954,2308636,4829985,0.0
7955,2032082,2559219,0.023255813953488372
7956,70798,3439199,0.0
7957,3822678,24331,0.1905697445972495
7958,2008003,3252172,0.015625
7959,1050365,3529632,0.0029433406916850625
7960,1523018,3191630,0.0
7961,3626935,2463504,0.001976284584980237
7962,1230845,349769,0.0
7963,653605,2394826,0.0
7964,306263,3141559,0.06060606060606061
7965,1024448,2851143,0.0
7966,2687080,1258011,0.12903225806451613
7967,3121168,4724247,0.0
7968,2215015,201941,0.03899721448467967
7969,876746,393148,0.06
7970,1725808,4860886,0.004377431906614786
7971,534956,361008,0.03626943005181347
7972,140195,2309649,0.01177536231884058
7973,3392020,3074290,0.3333333333333333
7974,3647690,2187766,0.0
7975,3974872,246795,0.0
7976,2145920,4258599,0.0
7977,327051,1258662,0.003038309114927345
7978,394865,942713,0.0
7979,4217935,3354066,0.01917231704465747
7980,3209365,1499845,0.0
7981,1920524,644982,0.034482758620689655
7982,3496742,4385169,0.0
7983,862782,1889421,0.010498147385755455
7984,804611,95604,0.10151187904967603
7985,2698465,3997290,0.02857142857142857
7986,1008809,3783132,0.0
7987,317366,163021,0.0029840848806366046
7988,1583674,903251,0.057692307692307696
7989,683089,20388,1.0489464643948235e-05
7990,219950,1352229,0.0
7991,2726761,740442,0.08199121522693997
7992,4810110,2257301,0.0358325805480277
7993,544183,2661137,0.000975609756097561
7994,577205,2942417,0.00823529411764706
7995,4614969,136400,0.00293282876064333
7996,4080675,1462529,0.0
7997,2859437,2027836,0.011494252873563218
7998,3862160,3762037,0.05
7999,4419462,4561995,0.026036131774707757
8000,4380326,4034090,0.0
8001,111970,1461415,0.004545454545454545
8002,3951281,1695324,0.013793103448275862
8003,2435315,1789837,0.0017985611510791368
8004,2703012,712210,0.0
8005,3366033,2534288,0.0
8006,1832994,3522353,0.02304147465437788
8007,1457719,2439843,0.0
8008,4617371,2583291,0.022222222222222223
8009,128513,4012994,0.017543859649122806
8010,3420946,3722820,0.0
8011,1444341,29019,0.0
8012,2762727,4857785,0.0
8013,2316110,4716219,0.015267175572519083
8014,3219036,2559969,0.04
8015,1998874,915171,0.00892018779342723
8016,3766485,5893,0.0
8017,1482305,4098949,0.0066555740432612314
8018,493422,621120,0.0018674136321195146
8019,1954009,2531586,0.017699115044247787
8020,4503425,1305425,0.004366812227074236
8021,864400,3743073,0.0
8022,1666284,3064769,0.0026455026455026454
8023,695293,4669186,0.002
8024,2129470,3347251,0.0
8025,1880891,3888547,0.005291005291005291
8026,3813888,3292794,0.26666666666666666
8027,2910860,1028186,0.0
8028,4548340,3272419,0.01968503937007874
8029,2876679,1734922,0.009727626459143969
8030,621146,3589344,0.0
8031,4747001,2285879,0.011347517730496455
8032,88570,3383892,0.023622047244094488
8033,2916253,4125905,0.2169811320754717
8034,959485,1225545,0.015151515151515152
8035,1068926,4824762,0.021116138763197588
8036,1911102,1233851,0.1259259259259259
8037,3768583,4190569,0.01702127659574468
8038,992650,2493033,0.0
8039,2911672,3579664,0.014705882352941176
8040,1132780,3490805,0.06214125280758672
8041,3317190,2290035,0.0
8042,189884,1921360,0.010309278350515464
8043,3713980,3048443,0.14102564102564102
8044,1231047,3493966,0.0026954177897574125
8045,1824220,1294448,0.0
8046,4351070,2026962,0.06779661016949153
8047,3331527,962814,0.00015006002400960383
8048,396643,2187451,0.043478260869565216
8049,4076434,221911,0.010309278350515464
8050,4413988,1331624,0.0
8051,184672,2500112,0.0
8052,4332306,1848725,0.00022276676319893073
8053,3318457,4400515,0.0014245014245014246
8054,401703,627328,0.014925373134328358
8055,1904108,4549855,0.0
8056,2681125,2976526,0.03254437869822485
8057,3939368,2245332,0.203913491246138
8058,1053665,2705761,0.0
8059,3770847,3796259,0.027837259100642397
8060,1810882,4137975,0.008130081300813009
8061,3840652,917419,0.016324062877871828
8062,45986,452443,0.10077519379844961
8063,3340752,2237101,0.00558659217877095
8064,3730580,2828522,0.0
8065,402665,569758,0.043209876543209874
8066,2713798,4770815,0.04430379746835443
8067,214035,888836,5.668612890425713e-05
8068,1344241,1636075,0.03151862464183381
8069,1597884,3406144,0.004629629629629629
8070,2638090,4680121,0.00042989797088157744
8071,150183,2804272,0.0
8072,2172256,130982,0.0008340283569641367
8073,2644807,679392,0.05425709515859766
8074,3728791,2661568,0.002890173410404624
8075,269252,3207680,0.0684931506849315
8076,1101391,4018882,0.06807511737089202
8077,1226964,4808852,0.005277044854881266
8078,1488401,2096448,0.000172701629152035
8079,4113317,2686365,0.0
8080,4655425,4246966,0.010668563300142247
8081,2076614,1399771,0.009693053311793215
8082,1960922,4720347,0.09556313993174062
8083,3265171,2228182,0.007874015748031496
8084,4583761,2027539,0.0
8085,3753046,911207,0.0036855036855036856
8086,1079197,588568,0.05970149253731343
8087,2815391,305436,0.006802721088435374
8088,2181529,2223699,0.005819592628516004
8089,2805773,986964,0.0
8090,2759332,427028,0.0
8091,2690847,1457238,0.10989010989010989
8092,20295,2332893,0.02369077306733167
8093,2484843,1515055,0.015873015873015872
8094,1648009,1842616,0.0033112582781456954
8095,2126605,4707391,0.002577319587628866
8096,2972092,1380030,0.0
8097,4720801,2041422,0.09523809523809523
8098,73827,487646,0.0
8099,2161208,4007542,0.004754358161648178
8100,207637,1367591,0.032407407407407406
8101,2929500,3377456,0.005474052988832932
8102,1855362,1034611,0.16666666666666666
8103,4579710,4612951,0.004123711340206186
8104,3886726,2926541,0.0009784735812133072
8105,4265826,1639833,0.027210884353741496
8106,3764366,1997363,0.004149377593360996
8107,2721940,1485661,0.04022191400832178
8108,1795745,3597637,0.0
8109,751417,586147,0.0
8110,4050871,1171101,0.0
8111,1687627,2815398,0.004672897196261682
8112,1346410,4299920,0.06666666666666667
8113,1962683,2460920,0.07368421052631578
8114,286472,4147524,0.004980955171403457
8115,447443,3996594,0.02127659574468085
8116,1828246,2322463,0.12195121951219512
8117,2908195,3450241,0.00390625
8118,4454647,3436436,0.026865671641791045
8119,2728932,1546443,0.016666666666666666
8120,455162,3275002,0.006622516556291391
8121,4565547,3953466,0.021052631578947368
8122,2082082,332927,0.046296296296296294
8123,4554838,711782,0.037037037037037035
8124,3308118,4784054,0.008264462809917356
8125,4811932,1129376,0.030379746835443037
8126,4285340,3958825,0.021604938271604937
8127,2580811,3677331,0.021551724137931036
8128,752070,2120801,0.0011139240506329114
8129,3462000,3042128,0.002680965147453083
8130,2470712,4566183,0.024582701062215478
8131,590152,1744594,0.0
8132,2905263,3533411,0.0
8133,1489608,4427734,0.011278195488721804
8134,1954772,3384086,0.004752851711026616
8135,112507,936537,0.0007481778249746585
8136,310302,2898564,0.0
8137,2798563,2700443,0.00411522633744856
8138,2958285,4638360,0.0
8139,3896233,3084134,0.009237875288683603
8140,4343791,2894634,0.0
8141,146326,543008,0.0
8142,409050,2476739,0.017857142857142856
8143,3269096,985730,0.010309278350515464
8144,1237661,1673314,0.0
8145,1008703,2929343,0.023255813953488372
8146,1741972,4720208,0.013492063492063493
8147,4309907,268210,0.012994350282485875
8148,3526944,191495,0.0
8149,4316187,4006090,0.010723860589812333
8150,2719963,2926541,0.00032605151613955004
8151,3266275,2991213,0.08823529411764706
8152,3308118,497454,0.060836501901140684
8153,4491735,4655510,0.004081632653061225
8154,4254896,62972,0.009199318568994889
8155,1541421,1645666,0.0095192191830341
8156,835509,2809458,0.00023199946116254181
8157,3987814,2275931,0.0038022813688212928
8158,4448557,2141646,0.0
8159,4711985,2204321,0.0
8160,682546,4444163,0.006230529595015576
8161,774534,3608894,0.0
8162,4755721,240521,0.024691358024691357
8163,3987814,608941,0.05821917808219178
8164,4564254,4756021,0.03977272727272727
8165,2179091,1735402,0.0034535686876438986
8166,3539857,3193737,0.10975609756097561
8167,1442258,2418593,0.0034453057708871662
8168,2690109,2963909,0.0
8169,341973,335936,0.022292993630573247
8170,3468189,4168071,0.0
8171,3562158,3434251,0.007435197817189631
8172,1112096,3273144,0.002799552071668533
8173,2551449,4275718,0.035864183568322903
8174,3016330,2649927,0.001449625513409036
8175,1709398,3500407,0.05084745762711865
8176,1714939,2069111,0.04710144927536232
8177,5054,1084494,0.03937007874015748
8178,2098153,2454246,0.02536997885835095
8179,3785405,2978632,0.0038750854798267607
8180,4840426,2600962,0.011494252873563218
8181,3883112,4195849,0.060109289617486336
8182,1726446,3479179,0.00404244567963618
8183,654819,15152,0.08561020036429873
8184,3491685,483685,0.0
8185,2499291,1915440,0.0017873100983020554
8186,4594627,1811589,0.0
8187,2541572,3152755,0.04113924050632911
8188,46893,3197786,0.04611650485436893
8189,3283631,2324593,0.008576329331046312
8190,2129470,438215,0.03618421052631579
8191,1348793,3325449,0.0005178663904712584
8192,3985078,3924391,0.07099391480730223
8193,953777,808306,0.00704124839430991
8194,94838,3379809,0.017937219730941704
8195,3939863,1781952,0.0
8196,2889845,922845,0.0040650406504065045
8197,4367700,2754770,0.0024084778420038534
8198,2935547,1867142,0.0219435736677116
8199,3938972,3811188,0.0
8200,2640972,1341930,0.0
8201,606362,4557603,0.016184971098265895
8202,978324,2449540,0.04194260485651214
8203,2588208,1371847,0.0
8204,4600732,1472708,0.007751937984496124
8205,230330,3572512,0.0
8206,3722661,425972,0.028273809523809524
8207,3286290,572518,0.01639344262295082
8208,2581909,3504137,0.059285533316442866
8209,3759958,4280238,0.0
8210,371188,1403971,0.00038075651712070465
8211,2648701,3926446,0.009412435824301199
8212,184672,2503307,0.014925373134328358
8213,1530855,1940349,0.28634361233480177
8214,851600,2361276,0.0
8215,841362,3983977,0.0016877637130801688
8216,362621,4632668,0.003590664272890485
8217,2923233,1054633,0.0010834236186348862
8218,1567807,1543066,0.0004506534474988734
8219,3293699,2953525,0.125
8220,4268633,3362958,0.011864406779661017
8221,2200489,4840465,0.0027624309392265192
8222,1092928,1599303,0.001838235294117647
8223,4021412,696805,0.14527027027027026
8224,3674074,2304782,0.010471204188481676
8225,2626933,2019650,0.000580046403712297
8226,3170132,2860635,0.012598425196850394
8227,2221465,64409,0.00021965952773201537
8228,869592,1677653,0.0
8229,465900,3485868,0.001610305958132045
8230,749437,4825062,0.0
8231,499286,792949,0.006514657980456026
8232,3877890,1023499,0.06306306306306306
8233,4533519,4781625,0.013071895424836602
8234,820626,53634,0.0028384451628163682
8235,3988071,2749476,0.017218543046357615
8236,479306,1896939,0.023622047244094488
8237,1253434,4816244,0.0
8238,1467478,1768095,0.080553295362083
8239,3149706,2449011,0.0
8240,243018,2451024,0.08333333333333333
8241,4263251,1494095,0.02
8242,212805,3381175,0.013934426229508197
8243,1972360,1324994,0.07971014492753623
8244,2891508,3466634,0.00909090909090909
8245,4708027,1999243,0.0603448275862069
8246,2314931,667549,0.0018874283788338389
8247,638553,1455992,0.01282051282051282
8248,4315638,751150,0.041916167664670656
8249,4721299,3746790,0.0
8250,830202,1228736,0.0010090817356205853
8251,1502596,3939647,0.0
8252,2503872,4687539,0.022029372496662217
8253,4519802,932921,0.02875399361022364
8254,579536,4783168,0.0
8255,3183572,3442104,0.006172839506172839
8256,2607492,2300708,0.0007633587786259542
8257,3289630,2002620,0.06303236797274275
8258,4037837,1883297,0.009615384615384616
8259,1962278,328267,0.005314799672935405
8260,3156984,2842115,0.022137404580152672
8261,4818318,3765959,0.0
8262,1989327,2870290,0.0
8263,1901839,3127945,0.003895184135977337
8264,1469634,1546295,0.01639344262295082
8265,3223920,4463951,0.0
8266,2462609,20388,1.704339116287058e-05
8267,4354993,201462,0.09289617486338798
8268,2916253,2963929,0.25316455696202533
8269,209806,3101725,0.014388489208633094
8270,1006140,4400515,0.0006680026720106881
8271,2397416,163021,0.0038117335101093804
8272,4788631,4781629,0.044543429844097995
8273,2634219,872306,0.0
8274,764964,2183,0.007936507936507936
8275,3243690,2957222,0.0013538778931081168
8276,4053306,2078858,0.07142857142857142
8277,432620,2757201,0.004136504653567736
8278,4450778,4287207,0.002638522427440633
8279,573693,2630830,0.0
8280,800156,2684366,0.21052631578947367
8281,1451581,1921140,0.009036144578313253
8282,3733482,1607510,0.0
8283,3065296,4721260,0.03825136612021858
8284,1941703,3248490,0.0027137042062415195
8285,4564548,3445856,0.027777777777777776
8286,289450,4583463,0.000892325996430696
8287,1728268,3266785,0.008403361344537815
8288,1197967,475611,0.04271457085828343
8289,1469634,4150575,0.0
8290,1852241,3091764,0.29464285714285715
8291,3028026,1124206,0.0
8292,4839668,3909397,0.014820592823712949
8293,3066444,4405100,0.014344262295081968
8294,2197671,2290371,0.017358490566037735
8295,3083369,1068316,0.0
8296,577496,3265171,0.011191047162270184
8297,1553616,1500229,0.01373283395755306
8298,3945270,1448228,0.018433179723502304
8299,4784179,530736,0.004479283314669653
8300,2506342,95757,0.0
8301,3877890,173296,0.01073345259391771
8302,1789086,2036779,0.06779661016949153
8303,2938171,3643260,0.0
8304,868308,3869316,0.0027941444451193586
8305,3833481,4330304,0.044444444444444446
8306,1570585,1255094,0.05166051660516605
8307,3216506,3676728,0.02118003025718608
8308,4822837,4077974,0.0
8309,1320102,793048,0.031078610603290677
8310,1860472,828302,0.03664495114006515
8311,4701952,123380,0.0
8312,4714174,802561,0.05434782608695652
8313,3004450,4659292,0.0031645569620253164
8314,3536188,4109816,0.022603978300180832
8315,990847,710073,0.056338028169014086
8316,4440829,3122089,0.06334841628959276
8317,3648683,953292,0.0
8318,625025,700569,0.0
8319,2195677,3661598,0.04428044280442804
8320,4254071,3649600,0.13578274760383385
8321,1893503,3135593,0.0
8322,2417167,3825925,0.0
8323,4712394,3108310,0.013363028953229399
8324,2538325,1031956,0.05970149253731343
8325,3424702,3484953,0.0
8326,3765488,4014047,0.05012964563526361
8327,4114236,1853161,0.017857142857142856
8328,2413856,447086,0.0
8329,1047601,1406249,0.0
8330,1726967,4515197,0.0
8331,4628181,3944297,0.012195121951219513
8332,4003964,3141336,0.08860759493670886
8333,1821055,1676799,0.01951219512195122
8334,2691661,2102207,0.0
8335,1844032,2080086,0.00029533372711163615
8336,2048,2220186,0.03
8337,3317847,295637,0.006398537477148081
8338,4057629,2361290,0.042801556420233464
8339,4712025,2582486,0.09190031152647975
8340,4830164,3264035,0.01845018450184502
8341,4279346,2050503,0.008438818565400843
8342,2269043,3692256,0.013779527559055118
8343,3540320,4144413,0.0
8344,117178,2910207,0.014025245441795231
8345,63604,4124902,0.0
8346,3910111,853905,0.1888111888111888
8347,2694897,2584690,0.01279317697228145
8348,348855,1727811,0.00411522633744856
8349,4553937,3494411,0.0
8350,1576537,2977223,0.0020487927882493853
8351,4366207,1726133,0.0
8352,3092826,1606800,0.033847980997624705
8353,3326624,1178419,0.00847457627118644
8354,90080,1087038,0.0
8355,1770441,1886359,0.08097686375321336
8356,4294076,2988175,0.018691588785046728
8357,4548696,4265509,0.0007242559915722939
8358,4355658,764739,0.0
8359,1666031,3213828,0.013245033112582781
8360,3481742,3354830,0.03409090909090909
8361,1151803,4204052,0.015078465238998442
8362,3125956,1063689,0.00186219739292365
8363,3958825,3226472,0.12921348314606743
8364,2437491,4773200,0.0
8365,4195856,1525006,0.0031645569620253164
8366,2774818,1326251,0.022222222222222223
8367,229035,572,0.0
8368,1822521,2132178,0.0078125
8369,1989639,3999116,0.01278409090909091
8370,3941574,4600703,0.031746031746031744
8371,2750508,4364788,0.0
8372,3307617,4583139,0.004285714285714286
8373,1904595,3412207,0.0
8374,1111253,3856703,0.056179775280898875
8375,1131556,2348669,0.1206896551724138
8376,1185995,4343767,0.0
8377,4268433,3711578,0.01839738348323794
8378,3478932,2001794,0.07632093933463796
8379,1155904,4303960,0.0011033468186833395
8380,655405,2081947,0.0014044943820224719
8381,1148162,588337,0.002251527822450949
8382,4853599,2352179,0.03333333333333333
8383,2950409,354720,0.0
8384,1242784,1696496,0.012195121951219513
8385,993538,1408648,0.028368794326241134
8386,2589986,1510460,0.0
8387,4076434,2126615,0.021739130434782608
8388,2169336,65638,0.016
8389,378193,4334594,0.1402439024390244
8390,3675664,3456411,0.0030211480362537764
8391,104145,4613970,0.03553299492385787
8392,1483950,3290498,0.012154696132596685
8393,5054,2782972,0.0
8394,3035197,534249,0.0
8395,2176292,4822389,0.016359918200409
8396,1598290,597180,0.0
8397,2405212,3207404,0.0012381567614125754
8398,363762,4808009,0.011764705882352941
8399,1187611,2391414,0.010570824524312896
8400,4279257,3981821,0.0
8401,3005036,1971020,0.005087881591119334
8402,3978620,2752968,0.0004244400285532383
8403,1960538,4718103,0.005628517823639775
8404,3579554,3998727,0.0
8405,2605583,2963699,0.015037593984962405
8406,483091,3335453,0.0
8407,1837215,464105,0.0
8408,1960541,946528,0.027586206896551724
8409,4056714,329483,0.019736842105263157
8410,995676,3401971,0.07272727272727272
8411,2119419,4062757,0.0
8412,2380033,2368844,0.008422825858075385
8413,1819869,4001531,0.03007518796992481
8414,108320,320223,0.06097560975609756
8415,960181,621507,0.027602905569007265
8416,4600134,2722570,0.022727272727272728
8417,2742399,288803,0.0040116703136396795
8418,2202272,3480750,0.13392857142857142
8419,3274032,2294006,0.027777777777777776
8420,1989026,4282465,0.0021330230754314523
8421,3408518,542341,0.0
8422,444347,4076813,0.0017301038062283738
8423,3008082,3641386,0.0029498525073746312
8424,4303322,2497143,0.1
8425,1382108,3376833,0.0
8426,1708705,4817356,0.0037174721189591076
8427,3976911,2391070,0.12552301255230125
8428,1095028,601449,0.1527777777777778
8429,1614217,3437682,0.007797270955165692
8430,4130529,817852,0.029850746268656716
8431,1136728,1728136,0.0001321981915287399
8432,512067,2505028,0.6470588235294118
8433,3567172,4407562,0.0043859649122807015
8434,488737,4614589,0.0
8435,4670949,438367,0.007189395641428892
8436,3326624,4580226,0.01611047180667434
8437,3164858,637873,0.019197207678883072
8438,661548,299283,0.03942652329749104
8439,1715317,1187235,0.025893958076448828
8440,273892,4516973,0.016025641025641024
8441,3471591,1257384,0.0
8442,4736009,1071241,0.0031625553447185324
8443,3025948,1576440,0.0005937360843105239
8444,4562310,2714182,0.026875
8445,432246,4351423,0.001557632398753894
8446,362621,186925,0.014375561545372867
8447,4108731,3120943,0.0
8448,4538283,1252999,0.0
8449,4651030,2131662,0.0707070707070707
8450,4624385,4377571,0.0
8451,2391991,1616036,0.0
8452,4608290,3131266,0.002680965147453083
8453,3168061,4338681,0.009029345372460496
8454,3775804,1165817,0.024507192328183273
8455,2377004,402926,0.0
8456,3433235,3540631,0.008403361344537815
8457,3523212,1713660,0.005747126436781609
8458,1598118,387242,0.02459016393442623
8459,2183389,3864247,0.0033068783068783067
8460,4553412,2618430,0.0
8461,3829062,3106937,0.0
8462,172972,716001,0.0
8463,2573156,3829149,0.0
8464,3995418,1562632,0.005917159763313609
8465,576464,593984,0.08426966292134831
8466,3227082,1505399,0.0
8467,1888273,2935878,0.0
8468,2694816,2331663,0.004464285714285714
8469,3857394,2007733,0.0
8470,3060621,428924,0.0
8471,320959,381721,0.04
8472,980886,1514831,0.04195804195804196
8473,3885342,4813076,0.0015203344735841885
8474,1256888,1042543,0.036225533158048495
8475,3865877,155420,0.016162310866574967
8476,919552,2201728,0.0015432098765432098
8477,865410,4398532,0.06524466750313676
