0,source,sink,in_degree_b
11228,294574,959021,82
11229,2666350,4337224,2
11230,2661137,1383958,13
11231,2560408,2927967,3
11232,3892940,3067078,227
11233,811898,3459373,119
11234,2719963,3812818,176
11235,3287551,2803220,163
11236,987119,357567,351
11237,2957639,3002541,21
11238,947762,350886,6
11239,2604474,299664,88
11240,1976020,4522612,1
11241,2631035,2082827,2
11242,3579607,1513384,52
11243,4272458,1374319,353
11244,370983,2633571,649
11245,3933860,4078473,61
11246,437876,1432887,143
11247,1086513,2725607,65
11248,4819127,142116,4
11249,2184483,4675165,8
11250,1255094,1109441,96
11251,125210,2638090,1165
11252,30083,4796773,15
11253,599191,3640654,6
11254,4669595,2551093,2
11255,1927960,209191,659
11256,841644,177506,12
11257,2005701,550309,200
11258,4787400,4482088,486
11259,810494,1789251,31
11260,2266717,4740893,112
11261,4427946,3438447,86
11262,3893222,2387274,17
11263,1038362,3968888,786
11264,3213568,297642,29
11265,2431787,2585300,7
11266,3131854,3164073,23
11267,4772392,1423570,28
11268,4603833,2379122,45
11269,265346,2157328,11
11270,572208,1625272,12
11271,4519174,534121,71
11272,1772905,1253026,549
11273,2295601,1339329,183
11274,3286368,1905523,258
11275,2290322,2392359,99
11276,922843,1096330,433
11277,3725239,4185459,15
11278,1774406,4838273,24
11279,4459145,138960,22
11280,3541658,1770441,173
11281,821120,853327,50
11282,4299096,1342577,35
11283,919215,4390738,18
11284,1314264,3656408,272
11285,3431400,3658576,12
11286,3418483,847152,2
11287,2313654,1190849,1
11288,1126100,1366076,14
11289,408123,257577,103
11290,3990283,3755407,116
11291,1285540,1702417,283
11292,2157499,2238637,54
11293,2027803,4058550,860
11294,3506025,214372,16
11295,3317934,1586234,22
11296,4152864,1164968,7
11297,3756910,2365654,46
11298,19760,207942,1
11299,1841790,4204052,1010
11300,3647315,301577,73
11301,3421725,3855745,139
11302,1955823,1415397,8
11303,2956481,1305103,75
11304,713973,167816,24
11305,1994441,598319,32
11306,3759171,744460,42
11307,1534141,2417200,5
11308,1800416,421699,1
11309,4717616,1960538,237
11310,3251800,3728341,50
11311,1799854,3392930,44
11312,4311720,2365633,5
11313,3849807,2128045,32
11314,4125905,801878,49
11315,1308257,3487516,1
11316,953115,3917621,5
11317,2093716,4011635,61
11318,3197538,4302821,10
11319,2345122,3477517,168
11320,1220879,180886,1
11321,1047207,4566668,6
11322,1854023,3870459,17
11323,2618052,2037535,10
11324,1781994,3586386,290
11325,3206394,3833101,2
11326,1548572,1281414,1
11327,1981615,679574,151
11328,3004134,82340,1130
11329,224552,3992147,43
11330,1479593,3728341,50
11331,4475147,4266094,42
11332,1322684,3817973,1
11333,4099850,4761250,52
11334,2148641,3472626,132
11335,3759171,2629421,29
11336,144060,1230311,124
11337,4523563,1334501,71
11338,599191,165055,355
11339,63419,1821613,188
11340,2494843,4162950,94
11341,3578545,1520254,136
11342,1429554,3561262,176
11343,4223263,2023333,31
11344,2976069,2706025,407
11345,2021460,2308522,276
11346,4565915,3296013,148
11347,4782388,4387818,23
11348,137437,3452067,23
11349,2019845,1781627,2
11350,783972,1914315,33
11351,3981172,3332036,41
11352,1211741,519315,15
11353,2022832,2692426,116
11354,2240718,4796771,1
11355,949172,2986095,40
11356,1465907,1687481,4
11357,2624184,291125,7
11358,3592571,74323,3
11359,1392717,1105946,106
11360,4066375,180886,1
11361,1488632,214090,48
11362,884526,2234069,5
11363,4121724,4445347,1035
11364,4347727,1663756,468
11365,3836659,4571277,79
11366,3733752,4336282,1
11367,4599604,3642845,50
11368,4223263,4683579,58
11369,1395712,4350093,30
11370,4074547,2034494,1
11371,4518416,727427,5
11372,273164,4759522,2
11373,579052,1164968,7
11374,3492319,4445347,1035
11375,1091584,3744413,5
11376,467667,1124684,75
11377,760911,4571277,79
11378,309574,1836007,192
11379,309474,2635867,83
11380,1065985,4727122,35
11381,357381,4350911,9
11382,2313654,1987945,9
11383,4413981,3056079,100
11384,1530855,2675321,60
11385,3394828,4563330,176
11386,4207021,3728341,50
11387,4299096,3485270,41
11388,3660326,1817126,31
11389,2683846,4839138,53
11390,551741,3818809,33
11391,1630993,1636302,20
11392,2624184,2186222,43
11393,3406737,2658417,37
11394,1604735,703387,27
11395,3144674,2619844,5
11396,4095564,151153,9
11397,1564470,2207956,10
11398,4239933,4683579,58
11399,2324352,1429102,132
11400,340456,2365633,5
11401,2105491,1541775,1
11402,656728,2177982,892
11403,2739333,2777919,456
11404,3899173,1312177,7
11405,1460872,3485270,41
11406,811898,3982440,23
11407,1486892,3873884,1
11408,2625217,2462897,97
11409,4475147,2480532,295
11410,636099,3759750,18
11411,1080614,377629,7
11412,404943,4699308,85
11413,3839027,2379122,45
11414,3733752,3873884,1
11415,3590756,4610787,5
11416,1810899,580211,1
11417,1955823,214090,48
11418,440942,714035,1483
11419,2369031,37400,86
11420,4590349,3121459,39
11421,3879365,1735687,9
11422,1676412,4268303,2
11423,275804,3573012,9
11424,1399058,1755579,3
11425,4059232,3793631,149
11426,837136,2965375,39
11427,4842336,3827835,99
11428,128268,3482871,129
11429,4834181,2178305,304
11430,3622805,1840022,7
11431,3782034,1653156,1
11432,1300976,2401150,35
11433,3396488,82320,24
11434,979653,1480185,751
11435,4518583,3917621,5
11436,1351195,1332575,19
11437,2548298,3968888,786
11438,4475147,4003532,107
11439,3760607,3302485,31
11440,4757732,4005729,5
11441,4542296,2721940,144
11442,1488632,4180743,263
11443,3096596,2243309,275
11444,1955823,3671414,253
11445,2153824,2157122,1
11446,1476555,2032867,108
11447,3089513,4331707,758
11448,2871308,3573012,9
11449,1495241,4409813,5
11450,1681099,987793,122
11451,2226097,1465269,2
11452,148935,4299050,4
11453,370983,4166917,3
11454,1181282,4343940,43
11455,2690596,4161763,10
11456,2447113,1521471,8
11457,1637898,3471248,63
11458,3506025,1922398,3
11459,1551800,524247,101
11460,2226097,2747208,21
11461,1361880,2616090,2
11462,656728,4294640,260
11463,3345713,1798255,8
11464,2349594,3467005,38
11465,4781379,4047729,139
11466,2978353,4625985,289
11467,3623028,2616078,12
11468,1049150,3639154,137
11469,1202094,3872415,120
11470,3059183,342516,123
11471,4355658,2480985,220
11472,4713292,1910658,90
11473,4034438,3453522,197
11474,1601288,2815618,155
11475,24523,3815840,423
11476,3852854,3297002,31
11477,4298408,1678282,3
11478,469289,4820881,526
11479,1465907,1483116,5
11480,2618052,5480,147
11481,3394828,4078473,61
11482,541055,4821149,21
11483,2911256,1635042,78
11484,1068581,801878,49
11485,2568622,361098,31
11486,4247587,678525,42
11487,1771597,792812,32
11488,752326,2986095,40
11489,3550092,1696091,1
11490,3148390,4404645,2
11491,1810899,1910808,118
11492,3136926,4572486,319
11493,4662733,4278188,33
11494,3035063,3175009,1
11495,3066444,3296285,239
11496,2926583,2516690,254
11497,3492319,299664,88
11498,127619,834066,2
11499,3096596,350886,6
11500,842454,1922398,3
11501,4787400,3254390,1
11502,954573,2618757,38
11503,4510458,4395510,33
11504,4589904,2221607,381
11505,1164538,1187964,110
11506,3335130,3327588,2
11507,2872550,1561441,127
11508,2907109,1776900,10
11509,851486,3762682,1
11510,331205,3070342,38
11511,986629,606898,4
11512,621120,3117644,831
11513,2649630,2631245,20
11514,2005497,3304718,135
11515,933347,3358359,240
11516,1628691,4477620,18
11517,4036817,3193834,7
11518,2427345,774221,8
11519,4700777,757734,89
11520,2366431,637362,42
11521,495613,427804,2
11522,2680834,49513,2
11523,101964,1105946,106
11524,2887639,697201,34
11525,2618052,3777242,275
11526,277167,290077,197
11527,4447307,3531111,23
11528,873234,1928713,435
11529,1275299,2558297,3
11530,3418483,4420839,81
11531,3755255,77641,688
11532,4025298,2986095,40
11533,3144269,3959120,97
11534,2730650,1635042,78
11535,2915489,4761195,296
11536,1396795,608504,1
11537,885888,3198893,112
11538,3656099,3852135,678
11539,1895458,1582028,60
11540,2787002,1480497,8
11541,4608977,1321954,114
11542,2511862,3625439,74
11543,1304570,2846784,81
11544,3169284,19269,38
11545,3053148,3913470,1
11546,2106673,2576561,1
11547,2061150,1828719,1
11548,18331,4023498,4
11549,1548572,3611999,28
11550,3492319,137753,3
11551,3001803,243176,13
11552,934509,2031809,29
11553,558917,1894941,444
11554,101964,2620518,1
11555,1922454,2442529,107
11556,750926,4161763,10
11557,2434497,1269021,12
11558,697388,4561588,10
11559,1025903,261556,259
11560,3287551,657511,9
11561,144710,4305969,67
11562,3541501,1910808,118
11563,2904717,2964315,13
11564,1455727,899384,6
11565,4174076,502401,56
11566,699145,4593452,23
11567,4052122,520390,472
11568,216300,4742630,40
11569,4469172,303517,21
11570,3029390,2064734,179
11571,216300,2365654,46
11572,1086513,1457589,3
11573,1719345,3056079,100
11574,1695915,253467,6
11575,4562839,1864273,28
11576,830202,1969680,48
11577,4720585,594010,161
11578,4590349,3429791,38
11579,1512639,2524567,15
11580,596337,1525727,2
11581,2890110,2885043,69
11582,3385377,82320,24
11583,4148739,211323,9
11584,551741,567045,51
11585,3510459,2588244,35
11586,2008046,2009973,399
11587,2022832,2757201,526
11588,4681267,3296983,2
11589,622386,2597381,1
11590,3725632,3485270,41
11591,1419142,580398,3
11592,1423553,338263,34
11593,4420255,1735123,22
11594,3222303,668241,30
11595,3198433,580398,3
11596,3764504,4008655,957
11597,4096612,4161676,3
11598,1986630,1051087,1
11599,4747431,165651,67
11600,4080369,909677,3
11601,4214037,1886356,25
11602,455141,4737571,72
11603,4462368,4566668,6
11604,3609793,1568315,29
11605,826234,338263,34
11606,599191,3118599,20
11607,1677157,1471608,1
11608,4447307,3302825,9
11609,3491637,3007594,135
11610,3764155,3199855,4
11611,1604735,843636,265
11612,4312824,4851085,34
11613,4164647,2413499,69
11614,3316884,1960538,237
11615,4589904,4530678,418
11616,231650,1917370,177
11617,4177865,3038110,34
11618,1524949,971074,305
11619,4174741,1315850,48
11620,2598830,2596251,74
11621,4842336,380005,7
11622,3705151,3106235,28
11623,1586232,2586375,102
11624,4392592,4597493,40
11625,2752758,456126,13
11626,4125905,4467748,247
11627,2319421,2401545,2
11628,1687914,2701676,340
11629,651351,1597846,63
11630,1005255,2879440,6
11631,3268179,4625985,289
11632,2494024,824382,32
11633,2744198,4856114,231
11634,4299096,4329629,5
11635,1974705,1776703,18
11636,4447307,4082571,12
11637,274343,1339133,6
11638,2665930,2926541,1345
11639,4043495,3153339,1
11640,4333506,2083451,79
11641,1377969,2449296,2
11642,4518583,4478927,125
11643,4420475,1374445,1
11644,1681099,290600,5
11645,1055988,3302485,31
11646,4630411,3056997,176
11647,2021517,4132261,122
11648,4388455,1378923,4
11649,4247950,3267798,67
11650,3392535,3967228,12
11651,754926,4302399,4
11652,927463,1274808,25
11653,101964,1492115,12
11654,1687100,4548619,33
11655,3193210,4477620,18
11656,3792997,483355,2
11657,3744513,4207316,31
11658,1653770,2258576,26
11659,4222997,1358385,72
11660,4462368,13060,12
11661,3656282,3517217,1
11662,2422900,2293392,9
11663,3699726,1817126,31
11664,1493935,237461,49
11665,3251045,1421121,1
11666,4315155,4078738,3
11667,4034922,3652986,11
11668,976193,4016607,321
11669,4380434,4821149,21
11670,829732,4186227,179
11671,2913556,4797151,1
11672,352777,1700117,33
11673,2819109,3640458,6
11674,4358141,184085,21
11675,240027,2494359,160
11676,3169284,2658417,37
11677,2021996,3578789,49
11678,4538043,3435043,11
11679,1412983,1192436,73
11680,2584682,4565646,37
11681,4624816,1423570,28
11682,619552,2964315,13
11683,1498781,1910658,90
11684,4159232,2251789,27
11685,740264,2082827,2
11686,437391,67911,14
11687,4533563,54381,74
11688,1712592,3121459,39
11689,4469172,977565,6
11690,4256381,4188270,161
11691,3191384,242455,4
11692,2844962,4329629,5
11693,2038215,4597182,52
11694,3494194,1560542,100
11695,1504438,4342717,508
11696,475232,4398710,9
11697,2506473,4141931,62
11698,1932926,694605,7
11699,742548,325697,108
11700,3434262,1068993,1
11701,740005,2747564,1
11702,660741,1374445,1
11703,1574437,76607,11
11704,326452,731420,63
11705,671895,2926500,476
11706,1429183,1928713,435
11707,617435,1847353,33
11708,380525,4294640,260
11709,3308965,254059,48
11710,1632938,2596286,161
11711,3107199,1963907,15
11712,3317934,703387,27
11713,4713292,1159092,1
11714,1567741,838453,63
11715,4836378,2868440,318
11716,1275299,88771,1
11717,3957402,3795595,1
11718,2187451,1937230,4
11719,3369814,1888220,7
11720,2506906,1766159,21
11721,1488401,3728872,608
11722,3417564,2194526,181
11723,2472742,1104006,6
11724,1504438,1840412,1267
11725,4591296,2589511,213
11726,4818958,2597381,1
11727,491128,3106235,28
11728,153480,1735123,22
11729,1760195,4517152,1
11730,656728,3818809,33
11731,3320046,1736248,196
11732,4655510,781031,5
11733,414390,2223912,2
11734,3464435,1186643,63
11735,211987,2796817,493
11736,4708115,3245665,2
11737,1691726,488937,2
11738,12547,594010,161
11739,4839526,982493,496
11740,3298060,167816,24
11741,336290,2486525,17
11742,1922454,4354226,50
11743,3922567,2988500,4
11744,725415,3511998,15
11745,1300976,4671494,10
11746,2807375,4188270,161
11747,1053284,2906415,2
11748,1590268,45986,152
11749,456126,1054633,3654
11750,2494024,3155408,4
11751,41540,2434223,92
11752,311395,2302024,107
11753,2938250,2796817,493
11754,660741,36246,5
11755,630604,1202817,3
11756,3385671,80983,8
11757,2380958,3297002,31
11758,2307585,4419310,8
11759,292084,2386108,52
11760,71500,4052222,2
11761,466787,3410967,50
11762,1073493,679375,128
11763,599191,3153165,18
11764,2585063,2791656,397
11765,67665,4177994,3
11766,1564470,4796773,15
11767,3418483,1586497,53
11768,1976020,1407969,1
11769,813202,2537385,2
11770,674419,5480,147
11771,4399173,1841875,89
11772,572226,2307183,173
11773,2429371,2444440,15
11774,2633605,2769934,21
11775,2973142,1042307,1
11776,4247950,2615912,35
11777,69444,1274808,25
11778,3142808,4128045,20
11779,566130,1597846,63
11780,1712592,815993,11
11781,604125,4760153,30
11782,3487420,4104762,22
11783,3329198,714035,1483
11784,1397316,3050073,18
11785,3458832,4143831,1
11786,1426916,3793469,37
11787,339567,801878,49
11788,2649630,208465,35
11789,2105491,3121459,39
11790,3206394,3298954,33
11791,4425037,2471103,1
11792,3004094,334414,2
11793,4487749,2057832,227
11794,2152778,3538910,2
11795,585893,4324049,73
11796,2939884,727760,282
11797,1514802,3913470,1
11798,1817011,3289985,62
11799,1283657,2976923,1
11800,46090,2883450,22
11801,1551800,297879,3
11802,5221,4290690,32
11803,4528745,3926802,1642
11804,4781379,2949748,1045
11805,717673,606980,1
11806,4384646,2054407,47
11807,641527,4194667,99
11808,1488632,4066830,102
11809,3763328,3169329,456
11810,600846,738568,1
11811,1562061,2990704,170
11812,1676054,2534272,29
11813,4110767,697201,34
11814,1452,4278188,33
11815,497126,1552898,46
11816,4690365,777566,317
11817,1632116,4658228,3
11818,155804,1120745,57
11819,4722544,1700117,33
11820,444473,1366076,14
11821,172972,4188416,112
11822,4865292,2555403,99
11823,56121,4760153,30
11824,3316731,1277950,12
11825,4060750,4288798,15
11826,455141,1164968,7
11827,1413126,2882216,7
11828,4510312,1970291,42
11829,2899933,1503250,1
11830,2739660,1437899,233
11831,1604735,1269021,12
11832,1246601,142116,4
11833,4583761,3004014,1
11834,987441,2866908,5
11835,3341092,1981241,3
11836,2945223,4370950,34
11837,2089379,2245972,3
11838,4732444,3239338,15
11839,4114591,1310817,343
11840,2932339,4329139,71
11841,2982118,4651509,66
11842,691232,207942,1
11843,2085462,2926541,1345
11844,3478606,327965,25
11845,3169284,3859663,99
11846,614504,4632479,165
11847,1747009,1921136,1
11848,3417866,2658417,37
11849,4538043,975007,1
11850,144060,1133567,81
11851,1143671,2424452,464
11852,1014721,2248684,24
11853,158235,105683,19
11854,3863858,4186227,179
11855,3510459,3731768,62
11856,4189431,1672121,75
11857,2814285,4085567,11
11858,3374895,2294803,209
11859,3800305,4290690,32
11860,1223102,2223912,2
11861,1239755,4725447,48
11862,4115547,4593423,485
11863,2436861,2582486,852
11864,4716646,965340,1
11865,4630411,4771141,590
11866,4225437,2959134,2
11867,2366431,2811227,173
11868,1025903,2442177,17
11869,3257910,2574560,172
11870,2895223,82340,1130
11871,3222303,815993,11
11872,3716119,4329139,71
11873,425592,489300,34
11874,154714,690657,14
11875,745210,4710588,45
11876,3606548,3937192,55
11877,1895458,282738,1748
11878,2686174,2948384,23
11879,2226097,4666032,51
11880,3721646,3941234,3
11881,2899933,594102,29
11882,4232521,502697,13
11883,3269084,262528,1194
11884,1325436,4005729,5
11885,4371955,3696730,6
11886,2739333,2071647,158
11887,871619,384166,3
11888,381694,1400706,19
11889,1602676,3487516,1
11890,4384646,2791656,397
11891,1976020,1886356,25
11892,1626617,368896,27
11893,158115,2755105,2
11894,1630993,1597846,63
11895,4655993,4204052,1010
11896,4043495,6364,44
11897,4109862,4289016,3
11898,2712752,3277122,9
11899,1808958,2533625,12
11900,3287551,3377440,627
11901,2970262,253467,6
11902,3151356,4314283,801
11903,652476,4321162,600
11904,3756910,3652986,11
11905,4834181,1581879,4
11906,3431400,2589511,213
11907,2494843,848246,3
11908,2686174,1171375,17
11909,2912103,2585300,7
11910,1039279,1218296,2
11911,3920505,1058048,2
11912,3210136,4215650,2
11913,2938250,127123,245
11914,2253113,3677077,2
11915,1735998,4011543,80
11916,619552,937883,2
11917,1073493,3088232,2605
11918,550624,1853961,6
11919,4007453,4355015,17
11920,1322684,1030864,43
11921,3852854,3901568,313
11922,3200364,4326881,2
11923,1765731,4314283,801
11924,1674134,242455,4
11925,4402871,778021,6
11926,4655510,848246,3
11927,3135278,783583,4
11928,3492763,2741764,268
11929,2872865,303000,4
11930,3579512,4023498,4
11931,245914,946768,4
11932,1236650,4793999,2
11933,1863670,3086451,14
11934,425140,1397388,4
11935,127619,2241589,9
11936,1675257,207348,275
11937,2852252,2449296,2
11938,1320291,3844365,62
11939,765302,297879,3
11940,2451660,1129762,12
11941,1488401,1735883,320
11942,2410512,2191992,2
11943,1092129,4651979,70
11944,4458811,4607502,96
11945,2914647,2289744,86
11946,1076285,4594495,1
11947,4034922,4864558,12
11948,2557232,364458,98
11949,652476,879115,482
11950,4425037,1266511,89
11951,4548696,4593423,485
11952,4643656,1857594,2
11953,2730409,4409813,5
11954,9202,3434396,5
11955,101964,2009973,399
11956,2231843,732151,35
11957,2679215,1975369,7
11958,94280,1171375,17
11959,128268,1432887,143
11960,2606468,3823314,63
11961,4043495,3239338,15
11962,4771179,4723059,30
11963,3983042,2566889,29
11964,3592571,4761195,296
11965,2261005,1888220,7
11966,3602451,4747550,88
11967,3547614,95673,24
11968,3229914,4421587,44
11969,3014450,3050073,18
11970,475232,4345638,55
11971,2038215,605639,78
11972,3600628,3056997,176
11973,2126605,4188270,161
11974,1054015,972491,1
11975,1914584,4405133,44
11976,2200489,1104006,6
11977,3940380,2706025,407
11978,4610268,4272458,189
11979,922949,2211339,2
11980,2073048,4682995,1
11981,2568622,4034214,99
11982,752326,2540894,65
11983,3001803,4474903,8
11984,2678495,2186222,43
11985,1620145,3743967,30
11986,1295223,731420,63
11987,1223354,3562714,501
11988,3437795,4322367,23
11989,2741551,2497732,5
11990,885888,948009,24
11991,35548,3443517,8
11992,4597942,4093834,12
11993,4348766,2866908,5
11994,1413512,36246,5
11995,3424526,2988500,4
11996,3191384,848246,3
11997,1854613,2480532,295
11998,4788248,3245665,2
11999,989455,128838,5
12000,623444,970834,13
12001,3476921,273127,33
12002,2858107,2163256,67
12003,3046801,570302,91
12004,2164938,2387274,17
12005,2337068,123591,10
12006,2914124,3267798,67
12007,3026000,3088232,2605
12008,1799854,1332575,19
12009,1053284,4421587,44
12010,3169284,1798255,8
12011,2895068,821686,69
12012,3027281,1747009,18
12013,1397316,865515,201
12014,2431787,605639,78
12015,1426916,857634,1
12016,4243983,957725,48
12017,2231843,4204052,1010
12018,193805,3912526,2
12019,2895223,2251958,67
12020,4548696,2379122,45
12021,1455727,1660395,120
12022,2814017,4486106,1
12023,3510459,20388,4841
12024,4471609,3517094,124
12025,528340,1048746,8
12026,2133929,598319,32
12027,1771597,2991814,522
12028,1308257,2424452,464
12029,2431787,4720136,4
12030,987441,3915235,212
12031,2245867,1245989,442
12032,1308257,3452178,12
12033,1747728,1226975,59
12034,2695091,2449296,2
12035,3473703,879115,482
12036,4152864,4322508,5
12037,4505818,701503,200
12038,1588061,3401173,119
12039,619552,3190741,215
12040,3401659,3010945,69
12041,3144269,3267798,67
12042,1396795,1702417,283
12043,4688520,3298954,33
12044,4766814,1891147,6
12045,1055988,427804,2
12046,4326329,1440232,1
12047,2622002,4199739,36
12048,1336173,497594,114
12049,837136,4217711,821
12050,2153824,1776900,10
12051,1901862,4690043,12
12052,3939380,1798255,8
12053,604125,605639,78
12054,1711569,3851609,2
12055,3196935,1366076,14
12056,4060750,82340,1130
12057,3337108,3262683,2
12058,614504,3041739,265
12059,4086406,3889649,7
12060,3130360,4692905,6
12061,1075781,1996375,3
12062,1287150,3088232,2605
12063,2826267,1960538,237
12064,1567741,697201,34
12065,1601895,4683579,58
12066,2871308,3202770,344
12067,2745910,879781,18
12068,3291892,877557,75
12069,833087,1492115,12
12070,3848381,3720766,117
12071,1295223,816913,321
12072,4223704,3785031,1
12073,2895223,732151,35
12074,3768380,2815228,1
12075,1381293,532201,8
12076,3494888,1522214,1
12077,2844962,1360090,12
12078,4211984,4205082,2
12079,554768,4268303,2
12080,4794114,4403612,17
12081,3736271,815993,11
12082,3689215,2302024,107
12083,2062066,3002541,21
12084,2148641,2829288,211
12085,2803469,3327588,2
12086,245914,598319,32
12087,715543,167816,24
12088,90690,2815228,1
12089,933347,209191,659
12090,1779478,4194667,99
12091,3547614,2413499,69
12092,2326042,1860112,69
12093,1049492,1305103,75
12094,240027,703387,27
12095,3275002,4727735,34
12096,1747009,714236,14
12097,4679257,2661301,378
12098,2200489,742195,15
12099,2690596,1776000,188
12100,4655993,3108490,271
12101,1674134,487236,1841
12102,1604735,3728872,608
12103,3001803,3128487,100
12104,2022904,252017,69
12105,1525671,2064734,179
12106,404943,4104762,22
12107,2807537,1226975,59
12108,4454192,2558297,3
12109,4263251,2037535,10
12110,3940380,302849,23
12111,1184100,2656185,4
12112,2624184,1805282,2
12113,3200364,4746621,12
12114,1632938,2619379,2664
12115,1184100,1568315,29
12116,1211741,3292438,215
12117,1810899,1226975,59
12118,1119602,824031,1
12119,410127,3664409,30
12120,1677157,3937192,55
12121,2586529,4276097,46
12122,2200735,4548619,33
12123,718458,637362,42
12124,3287996,321177,58
12125,1909985,3199855,4
12126,2472584,3815840,423
12127,3473274,2499401,3
12128,4591296,497993,2
12129,2839397,606898,4
12130,2764263,2156609,28
12131,784476,2118739,22
12132,2651013,703387,27
12133,3394828,2589566,1
12134,2314931,2472812,17
12135,67800,775607,9
12136,597807,4575002,45
12137,1434155,1798255,8
12138,3191384,1367613,178
12139,2853045,307495,26
12140,3863858,316192,70
12141,1677331,4723059,30
12142,4247950,4096612,2022
12143,2464404,2558297,3
12144,1789514,487639,3432
12145,1677157,838983,1107
12146,1712592,2127901,21
12147,3738701,714035,1483
12148,4679257,4818685,2
12149,3808182,639157,9
12150,3093160,4853330,55
12151,4722544,4334809,20
12152,3869568,4651979,70
12153,4691181,4669648,14
12154,1396795,2529373,9
12155,1587881,17392,48
12156,2695091,3709618,1
12157,3163774,4144645,68
12158,886710,3002541,21
12159,4472299,3759750,18
12160,2157499,1192436,73
12161,158235,4188270,161
12162,3733752,3800540,15
12163,4294640,3377440,627
12164,335479,1317062,22
12165,3533123,2102776,8
12166,420757,1905523,258
12167,2912801,4512147,3
12168,2705657,1140025,45
12169,4034922,3025121,189
12170,4052122,3302825,9
12171,2622002,2949033,3
12172,4298943,2956791,81
12173,3335130,1192436,73
12174,1412406,3107755,61
12175,3897513,3849492,35
12176,3341679,1477566,68
12177,3750870,1521471,8
12178,773004,261556,259
12179,4494681,3853574,124
12180,3144269,327965,25
12181,2607301,3882701,48
12182,2472742,2777919,456
12183,2608376,4084740,23
12184,4418968,4245138,70
12185,3473063,3795595,1
12186,826234,127123,245
12187,2541283,1522214,1
12188,718458,3327588,2
12189,3163774,4078473,61
12190,4115547,1973662,1
12191,4294640,478223,470
12192,2814285,2591738,33
12193,3656099,696808,51
12194,2271643,738568,1
12195,2245414,1488238,82
12196,4492909,2566889,29
12197,116792,1480497,8
12198,976193,2811227,173
12199,2283170,3795525,390
12200,202406,4398710,9
12201,4025298,4304551,75
12202,4771179,3858906,5
12203,4347620,1678282,3
12204,4109446,2103578,3
12205,2921853,2392359,99
12206,700731,1897862,8
12207,2807375,90125,47
12208,2342205,2394094,51
12209,2093176,4699308,85
12210,4467857,17392,48
12211,585893,3910839,1
12212,4469172,4370950,34
12213,552693,2071647,158
12214,1807180,3636323,3
12215,2398278,3785031,1
12216,1618265,4593423,485
12217,1771597,2445713,179
12218,572208,4821149,21
12219,414390,2685390,2
12220,3150672,1019859,47
12221,1275299,3785477,12
12222,3164595,4515216,136
12223,2264477,571370,40
12224,3318025,3992147,43
12225,3341092,1005459,4
12226,3609789,4052222,2
12227,572208,3640207,4
12228,3481117,1608239,7
12229,1073493,2833722,17
12230,2939884,3793690,1881
12231,1412983,866014,3
12232,1550064,2888042,1
12233,3144269,676325,83
12234,1453814,4751012,1605
12235,2366431,336189,65
12236,949172,420656,1
12237,4732444,492035,136
12238,4214037,1072872,41
12239,651778,2417200,5
12240,833524,228193,2
12241,467667,3362916,37
12242,1157430,1245989,442
12243,3718908,1974361,22
12244,3852631,2700195,13
12245,1869476,4683579,58
12246,721572,1483116,5
12247,1700836,865515,201
12248,4559986,1722935,138
12249,3216710,2608710,7
12250,4170044,1424079,190
12251,3703565,2658417,37
12252,273892,4272458,189
12253,1236650,4864558,12
12254,2795094,3727886,32
12255,3957402,3173162,13
12256,4361726,2221607,381
12257,572208,1990908,11
12258,4164647,2631245,20
12259,1851023,163021,2239
12260,2767192,1840412,1267
12261,71051,1054633,3654
12262,3257910,1374657,122
12263,18331,3538910,2
12264,2021517,149736,838
12265,1093575,1905523,258
12266,2895068,3482871,129
12267,125872,4008655,957
12268,4259589,815993,11
12269,2947741,2703992,5
12270,1233851,52592,2
12271,833524,2277589,7
12272,600846,3188162,20
12273,2038215,1105233,292
12274,752326,502401,56
12275,2238031,3882590,132
12276,4122877,1508782,6
12277,357381,3335540,76
12278,69444,1678282,3
12279,3656282,4010152,84
12280,2198631,2077429,244
12281,742548,817365,2
12282,2982118,4238096,23
12283,2436861,2569650,103
12284,3151356,3815840,423
12285,3275981,2635867,83
12286,2924614,2211339,2
12287,3019958,3298954,33
12288,2245867,3262474,182
12289,4858799,4516657,210
12290,1314264,899384,6
12291,1602676,3471248,63
12292,1285894,580211,1
12293,125210,3531111,23
12294,3209795,4186227,179
12295,135756,3833698,2
12296,1566271,727427,5
12297,331205,2426217,149
12298,3320046,2032867,108
12299,1886158,1721413,1278
12300,3838303,2647536,1529
12301,2359631,2947163,2
12302,3318124,3377747,87
12303,294574,8356,47
12304,1499536,4149096,3
12305,1530855,3113197,20
12306,2681125,1928713,435
12307,2415668,301577,73
12308,873234,149736,838
12309,3335130,648703,45
12310,3027281,4467748,247
12311,1863670,32933,2
12312,2557232,342516,123
12313,3531100,3347711,37
12314,919215,2762989,9
12315,245914,2048276,10
12316,2938250,1103366,5
12317,3872353,1933805,75
12318,4572867,101003,22
12319,1014721,357567,351
12320,3229914,817365,2
12321,3940380,4059533,54
12322,2305619,494551,15
12323,1815785,3487516,1
12324,2366431,466302,47
12325,1464372,1592667,2
12326,1626617,2309371,10
12327,2695621,2959134,2
12328,3622805,3727886,32
12329,4418160,2597381,1
12330,174802,3164073,23
12331,4080369,4011543,80
12332,475232,2382117,48
12333,1486569,361098,31
12334,2753362,1005459,4
12335,1200874,987793,122
12336,3598083,2524567,15
12337,4802205,3036365,50
