0,source,sink,local_path
12277,1707963,1447539,0.0
12278,4177311,2870804,0.0
12279,3533671,1725616,0.0
12280,741029,4637933,1.0
12281,2361558,95471,0.0
12282,2933173,112034,0.0
12283,652383,3342382,0.0
12284,1089912,693656,0.0
12285,884333,542089,0.0
12286,2667214,3578631,0.0
12287,820644,691195,0.0
12288,3958367,3866965,0.0
12289,2697951,45008,0.0
12290,2736882,2686406,0.0
12291,4309754,1036827,0.0
12292,121937,1141878,0.0
12293,613804,3940283,0.0
12294,3097621,2536292,0.0
12295,3859028,611391,0.0
12296,2938154,987741,0.0
12297,1733759,3025425,0.0
12298,3819474,1312248,0.0
12299,4173670,3330842,0.0
12300,1869232,885478,0.0
12301,596805,723527,1.0
12302,4362521,4235778,0.0
12303,233994,2223575,0.0
12304,4015761,1540564,0.0
12305,1180054,19361,0.0
12306,3167211,909721,0.0
12307,2829404,3265638,0.0
12308,1397560,1741040,1.0
12309,854611,3876229,0.0
12310,3840506,1904304,2.0
12311,4821208,4359100,0.0
12312,891641,3549188,0.0
12313,3545149,788476,0.0
12314,3280957,4063955,0.0
12315,141419,1867449,0.0
12316,2589768,2603260,0.0
12317,2028486,221987,0.0
12318,3090171,2961228,0.0
12319,767102,518394,0.0
12320,4134590,1661725,0.0
12321,480670,3804990,0.0
12322,2091424,3535171,0.0
12323,2445850,4478745,0.0
12324,4657836,4083792,0.0
12325,761007,30482,0.0
12326,3738805,1481489,0.0
12327,562377,4421615,2.0
12328,4108570,927869,0.0
12329,2989562,4709299,0.0
12330,862457,4263514,0.0
12331,4732193,1112281,0.0
12332,285749,2866170,0.0
12333,1465132,3604391,0.0
12334,4112985,2388527,0.0
12335,3166528,700339,0.0
12336,2199723,828104,0.0
12337,1903238,2073327,0.0
12338,4104671,3328313,0.0
12339,2002762,1576782,0.0
12340,2092774,2624270,0.0
12341,768533,1241759,0.0
12342,4051106,2183144,0.0
12343,15247,4655818,0.0
12344,707344,3832908,0.0
12345,1835546,3373748,0.0
12346,2549720,4046623,0.0
12347,1790106,2273113,1.0
12348,1751084,4131523,0.0
12349,492518,4855189,0.0
12350,502272,4686613,1.0
12351,914846,3228192,0.0
12352,1643245,1753488,1.0
12353,2395488,1322769,0.0
12354,2551490,1092557,0.0
12355,2678464,892794,1.0
12356,1907259,3811284,0.0
12357,36131,3384188,0.0
12358,4205995,1735373,0.0
12359,4039098,1029419,0.0
12360,3170721,1073292,0.0
12361,3216271,1300139,0.0
12362,14890,1897454,0.0
12363,3312076,4286176,0.0
12364,2916666,922485,0.0
12365,1343317,3751659,0.0
12366,2369339,135991,0.0
12367,4771837,1286746,0.0
12368,4008943,1750207,0.0
12369,2351850,2704523,0.0
12370,3443330,804033,0.0
12371,4034846,4757360,0.0
12372,2297353,3633,0.0
12373,4642408,99874,0.0
12374,1209110,1342418,0.0
12375,1023018,3366536,0.0
12376,2381516,4131499,0.0
12377,107944,3035714,0.0
12378,4086559,4838521,0.0
12379,3472555,3068717,0.0
12380,452448,2996934,0.0
12381,3916685,2290093,0.0
12382,4130017,542218,0.0
12383,1669013,2395974,0.0
12384,2013604,452753,0.0
12385,232183,17995,0.0
12386,2666745,3073399,0.0
12387,980605,1260402,0.0
12388,414441,517071,0.0
12389,1640327,2181874,0.0
12390,2056720,4822160,0.0
12391,4647170,4294152,0.0
12392,4739049,3737296,0.0
12393,512934,1662425,0.0
12394,4186995,625606,0.0
12395,2027603,2726793,0.0
12396,2049887,168292,0.0
12397,4575023,2021287,0.0
12398,747881,2252122,0.0
12399,2511738,4785243,0.0
12400,4697317,1726018,0.0
12401,213340,445995,0.0
12402,33109,2297697,0.0
12403,1032726,1738433,0.0
12404,4525877,2733639,0.0
12405,1684440,415668,0.0
12406,1782397,1832062,0.0
12407,3974829,4639781,1.0
12408,590312,1971164,0.0
12409,279395,1517960,0.0
12410,4501240,3117396,0.0
12411,400121,2928659,0.0
12412,4560992,3577736,1.0
12413,4156099,3172141,0.0
12414,3581493,3932033,0.0
12415,170683,2955826,0.0
12416,3361610,238676,0.0
12417,2207080,2557718,0.0
12418,2224142,4058913,0.0
12419,704898,876662,0.0
12420,4649285,3890733,0.0
12421,4571184,1860854,0.0
12422,1787005,4721899,0.0
12423,3506801,2148162,0.0
12424,315822,2418952,0.0
12425,2355326,1808074,0.0
12426,2795846,1244990,0.0
12427,3029469,1639640,0.0
12428,1462822,3997783,0.0
12429,1658779,857779,0.0
12430,3577718,4817225,0.0
12431,4332943,445218,0.0
12432,3443790,2135510,0.0
12433,357855,2864028,0.0
12434,3870907,170011,0.0
12435,4261113,1094658,0.0
12436,3713575,3863947,0.0
12437,4162123,2303223,1.0
12438,2895110,1544523,0.0
12439,3386092,3253220,0.0
12440,282353,356892,0.0
12441,3857550,1634222,0.0
12442,4038547,1772150,0.0
12443,4168268,2972282,0.0
12444,3751097,3356841,0.0
12445,1034327,2311985,0.0
12446,2230163,2378931,0.0
12447,910392,2785438,0.0
12448,1925071,3095852,0.0
12449,3313,1191731,0.0
12450,2238285,2835115,0.0
12451,1885077,3967514,1.0
12452,1346273,2800091,0.0
12453,669478,196034,0.0
12454,2766185,1287273,0.0
12455,2768216,2260614,0.0
12456,1686874,960556,0.0
12457,605092,2465045,0.0
12458,3346839,4479128,0.0
12459,2776845,2511647,0.0
12460,379773,377413,0.0
12461,1899577,399456,1.0
12462,1947524,4086870,1.0
12463,142967,3144320,1.0
12464,1502094,4378586,1.0
12465,3805518,4639461,0.0
12466,3673783,3674073,0.0
12467,2338721,4005419,0.0
12468,3165974,4408572,0.0
12469,4229586,2222697,0.0
12470,1060255,3828419,0.0
12471,2938379,586260,0.0
12472,4798644,2345220,0.0
12473,1076011,2670037,1.0
12474,1665749,1003847,0.0
12475,3021556,407681,0.0
12476,752440,2753148,0.0
12477,3757935,83256,0.0
12478,4235115,286483,0.0
12479,1027776,560903,0.0
12480,750504,4515622,0.0
12481,1792260,3125298,0.0
12482,676286,2040292,0.0
12483,4663767,4029291,0.0
12484,1065002,640594,0.0
12485,83607,2441937,0.0
12486,1909987,1469754,0.0
12487,2307944,1999041,0.0
12488,902735,370371,0.0
12489,2753053,3848955,0.0
12490,3890513,1251929,0.0
12491,1616903,3307048,0.0
12492,968818,3018583,0.0
12493,2023571,680980,0.0
12494,3902189,1718524,0.0
12495,2601365,1214206,0.0
12496,974168,2849305,0.0
12497,388615,1371180,0.0
12498,3951601,3411706,0.0
12499,758733,2937326,0.0
12500,4718095,1309165,0.0
12501,1860974,2747405,0.0
12502,2025268,1164158,0.0
12503,1893599,1533128,0.0
12504,738475,1333095,0.0
12505,2738953,4730692,0.0
12506,1106896,440898,0.0
12507,2050247,853102,0.0
12508,9002,902800,0.0
12509,952228,3988108,0.0
12510,1745263,2171829,0.0
12511,1435602,1267111,3.0
12512,1155077,4703369,0.0
12513,4285744,1008089,0.0
12514,3406914,4533392,0.0
12515,415010,2509697,0.0
12516,1039871,2865931,0.0
12517,637496,1633845,1.0
12518,580985,1848279,0.0
12519,2538613,3964322,0.0
12520,1829051,1401343,0.0
12521,686180,3160547,0.0
12522,140480,2278523,0.0
12523,4502319,1906087,0.0
12524,969310,4675361,0.0
12525,454864,1871574,0.0
12526,2845860,1667433,0.0
12527,2522101,4009933,0.0
12528,3926529,1206045,0.0
12529,1675959,2986779,0.0
12530,4763848,2151331,0.0
12531,1438535,4481659,0.0
12532,2974802,2186406,0.0
12533,784295,1860662,0.0
12534,3296451,4412225,0.0
12535,342947,1575108,0.0
12536,4037036,3160248,0.0
12537,329283,2397370,0.0
12538,1887661,4636252,0.0
12539,4711937,2545540,0.0
12540,3696690,3020311,0.0
12541,314128,1449360,0.0
12542,3621048,4212296,0.0
12543,3067991,3118761,0.0
12544,835331,3309027,0.0
12545,700187,4184635,0.0
12546,2232038,4528891,0.0
12547,4010319,954400,0.0
12548,3341532,3235895,0.0
12549,3756652,1321446,0.0
12550,867797,3547969,1.0
12551,3860296,4017492,0.0
12552,4167545,851089,0.0
12553,3641835,1472549,0.0
12554,1701794,4590616,0.0
12555,85585,1656471,0.0
12556,1590784,2812897,0.0
12557,3642909,2749239,0.0
12558,3800577,4204456,0.0
12559,1748883,1748001,0.0
12560,2468908,141456,0.0
12561,1773062,4185189,0.0
12562,654101,2615423,0.0
12563,1179313,3418418,0.0
12564,2929770,532842,0.0
12565,3504137,3022025,0.0
12566,3499990,2027271,0.0
12567,4783136,2688522,0.0
12568,3483037,4703282,0.0
12569,3861812,1904430,0.0
12570,2966102,2724730,0.0
12571,1286815,890276,0.0
12572,2000281,429183,0.0
12573,936385,1869250,0.0
12574,542690,4473361,0.0
12575,3166151,3019431,0.0
12576,920199,3586375,0.0
12577,2930026,3400220,0.0
12578,4660993,3929247,0.0
12579,3508270,4728200,0.0
12580,591924,3727709,0.0
12581,4134966,315654,0.0
12582,4687163,3027875,0.0
12583,1651421,2556235,0.0
12584,4286629,2114652,0.0
12585,2936487,1303766,0.0
12586,2890669,233690,1.0
12587,2974990,3584499,0.0
12588,2230607,3342181,0.0
12589,2260021,3774665,0.0
12590,3586830,901796,0.0
12591,1859447,183772,0.0
12592,4384825,4796028,0.0
12593,3341974,284316,0.0
12594,1712785,4439283,0.0
12595,1822111,3653525,0.0
12596,4784041,4317697,0.0
12597,130063,2935748,0.0
12598,4729881,3621590,1.0
12599,3081122,4132061,0.0
12600,2159181,2536876,0.0
12601,1681184,1084574,1.0
12602,2980317,1061107,0.0
12603,3131281,23761,1.0
12604,2686108,264963,0.0
12605,3724972,514667,0.0
12606,1294249,1184859,1.0
12607,2087004,2126825,1.0
12608,1111563,1287909,0.0
12609,3166550,3579758,0.0
12610,3418481,3192813,0.0
12611,4419117,2148722,0.0
12612,1607052,1762242,0.0
12613,2731305,1987560,0.0
12614,4189187,4645583,0.0
12615,842745,3033419,0.0
12616,3218981,436963,0.0
12617,3996546,1245445,0.0
12618,817706,3907741,0.0
12619,1309727,1765416,0.0
12620,3093488,4653046,0.0
12621,2097107,536029,0.0
12622,2677090,911477,0.0
12623,498727,2584094,0.0
12624,1383406,3098690,0.0
12625,3767806,1440319,0.0
12626,392555,4654002,0.0
12627,330932,2523705,0.0
12628,1729826,3049066,0.0
12629,895241,2162469,0.0
12630,3387894,1273003,0.0
12631,766127,1065403,0.0
12632,2887058,2691468,0.0
12633,174400,767558,0.0
12634,2739987,4523988,0.0
12635,1044482,936360,0.0
12636,1316091,46420,0.0
12637,30152,4059260,0.0
12638,324661,787825,1.0
12639,4093323,1284560,0.0
12640,2641714,3406422,0.0
12641,899817,3191870,0.0
12642,2032987,2017680,0.0
12643,3066350,3477373,0.0
12644,4568000,1067888,0.0
12645,3926662,1304116,0.0
12646,1760511,883839,0.0
12647,2142947,232884,0.0
12648,1913951,2133309,0.0
12649,891657,3978041,0.0
12650,4120348,1939370,0.0
12651,1089422,1774085,0.0
12652,455717,1777312,0.0
12653,63096,376651,0.0
12654,1495832,3999800,0.0
12655,4181858,850674,0.0
12656,3147868,2724112,0.0
12657,3237671,4253104,0.0
12658,1742272,2094645,0.0
12659,465770,4640699,0.0
12660,1005441,2115742,0.0
12661,4660860,3606948,0.0
12662,2017823,2696852,0.0
12663,4616150,4006553,0.0
12664,2275665,1429513,1.0
12665,614178,3807562,1.0
12666,2132117,1570371,0.0
12667,4355201,537008,0.0
12668,4318120,4861394,0.0
12669,2076963,919981,0.0
12670,2124481,831836,0.0
12671,3275218,2248644,0.0
12672,445079,4788099,0.0
12673,2695942,2124731,0.0
12674,4845836,3449805,0.0
12675,2142154,1472502,0.0
12676,2395290,3120185,0.0
12677,1523238,2791778,0.0
12678,3567394,2711697,0.0
12679,4372836,1306452,0.0
12680,943275,400933,0.0
12681,4786746,4156020,0.0
12682,4627922,2730473,0.0
12683,3386095,2874662,0.0
12684,2391082,4449316,0.0
12685,1942862,1863664,0.0
12686,1460138,136,0.0
12687,1006764,4470246,0.0
12688,3323056,869085,0.0
12689,364772,3469277,0.0
12690,2682399,983882,0.0
12691,500027,2173542,0.0
12692,3231112,127636,0.0
12693,4622958,1627592,0.0
12694,3580612,3631473,0.0
12695,1620797,4408625,0.0
12696,2981843,727210,0.0
12697,16250,3734124,0.0
12698,1605032,4265544,0.0
12699,2152528,2510038,0.0
12700,2637658,2554130,0.0
12701,3175347,4197475,0.0
12702,1144592,1945379,0.0
12703,4613317,3337869,0.0
12704,3696377,282142,0.0
12705,3894921,4202127,2.0
12706,2922156,4463163,0.0
12707,945557,3623915,0.0
12708,2608050,4635316,0.0
12709,779704,1691775,0.0
12710,976944,4105799,0.0
12711,3987002,270180,0.0
12712,3298826,1361487,0.0
12713,2143807,103615,0.0
12714,3800342,2722517,0.0
12715,3623103,2218871,0.0
12716,2940491,2687394,1.0
12717,2442066,3199864,0.0
12718,486338,1699181,0.0
12719,445677,813425,0.0
12720,4763316,900540,0.0
12721,4338795,1051592,0.0
12722,931993,2690659,0.0
12723,15840,921915,0.0
12724,3288547,3014789,0.0
12725,4052514,2114785,0.0
12726,2414331,867856,0.0
12727,1217618,3201727,0.0
12728,2539098,249092,0.0
12729,1648066,3510292,0.0
12730,3313785,3352425,0.0
12731,1034969,952758,0.0
12732,4235632,774684,0.0
12733,3028280,3870616,0.0
12734,2401556,4098427,0.0
12735,2198245,4139961,0.0
12736,4489917,156073,1.0
12737,463975,1851196,0.0
12738,4269015,2998303,0.0
12739,4774683,1051421,0.0
12740,3109213,122196,0.0
12741,3160074,402359,0.0
12742,3900759,3470798,0.0
12743,390540,1367225,0.0
12744,40568,1669114,0.0
12745,459321,71565,0.0
12746,1804218,446956,0.0
12747,2076775,1832150,0.0
12748,3183049,2842365,8.0
12749,2915733,4033564,0.0
12750,1821280,1030818,0.0
12751,1703519,2861926,0.0
12752,1960061,3334041,0.0
12753,1598577,1964525,0.0
12754,3130523,4785220,0.0
12755,386879,4109819,0.0
12756,1358223,3289523,0.0
12757,1475423,3384380,0.0
12758,2227574,3861033,0.0
12759,2598351,382611,0.0
12760,2112514,2771779,0.0
12761,1578393,2303126,0.0
12762,3140492,1827530,1.0
12763,166639,708346,0.0
12764,3346610,1052610,1.0
12765,129455,114975,0.0
12766,1228765,1665079,0.0
12767,1698425,277578,1.0
12768,3785,2659383,0.0
12769,421443,2771801,1.0
12770,2029608,1878270,0.0
12771,1746154,4376383,0.0
12772,298810,2462116,0.0
12773,1106676,2781899,0.0
12774,2130504,910922,0.0
12775,719334,1571407,0.0
12776,2360571,444615,0.0
12777,205036,1903665,0.0
12778,269618,2440669,0.0
12779,1693449,952362,0.0
12780,2368172,4651256,0.0
12781,4226332,4213145,0.0
12782,1255221,1244742,0.0
12783,557671,714762,0.0
12784,2025144,3962578,0.0
12785,2809596,2931949,0.0
12786,3774672,3282504,0.0
12787,1927700,653345,0.0
12788,781021,2897654,0.0
12789,3687300,456179,1.0
12790,2684595,2418202,0.0
12791,35400,3475558,0.0
12792,3603728,1053016,0.0
12793,670818,3412928,0.0
12794,4793336,182185,0.0
12795,1986792,3484354,0.0
12796,1797135,1686422,0.0
12797,74123,435576,0.0
12798,264506,2155357,0.0
12799,2594349,1521647,0.0
12800,3318496,2570174,0.0
12801,513978,2949212,1.0
12802,4566295,202307,0.0
12803,1421330,797231,0.0
12804,1321311,1121717,0.0
12805,942854,2164449,0.0
12806,2813581,2580938,0.0
12807,493640,4608313,0.0
12808,120462,4099099,0.0
12809,1027860,3136840,0.0
12810,4174979,831802,0.0
12811,3458808,1968283,0.0
12812,2424730,1516263,0.0
12813,4865449,2618395,0.0
12814,4227381,4834506,0.0
12815,2790102,4209069,0.0
12816,725061,874693,0.0
12817,3807847,3376331,0.0
12818,3494358,2270484,0.0
12819,2693672,308218,0.0
12820,2435486,2948255,0.0
12821,163166,3791142,0.0
12822,3325605,557324,0.0
12823,752516,1331436,0.0
12824,289291,539796,0.0
12825,4800029,2643295,0.0
12826,3104460,4588487,0.0
12827,876521,4098716,0.0
12828,1551735,4026014,0.0
12829,2973497,1423255,0.0
12830,3073021,1646737,0.0
12831,2690867,1750170,1.0
12832,140776,24814,0.0
12833,623922,1090909,0.0
12834,305524,142884,0.0
12835,2373211,4338935,0.0
12836,3294333,3421648,0.0
12837,4773910,1643764,0.0
12838,4540422,1643029,0.0
12839,38608,1829758,0.0
12840,3667152,149939,2.0
12841,1093131,2587366,0.0
12842,4046929,600561,0.0
12843,2216046,3965869,0.0
12844,3938043,4057411,0.0
12845,3389228,3915329,0.0
12846,4759767,3019033,0.0
12847,73994,2428893,0.0
12848,970367,2616325,0.0
12849,3593526,1805563,0.0
12850,4113934,4754742,0.0
12851,120241,915191,1.0
12852,31715,4261937,0.0
12853,2478519,46228,0.0
12854,2193024,3427158,0.0
12855,4790054,1296767,0.0
12856,3378588,292058,0.0
12857,2602334,2985603,0.0
12858,1137178,2588464,1.0
12859,3204772,2828738,0.0
12860,4564825,93979,0.0
12861,1948230,3389835,0.0
12862,2786996,3085660,0.0
12863,2260092,282403,0.0
12864,3898117,780480,0.0
12865,903194,3186817,0.0
12866,3612934,788395,0.0
12867,1415060,1567812,0.0
12868,3380224,1313850,0.0
12869,4274675,188415,0.0
12870,3786616,4013406,0.0
12871,2714329,957719,0.0
12872,3134637,450540,0.0
12873,2045504,3188705,0.0
12874,3138012,292155,0.0
12875,3921913,4127194,0.0
12876,48729,2968926,0.0
12877,914774,3702764,0.0
12878,3799048,2199775,0.0
12879,1623093,234067,0.0
12880,86465,1893922,0.0
12881,202198,253178,0.0
12882,4000812,4235817,0.0
12883,308020,1592027,0.0
12884,692724,2450880,0.0
12885,2081348,2735761,0.0
12886,2194304,3472701,0.0
12887,3587054,46340,0.0
12888,109443,3819876,0.0
12889,3561136,3412575,0.0
12890,1121544,161705,0.0
12891,3502584,1540814,0.0
12892,2584864,3618244,0.0
12893,1120381,195118,0.0
12894,3209505,3010349,0.0
12895,4044805,1039369,0.0
12896,311504,4377817,0.0
12897,3056096,2214507,1.0
12898,1875274,95468,0.0
12899,613920,3874009,0.0
12900,3949371,2400001,0.0
12901,3988359,3782664,0.0
12902,3736566,3233215,0.0
12903,4720469,3857607,0.0
12904,1737783,1684970,0.0
12905,3743958,2325089,0.0
12906,3832909,293754,1.0
12907,825360,4432262,1.0
12908,4641347,4023782,0.0
12909,2976783,1324254,0.0
12910,2890086,3140837,0.0
12911,1961076,754226,0.0
12912,1782645,4450450,0.0
12913,2947702,2546845,0.0
12914,229343,4688735,0.0
12915,4589391,2223829,0.0
12916,2714605,4022806,0.0
12917,695008,3548383,0.0
12918,3991593,1021294,0.0
12919,3201490,2699981,0.0
12920,1151725,1154555,0.0
12921,4131351,3627302,0.0
12922,1972555,217264,0.0
12923,3971248,154053,0.0
12924,4229719,2878128,0.0
12925,2357012,420583,2.0
12926,1367656,3183322,0.0
12927,3925625,1418806,0.0
12928,630440,2504398,0.0
12929,2493335,4853837,0.0
12930,3199795,257132,0.0
12931,1629219,3716618,0.0
12932,1666284,2692376,0.0
12933,2772220,3462018,0.0
12934,1708580,1030634,0.0
12935,3220760,614271,0.0
12936,4213116,3492897,0.0
12937,2261060,2177294,0.0
12938,1529392,4534106,0.0
12939,1138668,1660750,0.0
12940,4634116,274791,0.0
12941,313842,1267516,0.0
12942,2952274,963096,0.0
12943,3865498,3135354,0.0
12944,2070928,1020279,0.0
12945,1347162,1984175,0.0
12946,4077848,2374193,0.0
12947,4309176,2083000,0.0
12948,1959500,407584,0.0
12949,1743708,1758824,0.0
12950,3502234,426520,0.0
12951,200254,3627382,0.0
12952,1475243,1616718,0.0
12953,4852734,3061060,0.0
12954,448565,4583781,0.0
12955,2967897,3149389,0.0
12956,2085531,2498583,0.0
12957,3324906,582327,0.0
12958,2923806,2640327,0.0
12959,1407999,3900384,0.0
12960,4055548,2450290,0.0
12961,3716228,1675166,0.0
12962,3661269,3570231,0.0
12963,3285379,805291,0.0
12964,270651,268787,0.0
12965,1689155,124184,0.0
12966,3043436,2822035,0.0
12967,4576618,3889860,0.0
12968,3179683,4545418,0.0
12969,3832376,2756040,0.0
12970,2661281,4660725,0.0
12971,679892,747523,0.0
12972,3256521,4294624,0.0
12973,3264958,2031256,0.0
12974,1398928,2948504,0.0
12975,3891674,4274151,0.0
12976,1750721,419286,0.0
12977,2274671,1071831,0.0
12978,1170036,245275,0.0
12979,2073064,4611337,0.0
12980,1142246,594146,0.0
12981,1982054,2089487,0.0
12982,683219,3188795,0.0
12983,4325486,1017270,0.0
12984,1753155,4680442,0.0
12985,828537,2277640,0.0
12986,3459364,1556222,0.0
12987,1685597,1434651,0.0
12988,497372,1974578,0.0
12989,181794,3938658,0.0
12990,46365,2123117,0.0
12991,1953597,3245975,0.0
12992,2165852,3743361,0.0
12993,3761335,417597,0.0
12994,2892814,560534,0.0
12995,3685334,492076,0.0
12996,1879702,4320647,0.0
12997,1721571,4452170,0.0
12998,1077500,4407793,0.0
12999,2627149,4165263,0.0
13000,1009613,3914368,0.0
13001,4514605,1431555,0.0
13002,2585226,898327,0.0
13003,3298434,2976046,0.0
13004,3045271,611763,0.0
13005,644189,4342596,0.0
13006,1057122,2456125,0.0
13007,2484139,466899,0.0
13008,163189,1085750,0.0
13009,4652668,3890988,0.0
13010,1708061,3006897,1.0
13011,3916071,1662827,0.0
13012,3895374,4618898,0.0
13013,4660701,1891719,0.0
13014,1864755,2918915,0.0
13015,1393283,3845247,9.0
13016,1595554,2230272,0.0
13017,1997537,4002540,0.0
13018,1899023,1680107,0.0
13019,510880,3248512,0.0
13020,3202750,3134791,0.0
13021,4574072,1491014,0.0
13022,4434942,2639982,0.0
13023,3209455,2406562,0.0
13024,4737344,4448238,0.0
13025,4333,4493129,0.0
13026,1236099,1137384,0.0
13027,6949,847324,0.0
13028,4555603,1770243,0.0
13029,4656357,2458040,0.0
13030,4853438,4427123,0.0
13031,1344940,640096,0.0
13032,1288461,882898,0.0
13033,1944301,426074,0.0
13034,699796,1833571,0.0
13035,4838691,3772881,0.0
13036,3572022,2110516,0.0
13037,1403482,446107,0.0
13038,3013955,4858139,0.0
13039,2506040,4343250,0.0
13040,2937009,2201758,0.0
13041,2459495,2069165,0.0
13042,456257,2663784,0.0
13043,1345175,2857901,0.0
13044,3477786,1857613,0.0
13045,3349470,2010407,0.0
13046,4795052,3280626,0.0
13047,4508062,924972,0.0
13048,1346668,1165294,0.0
13049,4522015,3675249,0.0
13050,2993801,1229446,0.0
13051,577078,1828633,0.0
13052,199059,763203,0.0
13053,3189235,2516289,0.0
13054,4579201,4618440,0.0
13055,3883221,294416,0.0
13056,1166887,2750303,0.0
13057,2042409,1318066,0.0
13058,2468715,1282762,0.0
13059,4327083,462335,0.0
13060,2366904,838007,1.0
13061,318701,4584586,0.0
13062,4281616,2889335,0.0
13063,3565934,1171004,0.0
13064,4190586,2208834,0.0
13065,3730853,766692,0.0
13066,1814232,2289763,0.0
13067,4755942,108693,0.0
13068,3692557,719067,1.0
13069,1730680,2924313,0.0
13070,259961,3407006,0.0
13071,231540,2147874,0.0
13072,3273655,3557888,0.0
13073,1397563,4290669,0.0
13074,4055564,3275547,0.0
13075,4043353,360806,0.0
13076,4122866,4664120,0.0
13077,3056691,2444346,0.0
13078,1101767,2594937,0.0
13079,1457832,282262,0.0
13080,2503297,1199292,0.0
13081,1847273,1616780,0.0
13082,4424844,904162,0.0
13083,3326556,733540,0.0
13084,790449,1318696,5.0
13085,4620730,2998929,0.0
13086,1926895,2983234,0.0
13087,1141282,1148727,1.0
13088,2722824,4284839,0.0
13089,4548668,2683599,0.0
13090,399756,2376266,0.0
13091,369991,3748918,0.0
13092,1179907,905696,0.0
13093,2954763,65694,0.0
13094,1923857,1882534,0.0
13095,172077,3935056,0.0
13096,3876729,3649694,0.0
13097,4786547,3642429,1.0
13098,1857352,780925,0.0
13099,1110777,215378,0.0
13100,1415041,344774,0.0
13101,704364,1953661,0.0
13102,1202869,4561113,0.0
13103,4343683,3027979,0.0
13104,516226,2616990,0.0
13105,2627495,3531535,0.0
13106,1881676,3005940,0.0
13107,4381285,924531,0.0
13108,1869241,4199376,0.0
13109,1591937,134731,0.0
13110,4612194,1892568,0.0
13111,1613010,2935464,0.0
13112,3506115,1701909,0.0
13113,2479455,505842,0.0
13114,1903634,3552172,0.0
13115,1136887,3421122,0.0
13116,1260464,1140560,0.0
13117,3212542,265627,0.0
13118,980185,3473321,0.0
13119,2530728,183412,0.0
13120,1891963,4484331,0.0
13121,3189638,4322896,0.0
13122,4548125,1285900,0.0
13123,1864441,4121084,0.0
13124,4382907,660538,0.0
13125,4689048,3507399,0.0
13126,4495983,798881,0.0
13127,3454553,1166216,0.0
13128,2709099,1022074,0.0
13129,442849,921988,0.0
13130,3929413,3769336,0.0
13131,4659250,369933,0.0
13132,3441419,4853199,0.0
13133,4667230,4794592,1.0
13134,155099,3768367,0.0
13135,1290828,1691254,1.0
13136,4190077,556864,0.0
13137,138141,3743457,0.0
13138,1574439,3881765,0.0
13139,4160590,1725631,0.0
13140,453887,2952046,0.0
13141,2255528,4107940,0.0
13142,1118489,19059,0.0
13143,3209212,207484,0.0
13144,4407303,1256321,0.0
13145,3673117,2755789,0.0
13146,3414878,3924108,0.0
13147,2105630,2986979,0.0
13148,4643566,1340795,0.0
13149,3667091,3476660,1.0
13150,43616,1938750,0.0
13151,480673,1286979,0.0
13152,1594437,4112409,0.0
13153,2959163,167664,1.0
13154,2813475,942593,1.0
13155,2595298,542596,0.0
13156,1566642,814134,0.0
13157,2104347,1899961,0.0
13158,51037,3281188,1.0
13159,2860077,1720908,0.0
13160,2698620,1395871,0.0
13161,1490034,64840,1.0
13162,1137786,3364199,2.0
13163,2889450,4571774,0.0
13164,941303,1636697,0.0
13165,4083406,2576218,0.0
13166,676565,2246394,0.0
13167,3632855,375922,0.0
13168,1420576,1114984,0.0
13169,4069716,690099,0.0
13170,1214469,2114857,0.0
13171,3401384,3351779,0.0
13172,219595,2979562,0.0
13173,1222260,4113426,0.0
13174,4459513,4651613,0.0
13175,948723,773542,0.0
13176,3717118,3905841,0.0
13177,523328,730371,0.0
13178,2361321,3301498,0.0
13179,1923843,1393905,0.0
13180,959692,3315889,0.0
13181,4483706,2281383,0.0
13182,3133510,474337,1.0
13183,3514694,3517856,0.0
13184,2818895,1548866,0.0
13185,1418473,2579020,0.0
13186,3043930,3301822,0.0
13187,1744802,1269802,0.0
13188,4279513,2280407,0.0
13189,2422292,4306867,0.0
13190,45183,2222448,1.0
13191,3588109,3992664,0.0
13192,4114292,3651351,0.0
13193,1295742,2087281,0.0
13194,403100,27492,0.0
13195,2823576,968140,0.0
13196,4080580,3487286,0.0
13197,1033125,3528206,0.0
13198,2727799,2382613,0.0
13199,3928705,2800766,0.0
13200,4472149,1302874,0.0
13201,4423341,738991,0.0
13202,862160,2428153,1.0
13203,219965,3838178,1.0
13204,1432023,2813780,0.0
13205,4501732,600110,0.0
13206,1290393,113294,0.0
13207,1320805,1969323,0.0
13208,3832845,1073805,0.0
13209,1015841,363337,0.0
13210,3507751,3804252,0.0
13211,1764002,2740892,0.0
13212,3307917,2232514,0.0
13213,1121238,2969,1.0
13214,4508511,1986171,0.0
13215,2272491,3240477,0.0
13216,4732712,4374328,0.0
13217,3746138,999944,0.0
13218,361708,3070427,0.0
13219,2051320,97353,0.0
13220,3679674,1485457,0.0
13221,3790408,3745187,0.0
13222,4020224,261250,0.0
13223,816080,2293008,0.0
13224,1226610,910368,0.0
13225,1968334,577415,0.0
13226,2900863,4371005,0.0
13227,1453647,4599710,0.0
13228,683239,2460248,3.0
13229,249608,3245747,0.0
13230,3249017,982346,0.0
13231,2224669,802518,0.0
13232,495647,1502928,0.0
13233,3636396,2042535,0.0
13234,2822889,2409899,0.0
13235,3420872,2777062,0.0
13236,2907754,4187261,0.0
13237,2730121,2412944,0.0
