0,source,sink,in_degree_a
8379,243018,4690043,3
8380,2167353,1678405,44
8381,3286368,2906415,37
8382,1629000,4419310,63
8383,2022832,1413055,15
8384,3647315,4326881,32
8385,3193210,1072872,4
8386,979255,1081619,908
8387,1310018,4820881,114
8388,289215,3010945,32
8389,3696903,3377440,68
8390,4325261,970834,51
8391,756454,1471608,17
8392,440942,4291780,7
8393,3541658,1211774,316
8394,1333051,1809556,92
8395,1681099,1374319,18
8396,2956147,3441172,26
8397,4398018,3808878,4
8398,2895068,3686117,66
8399,3059183,3825480,100
8400,978544,3256959,190
8401,2839397,2037947,16
8402,1787403,4563454,146
8403,395117,538998,99
8404,4819127,1975369,47
8405,1938140,3728341,34
8406,810494,82340,79
8407,24523,159177,341
8408,3256646,2631408,21
8409,504324,3202770,133
8410,1983366,1990675,23
8411,2398278,242455,5
8412,563322,654860,97
8413,1619831,1051087,6
8414,2752758,2759898,58
8415,738704,4548619,3
8416,4471609,112647,10
8417,1183256,2791656,54
8418,4805386,4186227,37
8419,3417564,1315850,85
8420,285390,2777919,69
8421,2978385,1840022,100
8422,541055,831156,86
8423,1167211,4544439,115
8424,2564846,64799,13
8425,3824752,3567788,41
8426,3454223,1916723,103
8427,4094697,3010945,234
8428,2866126,1628264,242
8429,1691726,3117644,4
8430,4787138,3994705,39
8431,1954387,2408952,15
8432,1730546,2555689,29
8433,1025283,2428800,119
8434,2807375,1058048,78
8435,3210136,621120,12
8436,4556619,891969,28
8437,2349671,478112,2
8438,3757808,1218296,2
8439,3598083,1702417,57
8440,39963,1586234,20
8441,1211741,4177994,16
8442,1630993,1592987,3
8443,970731,460554,56
8444,1351195,4852987,335
8445,3014450,978745,26
8446,2200735,3723250,12
8447,4148694,2770964,421
8448,4720585,1277950,268
8449,2606468,325697,38
8450,1353165,2829288,148
8451,2535426,3657540,161
8452,3768380,937883,100
8453,2858107,1914315,204
8454,1974705,1818269,12
8455,2303520,947544,1
8456,1677157,4398710,7
8457,3193210,2910685,4
8458,1514261,4597686,27
8459,1433583,1433994,18
8460,4834181,458466,8
8461,614504,4008655,10
8462,2494024,724868,1
8463,2106673,664506,1
8464,1299905,6993,25
8465,1278054,3199855,101
8466,1632938,82340,41
8467,440942,505563,7
8468,1564470,2883450,29
8469,2427345,4796771,42
8470,614504,2652623,10
8471,63419,3283164,171
8472,3998824,4445347,56
8473,4315651,731420,18
8474,3283833,1809556,51
8475,4510312,1437980,7
8476,3202510,291125,6
8477,754986,3777242,48
8478,922949,4759522,107
8479,3316884,1104604,138
8480,4418160,2456239,427
8481,460728,2808644,11
8482,4152864,3198893,1
8483,3533123,4757441,139
8484,335479,151427,6
8485,1576591,2638090,562
8486,1590882,2227745,3
8487,1676054,2951260,20
8488,879908,903626,10
8489,2690278,1120745,82
8490,1049150,4530678,342
8491,30083,112551,8
8492,4736009,3487516,2
8493,4363166,3902256,45
8494,3433219,1102206,81
8495,4597942,307495,237
8496,4674719,3164073,66
8497,572226,463338,11
8498,1729215,2976923,755
8499,4189431,1067585,48
8500,3755683,3350833,11
8501,740005,1588708,212
8502,142496,193159,77
8503,1927960,1625272,79
8504,2625217,1995601,91
8505,225697,3785031,8
8506,2597890,3009562,24
8507,4175026,3856235,143
8508,125210,127123,55
8509,4345638,4047729,55
8510,4497472,4115825,11
8511,4712508,1991267,13
8512,1285540,4199739,2
8513,1687914,762964,252
8514,2915489,2208689,5
8515,892193,4566668,136
8516,2008046,1305103,213
8517,2161230,123591,21
8518,3881850,323760,16
8519,2207765,717384,13
8520,4819083,831156,129
8521,3598083,1423570,57
8522,90690,3893890,1
8523,1615945,3173953,5
8524,923082,4207316,53
8525,273715,2155768,18
8526,3080022,207348,9
8527,2369634,2833722,39
8528,1632938,4345793,41
8529,4522929,4334486,46
8530,3502346,4632479,224
8531,641527,2882100,24
8532,133167,1374445,920
8533,2474997,1528823,12
8534,759809,1492115,16
8535,3792997,1370056,19
8536,4260998,959247,5
8537,1399058,4419310,51
8538,2402800,1973662,11
8539,4857001,703386,32
8540,4418968,8356,26
8541,3711007,1312177,64
8542,2957639,727427,114
8543,1488401,899384,711
8544,477326,3463660,20
8545,4510458,1480185,8
8546,4247587,3263590,132
8547,1809060,1187964,7
8548,4739917,3332036,98
8549,4624816,4094697,20
8550,19760,1776702,46
8551,1419142,1552625,92
8552,437876,1164968,40
8553,585893,3288243,32
8554,4016649,1495600,16
8555,3401659,178786,64
8556,3560845,594102,1
8557,641527,837222,24
8558,579536,3175312,73
8559,660102,2248684,12
8560,3269084,4409813,4
8561,231650,1789251,100
8562,1119602,2656185,93
8563,3808182,694605,158
8564,2086863,1374657,148
8565,3852854,2746365,95
8566,3083369,3121459,3
8567,739545,1266511,14
8568,434593,4671494,9
8569,2086863,4651509,148
8570,2333576,2034494,159
8571,63419,3696730,171
8572,1479088,1135187,4
8573,2519581,2537385,18
8574,4774646,3836738,13
8575,3836659,2757201,43
8576,28366,2223881,20
8577,756454,4078738,17
8578,2022832,282738,15
8579,2618052,648703,2
8580,979255,2819030,908
8581,1749305,4302821,227
8582,3716915,4597182,16
8583,1774406,342516,11
8584,3786904,299664,6
8585,554768,4820881,284
8586,4787857,1840022,4
8587,456895,4841268,288
8588,3001803,986979,1
8589,609330,1963907,45
8590,3451039,2037535,38
8591,4689344,1440232,163
8592,2690278,3095483,82
8593,2814017,2634700,3
8594,425592,1677837,43
8595,1014721,2083451,4
8596,1299015,4294640,1196
8597,4798911,370765,62
8598,1986630,1103581,49
8599,609330,4298355,45
8600,2073638,2413499,18
8601,754986,3356265,48
8602,2867762,4208140,6
8603,2461372,1796644,22
8604,185853,2365654,14
8605,1294163,1963907,16
8606,1430292,1990675,21
8607,3928545,2662315,46
8608,183960,1366076,3
8609,4223263,2824480,5
8610,3624273,702114,253
8611,127950,3511998,593
8612,2476925,1747009,13
8613,4060750,2118739,21
8614,941692,757734,54
8615,2825828,615287,14
8616,995638,3373346,5
8617,18331,512769,16
8618,4261799,8356,7
8619,2245867,4155389,2
8620,3687290,4821149,52
8621,1530855,2054407,41
8622,4259589,280322,214
8623,871619,1170664,56
8624,4910,3795525,13
8625,4811622,3749748,302
8626,3881850,3173632,16
8627,1630993,2374812,3
8628,3269084,2747148,4
8629,194816,3299008,7
8630,3318124,772280,26
8631,2535426,4486106,161
8632,2560408,2795159,11
8633,2733872,2596251,33
8634,879908,2227745,10
8635,300097,4079268,12
8636,4846491,82320,158
8637,3980329,1635042,4
8638,4640383,2588244,567
8639,2895223,183794,108
8640,2921853,3114204,56
8641,1488632,1736248,64
8642,1072548,380005,18
8643,357381,1027488,11
8644,3335130,3686117,9
8645,2085193,663713,71
8646,17605,837222,2
8647,1983366,2151625,23
8648,2260742,1918826,58
8649,1989230,2136581,188
8650,4225437,325697,110
8651,594370,1342069,4
8652,4781379,624570,21
8653,1687914,2173151,252
8654,993398,4500259,19
8655,3755255,3882701,129
8656,1658177,765543,20
8657,475232,3510148,20
8658,117653,365416,59
8659,3417564,287108,85
8660,2760117,1677060,271
8661,1747728,4516447,8
8662,4147354,4219994,36
8663,2402800,2374812,11
8664,2932022,3009562,25
8665,3392535,1765869,6
8666,370983,816913,39
8667,1514261,3153504,27
8668,1618544,2549546,4
8669,4608977,2510362,5
8670,3755683,3118599,11
8671,4679257,532005,72
8672,3742712,315060,20
8673,375041,2795159,4
8674,1327147,4007276,7
8675,4786573,1072872,33
8676,156140,3567788,33
8677,2342340,601790,1
8678,1327726,2379122,86
8679,1055988,2251958,34
8680,3861672,1796644,18
8681,1075781,1026468,6
8682,250137,1133567,48
8683,630604,1595656,40
8684,261562,2906415,55
8685,2061150,4740893,43
8686,4467857,2811227,87
8687,463854,2927670,109
8688,3136926,3292438,4
8689,142496,4517152,77
8690,1450478,821686,3
8691,2839397,3578789,16
8692,3369814,2701054,6
8693,4540325,2685283,41
8694,2680834,714236,4
8695,4699529,1561441,588
8696,335479,502401,6
8697,1309887,90257,114
8698,4459514,555666,4
8699,2200735,3521843,12
8700,2413519,2034494,76
8701,1353165,879781,148
8702,4695321,1974361,9
8703,2691310,1991267,118
8704,1832518,2664795,50
8705,2307585,1049281,86
8706,2259251,4761195,3
8707,3742712,3459373,20
8708,2911256,379057,22
8709,908090,775014,41
8710,4222997,732416,26
8711,1262238,673405,16
8712,622386,2815228,16
8713,4222997,3371037,26
8714,383188,538998,121
8715,566130,4593423,141
8716,1413512,4094697,32
8717,1336173,3010945,34
8718,240027,2037947,386
8719,56567,4131105,138
8720,1787403,3353876,146
8721,4402871,212805,85
8722,4494681,2153519,19
8723,3001803,4383159,1
8724,2398278,4302399,5
8725,2791981,3366522,154
8726,2008046,32933,213
8727,1629739,3992147,18
8728,1445324,2576561,93
8729,3458832,3556169,18
8730,3113932,2959134,23
8731,4175026,4625087,143
8732,1327147,3117644,7
8733,1548572,1828719,7
8734,3148813,3720786,154
8735,492776,2450275,8
8736,3531100,4639113,12
8737,3716119,1725270,11
8738,1306100,487074,19
8739,3345713,4820881,83
8740,2640387,4758377,57
8741,1854613,4577899,28
8742,61633,4818685,12
8743,4721192,1588708,33
8744,4170044,1380378,2
8745,3191384,4486106,68
8746,954573,2981668,3
8747,3035217,2747148,3
8748,1233851,4399430,91
8749,1588061,4090004,45
8750,495684,3222295,74
8751,4747431,3471248,53
8752,1239755,1597846,8
8753,754926,1495600,67
8754,2063062,3777242,141
8755,1429554,1561146,2
8756,3893222,2966772,17
8757,3716915,460554,16
8758,4066452,1432887,186
8759,3887171,3302825,8
8760,3113932,3078648,23
8761,1336173,149736,34
8762,3451039,3683147,38
8763,3733033,1895005,40
8764,4182445,1429102,26
8765,1630423,2391386,66
8766,273715,2251789,18
8767,3772598,2032867,72
8768,2763391,1492115,21
8769,183960,3625439,3
8770,773004,2656185,86
8771,1093575,3241571,1
8772,4582850,4121054,87
8773,4742865,3844365,115
8774,577443,996371,13
8775,3742712,2157328,20
8776,3733033,1709398,40
8777,1587881,4607148,21
8778,2570161,4515216,4
8779,2366431,1995601,157
8780,623567,4094697,92
8781,243018,3902256,3
8782,117653,3108276,59
8783,1236650,3824501,41
8784,2506473,2265640,415
8785,3370067,535280,155
8786,4159232,2033602,24
8787,3939380,1191204,20
8788,4467644,1196225,27
8789,4839526,225124,3
8790,1092129,2635295,185
8791,4128817,4255985,86
8792,4675165,1722935,8
8793,2760117,4445347,271
8794,4245940,1495600,146
8795,4597942,209191,237
8796,2689691,2264701,6
8797,2933517,4477620,35
8798,4497472,1801676,11
8799,4819083,4395944,129
8800,3769409,492035,27
8801,2172433,853327,8
8802,3135278,2428800,73
8803,2695091,4699308,7
8804,3432616,1432601,29
8805,4178366,2955720,23
8806,3192626,3302485,65
8807,4655006,2965375,1
8808,2266717,2510362,7
8809,942440,3256959,30
8810,2200489,871888,138
8811,4223007,1142702,185
8812,1413126,2449296,61
8813,395117,1522373,99
8814,2299421,2721855,152
8815,13751,1765411,30
8816,2506473,352855,415
8817,2055183,1042307,5
8818,2831459,204712,197
8819,2681125,487074,28
8820,395117,1770518,99
8821,1687100,2566889,49
8822,2022832,1072872,15
8823,1628755,1922398,3
8824,3431400,772280,92
8825,4287735,4066830,27
8826,3417866,1821613,3
8827,3730870,3115614,23
8828,2608048,19269,6
8829,491128,1582441,204
8830,4782388,4302821,15
8831,2021460,663713,12
8832,1219418,3395510,126
8833,3251045,3706176,73
8834,2681125,1735687,28
8835,604125,3762682,2
8836,1782783,3328639,1071
8837,3956535,4096612,31
8838,949172,958601,1
8839,3318124,4584115,26
8840,224552,3639154,253
8841,1451983,4406065,49
8842,1765731,3762682,200
8843,3997092,99929,39
8844,2308616,4421587,16
8845,4498800,2755105,10
8846,4219582,2445713,40
8847,3043233,2322497,6
8848,3881924,608504,24
8849,4398018,327965,4
8850,2198631,3601552,53
8851,4358141,1694355,9
8852,4797294,3375372,9
8853,3532343,1972008,8
8854,1587881,4634127,21
8855,2242956,3304718,102
8856,1687100,3459373,49
8857,46090,2951260,67
8858,4708115,3779626,7
8859,3149884,3383210,53
8860,4751399,1032219,92
8861,2628408,2052579,357
8862,1730864,3050073,34
8863,4855215,3383073,30
8864,3606548,744460,153
8865,3798250,570302,5
8866,3031208,3963629,25
8867,754986,4074179,48
8868,2324422,1103366,204
8869,1362833,1201096,26
8870,1376558,1853961,18
8871,1896939,54157,266
8872,49037,2781628,212
8873,4699529,4799962,588
8874,4452445,3882590,97
8875,3056912,2417200,81
8876,4589904,3657540,36
8877,67800,614747,173
8878,3120092,2971250,2
8879,455141,4836932,225
8880,2171358,2173151,52
8881,3434262,3995236,77
8882,1586232,3114204,21
8883,4721192,909677,33
8884,495684,1495600,74
8885,2764263,4007276,6
8886,4452360,273127,3
8887,3478606,1051087,2
8888,3971074,3267798,64
8889,750926,804801,145
8890,2978353,4322367,18
8891,1148355,29959,198
8892,811736,1315850,8
8893,651351,325927,3
8894,1295223,2589511,101
8895,4154717,4155389,24
8896,4016649,3606238,16
8897,742548,1678282,41
8898,1596155,4799044,76
8899,2226291,4565646,8
8900,3596185,4266094,24
8901,4287735,2102776,27
8902,3198433,409262,46
8903,1167211,3327588,115
8904,2389638,1315850,30
8905,970600,890960,204
8906,3711007,1613382,64
8907,2608048,466302,6
8908,4643656,4276097,5
8909,4079340,4299050,17
8910,1351195,4334486,335
8911,9202,4409813,96
8912,2307937,778021,55
8913,1854023,2990704,36
8914,3167544,242455,76
8915,2476925,1245989,13
8916,219686,4128045,58
8917,3733033,2211339,40
8918,3131854,2340324,79
8919,4284282,653633,368
8920,3711007,4198583,64
8921,4505818,2767142,164
8922,1641756,3010945,58
8923,1362833,3061931,26
8924,1590882,3853574,3
8925,3716915,4398241,16
8926,4743153,2178305,40
8927,4079340,302849,17
8928,1630423,3164163,66
8929,3149884,3995236,53
8930,67800,2031436,173
8931,1225417,1565469,7
8932,3446506,804801,19
8933,4732444,57883,88
8934,4420255,4421587,11
8935,2313654,273881,44
8936,691232,2866908,565
8937,2920273,3753484,2
8938,1092129,4186227,185
8939,1574437,3434396,8
8940,3821504,1397316,3
8941,3957402,3410967,106
8942,2653433,345813,9
8943,3195688,3800540,3
8944,272134,4483821,42
8945,4159234,1072872,4
8946,3836659,3588368,43
8947,1443500,2868440,183
8948,1044619,2241589,35
8949,2745387,4234840,49
8950,4013082,4298355,90
8951,3847967,1905607,126
8952,1426916,4424787,4
8953,1073493,3571822,36
8954,2393127,4747550,49
8955,195757,4161763,76
8956,4204662,193159,11
8957,3925727,2574560,15
8958,750926,1415397,145
8959,2722351,624993,27
8960,4115547,165055,47
8961,2315048,899384,8
8962,4223704,1916723,188
8963,3446567,76607,29
8964,1514261,4208140,27
8965,2366431,2032867,157
8966,733542,4692905,1
8967,1091584,2681572,119
8968,19760,54157,46
8969,1294163,165055,16
8970,3023014,3397645,20
8971,2434497,2305549,31
8972,812688,3882590,1
8973,2313654,478223,44
8974,362148,4563454,9
8975,4524669,2791664,9
8976,136049,4610787,40
8977,3980329,3007594,4
8978,2206017,1026468,58
8979,2826278,49513,155
8980,2319421,3640207,40
8981,762479,1730211,14
8982,1914584,1721413,211
8983,3956535,1166818,31
8984,4518583,4155714,456
8985,1760195,226721,8
8986,443904,2178305,87
8987,1392717,2471103,68
8988,3994516,4011543,16
8989,1504438,3065172,280
8990,2624184,803481,101
8991,1542411,1888220,91
8992,1760195,1190704,8
8993,3096596,3649303,108
8994,4352101,2157727,21
8995,559652,4272458,150
8996,579536,1960538,73
8997,3202510,2652623,6
8998,3096596,742195,108
8999,3733752,4409813,400
9000,4427946,1378011,56
9001,3407905,4658228,3
9002,268519,2558769,1
9003,2146076,1452193,234
9004,153792,3906437,8
9005,1262238,4149096,16
9006,4561995,901150,782
9007,2699583,3002541,6
9008,3080022,3870459,9
9009,224552,1342577,253
9010,4479676,948009,23
9011,725231,246307,57
9012,1377969,653633,5
9013,3928545,1980682,46
9014,623444,4607502,27
9015,3046801,3162385,330
9016,4392592,90257,185
9017,2145365,726135,11
9018,1949391,2707096,36
9019,1486685,3341056,411
9020,414390,4254453,10
9021,408123,3262474,105
9022,4766814,4799044,161
9023,4096612,239765,2022
9024,281045,1891147,27
9025,2118551,2819030,7
9026,987441,1905607,35
9027,1596155,4607502,76
9028,1677331,4426524,40
9029,4819083,3914665,129
9030,1504438,2833751,280
9031,4298943,409240,71
9032,4762542,1032219,30
9033,3394828,1700117,224
9034,368544,3477517,32
9035,3819586,1457589,12
9036,4725488,4387818,16
9037,1938140,673405,34
9038,3983042,634165,9
9039,2607301,2976923,140
9040,4043972,4143831,151
9041,3336834,3723250,2
9042,4510312,239765,7
9043,4326329,1457589,15
9044,1893341,2153519,167
9045,2398278,246307,5
9046,837136,717384,23
9047,3959449,1457589,1
9048,4668030,4266094,1127
9049,54650,2065513,86
9050,4490242,2941537,46
9051,3824752,1857594,41
9052,623567,2546813,92
9053,2574465,3562714,1
9054,3733752,605639,400
9055,4066935,4398710,142
9056,3893485,4350911,7
9057,725231,1069044,57
9058,2585410,2239775,111
9059,4064525,4575002,14
9060,4578655,1142141,972
9061,3733033,3392930,40
9062,2871053,2659912,3
9063,2225928,1471608,10
9064,3206172,3327588,60
9065,4674719,1900279,66
9066,1550064,3882701,1
9067,3441024,1682097,2
9068,2719963,594102,54
9069,2525590,3217561,49
9070,1629739,3578789,18
9071,3287996,3882590,8
9072,1810899,2396903,21
9073,2226291,727427,8
9074,2871308,3937192,73
9075,231650,3764731,100
9076,4467857,534121,87
9077,2880138,2223881,9
9078,4533563,2214631,2
9079,4674719,1424079,66
9080,3445194,2619844,1
9081,596337,1599860,2
9082,1735883,1274808,320
9083,4582850,2616078,87
9084,4765846,3106848,9
9085,2118551,4597942,7
9086,1150281,4409813,106
9087,745210,3538910,29
9088,2767192,807761,27
9089,2535426,3420607,161
9090,2260742,367410,58
9091,1596155,2757201,76
9092,3490385,4710588,16
9093,4532809,2133364,2
9094,54323,3467005,149
9095,3079359,3914665,62
9096,4054509,1372302,57
9097,947762,4581556,19
9098,4388455,615287,195
9099,1283384,3985168,9
9100,3080878,4658228,38
9101,4583130,2927670,48
9102,3720321,543061,29
9103,4865292,2151517,51
9104,2027803,2401150,74
9105,155804,4307753,36
9106,133167,2747564,920
9107,3603630,2926541,9
9108,600846,494551,20
9109,1025283,1586497,119
9110,2207765,2178305,13
9111,2920273,2582486,2
9112,4643656,2607954,5
9113,1181282,594010,60
9114,117178,2607954,59
9115,4565735,180886,183
9116,4370932,67911,15
9117,623444,1895005,27
9118,2890110,804801,9
9119,216300,2456239,69
9120,3690840,4864558,80
9121,1014721,2401545,4
9122,4492909,2371785,117
9123,1475238,3448488,118
9124,1285540,4566668,2
9125,1854613,963520,28
9126,3043233,801878,6
9127,2307937,1991267,55
9128,3318025,673405,8
9129,1412983,570353,8
9130,2369634,2518627,39
9131,1607095,1934540,37
9132,1050485,720538,52
9133,4772392,4161763,19
9134,3531100,2223881,12
9135,3396488,1096330,43
9136,2237222,3626136,291
9137,3222303,380005,51
9138,4475147,497993,279
9139,3202510,4771880,6
9140,3446506,4858197,19
9141,2612363,1707715,128
9142,2261005,966537,2
9143,3231393,1005459,4
9144,3196935,4370950,468
9145,1499536,317786,31
9146,4817391,2516690,19
9147,4105847,3080263,102
9148,2835662,3103806,54
9149,1730546,140603,29
9150,3481117,433745,16
9151,3920505,3262474,2
9152,2914124,2635295,1
9153,2324422,1721413,204
9154,947762,2305549,19
9155,2536161,2664795,165
9156,384254,719172,46
9157,3475909,714236,36
9158,1765731,3658576,200
9159,3928545,1374657,46
9160,3579512,4194667,6
9161,1367655,606898,8
9162,1325894,717384,30
9163,1926769,2264881,3
9164,919613,938763,57
9165,2934603,166306,46
9166,739545,4399430,14
9167,614504,1513384,10
9168,2494843,4760153,35
9169,4490242,1072872,46
9170,3596185,1725177,24
9171,419149,3959120,4
9172,4857001,1799445,32
9173,3757241,1970291,275
9174,419149,4217711,4
9175,4202801,4005729,20
9176,2135899,2507601,404
9177,2410512,2551093,13
9178,745210,2426217,29
9179,4376408,1805282,14
9180,930131,2183299,12
9181,4487749,3248594,147
9182,3836480,95886,9
9183,4528705,876913,81
9184,3694046,4530690,68
9185,142496,4543397,77
9186,2633605,1005459,27
9187,319732,3118599,115
9188,2787002,1860112,51
9189,1632938,1127255,41
9190,2839397,6993,16
9191,1304820,3275980,6
9192,2902003,1104006,675
9193,2607301,4398241,140
9194,933347,4839138,349
9195,2506342,3731768,138
9196,2021460,1514817,12
9197,2899933,2442529,3
9198,1226964,1021368,23
9199,3443992,4291780,43
9200,660986,853327,60
9201,125872,879781,15
9202,125210,624993,55
9203,1893341,2832683,167
9204,3185337,2721855,180
9205,273892,3841591,118
9206,4392592,4084063,185
9207,1136996,1005459,113
9208,1630356,2633571,29
9209,566130,4084740,141
9210,596337,107998,2
9211,3316884,606980,138
9212,3717996,3720786,285
9213,1025903,594102,18
9214,759809,4370950,16
9215,463854,3858906,109
9216,922949,3996594,107
9217,1974922,520390,795
9218,1440901,2501960,385
9219,3473703,1342577,2
9220,17605,4563454,2
9221,3533123,4188416,139
9222,3136757,4395944,19
9223,2511862,112647,55
9224,1604735,3937192,64
9225,1893341,1503250,167
9226,4565735,3937192,183
9227,4177865,654182,47
9228,3259802,2824480,38
9229,558571,1378923,2
9230,922843,1593758,25
9231,1236650,4029056,41
9232,2833239,1857594,137
9233,3210823,3145551,1
9234,604305,3664409,1
9235,1005255,757734,37
9236,2699583,3849492,6
9237,566130,1721413,141
9238,1086513,3836704,29
9239,4014552,3195222,83
9240,1220879,4307753,5
9241,3200364,2549546,955
9242,123691,488937,12
9243,614504,1312177,10
9244,758145,1703634,65
9245,500201,2151625,1
9246,144710,3416132,208
9247,2167353,3882590,44
9248,1562061,1836007,1
9249,1176065,3395510,202
9250,4779430,1987945,5
9251,1411730,3289985,87
9252,103916,207942,48
9253,4581538,3593261,4
9254,2028569,2486525,17
9255,2739333,532005,44
9256,56121,2071647,6
9257,370983,246307,39
9258,599191,703387,30
9259,1423553,4586599,1
9260,137437,3144985,26
9261,4462368,4322508,69
9262,4600810,3557617,15
9263,3256646,3561262,21
9264,1304570,3527826,77
9265,1914584,716282,211
9266,2968005,731420,302
9267,1283175,3994705,17
9268,144710,4597182,208
9269,2640387,1104006,57
9270,69444,112647,17
9271,3711007,2227745,64
9272,2622002,3198893,31
9273,1854023,1609289,36
9274,3468777,257577,84
9275,715543,6993,3
9276,1809060,2324744,7
9277,94280,3217561,11
9278,1065985,1238203,4
9279,1957538,262528,77
9280,569377,1687481,52
9281,2305619,4058550,56
9282,1055988,519315,34
9283,3510459,4626853,2
9284,2749267,749672,7
9285,4522929,4539579,46
9286,2119957,4858197,4
9287,987441,1258166,35
9288,660986,2167763,60
9289,1774406,3660958,11
9290,2767192,2728864,27
9291,1025283,3918393,119
9292,3792997,1891147,19
9293,3507863,2824480,47
9294,3838303,3849492,20
9295,2625217,2574560,91
9296,1309887,4078738,114
9297,660741,149736,5
9298,914875,21536,20
9299,46090,338263,67
9300,2260742,4821149,58
9301,2956481,3994251,1350
9302,989455,487074,83
9303,4457096,299664,5
9304,2691310,1300190,118
9305,1629000,1328064,63
9306,2402582,2833751,29
9307,1436505,817365,8
9308,3445194,3511998,1
9309,1719345,1852018,203
9310,691053,3863742,46
9311,3202510,4114575,6
9312,3492763,4590454,84
9313,1782783,3942609,1071
9314,4135447,3762682,33
9315,1202857,4048147,36
9316,1075781,4093834,6
9317,4505818,325927,164
9318,4315155,1604914,29
9319,813202,2092295,50
9320,3035217,703386,3
9321,2472742,207348,5
9322,3596185,1967550,24
9323,4415061,1987945,35
9324,12547,1269021,113
9325,3407905,4329629,3
9326,3200364,4161676,955
9327,4742865,321857,115
9328,3451039,2472584,38
9329,4207021,928903,251
9330,2870198,4337224,68
9331,4110767,4078473,8
9332,4472299,3292438,81
9333,143652,3611999,171
9334,2063062,3107755,141
9335,2368011,1765722,241
9336,2413519,209191,76
9337,3291892,6993,492
9338,61530,1545613,65
9339,951929,1281736,236
9340,4836378,208465,5
9341,4751399,1166818,92
9342,863325,6364,43
9343,3446567,2037947,29
9344,2299912,2416078,226
9345,3089257,796021,8
9346,660986,909677,60
9347,3158482,90257,3
9348,4590349,1125599,6
9349,1184100,4005148,88
9350,773004,476407,86
9351,155804,2910685,36
9352,3768380,3281495,100
9353,1432887,1170664,143
9354,3248527,163021,161
9355,2564846,4632479,13
9356,2691310,4205082,118
9357,4818958,19760,7
9358,1283384,1374657,9
9359,1808958,792812,235
9360,2957639,2308522,114
9361,1632157,32933,134
9362,3782034,1339133,50
9363,3443847,1774334,36
9364,3852631,1513384,177
9365,1619831,3393730,6
9366,1815785,1995601,24
9367,3592571,1440533,5
9368,2850445,1457589,84
9369,750926,4121411,145
9370,3824752,1237846,41
9371,1427709,3888365,97
9372,2253113,2903733,254
9373,2694816,3784408,29
9374,2831459,1218296,197
9375,4094066,165055,23
9376,1126100,3065172,29
9377,616538,1433994,80
9378,298011,815993,195
9379,4026923,1729215,13
9380,4449837,3340066,455
9381,4034438,4561588,5
9382,1294163,3520804,16
9383,3994516,1139895,16
9384,4668030,362485,1127
9385,4074945,2598896,25
9386,1955823,3472626,250
9387,815236,580211,19
9388,1637898,979255,14
9389,4310710,4268303,213
9390,2338507,4207316,56
9391,3991988,193159,11
9392,4066452,2833722,186
9393,795918,621120,109
9394,1514802,4350947,5
9395,4736009,1049281,2
9396,2242956,3056079,102
9397,3758681,4057988,77
9398,4811622,2607954,302
9399,1626617,204712,91
9400,1341966,474307,83
9401,125872,2555403,15
9402,4147354,3784408,36
9403,986629,2305549,100
9404,873234,2077429,31
9405,927463,4820881,7
9406,2587055,3418707,23
9407,19760,1258166,46
9408,1218819,1166818,19
9409,4086406,4258315,141
9410,660986,2471103,60
9411,384254,847152,46
9412,2410512,1201096,13
9413,4282575,717384,5
9414,1337541,4522901,10
9415,3270580,1008064,15
9416,3019958,4302865,86
9417,272134,3003794,42
9418,995638,2617372,5
9419,2845752,3520804,101
9420,947762,1069044,19
9421,1336173,4629375,34
9422,1841790,3538291,4
9423,2624184,336189,101
9424,2934603,676325,46
9425,4452445,648703,97
9426,3536080,3823314,97
9427,3533123,3296983,139
9428,4581538,487236,4
9429,2308616,952893,16
9430,1221273,4742630,57
9431,3185337,4162950,180
9432,3544260,2118739,58
9433,219686,1522214,58
9434,830202,1937230,5
9435,2118551,3853574,7
9436,2806721,2571618,288
9437,3209795,577845,136
9438,2814017,4757441,3
9439,471758,1802531,711
9440,1548572,2803220,7
9441,2629112,4543397,136
9442,810494,4513294,79
9443,4370932,211323,15
9444,1397316,4593452,1458
9445,2807375,4808386,78
9446,1395639,891969,59
9447,437876,838983,40
9448,4492909,970119,117
9449,335479,3649212,6
9450,3579512,4682995,6
9451,4669595,1548423,86
9452,3216710,3658913,14
9453,3139086,4529968,157
9454,456126,4406065,13
9455,1813368,3785031,82
9456,983607,3808878,233
9457,4461572,702114,350
9458,4458811,4010152,102
9459,3498717,4350947,5
9460,4467644,1537367,27
9461,4095564,2309371,11
9462,712547,4007276,129
9463,4820881,4812681,526
9464,1377969,3867352,5
9465,1689039,1205898,573
9466,2921487,2393523,33
9467,1126100,4690043,29
9468,4105847,1584619,102
9469,759809,4266986,16
9470,1851023,2769934,15
9471,2586529,428189,1
9472,2237222,732151,291
9473,2231843,888836,3
9474,1854023,2050610,36
9475,2184483,538998,102
9476,2870198,3025335,68
9477,3083369,4590454,3
9478,3578368,2405212,21
9479,699145,3910839,208
9480,823636,877557,80
9481,1729215,257577,755
9482,2695091,3528096,7
9483,1341966,3817973,83
9484,879908,2300708,10
9485,4468086,226721,7
9486,2720299,2493630,38
9487,4207021,1914315,251
9488,2141424,2769934,94
9489,833087,19269,60
9490,1262578,4674411,64
9491,748396,2309358,12
9492,4014552,1694355,83
