0,source,sink,out_degree_a
10670,2978353,2540541,138
10671,2124673,414017,462
10672,2806205,1644258,13
10673,1779750,3912593,11
10674,470023,3600934,124
10675,300200,4664132,12578
10676,683855,2004117,64
10677,2501645,4554795,26347
10678,4850738,3938509,22
10679,3705151,848501,26
10680,3782024,276074,174
10681,2417167,94991,3161
10682,1938513,297147,2
10683,750082,2486524,430
10684,2951236,1139127,145
10685,4602929,2269852,299
10686,3407568,1476743,200
10687,3293575,4445605,241
10688,4591296,4525500,247
10689,2693934,810555,115
10690,3913880,3063062,38
10691,1766159,90120,142
10692,3222384,4666657,29
10693,1367591,1460513,2
10694,4460736,1585006,175
10695,2053308,371188,39
10696,3354567,947762,28
10697,495613,3066106,609
10698,112279,4640383,1815
10699,1650506,1348397,53
10700,1454642,1545844,724
10701,3865308,2673775,407
10702,3507129,736035,55
10703,2505028,1093398,11
10704,2819607,3951472,253
10705,1878850,662193,40
10706,604125,4273229,49
10707,4627451,987692,139
10708,2588926,1439975,82
10709,2072437,2192082,4274
10710,1757977,2170631,97
10711,526425,1288937,184
10712,2093506,1301087,330
10713,2289641,3494332,302
10714,4627005,3050944,313
10715,2396903,3475360,880
10716,3057048,1500229,134
10717,2303821,1937452,337
10718,132778,4518978,341
10719,4682788,3892572,2006
10720,833637,2020671,13
10721,4751698,1923677,572
10722,2999314,4326349,63
10723,939141,1330345,226
10724,121794,1644848,11
10725,4700777,74321,4681
10726,3251589,1632157,63
10727,2196255,1192898,33
10728,4104906,198559,608
10729,4042899,3400588,57
10730,2833854,105985,2475
10731,4459519,2524789,606
10732,2326697,3756715,701
10733,754926,4520210,1379
10734,2520296,4667619,26
10735,3131720,3117644,47
10736,2443496,398203,471
10737,4018988,1983757,1
10738,3177452,1185530,396
10739,1236650,911293,92
10740,2332783,4312394,375
10741,2261391,2718448,42
10742,3621497,367551,829
10743,2536299,1982182,120
10744,4295398,4749420,157
10745,2019650,1146323,1304
10746,809561,2114645,38
10747,3437468,3200341,24
10748,2257301,4264225,2016
10749,2583065,1834805,1853
10750,2266717,4230186,6
10751,1181373,3869568,70
10752,2767711,740005,522
10753,4024496,1341817,639
10754,659769,2465811,163
10755,3270378,3940516,167
10756,3066129,2861459,86
10757,1877559,4579987,512
10758,3441402,4797928,853
10759,4678727,3909397,132
10760,2215015,3050466,648
10761,3935889,4484852,297
10762,2324659,945214,677
10763,2299928,4803505,28
10764,3667996,4578655,91
10765,722917,411532,493
10766,185853,4656950,99
10767,4742278,539989,806
10768,3475743,47922,326
10769,2498075,924366,1979
10770,3129186,2932392,380
10771,443106,3835789,233
10772,4371825,4711586,116
10773,2676248,3636132,1316
10774,1215390,2546856,56
10775,3190008,3265184,23
10776,2671770,3617572,745
10777,1268036,3007034,54
10778,3278257,517371,103
10779,2022348,2673081,1057
10780,4315638,4556227,131
10781,2518746,506335,14925
10782,1055258,4322839,2
10783,2998308,3415950,25
10784,4475133,3302948,1921
10785,908170,124660,18
10786,3126541,4399394,61665
10787,860429,2167167,443
10788,3273786,2226401,269
10789,4698054,227066,3597
10790,2474330,1303422,119
10791,410127,253078,12
10792,3395854,4849238,240
10793,2066854,187863,4
10794,628938,1720780,120
10795,4586451,2218485,1910
10796,1752997,2120801,510
10797,2489405,2887117,272
10798,3875738,2551500,196
10799,3169433,701503,218
10800,1228834,1720294,418
10801,1597074,2149640,42
10802,1728268,3898483,109
10803,417858,2468684,1880
10804,1569971,1413055,64
10805,374977,3419683,113
10806,2115450,4315033,114
10807,4558512,3650633,183
10808,4486759,840556,103
10809,1039655,1766905,181
10810,418892,2347560,98
10811,1461200,3177976,611
10812,3492763,4408822,302
10813,1149712,921877,341
10814,1509450,1090362,214
10815,711647,4193715,857
10816,919215,4037277,447
10817,335840,3202670,171
10818,1374250,559097,227
10819,661548,1421556,90
10820,380848,3103947,107
10821,4259551,1298114,2733
10822,3074536,2848868,84
10823,4013720,662193,14
10824,3763959,898100,25
10825,4285781,4830567,497
10826,1559818,4671697,52
10827,3542408,3251445,315
10828,3874602,2631754,188
10829,3734689,3539151,792
10830,4359566,1965302,66
10831,3705976,458248,178
10832,1474747,221226,3
10833,3147376,2740141,77
10834,4157442,2957953,198
10835,1570985,3589004,150
10836,4719804,1728310,43
10837,3608558,1840412,1070
10838,3313120,2227582,534
10839,1888273,776837,338
10840,3871942,4740671,480
10841,4200637,1061920,203
10842,2549219,3334012,6
10843,2862499,3823314,71
10844,1726836,1311163,453
10845,512769,4647091,687
10846,3789268,389691,47
10847,1628324,3297688,124
10848,4862682,2365875,33
10849,1453814,1105521,600
10850,1936438,455198,133
10851,2677271,1218685,121
10852,3680774,4600268,2
10853,2719967,4336235,198
10854,3035685,3644451,179
10855,1674358,2852894,14201
10856,4713224,2067018,742
10857,3671596,3277323,65
10858,4139326,274878,227
10859,3979814,913277,1741
10860,3544472,4448519,202
10861,4794587,1499463,549
10862,1992950,3713560,179
10863,4465306,259923,182
10864,4715766,3402168,57
10865,696425,1654093,860
10866,2921853,3590756,62
10867,621249,1116182,1211
10868,1804335,2686600,89
10869,461001,1946429,29
10870,3806580,3939464,331
10871,3457261,788079,34
10872,1220879,3347759,40
10873,678320,2014361,178
10874,2158517,2060035,71
10875,3196157,4149014,125
10876,308607,98757,27
10877,3327964,2575029,18964
10878,4438049,3170161,408
10879,2242126,3042280,63
10880,404921,3991351,18880
10881,2378469,2324352,162
10882,4176004,2687565,3995
10883,4174741,4843603,371
10884,2443492,2783695,653
10885,451378,1308812,26018
10886,1468783,3682762,69
10887,3957402,2110147,133
10888,3284298,1045145,51
10889,178684,1653636,122
10890,1095521,1915508,450
10891,201823,3680291,4125
10892,687868,2674494,44
10893,752597,665079,233
10894,1714939,1332662,265
10895,4034922,3274854,1
10896,4764399,1960741,125
10897,4771969,4355931,140
10898,3867841,597359,73
10899,3814796,1925969,690
10900,1830789,1938134,19
10901,1140217,1658031,9121
10902,4236643,3328868,3478
10903,2908396,3986060,909
10904,2589599,1483237,6154
10905,847680,1459370,238
10906,3068613,1908090,3195
10907,1870026,3556835,35
10908,1034159,713850,88
10909,378256,714040,3
10910,2367617,848481,32
10911,4765703,3247090,229
10912,2117892,3415268,630
10913,4111294,3065172,10
10914,1915912,4703874,60
10915,1511168,2887963,100
10916,2137288,1193959,116
10917,399490,3096760,395
10918,2958869,2112557,2197
10919,3394324,1647563,40
10920,3398643,1886049,931
10921,1379887,562698,1013
10922,1741972,4517614,87
10923,287306,43245,163
10924,1982286,3933252,1081
10925,3405405,4153888,1
10926,944163,2659744,89
10927,3203747,266480,7
10928,2329000,3870424,21
10929,1281095,3706749,325
10930,4745213,4359145,534
10931,3732059,2386479,64
10932,1264244,4495420,186
10933,225340,2027000,802
10934,1738128,2544271,111
10935,3170132,1840412,56
10936,1143093,4495727,2
10937,2899476,4791480,68
10938,778846,4004207,155
10939,636781,2932339,1
10940,4091626,1761060,6504
10941,3417614,4103461,69
10942,1962170,181982,248
10943,434254,839482,2
10944,4706736,4453109,1215
10945,2270398,3314083,288
10946,80609,3536463,18480
10947,1246601,769671,20
10948,1446252,909966,1451
10949,1111380,1981993,491
10950,4867046,2021008,148
10951,1976657,4052990,67
10952,2459974,4301543,237
10953,4407542,3506814,40
10954,2394764,891824,151
10955,2526281,3162560,31
10956,2109677,3039087,211
10957,431878,1868119,112
10958,977264,4059232,142
10959,2123970,2029542,1607
10960,397147,1219914,182
10961,3867010,801352,29
10962,3231393,748757,42
10963,999386,26702,1880
10964,4473526,4098206,65
10965,3627790,785197,212
10966,2484424,681474,194
10967,4527289,4386584,6021
10968,2260085,2220133,154
10969,717730,2048145,2246
10970,3193210,2915781,50
10971,3433581,3055768,79
10972,526796,369426,452
10973,1551964,3659000,7
10974,193944,978531,804
10975,1166150,2385853,63
10976,4204662,2339278,6
10977,872980,452386,232
10978,2008723,1381727,157
10979,1236386,3807512,4
10980,3757648,3063449,411
10981,2699583,4002274,72
10982,3183095,2966772,214
10983,3548018,3468967,9954
10984,4794243,3867017,93
10985,2699726,3151068,72
10986,1966539,1684281,1727
10987,2646251,4853443,1146
10988,3556393,3797484,10
10989,3216490,2452515,115
10990,1928070,719882,167
10991,143500,3528096,200
10992,4662139,1324994,105
10993,3695414,2543833,547
10994,969569,3791437,104
10995,4325651,3419800,243
10996,855121,4487599,41169
10997,1942549,247783,9
10998,3173676,1424720,117
10999,2436439,4630817,1399
11000,1351020,2776193,110
11001,3940839,1726322,839
11002,4372452,3127945,58
11003,3863028,2915371,87
11004,4697244,1590756,180
11005,496868,305228,3
11006,17093,796367,248
11007,690084,3120915,626
11008,1770182,20388,185
11009,3633833,816766,15
11010,3832051,3138569,135
11011,1635344,418186,151
11012,2172441,3441972,117
11013,2187797,2899603,142
11014,3623420,3522712,37
11015,4042870,1474816,2
11016,883516,2563233,17
11017,2035026,1109069,1427
11018,1858109,2325980,7542
11019,2118739,4595661,177
11020,1171469,1934564,1322
11021,3948070,497594,45
11022,733728,589185,444
11023,1296659,1648659,191
11024,2936073,4354376,143
11025,3107199,3193138,625
11026,3644551,4169604,253
11027,2159522,1115803,73
11028,1922404,3369452,89
11029,4112964,4633431,148
11030,1252162,2417949,165
11031,3922872,2534460,450
11032,2185868,4561995,41
11033,2973142,4274508,935
11034,317075,3680464,2748
11035,4045991,3521843,153
11036,216902,7143,66486
11037,3856703,127950,91
11038,465130,3964003,7400
11039,4464872,2299989,2601
11040,4350608,81645,85
11041,4750141,1569568,74
11042,3791630,1440538,254
11043,1178165,865509,253
11044,1882491,3552077,3
11045,1192675,3152119,406
11046,4045423,4793766,123
11047,941404,3019706,22
11048,1816083,4137640,648
11049,1863670,3042550,29
11050,568749,23886,181
11051,2860256,4457714,283
11052,3087727,460737,191
11053,4057903,3292453,162
11054,3844364,4242969,896
11055,1272406,242918,1310
11056,2258018,232191,1406
11057,2761196,1955931,2297
11058,975657,145219,2431
11059,2577937,3870424,24
11060,2279021,2946697,9
11061,4300700,3475909,20
11062,2410512,1135932,51
11063,1106011,1874009,26
11064,297307,3124920,97
11065,223469,413399,59
11066,4607469,3488198,91
11067,4698972,4830796,28
11068,3323214,1763327,196
11069,2851958,226725,676
11070,2206024,3472735,418
11071,1366164,1729215,83
11072,973627,3160504,167
11073,2694762,4847918,147
11074,3473274,4652320,786
11075,3989690,2384429,105
11076,1929906,987645,3171
11077,748396,730410,68
11078,786633,24366,208
11079,2259583,3995115,59415
11080,4118022,2527991,1456
11081,2357660,657126,294
11082,2492766,3456772,26
11083,3381175,1597526,37
11084,3492960,1511168,24
11085,2436439,3438695,1399
11086,1313531,2313924,138
11087,3779759,3016134,183
11088,2220552,2339320,151
11089,3075595,2103645,4
11090,4296219,4540325,140
11091,3560329,384044,1284
11092,960879,3165181,76
11093,2310283,3986737,298
11094,1367655,721777,182
11095,4287735,4294835,92
11096,569162,259116,184
11097,551270,2651866,9317
11098,2854695,3472025,1152
11099,2399545,3085662,2
11100,30083,4784866,86
11101,2331152,4741543,347
11102,471249,4716721,1676
11103,127619,3376555,71
11104,1759271,2705484,1411
11105,4038837,3483477,220
11106,3074036,1671847,8
11107,2696527,2051574,29
11108,2703511,4400104,67
11109,736238,4864747,146
11110,63297,3198135,26
11111,3527860,314924,398
11112,3055119,2953600,267
11113,1658917,1697569,50
11114,2198365,303111,86
11115,1738795,1215200,67
11116,4107305,4278943,1654
11117,3210789,976407,947
11118,1320259,2411628,25
11119,3064302,50899,4916
11120,4657178,4799379,737
11121,3916638,4498181,69
11122,2645665,1966539,132
11123,999386,1828353,1880
11124,2716022,2329000,59
11125,3531111,3869568,35
11126,3596926,393918,14969
11127,2637650,4238451,260
11128,215004,4066830,476
11129,104611,4331244,48
11130,1882253,771734,635
11131,3928359,1752703,176
11132,2646316,4012012,490
11133,3059233,2425864,962
11134,3990181,490212,407
11135,2199657,525595,545
11136,495822,2910582,64
11137,2927867,4631600,346
11138,2257301,912016,2016
11139,2301239,2833391,49
11140,4709390,3687810,29
11141,1544674,4266197,1049
11142,4212375,765302,219
11143,1152169,3243727,604
11144,3404692,3568550,107
11145,3155771,2327636,356
11146,3729429,3358919,93
11147,2415333,1301921,3814
11148,2559509,4206442,445
11149,3602756,3344278,1939
11150,3339792,3035975,62
11151,438367,2606787,4153
11152,3810844,3061859,9
11153,2975625,29409,231
11154,922845,526221,453
11155,2772834,4651006,249
11156,3807108,1586428,1639
11157,2004939,4466752,2012
11158,1600658,3946794,9909
11159,157129,189628,14
11160,2633579,4777175,1455
11161,2004117,3368253,90
11162,4026802,4361902,37
11163,1601132,3706176,46
11164,1468993,3994722,130
11165,3393181,3722384,1488
11166,4419734,2299575,1979
11167,4666600,4207530,71
11168,4568687,4222973,234
11169,3520033,1248015,40
11170,3866532,2100170,731
11171,1204783,2897032,340
11172,2070401,116337,817
11173,3599067,441066,242
11174,865815,1492881,10280
11175,3400126,836608,354
11176,4833135,2291677,8
11177,2645665,3425872,132
11178,3016986,3250827,174
11179,994961,3599367,291
11180,2480532,2200489,1068
11181,1742701,3034228,31
11182,876619,690886,1508
11183,2247664,3198487,114
11184,1594286,317770,2198
11185,237742,685428,79
11186,754927,4389073,3346
11187,3138356,4844968,90
11188,2091913,4653274,632
11189,2461508,3727449,83
11190,2773866,1502843,526
11191,121472,729546,1031
11192,1988622,4721435,237
11193,773734,200002,265
11194,4428518,3979649,261
11195,2239712,1156078,107
11196,2860425,3923702,20
11197,2966259,2012507,411
11198,2650077,1227633,1361
11199,1170510,2805024,338
11200,1423553,487236,76
11201,2069111,273989,597
11202,2402629,877914,1269
11203,4435383,1648279,1788
11204,1726836,1327937,453
11205,3867641,82340,31
11206,3701119,1988515,29
11207,71252,43912,4
11208,186835,3096040,1344
11209,3124231,4173841,171
11210,1540331,1869658,4
11211,1667129,3991711,31
11212,2913799,1132878,46
11213,487236,933487,15
11214,4198480,3875964,4
11215,3338348,1732437,1756
11216,2063062,3384655,322
11217,55044,2346685,100
11218,348409,2583944,22
11219,3584579,3673961,107
11220,1910539,2673081,84
11221,400088,2856924,154
11222,2107726,1540063,393
11223,4266956,4520889,628
11224,2390617,42104,623
11225,1395639,4182437,170
11226,1155361,2206435,188
11227,821954,680507,77
11228,1417832,1758259,2068
11229,3403438,1139341,248
11230,689527,1898446,57
11231,1443964,1547786,205
11232,1464170,2211798,409
11233,1152169,4274074,604
11234,1219703,1451759,22
11235,1606771,3889805,86
11236,4501695,579064,142
11237,1598124,3246139,62
11238,969607,406819,781
11239,2642509,1468486,1608
11240,762714,4007276,803
11241,1489719,1818269,35
11242,201148,4125158,123
11243,4159232,345330,1999
11244,2754504,3449384,98
11245,1318170,2035428,92
11246,2284049,3358186,79
11247,2824336,771932,349
11248,4145274,3145889,497
11249,4276,389857,156
11250,1768756,405260,187
11251,2101240,1224183,16445
11252,2179856,4367516,423
11253,1042163,3778596,7971
11254,3887171,3233131,23
11255,2686268,3122719,127
11256,4221202,2698619,3066
11257,1631209,712502,11
11258,1053929,2991484,80
11259,463854,1822512,1259
11260,3616456,2944238,144
11261,993017,2498075,41
11262,3097604,3637388,44036
11263,3983683,4077147,10494
11264,4573787,1974922,238
11265,384721,173275,93
11266,294239,2704446,31
11267,2300006,1998627,41
11268,1791000,880700,161
11269,878151,2057832,38
11270,2423740,927990,48
11271,435625,279329,27
11272,4365216,1099135,53
11273,4071837,4036279,241
11274,902392,996797,33
11275,760911,2143070,230
11276,2987378,3462116,18
11277,590709,4331811,127
11278,3616458,2727651,198
11279,643941,273726,3676
11280,2008325,446341,2518
11281,2923058,468246,58
11282,4294640,436163,861
11283,4841186,2906703,731
11284,1007487,968052,34
11285,1029426,3384968,49
11286,552693,3069144,101
11287,965977,4589378,137
11288,2528299,29098,303
11289,3629131,3067722,27
11290,1444973,972973,4203
11291,475915,1850643,1051
11292,1367655,3528113,182
11293,189884,2258534,78
11294,2768339,4451385,116
11295,3722302,3939554,201
11296,2014580,4327572,917
11297,3047052,202374,57
11298,1365654,4525004,343
11299,1105573,4529147,145
11300,3038932,3812143,16076
11301,799760,258647,24
11302,3175246,3314439,79
11303,2263331,1802489,85
11304,933667,1184959,3
11305,3275350,592758,147
11306,4563260,3668384,111
11307,4725529,1014765,373
11308,2537382,3134085,455
11309,2124735,1881376,433
11310,4487004,2606551,65
11311,1816460,3634707,329
11312,2279021,2582486,9
11313,4751519,1318531,19
11314,406233,1455001,86
11315,4202707,769002,110
11316,4396450,660892,53
11317,3059028,2345352,133
11318,3081219,2283593,25
11319,182705,2079781,235
11320,3479537,4647091,51
11321,4492909,2703961,4627
11322,1004610,167843,495
11323,4553802,679816,130
11324,353044,82340,937
11325,70798,3027958,55
11326,2632641,2468519,41
11327,4180642,4423236,57
11328,4235193,1563429,145
11329,2760386,1391027,38
11330,3995013,4401601,181
11331,1450511,3322549,250
11332,204646,2044656,174
11333,3274294,960628,97
11334,1860938,1139341,1983
11335,2595101,1793308,2858
11336,3157225,1206548,295
11337,3794452,941605,343
11338,2032252,261200,866
11339,928558,4504745,76
11340,477696,4041561,89
11341,623567,4536092,649
11342,574735,4577829,1951
11343,2582187,2455982,1304
11344,2092664,4750431,1
11345,1141663,4035442,178
11346,2863500,3756916,25
11347,4020158,4441141,232
11348,1978976,1016131,6
11349,190283,1879221,251
11350,2690608,1840412,55
11351,4144291,2014596,171
11352,3208791,414809,44
11353,3851052,2863323,61
11354,823636,1577826,1257
11355,1228629,237880,1884
11356,624955,57148,6
11357,85884,1530035,313
11358,2420885,4036943,1639
11359,2147324,1615836,324
11360,2680834,2549365,31
11361,2159461,1593028,325
11362,2718083,3836244,342
11363,2830042,919431,39
11364,1443715,4441141,95
11365,931382,1996512,142
11366,4679257,3100009,516
11367,3379748,4361902,87
11368,2269232,2126484,99
11369,1287387,2442482,41
11370,4596211,712022,135
11371,683855,3784796,64
11372,3121168,2173456,28
11373,32418,2332090,43
11374,2147016,499799,150
11375,4246966,2173378,2679
11376,3273786,4348107,269
11377,2745530,3528096,75
11378,4397481,4187899,103
11379,3081366,3144836,707
11380,1881141,311723,1953
11381,3431810,2057832,2
11382,181443,2579325,8595
11383,3812024,1977946,198
11384,479935,3314354,217
11385,148958,1550881,10
11386,2930408,1316818,45
11387,2836894,4282320,12
11388,4115357,614029,117
11389,752405,1869658,180
11390,4171294,709742,377
11391,3725944,650208,2100
11392,4411361,3927728,33
11393,420313,3916638,197
11394,404921,4827418,18880
11395,2143063,2991377,179
11396,3830992,3877409,11
11397,940790,4720208,86
11398,943306,984845,22242
11399,4565956,3476752,309
11400,4272957,4754350,449
11401,2205540,1663295,54
11402,870325,2122093,72
11403,2831607,1359363,112
11404,2510530,2539328,508
11405,3157046,4707520,125
11406,1757826,4745840,149
11407,566284,2790526,63
11408,1782783,800678,3690
11409,3537262,3262022,579
11410,3700627,1430891,201
11411,1061518,6518,654
11412,1382058,836095,5946
11413,1153566,4639252,126
11414,3872901,1178046,65
11415,3948850,1848004,501
11416,3199588,4660350,6
11417,492035,3324267,1365
11418,952610,1771464,80
11419,1543066,2417451,10990
11420,2552563,311679,1451
11421,786840,537860,124
11422,2778347,622897,132
11423,3190422,4496830,3
11424,2677194,381947,47
11425,4810110,2718531,1082
11426,1888273,1944460,338
11427,3652352,4661198,21
11428,1463130,552369,291
11429,2950721,129843,120
11430,1222767,4719533,5
11431,2696527,2023163,29
11432,56401,2473667,355
11433,1316907,4172103,220
11434,587748,1533969,28
11435,3998750,117644,495
11436,2426627,4606719,73
11437,531060,1818269,75
11438,3129979,187745,95
11439,2126676,3666529,41
11440,3002597,1378037,263
11441,316916,1136269,36
11442,2890845,1891197,179
11443,1206940,27562,2
11444,4458106,3678113,1715
11445,4066316,3469659,23
11446,3362958,2910084,595
11447,2736611,810422,123
11448,3705132,4433382,36
11449,2397345,4525618,4
11450,3609326,3520976,159
11451,4214137,2155857,82
11452,4692414,637827,17
11453,2870827,4161237,1083
11454,1534227,3099652,1
11455,2475214,1737707,18
11456,3394902,4596436,13
11457,1341138,2278932,2046
11458,3392450,2960547,45
11459,4613150,614029,109
11460,4780967,399003,103
11461,3964175,3688691,20
11462,1287164,2287992,52
11463,68717,3145902,333
11464,2030231,2231972,438
11465,713850,2650628,3706
11466,242071,1181373,62
11467,2594174,4302499,531
11468,207637,378745,47
11469,4208056,3354830,98
11470,3337108,1769400,222
11471,852454,2486027,238
11472,567188,1872510,8053
11473,3219451,1415933,674
11474,4728872,1115214,24
11475,2089304,4005364,69
11476,2191143,3100788,76
11477,1451230,3562372,53
11478,1310018,3694959,296
11479,1034420,1488968,62
11480,766988,4624221,26
11481,2701676,1038927,84
11482,1485698,2764746,1900
11483,2451559,2879273,22
11484,4581775,1652249,3575
11485,2318116,458247,14
11486,4819097,3296324,304
11487,2903565,3537477,79
11488,1923489,1372154,677
11489,4006292,1588246,530
11490,142185,60503,490
11491,868671,1527162,54
11492,1947371,1836801,148
11493,1662613,1025779,247
11494,3595167,4281346,64
11495,4768618,2912145,1274
11496,3559634,775328,88
11497,1475238,2222405,2302
11498,3643728,3750385,3
11499,128649,1085187,239
11500,1119551,2554658,269
11501,930131,4502615,91
11502,1787735,559273,770
11503,2020671,1139401,48
11504,2588754,3045502,3
11505,2093506,1391664,330
11506,1870750,4004994,70
11507,1343405,4816849,106
11508,1524739,3666963,28
11509,4518007,1895084,84
11510,4503060,1125250,3831
11511,2771452,276046,7867
11512,2599983,2485331,110
11513,4762015,2331583,258
11514,1147791,4335448,112
11515,268096,1449450,14
11516,1268797,4806025,229
11517,3737378,1975043,112
11518,2624878,3134812,23
11519,2048252,2318921,47
11520,1887932,706854,32
11521,1986478,3466799,870
11522,1454558,4395068,1181
11523,3787724,4143669,380
11524,988417,1737630,284
11525,4064655,4713292,30
11526,2159461,4190991,325
11527,1832321,1900003,258
11528,1476862,4063132,15
11529,953777,3517040,667
11530,1136996,3814252,202
11531,2976069,3373599,122
11532,3025099,3352600,46
11533,389581,814647,94
11534,1443608,2407130,1994
11535,10118,469274,493
11536,1038927,2379750,267
11537,3854743,4108021,1239
11538,2351948,3539664,450
11539,1216160,4362233,674
11540,2159461,822561,325
11541,714035,2344053,101962
11542,4745442,4515106,781
11543,227665,2482686,135
11544,531903,548270,407
11545,1014240,1293618,972
11546,3872660,552349,470
11547,2237871,3772534,218
11548,3185052,3451815,44
11549,3639154,4731585,1884
11550,2096614,1511168,54
11551,2117892,2228271,630
11552,3138356,3168379,90
11553,2299912,2871070,2674
11554,1614264,3108702,125
11555,751949,2926268,244
11556,2707238,479935,112
11557,2453202,3155991,103
11558,4060750,1117878,94
11559,2900837,4321162,269
11560,2578793,4831416,1257
11561,2375530,589398,187
11562,4222997,920023,75
11563,62006,2221465,132
11564,4548664,1139433,38
11565,4611811,4074046,844
11566,3440728,2271312,592
11567,895728,3844222,412
11568,1737563,94321,2
11569,2120801,2695211,137753
11570,92288,731597,1016
11571,3643475,4063874,686
11572,3296250,1891775,121
11573,4697244,3610426,180
11574,3079347,873710,113
11575,2439404,291319,243
11576,123195,2342205,271
11577,3303806,1179844,94
11578,2752535,1597775,33
11579,4714677,1553132,347
11580,2811227,4332306,3538
11581,1747363,1161319,141
11582,4080955,3371988,540
11583,440845,4076988,32
11584,4118493,2184684,158
11585,4626764,3234848,49
11586,4164647,42044,1254
11587,699950,3517037,90
11588,4244362,543031,87
11589,2385853,3504137,111
11590,492658,4662779,290
11591,1691127,4123186,4060
11592,2602154,3287931,2280
11593,2648701,935829,3481
11594,1828246,18331,34
11595,35257,1513599,23
11596,2471382,3476751,25
11597,4046176,4660155,114
11598,4111111,482457,137
11599,2250451,2938577,1
11600,4547049,1936682,4798
11601,1628099,710510,39
11602,4679022,3434826,13
11603,2785919,3966280,339
11604,977209,37479,278
11605,1289851,3392958,24
11606,769654,1164345,1201
11607,2045151,4749362,94
11608,2554685,1910882,144
11609,3852191,4372838,199
11610,1926258,848546,139
11611,2722223,2790353,103
11612,4527425,3817021,35
11613,4175913,4162538,50
11614,3875143,2775662,359
11615,4039680,276031,6
11616,4431177,1782583,360
11617,4168886,3693284,108
11618,803839,3294231,98
11619,1907306,3055042,82
11620,1040056,3497704,144
11621,2914036,4221493,85
11622,4590349,3158728,51
11623,1521023,3008437,651
11624,3784784,133167,23
11625,1041134,1079640,1511
11626,3935736,2484334,91
11627,47167,1216021,2181
11628,1861518,2843137,606
11629,3522353,1436386,26
11630,1583044,3844683,79
11631,4345777,4845458,283
11632,3703730,2606931,453
11633,3455337,2867327,12
11634,4764948,2651466,109
11635,2185449,1788055,501
11636,393431,98808,208
11637,3982403,3817684,92
11638,3383921,3455351,737
11639,1132022,4670716,292
11640,2921185,2484408,1660
11641,2926583,4656740,0
11642,3224537,1002693,38
11643,391831,2745828,49
11644,1051762,948307,73
11645,4358314,919215,330
11646,324401,1647887,93
11647,3027411,1150954,652
11648,1124224,3856863,264
11649,340818,709510,3973
11650,2162620,3735862,282
11651,154143,1759891,60
11652,3935736,3528096,91
11653,3273043,3033496,33
11654,4817417,958128,81
11655,1939993,2393937,138
11656,3094990,548540,4245
11657,714170,4093729,2046
11658,660102,905777,34
11659,2704450,1542949,51
11660,342940,312269,64
11661,3569038,4539563,267
11662,1281095,1702681,325
11663,184687,1847735,1520
11664,2274309,718432,771
11665,3180305,3120460,182
11666,3658710,623036,1366
11667,1608021,3911141,76
11668,2774818,816284,46
11669,1740075,4409923,1488
11670,3497286,4846084,446
11671,1588024,245819,10
11672,4631399,1530645,12
11673,504323,4632206,84
11674,3326604,4660413,203
11675,3494888,932451,33
11676,1989230,1496356,14527
11677,2872273,4627441,2
11678,2733721,2895964,1207
11679,364543,3492510,1186
11680,1585387,3711578,113
11681,3197252,285163,154
11682,907717,3592300,1995
11683,2985401,3667770,449
11684,4097183,4318182,414
11685,3794744,1375578,889
11686,4700329,723680,1153
11687,959485,3799178,156
11688,2456497,1208047,204
11689,4177865,181493,353
11690,2759332,535746,31
11691,4654062,2459389,17
11692,1409736,2116510,13
11693,503270,4231258,159
11694,3764504,1930131,89
11695,67832,4310886,73
11696,4648245,386833,250
11697,2344232,4050982,48
11698,3337873,668286,138
11699,4739579,4051519,1
11700,393901,1196563,28
11701,2975625,4672277,231
11702,4340194,3690084,296
11703,2461372,3144914,208
11704,4040046,3086178,40
11705,2630123,3755664,197
11706,4159820,2938765,22
11707,3991497,1699101,184
11708,76360,3492763,114
11709,2945836,2698184,1172
11710,4482392,1014323,2809
11711,1759584,2088504,74
11712,2819871,4524769,426
11713,612901,3527578,115
11714,3765136,4473676,463
11715,1053017,421990,2418
11716,2864319,3670787,78
11717,4003551,2014521,75
11718,2806299,4134834,32
11719,3873792,960790,50
11720,207922,2989221,87
11721,1818185,4535518,8
11722,2513909,977798,1305
11723,3899173,3870424,5
11724,572226,3602452,292
11725,2753279,1214625,521
11726,4034091,2121714,50
11727,1584516,2377008,1162
11728,4610937,3809327,71
11729,2393,579536,212
11730,4594537,4289639,8
11731,4278949,1590756,107
11732,3445878,3265350,71
11733,4851420,4516677,367
11734,1081231,4419578,10
11735,31098,587207,132
11736,4442512,2087593,36
11737,3842,1936319,12
11738,1284822,3087808,7732
11739,4731952,1421412,291
11740,3684954,1626547,40
11741,778870,1446024,308
11742,1345452,3012346,4857
11743,4741695,38932,436
11744,3421725,3575682,374
11745,2284049,4254453,79
11746,3399094,956030,160
11747,2539545,3928774,681
11748,2744667,2011309,122
11749,929764,3550092,50
11750,2519494,209191,43
11751,4350881,1070257,1169
11752,3511940,3036997,157
11753,4038753,1580377,9
11754,2389638,3266869,267
11755,1005221,3963650,335
11756,3983385,3028610,373
11757,3879365,3788024,333
11758,272021,1110827,39
11759,277097,3112851,415
11760,1587261,1604053,323
11761,1598471,2095853,284
11762,4508618,2344230,1294
11763,69197,1635937,59
11764,995638,4578655,85
11765,448823,2909553,61744
11766,184672,2844461,320
