0,source,sink,resource_allocation
10558,2749210,2555419,0
10559,1467410,3413861,0
10560,24081,1325954,0.021882289263760197
10561,28926,2342899,0
10562,1801460,1014269,0.0007166440015247822
10563,915171,1367115,0
10564,242742,4788991,0.02225714494630031
10565,380150,4525574,0.00636320974989073
10566,2586817,1304699,0
10567,4706603,392039,0.0028963507363228653
10568,3443992,2732303,0.0016474464579901153
10569,564508,3237556,0.0033377981412507857
10570,1813317,4106482,0.030327774242147346
10571,3521843,3928287,0.00023442328871788498
10572,3600011,3963472,0.025052134514758073
10573,10118,4295062,0.006293355648354336
10574,245651,4168231,0.211748888126108
10575,4293286,4370771,0.007793402766119919
10576,3819019,262528,0.008596412521795486
10577,4204635,1322106,0.003278688524590164
10578,566869,3038767,0.006756756756756757
10579,2164035,1781818,0.3108562992571531
10580,4155530,22025,0.005347364959893754
10581,3197488,3822507,0
10582,3072868,164283,0.07470535211874187
10583,920909,4673128,0.04297873700142626
10584,2641051,510091,0.00016477179106936892
10585,3973361,2610394,0.0014950433870577668
10586,2324659,1201021,0.0016638935108153079
10587,180465,1392693,0
10588,1562347,2061746,0
10589,262930,1682039,0.005170247991165852
10590,3753740,912001,0.0005522106175529864
10591,3511940,1451643,0.002331002331002331
10592,4137763,4741179,0
10593,1737080,492658,0.14639288290850525
10594,3129974,870381,0
10595,26729,357867,0.008547008547008548
10596,1084494,1060141,2.0568077740587274
10597,4774646,1622557,0.022286612877787673
10598,4034091,2144033,0.11713519965671865
10599,4101407,4089312,0.007777288508753386
10600,4024496,658596,0.03826281777101086
10601,117178,341101,0
10602,1747728,1506408,0.0025075768695908894
10603,4006878,3982495,0.44314357831394663
10604,3107644,4712843,1.2142701022415427e-05
10605,4549491,3923733,0.008403361344537815
10606,3356838,4535791,0.023704648436404595
10607,1774097,2685339,0.011675797200286787
10608,1026597,1980745,0.06002947341110311
10609,1930352,1818149,0.000729662909458033
10610,3482689,1839652,0
10611,3695414,965817,0.0011633348713140676
10612,621120,3780738,0.02758918976584904
10613,1127019,3924110,0
10614,3378409,1037225,0.002506265664160401
10615,3848441,2826693,0.0009832961987702683
10616,3504682,88203,0.00811769103261307
10617,4479486,4847918,0.18800065399786356
10618,2903563,4616344,0.0010578352511735503
10619,669884,3489363,0
10620,4803824,2771452,0.7292569924614233
10621,1527720,1661797,5.013330018916205e-05
10622,4158870,2144555,1.0264152908687747
10623,4458106,2887963,0.00942882171527892
10624,3642094,2691670,0.009157524195245568
10625,3782266,3025173,0.00019456812200176242
10626,413489,4276332,0
10627,2139933,4044960,0
10628,1642719,3441514,0.0007256731800817252
10629,4299666,568135,0.0007538922981861311
10630,2635984,1373212,0.018664820463963123
10631,4259901,3353919,0
10632,712844,320002,0
10633,2648701,314330,0.0002606869325286399
10634,1367130,1417651,0.005537551566175547
10635,4804889,618261,0.006954642604993697
10636,4701450,4439096,0.2386266323057997
10637,2879656,3504256,0.0006961294330109309
10638,2439404,3421725,0.030911641209800035
10639,4138245,4454647,0.6140097487909316
10640,810555,966011,0.09927433552508273
10641,1948767,4445347,0.18675093880811366
10642,3657697,1517492,0.01040652713562822
10643,2144033,4681518,0.005649717514124294
10644,1563098,2415500,0.000980681778965604
10645,2184704,4588090,0.0007358351729212656
10646,377258,4846816,0.006060606060606061
10647,3081219,1054633,0.049751039590722516
10648,3303204,3424148,0.00010164667615368977
10649,81914,3277323,0.46819129990946495
10650,2118815,2262083,0
10651,3503671,1087111,0.005476721169279384
10652,4515216,4158848,0.0006617119555826904
10653,1970291,3637241,0.10937517855722406
10654,2736277,2053252,0.0007759516577316826
10655,287306,3055178,0.2655771539773915
10656,3130500,3842656,0.005778656987550906
10657,3484018,1605266,0.024875795238729077
10658,2430694,3607179,0
10659,3407107,3189323,0.0029498525073746312
10660,3706871,2716372,0.26608427460960604
10661,439059,2614385,0.0010476180364258703
10662,1452253,1112770,0.008015471096570723
10663,2379809,3440912,0.009830548004172206
10664,2921487,2740141,0.8734453825609724
10665,3983042,592926,0.01387593761556671
10666,3054063,3357034,0.03387524210543956
10667,74682,1544814,3.0161430207708695
10668,4337017,3500181,0.0030833820883296127
10669,2220746,2068606,0.008309996071486752
10670,2978353,2540541,0.017543859649122806
10671,2124673,414017,0.0009693654164663065
10672,2806205,1644258,0.04252446948363445
10673,1779750,3912593,0.020833333333333332
10674,470023,3600934,0.00703429177543619
10675,300200,4664132,0
10676,683855,2004117,0.47399789340999837
10677,2501645,4554795,0.0013272543860553166
10678,4850738,3938509,0.07552613719679305
10679,3705151,848501,0
10680,3782024,276074,0.006988938096778391
10681,2417167,94991,0.00038869504811930703
10682,1938513,297147,0
10683,750082,2486524,0.0002659201815732906
10684,2951236,1139127,1.3112054304884109e-06
10685,4602929,2269852,0
10686,3407568,1476743,0.058207229543543036
10687,3293575,4445605,0.04815734484102263
10688,4591296,4525500,0
10689,2693934,810555,0.09157628278669001
10690,3913880,3063062,0
10691,1766159,90120,0.0002598077422707197
10692,3222384,4666657,1.3112054304884109e-06
10693,1367591,1460513,0.5243256507145778
10694,4460736,1585006,0
10695,2053308,371188,0.001372274204353524
10696,3354567,947762,0.0019808916122280177
10697,495613,3066106,0.04667004182708374
10698,112279,4640383,2.521496122539543
10699,1650506,1348397,0.009514179431131715
10700,1454642,1545844,0
10701,3865308,2673775,0
10702,3507129,736035,0
10703,2505028,1093398,0.250804505229284
10704,2819607,3951472,0.0005293806246691371
10705,1878850,662193,0.005652290225508706
10706,604125,4273229,0.005405405405405406
10707,4627451,987692,0.034482758620689655
10708,2588926,1439975,0.0017901599049254563
10709,2072437,2192082,0.0045229283304886484
10710,1757977,2170631,0.006802721088435374
10711,526425,1288937,0.011233378164952346
10712,2093506,1301087,1.250159568037804
10713,2289641,3494332,0.0058673753014702
10714,4627005,3050944,0.0017498822421102215
10715,2396903,3475360,0.008257964187660572
10716,3057048,1500229,0.07249186037028181
10717,2303821,1937452,0.010474607947322193
10718,132778,4518978,0.003389830508474576
10719,4682788,3892572,0.00309891463373032
10720,833637,2020671,0.13072865557683538
10721,4751698,1923677,0.0013066564156488131
10722,2999314,4326349,0.0027895322088743665
10723,939141,1330345,0.03607835880303004
10724,121794,1644848,0
10725,4700777,74321,0.005647427581851691
10726,3251589,1632157,0.4081479228600981
10727,2196255,1192898,0
10728,4104906,198559,0.006325151733981191
10729,4042899,3400588,0
10730,2833854,105985,0.034429437849499325
10731,4459519,2524789,0.003665069598910406
10732,2326697,3756715,0.001212676641970016
10733,754926,4520210,0.0004573843242054368
10734,2520296,4667619,0.007482004548019218
10735,3131720,3117644,0.07402133161959831
10736,2443496,398203,0.005632662209412342
10737,4018988,1983757,0
10738,3177452,1185530,0
10739,1236650,911293,1.0509926452442315
10740,2332783,4312394,0.03924046737418673
10741,2261391,2718448,0
10742,3621497,367551,0.04046947628854286
10743,2536299,1982182,0.39969248255253526
10744,4295398,4749420,0
10745,2019650,1146323,9.119927040583675e-05
10746,809561,2114645,0
10747,3437468,3200341,0.16600057347152167
10748,2257301,4264225,0.012799000241840703
10749,2583065,1834805,0.0011726271158674956
10750,2266717,4230186,0.22989917487340333
10751,1181373,3869568,0.4562528267303749
10752,2767711,740005,0.6839798693691924
10753,4024496,1341817,0.00019125494042852045
10754,659769,2465811,0.03360380114135258
10755,3270378,3940516,0.10037583887294932
10756,3066129,2861459,0.021364227253697847
10757,1877559,4579987,0
10758,3441402,4797928,0.0004166666666666667
10759,4678727,3909397,0.11547632483575822
10760,2215015,3050466,0.40578669998321387
10761,3935889,4484852,0.004757985673950438
10762,2324659,945214,0.012067513662604718
10763,2299928,4803505,0
10764,3667996,4578655,0.03953380826486157
10765,722917,411532,0.018195361855100702
10766,185853,4656950,0.021994451878632693
10767,4742278,539989,0.006124460645545652
10768,3475743,47922,0.015868858748590387
10769,2498075,924366,0.0008916830257210051
10770,3129186,2932392,0.05692382890374812
10771,443106,3835789,0.003780319477175413
10772,4371825,4711586,0.25748428542658935
10773,2676248,3636132,0.0003006700751063286
10774,1215390,2546856,0
10775,3190008,3265184,0
10776,2671770,3617572,0.0004689645243663126
10777,1268036,3007034,0
10778,3278257,517371,0.05324535342424616
10779,2022348,2673081,0.0011587035134375757
10780,4315638,4556227,0.00027754275181010195
10781,2518746,506335,0
10782,1055258,4322839,0.20213280352700172
10783,2998308,3415950,0
10784,4475133,3302948,0.002099198604766507
10785,908170,124660,2.5600101914714233
10786,3126541,4399394,0.00022259253465787976
10787,860429,2167167,0.0205112331163489
10788,3273786,2226401,0.03480242040362377
10789,4698054,227066,0.0009555977546932348
10790,2474330,1303422,0.019995825215642464
10791,410127,253078,0.0757373619361117
10792,3395854,4849238,0.002948734673930825
10793,2066854,187863,0.022611519198487084
10794,628938,1720780,0.0013774104683195593
10795,4586451,2218485,0.008237676022237057
10796,1752997,2120801,3.631973697408176
10797,2489405,2887117,0.04469981506800163
10798,3875738,2551500,0.00789110142201682
10799,3169433,701503,1.0101486554636545
10800,1228834,1720294,0.004901960784313725
10801,1597074,2149640,0.0023752969121140144
10802,1728268,3898483,2.179076507376174e-05
10803,417858,2468684,0.017566023732598725
10804,1569971,1413055,0.0033651864131707026
10805,374977,3419683,0
10806,2115450,4315033,0.014896002198874155
10807,4558512,3650633,0.031008516234953137
10808,4486759,840556,0.0009900990099009901
10809,1039655,1766905,0
10810,418892,2347560,0.9182139754092891
10811,1461200,3177976,0.23933676712608384
10812,3492763,4408822,0.9043059979404748
10813,1149712,921877,2.496984890744426e-06
10814,1509450,1090362,0.01514014585347515
10815,711647,4193715,0.0005791771038832249
10816,919215,4037277,0.5828870070299368
10817,335840,3202670,0.0011664237087757293
10818,1374250,559097,0.12131507014650685
10819,661548,1421556,0.018135042907789275
10820,380848,3103947,0
10821,4259551,1298114,2.1616215378533596e-05
10822,3074536,2848868,1.4996335637714133
10823,4013720,662193,0.007077151643936073
10824,3763959,898100,0
10825,4285781,4830567,0.001445086705202312
10826,1559818,4671697,0
10827,3542408,3251445,0.010460187569132116
10828,3874602,2631754,0.022431432626014186
10829,3734689,3539151,0.00010156182697637932
10830,4359566,1965302,0.06182007830316984
10831,3705976,458248,0.1612689729874685
10832,1474747,221226,0
10833,3147376,2740141,0.03209315396154617
10834,4157442,2957953,0.01478088386514384
10835,1570985,3589004,0.012622270916399472
10836,4719804,1728310,9.833905338827209e-06
10837,3608558,1840412,0.27238236135727123
10838,3313120,2227582,0.0041014919993248005
10839,1888273,776837,0.09124888669206345
10840,3871942,4740671,0.0015965122703399761
10841,4200637,1061920,0.006719496969656282
10842,2549219,3334012,0
10843,2862499,3823314,0.6011431473003912
10844,1726836,1311163,0.07421959060284256
10845,512769,4647091,0.4624274896696605
10846,3789268,389691,0
10847,1628324,3297688,0
10848,4862682,2365875,0.04321041698220779
10849,1453814,1105521,0.019935979293938304
10850,1936438,455198,0.003467564114541597
10851,2677271,1218685,0.003022111638584845
10852,3680774,4600268,0
10853,2719967,4336235,0.0005586621538749304
10854,3035685,3644451,0.060154907275270834
10855,1674358,2852894,0.006162052663236046
10856,4713224,2067018,0
10857,3671596,3277323,0.6231573464567771
10858,4139326,274878,0.02360103773516278
10859,3979814,913277,0
10860,3544472,4448519,0.0016179870568493195
10861,4794587,1499463,0
10862,1992950,3713560,0.056959801635579815
10863,4465306,259923,0
10864,4715766,3402168,0.19569852633346285
10865,696425,1654093,0.008410495088933807
10866,2921853,3590756,0.2355744592274751
10867,621249,1116182,1.3112054304884109e-06
10868,1804335,2686600,0
10869,461001,1946429,7.931472081218273e-05
10870,3806580,3939464,0
10871,3457261,788079,0
10872,1220879,3347759,1.3112054304884109e-06
10873,678320,2014361,0.02460685643682052
10874,2158517,2060035,0.07506165798881356
10875,3196157,4149014,1.9619768879122606e-06
10876,308607,98757,0
10877,3327964,2575029,0.0038497397169547747
10878,4438049,3170161,0.3204653144840433
10879,2242126,3042280,0.030559421688635485
10880,404921,3991351,0.004624814558109078
10881,2378469,2324352,0.0388807238718202
10882,4176004,2687565,0.010692307734998194
10883,4174741,4843603,0
10884,2443492,2783695,2.4934913554781186
10885,451378,1308812,4.745900880786175e-05
10886,1468783,3682762,0.003134796238244514
10887,3957402,2110147,0.04190055459753305
10888,3284298,1045145,0.01236808400759025
10889,178684,1653636,0
10890,1095521,1915508,5.690547999772378e-05
10891,201823,3680291,0.017708175697152297
10892,687868,2674494,0.045454545454545456
10893,752597,665079,0.01389916863975979
10894,1714939,1332662,0
10895,4034922,3274854,0.004901960784313725
10896,4764399,1960741,9.44518956495457e-06
10897,4771969,4355931,0
10898,3867841,597359,0.48849242121475095
10899,3814796,1925969,0.004445950600572533
10900,1830789,1938134,1.3112054304884109e-06
10901,1140217,1658031,0.00022792903279181118
10902,4236643,3328868,0.00010448229025180232
10903,2908396,3986060,0.00482049587024991
10904,2589599,1483237,1.3112054304884109e-06
10905,847680,1459370,0
10906,3068613,1908090,2.821670428893905e-05
10907,1870026,3556835,0
10908,1034159,713850,0.8000019532250101
10909,378256,714040,0.04373926459596151
10910,2367617,848481,0.017543859649122806
10911,4765703,3247090,0
10912,2117892,3415268,0.0009337068160597573
10913,4111294,3065172,0
10914,1915912,4703874,0.012195121951219513
10915,1511168,2887963,0.21279061472243657
10916,2137288,1193959,0.009650948157597752
10917,399490,3096760,0.004123457334921966
10918,2958869,2112557,0.8834409783228242
10919,3394324,1647563,0
10920,3398643,1886049,0.0024590163934426227
10921,1379887,562698,0.0003357240958232569
10922,1741972,4517614,0.24238212955875618
10923,287306,43245,0.01020852785558668
10924,1982286,3933252,0
10925,3405405,4153888,0.0001097556318871734
10926,944163,2659744,0.004517274131341544
10927,3203747,266480,0.48875411172754885
10928,2329000,3870424,0.7473536106407002
10929,1281095,3706749,0.10084054028600906
10930,4745213,4359145,2.3208792054423695e-05
10931,3732059,2386479,0.4137122859815903
10932,1264244,4495420,0
10933,225340,2027000,0.006926203856893935
10934,1738128,2544271,0.0009186457376353793
10935,3170132,1840412,0.016577209412173822
10936,1143093,4495727,0
10937,2899476,4791480,0
10938,778846,4004207,0.4581815565798019
10939,636781,2932339,0.005128205128205128
10940,4091626,1761060,0.00017363633350719955
10941,3417614,4103461,0.03190872461660806
10942,1962170,181982,1.3112054304884109e-06
10943,434254,839482,0
10944,4706736,4453109,0.00015452582835327034
10945,2270398,3314083,0.0021799968932521546
10946,80609,3536463,0.15452992807827243
10947,1246601,769671,0.5132159574899408
10948,1446252,909966,0.0005036656505568478
10949,1111380,1981993,0.1154236067623392
10950,4867046,2021008,0.009371257642823243
10951,1976657,4052990,0.332015422109322
10952,2459974,4301543,0
10953,4407542,3506814,5.964781358156154e-05
10954,2394764,891824,0.002738349360537398
10955,2526281,3162560,0.03595579512208826
10956,2109677,3039087,0
10957,431878,1868119,8.373696975452728e-05
10958,977264,4059232,0.15363454729131032
10959,2123970,2029542,0.061251622419442785
10960,397147,1219914,0
10961,3867010,801352,0.0136986301369863
10962,3231393,748757,0.021739130434782608
10963,999386,26702,0
10964,4473526,4098206,0.008130081300813009
10965,3627790,785197,0.029619677675093197
10966,2484424,681474,0.022510854870932726
10967,4527289,4386584,0.02088749489733537
10968,2260085,2220133,0.6185287776466958
10969,717730,2048145,0.0022997978753630027
10970,3193210,2915781,0
10971,3433581,3055768,8.033419023136246e-05
10972,526796,369426,0
10973,1551964,3659000,0.6111111111111112
10974,193944,978531,0.00014962906779245036
10975,1166150,2385853,0.07995859603118212
10976,4204662,2339278,0.02712049508554787
10977,872980,452386,0.01019257642385184
10978,2008723,1381727,0.008659106680992746
10979,1236386,3807512,0.032379123756327455
10980,3757648,3063449,7.24501180936925e-06
10981,2699583,4002274,0.04558205181009397
10982,3183095,2966772,0.0011654729973220664
10983,3548018,3468967,0.00030968156426156674
10984,4794243,3867017,0.47764535126131047
10985,2699726,3151068,0.013190416710515232
10986,1966539,1684281,0.037847441045006806
10987,2646251,4853443,0
10988,3556393,3797484,0
10989,3216490,2452515,0.23861870292977608
10990,1928070,719882,0
10991,143500,3528096,0.00851616647407056
10992,4662139,1324994,0.10233723215057067
10993,3695414,2543833,0
10994,969569,3791437,0.0006406149903907751
10995,4325651,3419800,0
10996,855121,4487599,0.0018442159654424245
10997,1942549,247783,0.013128301785916728
10998,3173676,1424720,0.00928812955026414
10999,2436439,4630817,0.003184342361546991
11000,1351020,2776193,0.012658227848101266
11001,3940839,1726322,0
11002,4372452,3127945,0.014215686274509804
11003,3863028,2915371,0.019943196570464825
11004,4697244,1590756,0.013906793554966254
11005,496868,305228,0
11006,17093,796367,0.087923211148741
11007,690084,3120915,0.06589329330275984
11008,1770182,20388,1.2160733485864956
11009,3633833,816766,0.0035637446473510657
11010,3832051,3138569,0.0024449877750611247
11011,1635344,418186,0.024787422458593073
11012,2172441,3441972,0
11013,2187797,2899603,0.01492738841851109
11014,3623420,3522712,0.0010482180293501049
11015,4042870,1474816,0.07501802870372726
11016,883516,2563233,0.01323516408444308
11017,2035026,1109069,0.000825404145525435
11018,1858109,2325980,0.04897194673387766
11019,2118739,4595661,0
11020,1171469,1934564,0
11021,3948070,497594,0.3959723271011057
11022,733728,589185,9.727756616492279e-05
11023,1296659,1648659,3.445661911653229e-05
11024,2936073,4354376,0.32284871734589693
11025,3107199,3193138,0.007696894933614397
11026,3644551,4169604,0.0005296610169491525
11027,2159522,1115803,0.016979382178782906
11028,1922404,3369452,0.000223463687150838
11029,4112964,4633431,0.01647995319365151
11030,1252162,2417949,0.0003770398955167735
11031,3922872,2534460,0.00133244301209704
11032,2185868,4561995,0.06243495433316645
11033,2973142,4274508,0.0008254071666984734
11034,317075,3680464,0.0015430512665544154
11035,4045991,3521843,0.04231560618573983
11036,216902,7143,0.0007382402673916749
11037,3856703,127950,0.12884645131886568
11038,465130,3964003,0.000727461013870567
11039,4464872,2299989,0.002399522232304238
11040,4350608,81645,0.28966341799565626
11041,4750141,1569568,0
11042,3791630,1440538,0.024936196876159104
11043,1178165,865509,0.09814533386894901
11044,1882491,3552077,0
11045,1192675,3152119,0.014027001441975872
11046,4045423,4793766,0.0001280550816299528
11047,941404,3019706,0.07690054087239494
11048,1816083,4137640,0.005054364777301685
11049,1863670,3042550,0.09341433728702739
11050,568749,23886,0.0014426194498631476
11051,2860256,4457714,0.0010986482499307886
11052,3087727,460737,0.0038181227981066526
11053,4057903,3292453,0.015005697807909849
11054,3844364,4242969,0.002872663937533367
11055,1272406,242918,0.12635016955003528
11056,2258018,232191,0.0030806327762357647
11057,2761196,1955931,0.0016930356549379733
11058,975657,145219,7.1340911920520425
11059,2577937,3870424,0.19109012777398543
11060,2279021,2946697,0
11061,4300700,3475909,0.09495234617270279
11062,2410512,1135932,0.18847429349524947
11063,1106011,1874009,0
11064,297307,3124920,0.06214210268501357
11065,223469,413399,0.0013947530976345336
11066,4607469,3488198,0.09402702600219451
11067,4698972,4830796,0.003622665319195581
11068,3323214,1763327,2.082461976157222
11069,2851958,226725,0.0005875908060096226
11070,2206024,3472735,0.012591857397093117
11071,1366164,1729215,0.06799145525291204
11072,973627,3160504,0.025760920070717272
11073,2694762,4847918,0.35920739921081435
11074,3473274,4652320,0.006711953917978216
11075,3989690,2384429,0.3726981578553427
11076,1929906,987645,21.93923634041471
11077,748396,730410,0.016127094092254407
11078,786633,24366,5.24283631761249e-05
11079,2259583,3995115,0.001933341093101921
11080,4118022,2527991,0
11081,2357660,657126,0.20261006344014035
11082,2492766,3456772,0
11083,3381175,1597526,0.0019455252918287938
11084,3492960,1511168,0.008833577855661775
11085,2436439,3438695,0.0020588685519179395
11086,1313531,2313924,0
11087,3779759,3016134,0.0032282841974471932
11088,2220552,2339320,0
11089,3075595,2103645,0.0377577093490791
11090,4296219,4540325,0.4145250701809938
11091,3560329,384044,0
11092,960879,3165181,0.01140269615839357
11093,2310283,3986737,0.014473237224707485
11094,1367655,721777,0.003776394576180186
11095,4287735,4294835,0.0477350606763831
11096,569162,259116,0.009597205155624011
11097,551270,2651866,0.00023648251793100341
11098,2854695,3472025,0.5695264052505196
11099,2399545,3085662,0.01059294055144553
11100,30083,4784866,0
11101,2331152,4741543,0.01410259610687982
11102,471249,4716721,0.03377128588543979
11103,127619,3376555,0.45010521957675426
11104,1759271,2705484,0.0013859807078882836
11105,4038837,3483477,0.0010946306980396394
11106,3074036,1671847,0.07549180846714297
11107,2696527,2051574,0.007377298173033805
11108,2703511,4400104,0
11109,736238,4864747,0
11110,63297,3198135,0.008451129394727176
11111,3527860,314924,0.2607791908414309
11112,3055119,2953600,0.0018946902131414824
11113,1658917,1697569,0.016129032258064516
11114,2198365,303111,0.12258717423490681
11115,1738795,1215200,0.0003487250301181786
11116,4107305,4278943,0.0007920247881830977
11117,3210789,976407,0
11118,1320259,2411628,0.008493662901597393
11119,3064302,50899,2.690551589981462e-06
11120,4657178,4799379,0
11121,3916638,4498181,0.028865455825235108
11122,2645665,1966539,3.9353763377377784
11123,999386,1828353,0.0004287792205885844
11124,2716022,2329000,0.5764200050108053
11125,3531111,3869568,0.2686477981901913
11126,3596926,393918,0.008440280256569278
11127,2637650,4238451,0.0012129666216304188
11128,215004,4066830,0.0010904899629722946
11129,104611,4331244,0
11130,1882253,771734,0.00016781503554745756
11131,3928359,1752703,0.021019815442975435
11132,2646316,4012012,2.426477724934485e-06
11133,3059233,2425864,0.03242963525137897
11134,3990181,490212,0.0006238924934975211
11135,2199657,525595,1.509176866890905
11136,495822,2910582,0
11137,2927867,4631600,0.0010672358591248667
11138,2257301,912016,2.5214180052195614
11139,2301239,2833391,0.010747744808208151
11140,4709390,3687810,0
11141,1544674,4266197,0.24563879768474028
11142,4212375,765302,0.4967594222049557
11143,1152169,3243727,3.619123448300822e-05
11144,3404692,3568550,0.14797561765192427
11145,3155771,2327636,0.0015168823411159105
11146,3729429,3358919,0.018963444223317853
11147,2415333,1301921,0.014422955561838258
11148,2559509,4206442,0.0013675253155173868
11149,3602756,3344278,1.228188415279306
11150,3339792,3035975,0
11151,438367,2606787,0
11152,3810844,3061859,0.016890745900383
11153,2975625,29409,0.00029176943235243434
11154,922845,526221,0.002900411241980707
11155,2772834,4651006,0.0007407407407407407
11156,3807108,1586428,0.0005958151434011409
11157,2004939,4466752,0.004592862898417718
11158,1600658,3946794,0.00013788878819692154
11159,157129,189628,0.0045871559633027525
11160,2633579,4777175,0.0014814814814814814
11161,2004117,3368253,0.06521212675216673
11162,4026802,4361902,0.16793082676841853
11163,1601132,3706176,0.09639706790218697
11164,1468993,3994722,2.4932681759250024e-05
11165,3393181,3722384,0.0015625
11166,4419734,2299575,0.0005405498784197447
11167,4666600,4207530,0
11168,4568687,4222973,0
11169,3520033,1248015,0.0009199632014719411
11170,3866532,2100170,12.188805407121771
11171,1204783,2897032,0.004302726215942812
11172,2070401,116337,0.08794602675720209
11173,3599067,441066,3.922030042750128e-05
11174,865815,1492881,0
11175,3400126,836608,0
11176,4833135,2291677,0
11177,2645665,3425872,4.710811236668983
11178,3016986,3250827,0.006762450747123179
11179,994961,3599367,0.006550223428927598
11180,2480532,2200489,0.25948225339650466
11181,1742701,3034228,1.44090142684579
11182,876619,690886,0
11183,2247664,3198487,0
11184,1594286,317770,0.0005159958720330237
11185,237742,685428,0.0022876548340917406
11186,754927,4389073,0.014726816441485754
11187,3138356,4844968,0.0004106776180698152
11188,2091913,4653274,0.004448971840901936
11189,2461508,3727449,0.007936507936507936
11190,2773866,1502843,0.00038197355792382685
11191,121472,729546,0.00813172365738991
11192,1988622,4721435,0.027777777777777776
11193,773734,200002,0.007642206805005571
11194,4428518,3979649,0.009551360129922859
11195,2239712,1156078,0.03180343856654351
11196,2860425,3923702,0
11197,2966259,2012507,0.011956625988802419
11198,2650077,1227633,0.0033853486505263444
11199,1170510,2805024,0
11200,1423553,487236,0.02917168992096185
11201,2069111,273989,0.0038052389599229157
11202,2402629,877914,0.0034655625265550324
11203,4435383,1648279,0.002224057577724028
11204,1726836,1327937,0.00010337402329834385
11205,3867641,82340,0.0009057971014492754
11206,3701119,1988515,0.014286257076636652
11207,71252,43912,0
11208,186835,3096040,0
11209,3124231,4173841,0.00016655460280474134
11210,1540331,1869658,0.11671557118530225
11211,1667129,3991711,0
11212,2913799,1132878,0
11213,487236,933487,0.41772573177451106
11214,4198480,3875964,0.0009233610341643582
11215,3338348,1732437,0
11216,2063062,3384655,0.12142886530158578
11217,55044,2346685,0
11218,348409,2583944,0.3018337647124617
11219,3584579,3673961,0.0056179775280898875
11220,1910539,2673081,0
11221,400088,2856924,0
11222,2107726,1540063,0
11223,4266956,4520889,0.0030264073220301994
11224,2390617,42104,0.0053315770814223555
11225,1395639,4182437,0.10491797479030238
11226,1155361,2206435,0.16031561286901577
11227,821954,680507,0.46427490600086496
11228,1417832,1758259,0.002180624649923659
11229,3403438,1139341,1.4086180430684265
11230,689527,1898446,0.00815884277736718
11231,1443964,1547786,0.1418350341929749
11232,1464170,2211798,0
11233,1152169,4274074,0
11234,1219703,1451759,0.019768860116707282
11235,1606771,3889805,0.01003323873124656
11236,4501695,579064,0.02593890618789458
11237,1598124,3246139,0.4539520457688559
11238,969607,406819,0.008059021904169546
11239,2642509,1468486,0.002625641150148072
11240,762714,4007276,0.12281350098100381
11241,1489719,1818269,0.030463781145614675
11242,201148,4125158,0.0013879564104796998
11243,4159232,345330,0
11244,2754504,3449384,0
11245,1318170,2035428,0
11246,2284049,3358186,0.02865647068659814
11247,2824336,771932,0.0005117707267144319
11248,4145274,3145889,0.00035995546472257235
11249,4276,389857,0.016901697889678546
11250,1768756,405260,0
11251,2101240,1224183,0.00013842746400885935
11252,2179856,4367516,0.04149340913389093
11253,1042163,3778596,0.0017963420490299897
11254,3887171,3233131,0.04919176286097924
11255,2686268,3122719,0
11256,4221202,2698619,0.00019384643666294909
11257,1631209,712502,0
11258,1053929,2991484,0.0011055946593193917
11259,463854,1822512,0.0030048241224807596
11260,3616456,2944238,0.01534133346611562
11261,993017,2498075,0.11028976403314096
11262,3097604,3637388,0.0018977916724798088
11263,3983683,4077147,0.010639721508995406
11264,4573787,1974922,0.002469068011834058
11265,384721,173275,0
11266,294239,2704446,0.004798953085037489
11267,2300006,1998627,0.4907610123934009
11268,1791000,880700,0.07820604144249219
11269,878151,2057832,0.5272112061030858
11270,2423740,927990,0.01819672131147541
11271,435625,279329,0.2926782591444026
11272,4365216,1099135,0.3741869304008719
11273,4071837,4036279,0.014623879532458998
11274,902392,996797,0
11275,760911,2143070,0.002641847353695175
11276,2987378,3462116,0
11277,590709,4331811,0
11278,3616458,2727651,0.018538977661609765
11279,643941,273726,0
11280,2008325,446341,0.005205959724382989
11281,2923058,468246,0.002127659574468085
11282,4294640,436163,0.003540162582454864
11283,4841186,2906703,0.02349682998677822
11284,1007487,968052,0.13401065432036438
11285,1029426,3384968,0.011485485858070063
11286,552693,3069144,0
11287,965977,4589378,8.378788259641891e-06
11288,2528299,29098,0.0030286691001644257
11289,3629131,3067722,0.027030667541647863
11290,1444973,972973,0.0006528974600859423
11291,475915,1850643,0
11292,1367655,3528113,0
11293,189884,2258534,0.29653083251254997
11294,2768339,4451385,0.07924336208239563
11295,3722302,3939554,0.02302486435350381
11296,2014580,4327572,0.03939174510401115
11297,3047052,202374,0
11298,1365654,4525004,0
11299,1105573,4529147,0.6259881769313179
11300,3038932,3812143,0.002110401207451041
11301,799760,258647,0.028019061947419148
11302,3175246,3314439,0
11303,2263331,1802489,0.13287815067462086
11304,933667,1184959,0.18194444444444444
11305,3275350,592758,0.030755508507802086
11306,4563260,3668384,1.1426482014717308e-05
11307,4725529,1014765,0.009244988179150187
11308,2537382,3134085,0.03881169047548733
11309,2124735,1881376,0
11310,4487004,2606551,0.02631578947368421
11311,1816460,3634707,0
11312,2279021,2582486,0.018518518518518517
11313,4751519,1318531,0
11314,406233,1455001,0.000531632110579479
11315,4202707,769002,0.0007168458781362007
